ENSMODP00000003608	ENSMODP00000016222
ENSMODP00000028763	ENSMODP00000013426
ENSMODP00000013426	ENSMODP00000028763
ENSMODP00000007066	ENSMODP00000019207
ENSMODP00000019207	ENSMODP00000007066
ENSMODP00000029013	ENSMODP00000026837
ENSMODP00000026837	ENSMODP00000029013
ENSMODP00000015155	ENSMODP00000022173
ENSMODP00000022173	ENSMODP00000015155
ENSMODP00000018577	ENSMODP00000026521
ENSMODP00000026521	ENSMODP00000018577
ENSMODP00000026343	ENSMODP00000026344
ENSMODP00000026344	ENSMODP00000026343
ENSMODP00000002111	ENSMODP00000001127
ENSMODP00000001127	ENSMODP00000002111
ENSMODP00000039544	ENSMODP00000005668
ENSMODP00000005668	ENSMODP00000039544
ENSMODP00000008976	ENSMODP00000008722
ENSMODP00000008722	ENSMODP00000008976
ENSMODP00000021009	ENSMODP00000026410
ENSMODP00000026410	ENSMODP00000021009
ENSMODP00000026514	ENSMODP00000031074
ENSMODP00000031074	ENSMODP00000026514
ENSMODP00000024852	ENSMODP00000016861
ENSMODP00000016861	ENSMODP00000024852
ENSMODP00000012894	ENSMODP00000025753
ENSMODP00000025753	ENSMODP00000012894
ENSMODP00000023235	ENSMODP00000032580
ENSMODP00000032580	ENSMODP00000023235
ENSMODP00000022947	ENSMODP00000011007
ENSMODP00000011007	ENSMODP00000022947
ENSMODP00000006325	ENSMODP00000006677
ENSMODP00000006677	ENSMODP00000006325
ENSMODP00000000894	ENSMODP00000014844
ENSMODP00000014844	ENSMODP00000000894
ENSMODP00000006127	ENSMODP00000014449
ENSMODP00000014449	ENSMODP00000006127
ENSMODP00000005993	ENSMODP00000009944
ENSMODP00000009944	ENSMODP00000005993
ENSMODP00000003604	ENSMODP00000023850
ENSMODP00000023850	ENSMODP00000003604
ENSMODP00000022972	ENSMODP00000015712
ENSMODP00000015712	ENSMODP00000022972
ENSMODP00000005482	ENSMODP00000011764
ENSMODP00000011764	ENSMODP00000005482
ENSMODP00000013358	ENSMODP00000005490
ENSMODP00000005490	ENSMODP00000013358
ENSMODP00000020919	ENSMODP00000009207
ENSMODP00000009207	ENSMODP00000020919
ENSMODP00000014090	ENSMODP00000020003
ENSMODP00000020003	ENSMODP00000014090
ENSMODP00000026341	ENSMODP00000017456
ENSMODP00000017456	ENSMODP00000026341
ENSMODP00000000033	ENSMODP00000025875
ENSMODP00000025875	ENSMODP00000000033
ENSMODP00000025301	ENSMODP00000005024
ENSMODP00000005024	ENSMODP00000025301
ENSMODP00000026459	ENSMODP00000007682
ENSMODP00000007682	ENSMODP00000026459
ENSMODP00000004109	ENSMODP00000009695
ENSMODP00000009695	ENSMODP00000004109
ENSMODP00000020780	ENSMODP00000022714
ENSMODP00000022714	ENSMODP00000020780
ENSMODP00000039985	ENSMODP00000019059
ENSMODP00000019059	ENSMODP00000039985
ENSMODP00000024387	ENSMODP00000010979
ENSMODP00000010979	ENSMODP00000024387
ENSMODP00000002853	ENSMODP00000020947
ENSMODP00000020947	ENSMODP00000002853
ENSMODP00000035782	ENSMODP00000031492
ENSMODP00000031492	ENSMODP00000035782
ENSMODP00000022193	ENSMODP00000017181
ENSMODP00000017181	ENSMODP00000022193
ENSMODP00000008601	ENSMODP00000020275
ENSMODP00000020275	ENSMODP00000008601
ENSMODP00000009543	ENSMODP00000027694
ENSMODP00000027694	ENSMODP00000009543
ENSMODP00000034289	ENSMODP00000010202
ENSMODP00000010202	ENSMODP00000034289
ENSMODP00000016496	ENSMODP00000034287
ENSMODP00000034287	ENSMODP00000016496
ENSMODP00000013228	ENSMODP00000021164
ENSMODP00000021164	ENSMODP00000013228
ENSMODP00000021696	ENSMODP00000019493
ENSMODP00000019493	ENSMODP00000021696
ENSMODP00000023456	ENSMODP00000011514
ENSMODP00000011514	ENSMODP00000023456
ENSMODP00000033697	ENSMODP00000035001
ENSMODP00000035001	ENSMODP00000033697
ENSMODP00000021166	ENSMODP00000021344
ENSMODP00000021344	ENSMODP00000021166
ENSMODP00000015668	ENSMODP00000022990
ENSMODP00000022990	ENSMODP00000015668
ENSMODP00000014529	ENSMODP00000024211
ENSMODP00000024211	ENSMODP00000014529
ENSMODP00000008532	ENSMODP00000015169
ENSMODP00000015169	ENSMODP00000008532
ENSMODP00000011733	ENSMODP00000017127
ENSMODP00000017127	ENSMODP00000011733
ENSMODP00000021266	ENSMODP00000019466
ENSMODP00000019466	ENSMODP00000021266
ENSMODP00000003700	ENSMODP00000010949
ENSMODP00000010949	ENSMODP00000003700
ENSMODP00000021698	ENSMODP00000021677
ENSMODP00000021677	ENSMODP00000021698
ENSMODP00000021698	ENSMODP00000010820
ENSMODP00000010820	ENSMODP00000021698
ENSMODP00000021677	ENSMODP00000010820
ENSMODP00000010820	ENSMODP00000021677
ENSMODP00000026504	ENSMODP00000005557
ENSMODP00000005557	ENSMODP00000026504
ENSMODP00000020245	ENSMODP00000009572
ENSMODP00000009572	ENSMODP00000020245
ENSMODP00000040221	ENSMODP00000023577
ENSMODP00000023577	ENSMODP00000040221
ENSMODP00000004393	ENSMODP00000018913
ENSMODP00000018913	ENSMODP00000004393
ENSMODP00000005522	ENSMODP00000024091
ENSMODP00000024091	ENSMODP00000005522
ENSMODP00000026743	ENSMODP00000022244
ENSMODP00000022244	ENSMODP00000026743
ENSMODP00000007668	ENSMODP00000016254
ENSMODP00000016254	ENSMODP00000007668
ENSMODP00000008526	ENSMODP00000001982
ENSMODP00000001982	ENSMODP00000008526
ENSMODP00000024343	ENSMODP00000013146
ENSMODP00000013146	ENSMODP00000024343
ENSMODP00000014353	ENSMODP00000023254
ENSMODP00000023254	ENSMODP00000014353
ENSMODP00000003458	ENSMODP00000008189
ENSMODP00000008189	ENSMODP00000003458
ENSMODP00000015908	ENSMODP00000025293
ENSMODP00000025293	ENSMODP00000015908
ENSMODP00000026213	ENSMODP00000016608
ENSMODP00000016608	ENSMODP00000026213
ENSMODP00000000906	ENSMODP00000005590
ENSMODP00000005590	ENSMODP00000000906
ENSMODP00000038173	ENSMODP00000038941
ENSMODP00000038941	ENSMODP00000038173
ENSMODP00000022069	ENSMODP00000024077
ENSMODP00000024077	ENSMODP00000022069
ENSMODP00000012144	ENSMODP00000028708
ENSMODP00000028708	ENSMODP00000012144
ENSMODP00000029369	ENSMODP00000036386
ENSMODP00000036386	ENSMODP00000029369
ENSMODP00000018618	ENSMODP00000019244
ENSMODP00000019244	ENSMODP00000018618
ENSMODP00000034892	ENSMODP00000002640
ENSMODP00000002640	ENSMODP00000034892
ENSMODP00000023962	ENSMODP00000014655
ENSMODP00000014655	ENSMODP00000023962
ENSMODP00000004937	ENSMODP00000033101
ENSMODP00000033101	ENSMODP00000004937
ENSMODP00000023084	ENSMODP00000001098
ENSMODP00000001098	ENSMODP00000023084
ENSMODP00000024210	ENSMODP00000014509
ENSMODP00000014509	ENSMODP00000024210
ENSMODP00000016514	ENSMODP00000004964
ENSMODP00000004964	ENSMODP00000016514
ENSMODP00000012173	ENSMODP00000008358
ENSMODP00000008358	ENSMODP00000012173
ENSMODP00000018622	ENSMODP00000021952
ENSMODP00000021952	ENSMODP00000018622
ENSMODP00000006008	ENSMODP00000000185
ENSMODP00000000185	ENSMODP00000006008
ENSMODP00000017545	ENSMODP00000023564
ENSMODP00000023564	ENSMODP00000017545
ENSMODP00000027774	ENSMODP00000015533
ENSMODP00000015533	ENSMODP00000027774
ENSMODP00000001081	ENSMODP00000004086
ENSMODP00000004086	ENSMODP00000001081
ENSMODP00000024243	ENSMODP00000016594
ENSMODP00000016594	ENSMODP00000024243
ENSMODP00000006636	ENSMODP00000002792
ENSMODP00000002792	ENSMODP00000006636
ENSMODP00000006886	ENSMODP00000003780
ENSMODP00000003780	ENSMODP00000006886
ENSMODP00000025743	ENSMODP00000003622
ENSMODP00000003622	ENSMODP00000025743
ENSMODP00000028679	ENSMODP00000036259
ENSMODP00000036259	ENSMODP00000028679
ENSMODP00000018235	ENSMODP00000019562
ENSMODP00000019562	ENSMODP00000018235
ENSMODP00000017028	ENSMODP00000034373
ENSMODP00000034373	ENSMODP00000017028
ENSMODP00000037355	ENSMODP00000031436
ENSMODP00000031436	ENSMODP00000037355
ENSMODP00000026694	ENSMODP00000004339
ENSMODP00000004339	ENSMODP00000026694
ENSMODP00000023451	ENSMODP00000012994
ENSMODP00000012994	ENSMODP00000023451
ENSMODP00000038513	ENSMODP00000006237
ENSMODP00000006237	ENSMODP00000038513
ENSMODP00000008723	ENSMODP00000006237
ENSMODP00000006237	ENSMODP00000008723
ENSMODP00000027345	ENSMODP00000015000
ENSMODP00000015000	ENSMODP00000027345
ENSMODP00000013230	ENSMODP00000015430
ENSMODP00000015430	ENSMODP00000013230
ENSMODP00000010569	ENSMODP00000007843
ENSMODP00000007843	ENSMODP00000010569
ENSMODP00000008366	ENSMODP00000004351
ENSMODP00000004351	ENSMODP00000008366
ENSMODP00000000543	ENSMODP00000000545
ENSMODP00000000545	ENSMODP00000000543
ENSMODP00000006608	ENSMODP00000019694
ENSMODP00000019694	ENSMODP00000006608
ENSMODP00000013559	ENSMODP00000019736
ENSMODP00000019736	ENSMODP00000013559
ENSMODP00000013141	ENSMODP00000024087
ENSMODP00000024087	ENSMODP00000013141
ENSMODP00000026599	ENSMODP00000006301
ENSMODP00000006301	ENSMODP00000026599
ENSMODP00000017308	ENSMODP00000029186
ENSMODP00000029186	ENSMODP00000017308
ENSMODP00000009057	ENSMODP00000004237
ENSMODP00000004237	ENSMODP00000009057
ENSMODP00000015311	ENSMODP00000009361
ENSMODP00000009361	ENSMODP00000015311
ENSMODP00000006177	ENSMODP00000006536
ENSMODP00000006536	ENSMODP00000006177
ENSMODP00000018985	ENSMODP00000008533
ENSMODP00000008533	ENSMODP00000018985
ENSMODP00000018021	ENSMODP00000039033
ENSMODP00000039033	ENSMODP00000018021
ENSMODP00000004795	ENSMODP00000019110
ENSMODP00000019110	ENSMODP00000004795
ENSMODP00000006278	ENSMODP00000005536
ENSMODP00000005536	ENSMODP00000006278
ENSMODP00000022577	ENSMODP00000028425
ENSMODP00000028425	ENSMODP00000022577
ENSMODP00000032072	ENSMODP00000033979
ENSMODP00000033979	ENSMODP00000032072
ENSMODP00000003171	ENSMODP00000006390
ENSMODP00000006390	ENSMODP00000003171
ENSMODP00000021818	ENSMODP00000029371
ENSMODP00000029371	ENSMODP00000021818
ENSMODP00000024281	ENSMODP00000007989
ENSMODP00000007989	ENSMODP00000024281
ENSMODP00000022194	ENSMODP00000001789
ENSMODP00000001789	ENSMODP00000022194
ENSMODP00000000348	ENSMODP00000019040
ENSMODP00000019040	ENSMODP00000000348
ENSMODP00000007118	ENSMODP00000000241
ENSMODP00000000241	ENSMODP00000007118
ENSMODP00000008068	ENSMODP00000016848
ENSMODP00000016848	ENSMODP00000008068
ENSMODP00000026444	ENSMODP00000005423
ENSMODP00000005423	ENSMODP00000026444
ENSMODP00000025740	ENSMODP00000010727
ENSMODP00000010727	ENSMODP00000025740
ENSMODP00000041176	ENSMODP00000022249
ENSMODP00000022249	ENSMODP00000041176
ENSMODP00000012024	ENSMODP00000018617
ENSMODP00000018617	ENSMODP00000012024
ENSMODP00000023993	ENSMODP00000023493
ENSMODP00000023493	ENSMODP00000023993
ENSMODP00000026689	ENSMODP00000038440
ENSMODP00000038440	ENSMODP00000026689
ENSMODP00000021268	ENSMODP00000005008
ENSMODP00000005008	ENSMODP00000021268
ENSMODP00000015586	ENSMODP00000026670
ENSMODP00000026670	ENSMODP00000015586
ENSMODP00000026051	ENSMODP00000018090
ENSMODP00000018090	ENSMODP00000026051
ENSMODP00000038875	ENSMODP00000018818
ENSMODP00000018818	ENSMODP00000038875
ENSMODP00000016170	ENSMODP00000019782
ENSMODP00000019782	ENSMODP00000016170
ENSMODP00000021672	ENSMODP00000028687
ENSMODP00000028687	ENSMODP00000021672
ENSMODP00000001084	ENSMODP00000013642
ENSMODP00000013642	ENSMODP00000001084
ENSMODP00000025821	ENSMODP00000038320
ENSMODP00000038320	ENSMODP00000025821
ENSMODP00000011449	ENSMODP00000021019
ENSMODP00000021019	ENSMODP00000011449
ENSMODP00000005593	ENSMODP00000004743
ENSMODP00000004743	ENSMODP00000005593
ENSMODP00000033621	ENSMODP00000014588
ENSMODP00000014588	ENSMODP00000033621
ENSMODP00000013996	ENSMODP00000014908
ENSMODP00000014908	ENSMODP00000013996
ENSMODP00000026260	ENSMODP00000022924
ENSMODP00000022924	ENSMODP00000026260
ENSMODP00000010913	ENSMODP00000017939
ENSMODP00000017939	ENSMODP00000010913
ENSMODP00000014746	ENSMODP00000025836
ENSMODP00000025836	ENSMODP00000014746
ENSMODP00000035887	ENSMODP00000025589
ENSMODP00000025589	ENSMODP00000035887
ENSMODP00000004587	ENSMODP00000020979
ENSMODP00000020979	ENSMODP00000004587
ENSMODP00000009161	ENSMODP00000008392
ENSMODP00000008392	ENSMODP00000009161
ENSMODP00000023727	ENSMODP00000001403
ENSMODP00000001403	ENSMODP00000023727
ENSMODP00000007021	ENSMODP00000013308
ENSMODP00000013308	ENSMODP00000007021
ENSMODP00000003578	ENSMODP00000003566
ENSMODP00000003566	ENSMODP00000003578
ENSMODP00000013568	ENSMODP00000016794
ENSMODP00000016794	ENSMODP00000013568
ENSMODP00000002502	ENSMODP00000017643
ENSMODP00000017643	ENSMODP00000002502
ENSMODP00000025369	ENSMODP00000040002
ENSMODP00000040002	ENSMODP00000025369
ENSMODP00000020623	ENSMODP00000026754
ENSMODP00000026754	ENSMODP00000020623
ENSMODP00000029550	ENSMODP00000014576
ENSMODP00000014576	ENSMODP00000029550
ENSMODP00000001737	ENSMODP00000039814
ENSMODP00000039814	ENSMODP00000001737
ENSMODP00000025268	ENSMODP00000022057
ENSMODP00000022057	ENSMODP00000025268
ENSMODP00000008797	ENSMODP00000004912
ENSMODP00000004912	ENSMODP00000008797
ENSMODP00000016903	ENSMODP00000018973
ENSMODP00000018973	ENSMODP00000016903
ENSMODP00000017718	ENSMODP00000009209
ENSMODP00000009209	ENSMODP00000017718
ENSMODP00000024379	ENSMODP00000006077
ENSMODP00000006077	ENSMODP00000024379
ENSMODP00000024315	ENSMODP00000005661
ENSMODP00000005661	ENSMODP00000024315
ENSMODP00000004319	ENSMODP00000004340
ENSMODP00000004340	ENSMODP00000004319
ENSMODP00000024236	ENSMODP00000004790
ENSMODP00000004790	ENSMODP00000024236
ENSMODP00000020381	ENSMODP00000004275
ENSMODP00000004275	ENSMODP00000020381
ENSMODP00000026500	ENSMODP00000013448
ENSMODP00000013448	ENSMODP00000026500
ENSMODP00000005555	ENSMODP00000005793
ENSMODP00000005793	ENSMODP00000005555
ENSMODP00000001963	ENSMODP00000018983
ENSMODP00000018983	ENSMODP00000001963
ENSMODP00000037748	ENSMODP00000000099
ENSMODP00000000099	ENSMODP00000037748
ENSMODP00000022639	ENSMODP00000017205
ENSMODP00000017205	ENSMODP00000022639
ENSMODP00000039259	ENSMODP00000038520
ENSMODP00000038520	ENSMODP00000039259
ENSMODP00000001661	ENSMODP00000025456
ENSMODP00000025456	ENSMODP00000001661
ENSMODP00000024142	ENSMODP00000017210
ENSMODP00000017210	ENSMODP00000024142
ENSMODP00000023237	ENSMODP00000032584
ENSMODP00000032584	ENSMODP00000023237
ENSMODP00000011187	ENSMODP00000017446
ENSMODP00000017446	ENSMODP00000011187
ENSMODP00000014472	ENSMODP00000009534
ENSMODP00000009534	ENSMODP00000014472
ENSMODP00000006516	ENSMODP00000022693
ENSMODP00000022693	ENSMODP00000006516
ENSMODP00000026785	ENSMODP00000020660
ENSMODP00000020660	ENSMODP00000026785
ENSMODP00000016849	ENSMODP00000014579
ENSMODP00000014579	ENSMODP00000016849
ENSMODP00000032758	ENSMODP00000037597
ENSMODP00000037597	ENSMODP00000032758
ENSMODP00000020661	ENSMODP00000005572
ENSMODP00000005572	ENSMODP00000020661
ENSMODP00000001487	ENSMODP00000006917
ENSMODP00000006917	ENSMODP00000001487
ENSMODP00000001169	ENSMODP00000018655
ENSMODP00000018655	ENSMODP00000001169
ENSMODP00000020978	ENSMODP00000015956
ENSMODP00000015956	ENSMODP00000020978
ENSMODP00000002979	ENSMODP00000022878
ENSMODP00000022878	ENSMODP00000002979
ENSMODP00000008559	ENSMODP00000011550
ENSMODP00000011550	ENSMODP00000008559
ENSMODP00000005250	ENSMODP00000006611
ENSMODP00000006611	ENSMODP00000005250
ENSMODP00000002479	ENSMODP00000018813
ENSMODP00000018813	ENSMODP00000002479
ENSMODP00000020828	ENSMODP00000009165
ENSMODP00000009165	ENSMODP00000020828
ENSMODP00000023380	ENSMODP00000025291
ENSMODP00000025291	ENSMODP00000023380
ENSMODP00000023508	ENSMODP00000002447
ENSMODP00000002447	ENSMODP00000023508
ENSMODP00000008142	ENSMODP00000007352
ENSMODP00000007352	ENSMODP00000008142
ENSMODP00000002152	ENSMODP00000040461
ENSMODP00000040461	ENSMODP00000002152
ENSMODP00000018899	ENSMODP00000008586
ENSMODP00000008586	ENSMODP00000018899
ENSMODP00000026553	ENSMODP00000026364
ENSMODP00000026364	ENSMODP00000026553
ENSMODP00000005407	ENSMODP00000017813
ENSMODP00000017813	ENSMODP00000005407
ENSMODP00000038224	ENSMODP00000021705
ENSMODP00000021705	ENSMODP00000038224
ENSMODP00000038224	ENSMODP00000003625
ENSMODP00000003625	ENSMODP00000038224
ENSMODP00000021705	ENSMODP00000003625
ENSMODP00000003625	ENSMODP00000021705
ENSMODP00000029159	ENSMODP00000038459
ENSMODP00000038459	ENSMODP00000029159
ENSMODP00000035628	ENSMODP00000015295
ENSMODP00000015295	ENSMODP00000035628
ENSMODP00000015127	ENSMODP00000002424
ENSMODP00000002424	ENSMODP00000015127
ENSMODP00000020274	ENSMODP00000004323
ENSMODP00000004323	ENSMODP00000020274
ENSMODP00000012667	ENSMODP00000006188
ENSMODP00000006188	ENSMODP00000012667
ENSMODP00000019055	ENSMODP00000002372
ENSMODP00000002372	ENSMODP00000019055
ENSMODP00000029041	ENSMODP00000015525
ENSMODP00000015525	ENSMODP00000029041
ENSMODP00000005577	ENSMODP00000006417
ENSMODP00000006417	ENSMODP00000005577
ENSMODP00000008906	ENSMODP00000029272
ENSMODP00000029272	ENSMODP00000008906
ENSMODP00000001360	ENSMODP00000026360
ENSMODP00000026360	ENSMODP00000001360
ENSMODP00000004226	ENSMODP00000015977
ENSMODP00000015977	ENSMODP00000004226
ENSMODP00000010027	ENSMODP00000015761
ENSMODP00000015761	ENSMODP00000010027
ENSMODP00000018671	ENSMODP00000001216
ENSMODP00000001216	ENSMODP00000018671
ENSMODP00000013171	ENSMODP00000013161
ENSMODP00000013161	ENSMODP00000013171
ENSMODP00000022444	ENSMODP00000021607
ENSMODP00000021607	ENSMODP00000022444
ENSMODP00000022799	ENSMODP00000016276
ENSMODP00000016276	ENSMODP00000022799
ENSMODP00000020995	ENSMODP00000031619
ENSMODP00000031619	ENSMODP00000020995
ENSMODP00000004016	ENSMODP00000013682
ENSMODP00000013682	ENSMODP00000004016
ENSMODP00000002339	ENSMODP00000041238
ENSMODP00000041238	ENSMODP00000002339
ENSMODP00000012742	ENSMODP00000015413
ENSMODP00000015413	ENSMODP00000012742
ENSMODP00000006878	ENSMODP00000007811
ENSMODP00000007811	ENSMODP00000006878
ENSMODP00000035827	ENSMODP00000002824
ENSMODP00000002824	ENSMODP00000035827
ENSMODP00000032695	ENSMODP00000032818
ENSMODP00000032818	ENSMODP00000032695
ENSMODP00000008719	ENSMODP00000029875
ENSMODP00000029875	ENSMODP00000008719
ENSMODP00000010821	ENSMODP00000004316
ENSMODP00000004316	ENSMODP00000010821
ENSMODP00000038214	ENSMODP00000001659
ENSMODP00000001659	ENSMODP00000038214
ENSMODP00000011088	ENSMODP00000025128
ENSMODP00000025128	ENSMODP00000011088
ENSMODP00000037042	ENSMODP00000038267
ENSMODP00000038267	ENSMODP00000037042
ENSMODP00000010511	ENSMODP00000009817
ENSMODP00000009817	ENSMODP00000010511
ENSMODP00000040500	ENSMODP00000009817
ENSMODP00000009817	ENSMODP00000040500
ENSMODP00000003232	ENSMODP00000008682
ENSMODP00000008682	ENSMODP00000003232
ENSMODP00000016360	ENSMODP00000029797
ENSMODP00000029797	ENSMODP00000016360
ENSMODP00000027137	ENSMODP00000007898
ENSMODP00000007898	ENSMODP00000027137
ENSMODP00000021044	ENSMODP00000020985
ENSMODP00000020985	ENSMODP00000021044
ENSMODP00000001939	ENSMODP00000012221
ENSMODP00000012221	ENSMODP00000001939
ENSMODP00000005229	ENSMODP00000014731
ENSMODP00000014731	ENSMODP00000005229
ENSMODP00000014759	ENSMODP00000014757
ENSMODP00000014757	ENSMODP00000014759
ENSMODP00000010887	ENSMODP00000010974
ENSMODP00000010974	ENSMODP00000010887
ENSMODP00000004355	ENSMODP00000004320
ENSMODP00000004320	ENSMODP00000004355
ENSMODP00000024338	ENSMODP00000014291
ENSMODP00000014291	ENSMODP00000024338
ENSMODP00000011125	ENSMODP00000000582
ENSMODP00000000582	ENSMODP00000011125
ENSMODP00000016046	ENSMODP00000039490
ENSMODP00000039490	ENSMODP00000016046
ENSMODP00000029202	ENSMODP00000010125
ENSMODP00000010125	ENSMODP00000029202
ENSMODP00000020290	ENSMODP00000020294
ENSMODP00000020294	ENSMODP00000020290
ENSMODP00000004218	ENSMODP00000009908
ENSMODP00000009908	ENSMODP00000004218
ENSMODP00000025935	ENSMODP00000032667
ENSMODP00000032667	ENSMODP00000025935
ENSMODP00000029071	ENSMODP00000014779
ENSMODP00000014779	ENSMODP00000029071
ENSMODP00000003709	ENSMODP00000012177
ENSMODP00000012177	ENSMODP00000003709
ENSMODP00000018832	ENSMODP00000019507
ENSMODP00000019507	ENSMODP00000018832
ENSMODP00000018344	ENSMODP00000024185
ENSMODP00000024185	ENSMODP00000018344
ENSMODP00000034961	ENSMODP00000018152
ENSMODP00000018152	ENSMODP00000034961
ENSMODP00000001591	ENSMODP00000005971
ENSMODP00000005971	ENSMODP00000001591
ENSMODP00000025164	ENSMODP00000002373
ENSMODP00000002373	ENSMODP00000025164
ENSMODP00000040909	ENSMODP00000031803
ENSMODP00000031803	ENSMODP00000040909
ENSMODP00000037444	ENSMODP00000018408
ENSMODP00000018408	ENSMODP00000037444
ENSMODP00000000984	ENSMODP00000016356
ENSMODP00000016356	ENSMODP00000000984
ENSMODP00000010480	ENSMODP00000015573
ENSMODP00000015573	ENSMODP00000010480
ENSMODP00000012840	ENSMODP00000013569
ENSMODP00000013569	ENSMODP00000012840
ENSMODP00000026132	ENSMODP00000020149
ENSMODP00000020149	ENSMODP00000026132
ENSMODP00000038542	ENSMODP00000014990
ENSMODP00000014990	ENSMODP00000038542
ENSMODP00000002064	ENSMODP00000004793
ENSMODP00000004793	ENSMODP00000002064
ENSMODP00000022881	ENSMODP00000009374
ENSMODP00000009374	ENSMODP00000022881
ENSMODP00000022682	ENSMODP00000017477
ENSMODP00000017477	ENSMODP00000022682
ENSMODP00000025644	ENSMODP00000010730
ENSMODP00000010730	ENSMODP00000025644
ENSMODP00000003165	ENSMODP00000010943
ENSMODP00000010943	ENSMODP00000003165
ENSMODP00000027815	ENSMODP00000039551
ENSMODP00000039551	ENSMODP00000027815
ENSMODP00000010383	ENSMODP00000038284
ENSMODP00000038284	ENSMODP00000010383
ENSMODP00000008860	ENSMODP00000020365
ENSMODP00000020365	ENSMODP00000008860
ENSMODP00000002648	ENSMODP00000008729
ENSMODP00000008729	ENSMODP00000002648
ENSMODP00000031142	ENSMODP00000022511
ENSMODP00000022511	ENSMODP00000031142
ENSMODP00000040091	ENSMODP00000009767
ENSMODP00000009767	ENSMODP00000040091
ENSMODP00000034150	ENSMODP00000012967
ENSMODP00000012967	ENSMODP00000034150
ENSMODP00000020640	ENSMODP00000040285
ENSMODP00000040285	ENSMODP00000020640
ENSMODP00000040076	ENSMODP00000003317
ENSMODP00000003317	ENSMODP00000040076
ENSMODP00000010199	ENSMODP00000007195
ENSMODP00000007195	ENSMODP00000010199
ENSMODP00000003865	ENSMODP00000009344
ENSMODP00000009344	ENSMODP00000003865
