ENSMUSP00000025288	ENSMUSP00000105282
ENSMUSP00000103934	ENSMUSP00000092821
ENSMUSP00000035445	ENSMUSP00000062349
ENSMUSP00000062349	ENSMUSP00000035445
ENSMUSP00000035445	ENSMUSP00000110519
ENSMUSP00000110519	ENSMUSP00000035445
ENSMUSP00000062349	ENSMUSP00000110519
ENSMUSP00000110519	ENSMUSP00000062349
ENSMUSP00000039175	ENSMUSP00000026036
ENSMUSP00000026036	ENSMUSP00000039175
ENSMUSP00000065009	ENSMUSP00000065858
ENSMUSP00000065858	ENSMUSP00000065009
ENSMUSP00000033602	ENSMUSP00000022603
ENSMUSP00000022603	ENSMUSP00000033602
ENSMUSP00000067035	ENSMUSP00000091557
ENSMUSP00000091557	ENSMUSP00000067035
ENSMUSP00000020485	ENSMUSP00000022476
ENSMUSP00000022476	ENSMUSP00000020485
ENSMUSP00000003038	ENSMUSP00000127842
ENSMUSP00000127842	ENSMUSP00000003038
ENSMUSP00000025397	ENSMUSP00000046748
ENSMUSP00000046748	ENSMUSP00000025397
ENSMUSP00000103687	ENSMUSP00000109838
ENSMUSP00000109838	ENSMUSP00000103687
ENSMUSP00000002924	ENSMUSP00000099648
ENSMUSP00000099648	ENSMUSP00000002924
ENSMUSP00000129183	ENSMUSP00000129222
ENSMUSP00000129222	ENSMUSP00000129183
ENSMUSP00000047105	ENSMUSP00000025161
ENSMUSP00000025161	ENSMUSP00000047105
ENSMUSP00000035658	ENSMUSP00000037128
ENSMUSP00000037128	ENSMUSP00000035658
ENSMUSP00000001974	ENSMUSP00000068309
ENSMUSP00000068309	ENSMUSP00000001974
ENSMUSP00000033611	ENSMUSP00000015486
ENSMUSP00000015486	ENSMUSP00000033611
ENSMUSP00000071618	ENSMUSP00000033873
ENSMUSP00000033873	ENSMUSP00000071618
ENSMUSP00000034244	ENSMUSP00000030127
ENSMUSP00000030127	ENSMUSP00000034244
ENSMUSP00000057623	ENSMUSP00000111239
ENSMUSP00000111239	ENSMUSP00000057623
ENSMUSP00000113962	ENSMUSP00000050531
ENSMUSP00000050531	ENSMUSP00000113962
ENSMUSP00000101713	ENSMUSP00000127546
ENSMUSP00000127546	ENSMUSP00000101713
ENSMUSP00000027981	ENSMUSP00000099989
ENSMUSP00000099989	ENSMUSP00000027981
ENSMUSP00000035614	ENSMUSP00000031287
ENSMUSP00000031287	ENSMUSP00000035614
ENSMUSP00000019615	ENSMUSP00000060421
ENSMUSP00000060421	ENSMUSP00000019615
ENSMUSP00000005607	ENSMUSP00000020004
ENSMUSP00000020004	ENSMUSP00000005607
ENSMUSP00000022593	ENSMUSP00000124872
ENSMUSP00000124872	ENSMUSP00000022593
ENSMUSP00000029652	ENSMUSP00000128388
ENSMUSP00000128388	ENSMUSP00000029652
ENSMUSP00000029214	ENSMUSP00000119356
ENSMUSP00000119356	ENSMUSP00000029214
ENSMUSP00000033201	ENSMUSP00000099326
ENSMUSP00000099326	ENSMUSP00000033201
ENSMUSP00000046991	ENSMUSP00000092268
ENSMUSP00000092268	ENSMUSP00000046991
ENSMUSP00000121266	ENSMUSP00000039668
ENSMUSP00000039668	ENSMUSP00000121266
ENSMUSP00000070250	ENSMUSP00000031736
ENSMUSP00000031736	ENSMUSP00000070250
ENSMUSP00000121851	ENSMUSP00000093077
ENSMUSP00000093077	ENSMUSP00000121851
ENSMUSP00000108786	ENSMUSP00000020375
ENSMUSP00000020375	ENSMUSP00000108786
ENSMUSP00000025364	ENSMUSP00000031045
ENSMUSP00000031045	ENSMUSP00000025364
ENSMUSP00000131720	ENSMUSP00000038233
ENSMUSP00000038233	ENSMUSP00000131720
ENSMUSP00000108331	ENSMUSP00000036740
ENSMUSP00000036740	ENSMUSP00000108331
ENSMUSP00000034377	ENSMUSP00000038232
ENSMUSP00000038232	ENSMUSP00000034377
ENSMUSP00000031843	ENSMUSP00000017455
ENSMUSP00000017455	ENSMUSP00000031843
ENSMUSP00000025981	ENSMUSP00000107367
ENSMUSP00000107367	ENSMUSP00000025981
ENSMUSP00000025983	ENSMUSP00000058111
ENSMUSP00000058111	ENSMUSP00000025983
ENSMUSP00000031535	ENSMUSP00000021016
ENSMUSP00000021016	ENSMUSP00000031535
ENSMUSP00000108397	ENSMUSP00000022535
ENSMUSP00000022535	ENSMUSP00000108397
ENSMUSP00000099816	ENSMUSP00000020677
ENSMUSP00000020677	ENSMUSP00000099816
ENSMUSP00000021800	ENSMUSP00000032842
ENSMUSP00000032842	ENSMUSP00000021800
ENSMUSP00000127275	ENSMUSP00000038126
ENSMUSP00000038126	ENSMUSP00000127275
ENSMUSP00000047119	ENSMUSP00000108311
ENSMUSP00000108311	ENSMUSP00000047119
ENSMUSP00000035248	ENSMUSP00000022720
ENSMUSP00000022720	ENSMUSP00000035248
ENSMUSP00000023686	ENSMUSP00000030626
ENSMUSP00000030626	ENSMUSP00000023686
ENSMUSP00000020308	ENSMUSP00000058896
ENSMUSP00000058896	ENSMUSP00000020308
ENSMUSP00000055208	ENSMUSP00000002413
ENSMUSP00000002413	ENSMUSP00000055208
ENSMUSP00000068699	ENSMUSP00000086022
ENSMUSP00000086022	ENSMUSP00000068699
ENSMUSP00000062120	ENSMUSP00000128530
ENSMUSP00000128530	ENSMUSP00000062120
ENSMUSP00000082821	ENSMUSP00000003857
ENSMUSP00000003857	ENSMUSP00000082821
ENSMUSP00000110639	ENSMUSP00000107546
ENSMUSP00000107546	ENSMUSP00000110639
ENSMUSP00000028950	ENSMUSP00000029912
ENSMUSP00000029912	ENSMUSP00000028950
ENSMUSP00000039094	ENSMUSP00000072518
ENSMUSP00000072518	ENSMUSP00000039094
ENSMUSP00000092305	ENSMUSP00000095198
ENSMUSP00000095198	ENSMUSP00000092305
ENSMUSP00000032371	ENSMUSP00000003964
ENSMUSP00000003964	ENSMUSP00000032371
ENSMUSP00000026879	ENSMUSP00000105047
ENSMUSP00000105047	ENSMUSP00000026879
ENSMUSP00000020896	ENSMUSP00000057751
ENSMUSP00000057751	ENSMUSP00000020896
ENSMUSP00000005218	ENSMUSP00000033050
ENSMUSP00000033050	ENSMUSP00000005218
ENSMUSP00000042702	ENSMUSP00000107230
ENSMUSP00000107230	ENSMUSP00000042702
ENSMUSP00000103920	ENSMUSP00000038825
ENSMUSP00000038825	ENSMUSP00000103920
ENSMUSP00000134479	ENSMUSP00000071904
ENSMUSP00000071904	ENSMUSP00000134479
ENSMUSP00000101679	ENSMUSP00000060414
ENSMUSP00000060414	ENSMUSP00000101679
ENSMUSP00000088303	ENSMUSP00000105574
ENSMUSP00000105574	ENSMUSP00000088303
ENSMUSP00000097170	ENSMUSP00000049640
ENSMUSP00000049640	ENSMUSP00000097170
ENSMUSP00000124524	ENSMUSP00000067197
ENSMUSP00000067197	ENSMUSP00000124524
ENSMUSP00000016110	ENSMUSP00000002976
ENSMUSP00000002976	ENSMUSP00000016110
ENSMUSP00000066696	ENSMUSP00000026469
ENSMUSP00000026469	ENSMUSP00000066696
ENSMUSP00000020454	ENSMUSP00000034879
ENSMUSP00000034879	ENSMUSP00000020454
ENSMUSP00000023048	ENSMUSP00000018743
ENSMUSP00000018743	ENSMUSP00000023048
ENSMUSP00000045029	ENSMUSP00000081700
ENSMUSP00000081700	ENSMUSP00000045029
ENSMUSP00000104417	ENSMUSP00000075613
ENSMUSP00000075613	ENSMUSP00000104417
ENSMUSP00000125139	ENSMUSP00000020830
ENSMUSP00000020830	ENSMUSP00000125139
ENSMUSP00000093497	ENSMUSP00000130805
ENSMUSP00000130805	ENSMUSP00000093497
ENSMUSP00000065468	ENSMUSP00000058217
ENSMUSP00000058217	ENSMUSP00000065468
ENSMUSP00000138188	ENSMUSP00000074549
ENSMUSP00000074549	ENSMUSP00000138188
ENSMUSP00000045710	ENSMUSP00000122227
ENSMUSP00000122227	ENSMUSP00000045710
ENSMUSP00000028314	ENSMUSP00000010502
ENSMUSP00000010502	ENSMUSP00000028314
ENSMUSP00000045724	ENSMUSP00000121832
ENSMUSP00000121832	ENSMUSP00000045724
ENSMUSP00000043570	ENSMUSP00000040074
ENSMUSP00000040074	ENSMUSP00000043570
ENSMUSP00000015628	ENSMUSP00000127556
ENSMUSP00000127556	ENSMUSP00000015628
ENSMUSP00000113365	ENSMUSP00000032761
ENSMUSP00000032761	ENSMUSP00000113365
ENSMUSP00000026617	ENSMUSP00000113533
ENSMUSP00000113533	ENSMUSP00000026617
ENSMUSP00000105473	ENSMUSP00000023211
ENSMUSP00000023211	ENSMUSP00000105473
ENSMUSP00000050056	ENSMUSP00000139318
ENSMUSP00000139318	ENSMUSP00000050056
ENSMUSP00000036085	ENSMUSP00000111475
ENSMUSP00000111475	ENSMUSP00000036085
ENSMUSP00000105184	ENSMUSP00000021659
ENSMUSP00000021659	ENSMUSP00000105184
ENSMUSP00000136151	ENSMUSP00000038275
ENSMUSP00000038275	ENSMUSP00000136151
ENSMUSP00000127368	ENSMUSP00000065233
ENSMUSP00000065233	ENSMUSP00000127368
ENSMUSP00000016026	ENSMUSP00000067603
ENSMUSP00000067603	ENSMUSP00000016026
ENSMUSP00000064511	ENSMUSP00000130504
ENSMUSP00000130504	ENSMUSP00000064511
ENSMUSP00000023453	ENSMUSP00000002133
ENSMUSP00000002133	ENSMUSP00000023453
ENSMUSP00000048903	ENSMUSP00000022690
ENSMUSP00000022690	ENSMUSP00000048903
ENSMUSP00000088796	ENSMUSP00000083300
ENSMUSP00000083300	ENSMUSP00000088796
ENSMUSP00000022589	ENSMUSP00000110564
ENSMUSP00000110564	ENSMUSP00000022589
ENSMUSP00000131144	ENSMUSP00000034431
ENSMUSP00000034431	ENSMUSP00000131144
ENSMUSP00000031325	ENSMUSP00000025363
ENSMUSP00000025363	ENSMUSP00000031325
ENSMUSP00000058840	ENSMUSP00000006742
ENSMUSP00000006742	ENSMUSP00000058840
ENSMUSP00000091306	ENSMUSP00000111256
ENSMUSP00000111256	ENSMUSP00000091306
ENSMUSP00000045988	ENSMUSP00000129351
ENSMUSP00000129351	ENSMUSP00000045988
ENSMUSP00000021471	ENSMUSP00000045154
ENSMUSP00000045154	ENSMUSP00000021471
ENSMUSP00000022696	ENSMUSP00000099879
ENSMUSP00000099879	ENSMUSP00000022696
ENSMUSP00000048573	ENSMUSP00000028286
ENSMUSP00000028286	ENSMUSP00000048573
ENSMUSP00000070549	ENSMUSP00000133054
ENSMUSP00000133054	ENSMUSP00000070549
ENSMUSP00000091245	ENSMUSP00000087985
ENSMUSP00000087985	ENSMUSP00000091245
ENSMUSP00000101495	ENSMUSP00000024706
ENSMUSP00000024706	ENSMUSP00000101495
ENSMUSP00000047776	ENSMUSP00000054337
ENSMUSP00000054337	ENSMUSP00000047776
ENSMUSP00000074204	ENSMUSP00000023089
ENSMUSP00000023089	ENSMUSP00000074204
ENSMUSP00000119745	ENSMUSP00000075269
ENSMUSP00000075269	ENSMUSP00000119745
ENSMUSP00000046111	ENSMUSP00000125952
ENSMUSP00000125952	ENSMUSP00000046111
ENSMUSP00000021425	ENSMUSP00000020529
ENSMUSP00000020529	ENSMUSP00000021425
ENSMUSP00000021681	ENSMUSP00000036768
ENSMUSP00000036768	ENSMUSP00000021681
ENSMUSP00000074903	ENSMUSP00000112246
ENSMUSP00000112246	ENSMUSP00000074903
ENSMUSP00000114467	ENSMUSP00000047473
ENSMUSP00000047473	ENSMUSP00000114467
ENSMUSP00000078623	ENSMUSP00000046311
ENSMUSP00000046311	ENSMUSP00000078623
ENSMUSP00000055449	ENSMUSP00000027032
ENSMUSP00000027032	ENSMUSP00000055449
ENSMUSP00000078795	ENSMUSP00000133309
ENSMUSP00000133309	ENSMUSP00000078795
ENSMUSP00000020804	ENSMUSP00000032944
ENSMUSP00000032944	ENSMUSP00000020804
ENSMUSP00000054702	ENSMUSP00000114062
ENSMUSP00000114062	ENSMUSP00000054702
ENSMUSP00000112044	ENSMUSP00000108692
ENSMUSP00000108692	ENSMUSP00000112044
ENSMUSP00000030361	ENSMUSP00000043659
ENSMUSP00000043659	ENSMUSP00000030361
ENSMUSP00000024104	ENSMUSP00000021791
ENSMUSP00000021791	ENSMUSP00000024104
ENSMUSP00000018896	ENSMUSP00000033892
ENSMUSP00000033892	ENSMUSP00000018896
ENSMUSP00000111240	ENSMUSP00000099451
ENSMUSP00000099451	ENSMUSP00000111240
ENSMUSP00000045089	ENSMUSP00000035202
ENSMUSP00000035202	ENSMUSP00000045089
ENSMUSP00000019907	ENSMUSP00000054125
ENSMUSP00000054125	ENSMUSP00000019907
ENSMUSP00000035303	ENSMUSP00000124211
ENSMUSP00000124211	ENSMUSP00000035303
ENSMUSP00000003818	ENSMUSP00000061877
ENSMUSP00000061877	ENSMUSP00000003818
ENSMUSP00000032422	ENSMUSP00000024042
ENSMUSP00000024042	ENSMUSP00000032422
ENSMUSP00000048914	ENSMUSP00000054208
ENSMUSP00000054208	ENSMUSP00000048914
ENSMUSP00000042958	ENSMUSP00000114202
ENSMUSP00000114202	ENSMUSP00000042958
ENSMUSP00000127038	ENSMUSP00000085260
ENSMUSP00000085260	ENSMUSP00000127038
ENSMUSP00000132256	ENSMUSP00000125729
ENSMUSP00000125729	ENSMUSP00000132256
ENSMUSP00000102116	ENSMUSP00000129974
ENSMUSP00000129974	ENSMUSP00000102116
ENSMUSP00000107262	ENSMUSP00000028410
ENSMUSP00000028410	ENSMUSP00000107262
ENSMUSP00000096910	ENSMUSP00000117108
ENSMUSP00000117108	ENSMUSP00000096910
ENSMUSP00000035007	ENSMUSP00000137332
ENSMUSP00000137332	ENSMUSP00000035007
ENSMUSP00000070149	ENSMUSP00000032172
ENSMUSP00000032172	ENSMUSP00000070149
ENSMUSP00000051864	ENSMUSP00000047449
ENSMUSP00000047449	ENSMUSP00000051864
ENSMUSP00000113974	ENSMUSP00000040360
ENSMUSP00000040360	ENSMUSP00000113974
ENSMUSP00000108058	ENSMUSP00000113587
ENSMUSP00000113587	ENSMUSP00000108058
ENSMUSP00000030696	ENSMUSP00000062642
ENSMUSP00000062642	ENSMUSP00000030696
ENSMUSP00000103483	ENSMUSP00000089198
ENSMUSP00000089198	ENSMUSP00000103483
ENSMUSP00000030586	ENSMUSP00000079671
ENSMUSP00000079671	ENSMUSP00000030586
ENSMUSP00000022287	ENSMUSP00000020575
ENSMUSP00000020575	ENSMUSP00000022287
ENSMUSP00000029845	ENSMUSP00000007255
ENSMUSP00000007255	ENSMUSP00000029845
ENSMUSP00000077978	ENSMUSP00000039361
ENSMUSP00000039361	ENSMUSP00000077978
ENSMUSP00000099779	ENSMUSP00000035100
ENSMUSP00000035100	ENSMUSP00000099779
ENSMUSP00000044833	ENSMUSP00000092416
ENSMUSP00000092416	ENSMUSP00000044833
ENSMUSP00000054731	ENSMUSP00000030088
ENSMUSP00000030088	ENSMUSP00000054731
ENSMUSP00000084494	ENSMUSP00000059391
ENSMUSP00000059391	ENSMUSP00000084494
ENSMUSP00000030660	ENSMUSP00000093432
ENSMUSP00000093432	ENSMUSP00000030660
ENSMUSP00000067053	ENSMUSP00000015622
ENSMUSP00000015622	ENSMUSP00000067053
ENSMUSP00000070725	ENSMUSP00000052986
ENSMUSP00000052986	ENSMUSP00000070725
ENSMUSP00000075113	ENSMUSP00000034700
ENSMUSP00000034700	ENSMUSP00000075113
ENSMUSP00000060499	ENSMUSP00000077741
ENSMUSP00000077741	ENSMUSP00000060499
ENSMUSP00000007708	ENSMUSP00000034560
ENSMUSP00000034560	ENSMUSP00000007708
ENSMUSP00000035579	ENSMUSP00000000206
ENSMUSP00000000206	ENSMUSP00000035579
ENSMUSP00000030896	ENSMUSP00000052585
ENSMUSP00000052585	ENSMUSP00000030896
ENSMUSP00000069915	ENSMUSP00000099186
ENSMUSP00000099186	ENSMUSP00000069915
ENSMUSP00000020268	ENSMUSP00000036924
ENSMUSP00000036924	ENSMUSP00000020268
ENSMUSP00000046641	ENSMUSP00000128757
ENSMUSP00000128757	ENSMUSP00000046641
ENSMUSP00000031038	ENSMUSP00000084445
ENSMUSP00000084445	ENSMUSP00000031038
ENSMUSP00000004330	ENSMUSP00000110648
ENSMUSP00000110648	ENSMUSP00000004330
ENSMUSP00000022808	ENSMUSP00000090747
ENSMUSP00000090747	ENSMUSP00000022808
ENSMUSP00000117229	ENSMUSP00000090747
ENSMUSP00000090747	ENSMUSP00000117229
ENSMUSP00000032469	ENSMUSP00000033770
ENSMUSP00000033770	ENSMUSP00000032469
ENSMUSP00000032066	ENSMUSP00000112765
ENSMUSP00000112765	ENSMUSP00000032066
ENSMUSP00000050404	ENSMUSP00000111400
ENSMUSP00000111400	ENSMUSP00000050404
ENSMUSP00000049168	ENSMUSP00000034988
ENSMUSP00000034988	ENSMUSP00000049168
ENSMUSP00000114076	ENSMUSP00000056668
ENSMUSP00000056668	ENSMUSP00000114076
ENSMUSP00000104223	ENSMUSP00000109606
ENSMUSP00000109606	ENSMUSP00000104223
ENSMUSP00000020298	ENSMUSP00000021958
ENSMUSP00000021958	ENSMUSP00000020298
ENSMUSP00000054307	ENSMUSP00000138000
ENSMUSP00000138000	ENSMUSP00000054307
ENSMUSP00000040614	ENSMUSP00000132815
ENSMUSP00000132815	ENSMUSP00000040614
ENSMUSP00000040614	ENSMUSP00000010904
ENSMUSP00000010904	ENSMUSP00000040614
ENSMUSP00000132815	ENSMUSP00000010904
ENSMUSP00000010904	ENSMUSP00000132815
ENSMUSP00000026188	ENSMUSP00000113898
ENSMUSP00000113898	ENSMUSP00000026188
ENSMUSP00000029871	ENSMUSP00000129663
ENSMUSP00000129663	ENSMUSP00000029871
ENSMUSP00000033910	ENSMUSP00000030254
ENSMUSP00000030254	ENSMUSP00000033910
ENSMUSP00000013294	ENSMUSP00000062662
ENSMUSP00000062662	ENSMUSP00000013294
ENSMUSP00000057893	ENSMUSP00000098305
ENSMUSP00000098305	ENSMUSP00000057893
ENSMUSP00000044389	ENSMUSP00000131423
ENSMUSP00000131423	ENSMUSP00000044389
ENSMUSP00000042590	ENSMUSP00000029082
ENSMUSP00000029082	ENSMUSP00000042590
ENSMUSP00000075497	ENSMUSP00000049026
ENSMUSP00000049026	ENSMUSP00000075497
ENSMUSP00000136944	ENSMUSP00000088249
ENSMUSP00000088249	ENSMUSP00000136944
ENSMUSP00000039950	ENSMUSP00000068471
ENSMUSP00000068471	ENSMUSP00000039950
ENSMUSP00000036945	ENSMUSP00000060129
ENSMUSP00000060129	ENSMUSP00000036945
ENSMUSP00000036945	ENSMUSP00000024914
ENSMUSP00000024914	ENSMUSP00000036945
ENSMUSP00000060129	ENSMUSP00000024914
ENSMUSP00000024914	ENSMUSP00000060129
ENSMUSP00000099667	ENSMUSP00000006893
ENSMUSP00000006893	ENSMUSP00000099667
ENSMUSP00000093233	ENSMUSP00000126066
ENSMUSP00000126066	ENSMUSP00000093233
ENSMUSP00000060398	ENSMUSP00000028665
ENSMUSP00000028665	ENSMUSP00000060398
ENSMUSP00000011450	ENSMUSP00000128029
ENSMUSP00000128029	ENSMUSP00000011450
ENSMUSP00000027472	ENSMUSP00000044502
ENSMUSP00000044502	ENSMUSP00000027472
ENSMUSP00000034227	ENSMUSP00000043706
ENSMUSP00000043706	ENSMUSP00000034227
ENSMUSP00000025183	ENSMUSP00000075476
ENSMUSP00000075476	ENSMUSP00000025183
ENSMUSP00000060017	ENSMUSP00000070748
ENSMUSP00000070748	ENSMUSP00000060017
ENSMUSP00000105446	ENSMUSP00000138019
ENSMUSP00000138019	ENSMUSP00000105446
ENSMUSP00000054154	ENSMUSP00000130888
ENSMUSP00000130888	ENSMUSP00000054154
ENSMUSP00000028103	ENSMUSP00000061578
ENSMUSP00000061578	ENSMUSP00000028103
ENSMUSP00000045024	ENSMUSP00000047860
ENSMUSP00000047860	ENSMUSP00000045024
ENSMUSP00000057095	ENSMUSP00000130306
ENSMUSP00000130306	ENSMUSP00000057095
ENSMUSP00000052208	ENSMUSP00000047681
ENSMUSP00000047681	ENSMUSP00000052208
ENSMUSP00000033905	ENSMUSP00000056828
ENSMUSP00000056828	ENSMUSP00000033905
ENSMUSP00000124562	ENSMUSP00000046297
ENSMUSP00000046297	ENSMUSP00000124562
ENSMUSP00000040230	ENSMUSP00000001534
ENSMUSP00000001534	ENSMUSP00000040230
ENSMUSP00000038433	ENSMUSP00000044290
ENSMUSP00000044290	ENSMUSP00000038433
ENSMUSP00000002445	ENSMUSP00000055750
ENSMUSP00000055750	ENSMUSP00000002445
ENSMUSP00000023813	ENSMUSP00000002808
ENSMUSP00000002808	ENSMUSP00000023813
ENSMUSP00000005583	ENSMUSP00000127851
ENSMUSP00000127851	ENSMUSP00000005583
ENSMUSP00000034277	ENSMUSP00000022828
ENSMUSP00000022828	ENSMUSP00000034277
ENSMUSP00000027297	ENSMUSP00000078175
ENSMUSP00000078175	ENSMUSP00000027297
ENSMUSP00000066822	ENSMUSP00000028883
ENSMUSP00000028883	ENSMUSP00000066822
ENSMUSP00000106931	ENSMUSP00000049763
ENSMUSP00000049763	ENSMUSP00000106931
ENSMUSP00000036177	ENSMUSP00000025740
ENSMUSP00000025740	ENSMUSP00000036177
ENSMUSP00000036731	ENSMUSP00000032335
ENSMUSP00000032335	ENSMUSP00000036731
ENSMUSP00000103927	ENSMUSP00000107448
ENSMUSP00000107448	ENSMUSP00000103927
ENSMUSP00000099792	ENSMUSP00000109874
ENSMUSP00000109874	ENSMUSP00000099792
ENSMUSP00000042988	ENSMUSP00000111186
ENSMUSP00000111186	ENSMUSP00000042988
ENSMUSP00000032386	ENSMUSP00000032194
ENSMUSP00000032194	ENSMUSP00000032386
ENSMUSP00000023069	ENSMUSP00000113537
ENSMUSP00000113537	ENSMUSP00000023069
ENSMUSP00000041503	ENSMUSP00000033489
ENSMUSP00000033489	ENSMUSP00000041503
ENSMUSP00000043142	ENSMUSP00000111150
ENSMUSP00000111150	ENSMUSP00000043142
ENSMUSP00000027974	ENSMUSP00000138415
ENSMUSP00000138415	ENSMUSP00000027974
ENSMUSP00000088493	ENSMUSP00000073855
ENSMUSP00000073855	ENSMUSP00000088493
ENSMUSP00000106038	ENSMUSP00000023530
ENSMUSP00000023530	ENSMUSP00000106038
ENSMUSP00000016088	ENSMUSP00000020699
ENSMUSP00000020699	ENSMUSP00000016088
ENSMUSP00000058037	ENSMUSP00000051335
ENSMUSP00000051335	ENSMUSP00000058037
ENSMUSP00000030469	ENSMUSP00000062628
ENSMUSP00000062628	ENSMUSP00000030469
ENSMUSP00000125106	ENSMUSP00000089951
ENSMUSP00000089951	ENSMUSP00000125106
ENSMUSP00000099514	ENSMUSP00000125322
ENSMUSP00000125322	ENSMUSP00000099514
ENSMUSP00000089544	ENSMUSP00000035289
ENSMUSP00000035289	ENSMUSP00000089544
ENSMUSP00000026476	ENSMUSP00000036847
ENSMUSP00000036847	ENSMUSP00000026476
ENSMUSP00000018716	ENSMUSP00000062590
ENSMUSP00000062590	ENSMUSP00000018716
ENSMUSP00000126374	ENSMUSP00000109891
ENSMUSP00000109891	ENSMUSP00000126374
ENSMUSP00000052871	ENSMUSP00000107060
ENSMUSP00000107060	ENSMUSP00000052871
ENSMUSP00000097600	ENSMUSP00000132164
ENSMUSP00000132164	ENSMUSP00000097600
ENSMUSP00000108651	ENSMUSP00000046567
ENSMUSP00000046567	ENSMUSP00000108651
ENSMUSP00000028175	ENSMUSP00000000543
ENSMUSP00000000543	ENSMUSP00000028175
ENSMUSP00000082054	ENSMUSP00000060622
ENSMUSP00000060622	ENSMUSP00000082054
ENSMUSP00000135184	ENSMUSP00000093449
ENSMUSP00000093449	ENSMUSP00000135184
ENSMUSP00000135184	ENSMUSP00000121887
ENSMUSP00000121887	ENSMUSP00000135184
ENSMUSP00000093449	ENSMUSP00000121887
ENSMUSP00000121887	ENSMUSP00000093449
ENSMUSP00000079909	ENSMUSP00000115127
ENSMUSP00000115127	ENSMUSP00000079909
ENSMUSP00000136471	ENSMUSP00000057858
ENSMUSP00000057858	ENSMUSP00000136471
ENSMUSP00000044093	ENSMUSP00000102266
ENSMUSP00000102266	ENSMUSP00000044093
ENSMUSP00000105045	ENSMUSP00000022826
ENSMUSP00000022826	ENSMUSP00000105045
ENSMUSP00000047475	ENSMUSP00000123011
ENSMUSP00000123011	ENSMUSP00000047475
ENSMUSP00000063198	ENSMUSP00000099809
ENSMUSP00000099809	ENSMUSP00000063198
ENSMUSP00000040221	ENSMUSP00000114093
ENSMUSP00000114093	ENSMUSP00000040221
ENSMUSP00000069212	ENSMUSP00000040433
ENSMUSP00000040433	ENSMUSP00000069212
ENSMUSP00000034543	ENSMUSP00000108715
ENSMUSP00000108715	ENSMUSP00000034543
ENSMUSP00000027754	ENSMUSP00000037423
ENSMUSP00000037423	ENSMUSP00000027754
ENSMUSP00000075150	ENSMUSP00000138709
ENSMUSP00000138709	ENSMUSP00000075150
ENSMUSP00000033098	ENSMUSP00000032402
ENSMUSP00000032402	ENSMUSP00000033098
ENSMUSP00000040828	ENSMUSP00000023836
ENSMUSP00000023836	ENSMUSP00000040828
ENSMUSP00000070778	ENSMUSP00000032770
ENSMUSP00000032770	ENSMUSP00000070778
ENSMUSP00000021207	ENSMUSP00000048230
ENSMUSP00000048230	ENSMUSP00000021207
ENSMUSP00000033956	ENSMUSP00000113979
ENSMUSP00000113979	ENSMUSP00000033956
ENSMUSP00000064467	ENSMUSP00000058996
ENSMUSP00000058996	ENSMUSP00000064467
ENSMUSP00000040377	ENSMUSP00000030436
ENSMUSP00000030436	ENSMUSP00000040377
ENSMUSP00000029708	ENSMUSP00000118931
ENSMUSP00000118931	ENSMUSP00000029708
ENSMUSP00000002292	ENSMUSP00000001081
ENSMUSP00000001081	ENSMUSP00000002292
ENSMUSP00000026554	ENSMUSP00000074783
ENSMUSP00000074783	ENSMUSP00000026554
ENSMUSP00000021380	ENSMUSP00000002112
ENSMUSP00000002112	ENSMUSP00000021380
ENSMUSP00000057065	ENSMUSP00000087947
ENSMUSP00000087947	ENSMUSP00000057065
ENSMUSP00000073061	ENSMUSP00000056643
ENSMUSP00000056643	ENSMUSP00000073061
ENSMUSP00000049732	ENSMUSP00000030950
ENSMUSP00000030950	ENSMUSP00000049732
ENSMUSP00000025679	ENSMUSP00000098655
ENSMUSP00000098655	ENSMUSP00000025679
ENSMUSP00000137154	ENSMUSP00000006559
ENSMUSP00000006559	ENSMUSP00000137154
ENSMUSP00000020826	ENSMUSP00000034022
ENSMUSP00000034022	ENSMUSP00000020826
ENSMUSP00000025872	ENSMUSP00000036964
ENSMUSP00000036964	ENSMUSP00000025872
ENSMUSP00000052866	ENSMUSP00000086796
ENSMUSP00000086796	ENSMUSP00000052866
ENSMUSP00000136493	ENSMUSP00000021482
ENSMUSP00000021482	ENSMUSP00000136493
ENSMUSP00000037627	ENSMUSP00000029865
ENSMUSP00000029865	ENSMUSP00000037627
ENSMUSP00000025811	ENSMUSP00000032809
ENSMUSP00000032809	ENSMUSP00000025811
ENSMUSP00000062489	ENSMUSP00000053085
ENSMUSP00000053085	ENSMUSP00000062489
ENSMUSP00000130152	ENSMUSP00000066396
ENSMUSP00000066396	ENSMUSP00000130152
ENSMUSP00000034087	ENSMUSP00000054137
ENSMUSP00000054137	ENSMUSP00000034087
ENSMUSP00000060237	ENSMUSP00000010451
ENSMUSP00000010451	ENSMUSP00000060237
ENSMUSP00000049020	ENSMUSP00000075279
ENSMUSP00000075279	ENSMUSP00000049020
ENSMUSP00000033095	ENSMUSP00000113259
ENSMUSP00000113259	ENSMUSP00000033095
ENSMUSP00000040900	ENSMUSP00000056940
ENSMUSP00000056940	ENSMUSP00000040900
ENSMUSP00000110685	ENSMUSP00000116327
ENSMUSP00000116327	ENSMUSP00000110685
ENSMUSP00000038755	ENSMUSP00000126916
ENSMUSP00000126916	ENSMUSP00000038755
ENSMUSP00000023087	ENSMUSP00000024047
