ENSLOCP00000011371	ENSLOCP00000009128
ENSLOCP00000011214	ENSLOCP00000013368
ENSLOCP00000012648	ENSLOCP00000009896
ENSLOCP00000009896	ENSLOCP00000012648
ENSLOCP00000010632	ENSLOCP00000014202
ENSLOCP00000014202	ENSLOCP00000010632
ENSLOCP00000008529	ENSLOCP00000016615
ENSLOCP00000016615	ENSLOCP00000008529
ENSLOCP00000005759	ENSLOCP00000015766
ENSLOCP00000015766	ENSLOCP00000005759
ENSLOCP00000017140	ENSLOCP00000021443
ENSLOCP00000021443	ENSLOCP00000017140
ENSLOCP00000011069	ENSLOCP00000002722
ENSLOCP00000002722	ENSLOCP00000011069
ENSLOCP00000017756	ENSLOCP00000015477
ENSLOCP00000015477	ENSLOCP00000017756
ENSLOCP00000017389	ENSLOCP00000005942
ENSLOCP00000005942	ENSLOCP00000017389
ENSLOCP00000004647	ENSLOCP00000008740
ENSLOCP00000008740	ENSLOCP00000004647
ENSLOCP00000009542	ENSLOCP00000002023
ENSLOCP00000002023	ENSLOCP00000009542
ENSLOCP00000009542	ENSLOCP00000013222
ENSLOCP00000013222	ENSLOCP00000009542
ENSLOCP00000002023	ENSLOCP00000013222
ENSLOCP00000013222	ENSLOCP00000002023
ENSLOCP00000014286	ENSLOCP00000011751
ENSLOCP00000011751	ENSLOCP00000014286
ENSLOCP00000010404	ENSLOCP00000004102
ENSLOCP00000004102	ENSLOCP00000010404
ENSLOCP00000004726	ENSLOCP00000008704
ENSLOCP00000008704	ENSLOCP00000004726
ENSLOCP00000017350	ENSLOCP00000009943
ENSLOCP00000009943	ENSLOCP00000017350
ENSLOCP00000009774	ENSLOCP00000009986
ENSLOCP00000009986	ENSLOCP00000009774
ENSLOCP00000015637	ENSLOCP00000001739
ENSLOCP00000001739	ENSLOCP00000015637
ENSLOCP00000010947	ENSLOCP00000015069
ENSLOCP00000015069	ENSLOCP00000010947
ENSLOCP00000010947	ENSLOCP00000014600
ENSLOCP00000014600	ENSLOCP00000010947
ENSLOCP00000015069	ENSLOCP00000014600
ENSLOCP00000014600	ENSLOCP00000015069
ENSLOCP00000013045	ENSLOCP00000007506
ENSLOCP00000007506	ENSLOCP00000013045
ENSLOCP00000021674	ENSLOCP00000021579
ENSLOCP00000021579	ENSLOCP00000021674
ENSLOCP00000021674	ENSLOCP00000020321
ENSLOCP00000020321	ENSLOCP00000021674
ENSLOCP00000021674	ENSLOCP00000022008
ENSLOCP00000022008	ENSLOCP00000021674
ENSLOCP00000021579	ENSLOCP00000020321
ENSLOCP00000020321	ENSLOCP00000021579
ENSLOCP00000021579	ENSLOCP00000022008
ENSLOCP00000022008	ENSLOCP00000021579
ENSLOCP00000020321	ENSLOCP00000022008
ENSLOCP00000022008	ENSLOCP00000020321
ENSLOCP00000018413	ENSLOCP00000020455
ENSLOCP00000020455	ENSLOCP00000018413
ENSLOCP00000019202	ENSLOCP00000015570
ENSLOCP00000015570	ENSLOCP00000019202
ENSLOCP00000009351	ENSLOCP00000014164
ENSLOCP00000014164	ENSLOCP00000009351
ENSLOCP00000009351	ENSLOCP00000018698
ENSLOCP00000018698	ENSLOCP00000009351
ENSLOCP00000014164	ENSLOCP00000018698
ENSLOCP00000018698	ENSLOCP00000014164
ENSLOCP00000017255	ENSLOCP00000021110
ENSLOCP00000021110	ENSLOCP00000017255
ENSLOCP00000020763	ENSLOCP00000021102
ENSLOCP00000021102	ENSLOCP00000020763
ENSLOCP00000005251	ENSLOCP00000005287
ENSLOCP00000005287	ENSLOCP00000005251
ENSLOCP00000010946	ENSLOCP00000011197
ENSLOCP00000011197	ENSLOCP00000010946
ENSLOCP00000006890	ENSLOCP00000018811
ENSLOCP00000018811	ENSLOCP00000006890
ENSLOCP00000022295	ENSLOCP00000021617
ENSLOCP00000021617	ENSLOCP00000022295
ENSLOCP00000022295	ENSLOCP00000021931
ENSLOCP00000021931	ENSLOCP00000022295
ENSLOCP00000021617	ENSLOCP00000021931
ENSLOCP00000021931	ENSLOCP00000021617
ENSLOCP00000018955	ENSLOCP00000003705
ENSLOCP00000003705	ENSLOCP00000018955
ENSLOCP00000021853	ENSLOCP00000014525
ENSLOCP00000014525	ENSLOCP00000021853
ENSLOCP00000021853	ENSLOCP00000021948
ENSLOCP00000021948	ENSLOCP00000021853
ENSLOCP00000021853	ENSLOCP00000022204
ENSLOCP00000022204	ENSLOCP00000021853
ENSLOCP00000014525	ENSLOCP00000021948
ENSLOCP00000021948	ENSLOCP00000014525
ENSLOCP00000014525	ENSLOCP00000022204
ENSLOCP00000022204	ENSLOCP00000014525
ENSLOCP00000021948	ENSLOCP00000022204
ENSLOCP00000022204	ENSLOCP00000021948
ENSLOCP00000007231	ENSLOCP00000005360
ENSLOCP00000005360	ENSLOCP00000007231
ENSLOCP00000005100	ENSLOCP00000015331
ENSLOCP00000015331	ENSLOCP00000005100
ENSLOCP00000002736	ENSLOCP00000008136
ENSLOCP00000008136	ENSLOCP00000002736
ENSLOCP00000014019	ENSLOCP00000004655
ENSLOCP00000004655	ENSLOCP00000014019
ENSLOCP00000007036	ENSLOCP00000021314
ENSLOCP00000021314	ENSLOCP00000007036
ENSLOCP00000010056	ENSLOCP00000007531
ENSLOCP00000007531	ENSLOCP00000010056
ENSLOCP00000017474	ENSLOCP00000011177
ENSLOCP00000011177	ENSLOCP00000017474
ENSLOCP00000010246	ENSLOCP00000002645
ENSLOCP00000002645	ENSLOCP00000010246
ENSLOCP00000018962	ENSLOCP00000017343
ENSLOCP00000017343	ENSLOCP00000018962
ENSLOCP00000014742	ENSLOCP00000002674
ENSLOCP00000002674	ENSLOCP00000014742
ENSLOCP00000017326	ENSLOCP00000020732
ENSLOCP00000020732	ENSLOCP00000017326
ENSLOCP00000021026	ENSLOCP00000018163
ENSLOCP00000018163	ENSLOCP00000021026
ENSLOCP00000007244	ENSLOCP00000005586
ENSLOCP00000005586	ENSLOCP00000007244
ENSLOCP00000007244	ENSLOCP00000002386
ENSLOCP00000002386	ENSLOCP00000007244
ENSLOCP00000005586	ENSLOCP00000002386
ENSLOCP00000002386	ENSLOCP00000005586
ENSLOCP00000006457	ENSLOCP00000006593
ENSLOCP00000006593	ENSLOCP00000006457
ENSLOCP00000006457	ENSLOCP00000010952
ENSLOCP00000010952	ENSLOCP00000006457
ENSLOCP00000006593	ENSLOCP00000010952
ENSLOCP00000010952	ENSLOCP00000006593
ENSLOCP00000010773	ENSLOCP00000006193
ENSLOCP00000006193	ENSLOCP00000010773
ENSLOCP00000003261	ENSLOCP00000017144
ENSLOCP00000017144	ENSLOCP00000003261
ENSLOCP00000005979	ENSLOCP00000016724
ENSLOCP00000016724	ENSLOCP00000005979
ENSLOCP00000005979	ENSLOCP00000018633
ENSLOCP00000018633	ENSLOCP00000005979
ENSLOCP00000016724	ENSLOCP00000018633
ENSLOCP00000018633	ENSLOCP00000016724
ENSLOCP00000006381	ENSLOCP00000019039
ENSLOCP00000019039	ENSLOCP00000006381
ENSLOCP00000009314	ENSLOCP00000012022
ENSLOCP00000012022	ENSLOCP00000009314
ENSLOCP00000004536	ENSLOCP00000008546
ENSLOCP00000008546	ENSLOCP00000004536
ENSLOCP00000015041	ENSLOCP00000001135
ENSLOCP00000001135	ENSLOCP00000015041
ENSLOCP00000004147	ENSLOCP00000002276
ENSLOCP00000002276	ENSLOCP00000004147
ENSLOCP00000010295	ENSLOCP00000004950
ENSLOCP00000004950	ENSLOCP00000010295
ENSLOCP00000014165	ENSLOCP00000021690
ENSLOCP00000021690	ENSLOCP00000014165
ENSLOCP00000014165	ENSLOCP00000022467
ENSLOCP00000022467	ENSLOCP00000014165
ENSLOCP00000014165	ENSLOCP00000021493
ENSLOCP00000021493	ENSLOCP00000014165
ENSLOCP00000021690	ENSLOCP00000022467
ENSLOCP00000022467	ENSLOCP00000021690
ENSLOCP00000021690	ENSLOCP00000021493
ENSLOCP00000021493	ENSLOCP00000021690
ENSLOCP00000022467	ENSLOCP00000021493
ENSLOCP00000021493	ENSLOCP00000022467
ENSLOCP00000019700	ENSLOCP00000002221
ENSLOCP00000002221	ENSLOCP00000019700
ENSLOCP00000020157	ENSLOCP00000014888
ENSLOCP00000014888	ENSLOCP00000020157
ENSLOCP00000017872	ENSLOCP00000019758
ENSLOCP00000019758	ENSLOCP00000017872
ENSLOCP00000017574	ENSLOCP00000012151
ENSLOCP00000012151	ENSLOCP00000017574
ENSLOCP00000021503	ENSLOCP00000019312
ENSLOCP00000019312	ENSLOCP00000021503
ENSLOCP00000015047	ENSLOCP00000007019
ENSLOCP00000007019	ENSLOCP00000015047
ENSLOCP00000009046	ENSLOCP00000008238
ENSLOCP00000008238	ENSLOCP00000009046
ENSLOCP00000019982	ENSLOCP00000005864
ENSLOCP00000005864	ENSLOCP00000019982
ENSLOCP00000003768	ENSLOCP00000020406
ENSLOCP00000020406	ENSLOCP00000003768
ENSLOCP00000003768	ENSLOCP00000009068
ENSLOCP00000009068	ENSLOCP00000003768
ENSLOCP00000020406	ENSLOCP00000009068
ENSLOCP00000009068	ENSLOCP00000020406
ENSLOCP00000019580	ENSLOCP00000019346
ENSLOCP00000019346	ENSLOCP00000019580
ENSLOCP00000003547	ENSLOCP00000010182
ENSLOCP00000010182	ENSLOCP00000003547
ENSLOCP00000019495	ENSLOCP00000012733
ENSLOCP00000012733	ENSLOCP00000019495
ENSLOCP00000015121	ENSLOCP00000016192
ENSLOCP00000016192	ENSLOCP00000015121
ENSLOCP00000008088	ENSLOCP00000004499
ENSLOCP00000004499	ENSLOCP00000008088
ENSLOCP00000001313	ENSLOCP00000005406
ENSLOCP00000005406	ENSLOCP00000001313
ENSLOCP00000018526	ENSLOCP00000013873
ENSLOCP00000013873	ENSLOCP00000018526
ENSLOCP00000016242	ENSLOCP00000002951
ENSLOCP00000002951	ENSLOCP00000016242
ENSLOCP00000003122	ENSLOCP00000020172
ENSLOCP00000020172	ENSLOCP00000003122
ENSLOCP00000011970	ENSLOCP00000010264
ENSLOCP00000010264	ENSLOCP00000011970
ENSLOCP00000011202	ENSLOCP00000003451
ENSLOCP00000003451	ENSLOCP00000011202
ENSLOCP00000007483	ENSLOCP00000018951
ENSLOCP00000018951	ENSLOCP00000007483
ENSLOCP00000021436	ENSLOCP00000002774
ENSLOCP00000002774	ENSLOCP00000021436
ENSLOCP00000022181	ENSLOCP00000021498
ENSLOCP00000021498	ENSLOCP00000022181
ENSLOCP00000017943	ENSLOCP00000022007
ENSLOCP00000022007	ENSLOCP00000017943
ENSLOCP00000010193	ENSLOCP00000008132
ENSLOCP00000008132	ENSLOCP00000010193
ENSLOCP00000012575	ENSLOCP00000017118
ENSLOCP00000017118	ENSLOCP00000012575
ENSLOCP00000000496	ENSLOCP00000017927
ENSLOCP00000017927	ENSLOCP00000000496
ENSLOCP00000000496	ENSLOCP00000013147
ENSLOCP00000013147	ENSLOCP00000000496
ENSLOCP00000017927	ENSLOCP00000013147
ENSLOCP00000013147	ENSLOCP00000017927
ENSLOCP00000007960	ENSLOCP00000012188
ENSLOCP00000012188	ENSLOCP00000007960
ENSLOCP00000020105	ENSLOCP00000012636
ENSLOCP00000012636	ENSLOCP00000020105
ENSLOCP00000015149	ENSLOCP00000006015
ENSLOCP00000006015	ENSLOCP00000015149
ENSLOCP00000016368	ENSLOCP00000010904
ENSLOCP00000010904	ENSLOCP00000016368
ENSLOCP00000005154	ENSLOCP00000012250
ENSLOCP00000012250	ENSLOCP00000005154
ENSLOCP00000018786	ENSLOCP00000006412
ENSLOCP00000006412	ENSLOCP00000018786
ENSLOCP00000018786	ENSLOCP00000014048
ENSLOCP00000014048	ENSLOCP00000018786
ENSLOCP00000006412	ENSLOCP00000014048
ENSLOCP00000014048	ENSLOCP00000006412
ENSLOCP00000008061	ENSLOCP00000009207
ENSLOCP00000009207	ENSLOCP00000008061
ENSLOCP00000002810	ENSLOCP00000015147
ENSLOCP00000015147	ENSLOCP00000002810
ENSLOCP00000012772	ENSLOCP00000020672
ENSLOCP00000020672	ENSLOCP00000012772
ENSLOCP00000014446	ENSLOCP00000016866
ENSLOCP00000016866	ENSLOCP00000014446
ENSLOCP00000007923	ENSLOCP00000015609
ENSLOCP00000015609	ENSLOCP00000007923
ENSLOCP00000006472	ENSLOCP00000012959
ENSLOCP00000012959	ENSLOCP00000006472
ENSLOCP00000006472	ENSLOCP00000001950
ENSLOCP00000001950	ENSLOCP00000006472
ENSLOCP00000012959	ENSLOCP00000001950
ENSLOCP00000001950	ENSLOCP00000012959
ENSLOCP00000007115	ENSLOCP00000003172
ENSLOCP00000003172	ENSLOCP00000007115
ENSLOCP00000007115	ENSLOCP00000008351
ENSLOCP00000008351	ENSLOCP00000007115
ENSLOCP00000003172	ENSLOCP00000008351
ENSLOCP00000008351	ENSLOCP00000003172
ENSLOCP00000008723	ENSLOCP00000007461
ENSLOCP00000007461	ENSLOCP00000008723
ENSLOCP00000011738	ENSLOCP00000014100
ENSLOCP00000014100	ENSLOCP00000011738
ENSLOCP00000017809	ENSLOCP00000020298
ENSLOCP00000020298	ENSLOCP00000017809
ENSLOCP00000000565	ENSLOCP00000019317
ENSLOCP00000019317	ENSLOCP00000000565
ENSLOCP00000000565	ENSLOCP00000015577
ENSLOCP00000015577	ENSLOCP00000000565
ENSLOCP00000019317	ENSLOCP00000015577
ENSLOCP00000015577	ENSLOCP00000019317
ENSLOCP00000017414	ENSLOCP00000018735
ENSLOCP00000018735	ENSLOCP00000017414
ENSLOCP00000021670	ENSLOCP00000014455
ENSLOCP00000014455	ENSLOCP00000021670
ENSLOCP00000010137	ENSLOCP00000010106
ENSLOCP00000010106	ENSLOCP00000010137
ENSLOCP00000021857	ENSLOCP00000022210
ENSLOCP00000022210	ENSLOCP00000021857
ENSLOCP00000006482	ENSLOCP00000019556
ENSLOCP00000019556	ENSLOCP00000006482
ENSLOCP00000017147	ENSLOCP00000014440
ENSLOCP00000014440	ENSLOCP00000017147
ENSLOCP00000010394	ENSLOCP00000017957
ENSLOCP00000017957	ENSLOCP00000010394
ENSLOCP00000004376	ENSLOCP00000009479
ENSLOCP00000009479	ENSLOCP00000004376
ENSLOCP00000010422	ENSLOCP00000010797
ENSLOCP00000010797	ENSLOCP00000010422
ENSLOCP00000008877	ENSLOCP00000016308
ENSLOCP00000016308	ENSLOCP00000008877
ENSLOCP00000008610	ENSLOCP00000018524
ENSLOCP00000018524	ENSLOCP00000008610
ENSLOCP00000009937	ENSLOCP00000009936
ENSLOCP00000009936	ENSLOCP00000009937
ENSLOCP00000020720	ENSLOCP00000002873
ENSLOCP00000002873	ENSLOCP00000020720
ENSLOCP00000009791	ENSLOCP00000000501
ENSLOCP00000000501	ENSLOCP00000009791
ENSLOCP00000001791	ENSLOCP00000012403
ENSLOCP00000012403	ENSLOCP00000001791
ENSLOCP00000010262	ENSLOCP00000002661
ENSLOCP00000002661	ENSLOCP00000010262
ENSLOCP00000011746	ENSLOCP00000014260
ENSLOCP00000014260	ENSLOCP00000011746
ENSLOCP00000021368	ENSLOCP00000003594
ENSLOCP00000003594	ENSLOCP00000021368
ENSLOCP00000014494	ENSLOCP00000006255
ENSLOCP00000006255	ENSLOCP00000014494
ENSLOCP00000017490	ENSLOCP00000019233
ENSLOCP00000019233	ENSLOCP00000017490
ENSLOCP00000018824	ENSLOCP00000016515
ENSLOCP00000016515	ENSLOCP00000018824
ENSLOCP00000005989	ENSLOCP00000001679
ENSLOCP00000001679	ENSLOCP00000005989
ENSLOCP00000005989	ENSLOCP00000017406
ENSLOCP00000017406	ENSLOCP00000005989
ENSLOCP00000001679	ENSLOCP00000017406
ENSLOCP00000017406	ENSLOCP00000001679
ENSLOCP00000011486	ENSLOCP00000012916
ENSLOCP00000012916	ENSLOCP00000011486
ENSLOCP00000016774	ENSLOCP00000009534
ENSLOCP00000009534	ENSLOCP00000016774
ENSLOCP00000020998	ENSLOCP00000012942
ENSLOCP00000012942	ENSLOCP00000020998
ENSLOCP00000003188	ENSLOCP00000012969
ENSLOCP00000012969	ENSLOCP00000003188
ENSLOCP00000013707	ENSLOCP00000013698
ENSLOCP00000013698	ENSLOCP00000013707
ENSLOCP00000013707	ENSLOCP00000004473
ENSLOCP00000004473	ENSLOCP00000013707
ENSLOCP00000013698	ENSLOCP00000004473
ENSLOCP00000004473	ENSLOCP00000013698
ENSLOCP00000002286	ENSLOCP00000017256
ENSLOCP00000017256	ENSLOCP00000002286
ENSLOCP00000000892	ENSLOCP00000013933
ENSLOCP00000013933	ENSLOCP00000000892
ENSLOCP00000004795	ENSLOCP00000016784
ENSLOCP00000016784	ENSLOCP00000004795
ENSLOCP00000015671	ENSLOCP00000013621
ENSLOCP00000013621	ENSLOCP00000015671
ENSLOCP00000012404	ENSLOCP00000000856
ENSLOCP00000000856	ENSLOCP00000012404
ENSLOCP00000013408	ENSLOCP00000014867
ENSLOCP00000014867	ENSLOCP00000013408
ENSLOCP00000006284	ENSLOCP00000018790
ENSLOCP00000018790	ENSLOCP00000006284
ENSLOCP00000019655	ENSLOCP00000014966
ENSLOCP00000014966	ENSLOCP00000019655
ENSLOCP00000003838	ENSLOCP00000010875
ENSLOCP00000010875	ENSLOCP00000003838
ENSLOCP00000008741	ENSLOCP00000015719
ENSLOCP00000015719	ENSLOCP00000008741
ENSLOCP00000017170	ENSLOCP00000017743
ENSLOCP00000017743	ENSLOCP00000017170
ENSLOCP00000017506	ENSLOCP00000017614
ENSLOCP00000017614	ENSLOCP00000017506
ENSLOCP00000009002	ENSLOCP00000018510
ENSLOCP00000018510	ENSLOCP00000009002
ENSLOCP00000002875	ENSLOCP00000014063
ENSLOCP00000014063	ENSLOCP00000002875
ENSLOCP00000008949	ENSLOCP00000004082
ENSLOCP00000004082	ENSLOCP00000008949
ENSLOCP00000012416	ENSLOCP00000010349
ENSLOCP00000010349	ENSLOCP00000012416
ENSLOCP00000012351	ENSLOCP00000010349
ENSLOCP00000010349	ENSLOCP00000012351
ENSLOCP00000007336	ENSLOCP00000011117
ENSLOCP00000011117	ENSLOCP00000007336
ENSLOCP00000022212	ENSLOCP00000000636
ENSLOCP00000000636	ENSLOCP00000022212
ENSLOCP00000022212	ENSLOCP00000021582
ENSLOCP00000021582	ENSLOCP00000022212
ENSLOCP00000000636	ENSLOCP00000021582
ENSLOCP00000021582	ENSLOCP00000000636
ENSLOCP00000002732	ENSLOCP00000008713
ENSLOCP00000008713	ENSLOCP00000002732
ENSLOCP00000008612	ENSLOCP00000015504
ENSLOCP00000015504	ENSLOCP00000008612
ENSLOCP00000022362	ENSLOCP00000022363
ENSLOCP00000022363	ENSLOCP00000022362
ENSLOCP00000022362	ENSLOCP00000022239
ENSLOCP00000022239	ENSLOCP00000022362
ENSLOCP00000022363	ENSLOCP00000022239
ENSLOCP00000022239	ENSLOCP00000022363
ENSLOCP00000014127	ENSLOCP00000022267
ENSLOCP00000022267	ENSLOCP00000014127
ENSLOCP00000003818	ENSLOCP00000005931
ENSLOCP00000005931	ENSLOCP00000003818
ENSLOCP00000000509	ENSLOCP00000012589
ENSLOCP00000012589	ENSLOCP00000000509
ENSLOCP00000005714	ENSLOCP00000006992
ENSLOCP00000006992	ENSLOCP00000005714
ENSLOCP00000000719	ENSLOCP00000019527
ENSLOCP00000019527	ENSLOCP00000000719
ENSLOCP00000004001	ENSLOCP00000021374
ENSLOCP00000021374	ENSLOCP00000004001
ENSLOCP00000003982	ENSLOCP00000009342
ENSLOCP00000009342	ENSLOCP00000003982
ENSLOCP00000017464	ENSLOCP00000017465
ENSLOCP00000017465	ENSLOCP00000017464
ENSLOCP00000017464	ENSLOCP00000010497
ENSLOCP00000010497	ENSLOCP00000017464
ENSLOCP00000017465	ENSLOCP00000010497
ENSLOCP00000010497	ENSLOCP00000017465
ENSLOCP00000019814	ENSLOCP00000007834
ENSLOCP00000007834	ENSLOCP00000019814
ENSLOCP00000017478	ENSLOCP00000016132
ENSLOCP00000016132	ENSLOCP00000017478
ENSLOCP00000018903	ENSLOCP00000002135
ENSLOCP00000002135	ENSLOCP00000018903
ENSLOCP00000007076	ENSLOCP00000014031
ENSLOCP00000014031	ENSLOCP00000007076
ENSLOCP00000003971	ENSLOCP00000000945
ENSLOCP00000000945	ENSLOCP00000003971
ENSLOCP00000013180	ENSLOCP00000014133
ENSLOCP00000014133	ENSLOCP00000013180
ENSLOCP00000016372	ENSLOCP00000000975
ENSLOCP00000000975	ENSLOCP00000016372
ENSLOCP00000000083	ENSLOCP00000014008
ENSLOCP00000014008	ENSLOCP00000000083
ENSLOCP00000000016	ENSLOCP00000008891
ENSLOCP00000008891	ENSLOCP00000000016
ENSLOCP00000002255	ENSLOCP00000002236
ENSLOCP00000002236	ENSLOCP00000002255
ENSLOCP00000018001	ENSLOCP00000019966
ENSLOCP00000019966	ENSLOCP00000018001
ENSLOCP00000004873	ENSLOCP00000005705
ENSLOCP00000005705	ENSLOCP00000004873
ENSLOCP00000003931	ENSLOCP00000022359
ENSLOCP00000022359	ENSLOCP00000003931
ENSLOCP00000014445	ENSLOCP00000000985
ENSLOCP00000000985	ENSLOCP00000014445
ENSLOCP00000022196	ENSLOCP00000021449
ENSLOCP00000021449	ENSLOCP00000022196
ENSLOCP00000020352	ENSLOCP00000018176
ENSLOCP00000018176	ENSLOCP00000020352
ENSLOCP00000018012	ENSLOCP00000014692
ENSLOCP00000014692	ENSLOCP00000018012
ENSLOCP00000014632	ENSLOCP00000017273
ENSLOCP00000017273	ENSLOCP00000014632
ENSLOCP00000020547	ENSLOCP00000015924
ENSLOCP00000015924	ENSLOCP00000020547
ENSLOCP00000000959	ENSLOCP00000000981
ENSLOCP00000000981	ENSLOCP00000000959
ENSLOCP00000016007	ENSLOCP00000013754
ENSLOCP00000013754	ENSLOCP00000016007
ENSLOCP00000019347	ENSLOCP00000012861
ENSLOCP00000012861	ENSLOCP00000019347
ENSLOCP00000007594	ENSLOCP00000015972
ENSLOCP00000015972	ENSLOCP00000007594
ENSLOCP00000016786	ENSLOCP00000010330
ENSLOCP00000010330	ENSLOCP00000016786
ENSLOCP00000000171	ENSLOCP00000007526
ENSLOCP00000007526	ENSLOCP00000000171
ENSLOCP00000008948	ENSLOCP00000003779
ENSLOCP00000003779	ENSLOCP00000008948
ENSLOCP00000021850	ENSLOCP00000021442
ENSLOCP00000021442	ENSLOCP00000021850
ENSLOCP00000018489	ENSLOCP00000021905
ENSLOCP00000021905	ENSLOCP00000018489
ENSLOCP00000001923	ENSLOCP00000020304
ENSLOCP00000020304	ENSLOCP00000001923
ENSLOCP00000010493	ENSLOCP00000001789
ENSLOCP00000001789	ENSLOCP00000010493
ENSLOCP00000005853	ENSLOCP00000000573
ENSLOCP00000000573	ENSLOCP00000005853
ENSLOCP00000005573	ENSLOCP00000021195
ENSLOCP00000021195	ENSLOCP00000005573
ENSLOCP00000011124	ENSLOCP00000014671
ENSLOCP00000014671	ENSLOCP00000011124
ENSLOCP00000009294	ENSLOCP00000015475
ENSLOCP00000015475	ENSLOCP00000009294
ENSLOCP00000020802	ENSLOCP00000018088
ENSLOCP00000018088	ENSLOCP00000020802
ENSLOCP00000006133	ENSLOCP00000000954
ENSLOCP00000000954	ENSLOCP00000006133
ENSLOCP00000006133	ENSLOCP00000000920
ENSLOCP00000000920	ENSLOCP00000006133
ENSLOCP00000000954	ENSLOCP00000000920
ENSLOCP00000000920	ENSLOCP00000000954
ENSLOCP00000016241	ENSLOCP00000014142
ENSLOCP00000014142	ENSLOCP00000016241
ENSLOCP00000016979	ENSLOCP00000015107
ENSLOCP00000015107	ENSLOCP00000016979
ENSLOCP00000009640	ENSLOCP00000010713
ENSLOCP00000010713	ENSLOCP00000009640
ENSLOCP00000021995	ENSLOCP00000018627
ENSLOCP00000018627	ENSLOCP00000021995
ENSLOCP00000009097	ENSLOCP00000002660
ENSLOCP00000002660	ENSLOCP00000009097
ENSLOCP00000015715	ENSLOCP00000008036
ENSLOCP00000008036	ENSLOCP00000015715
ENSLOCP00000017849	ENSLOCP00000012542
ENSLOCP00000012542	ENSLOCP00000017849
ENSLOCP00000017410	ENSLOCP00000000247
ENSLOCP00000000247	ENSLOCP00000017410
ENSLOCP00000000261	ENSLOCP00000018101
ENSLOCP00000018101	ENSLOCP00000000261
ENSLOCP00000011659	ENSLOCP00000008318
ENSLOCP00000008318	ENSLOCP00000011659
ENSLOCP00000018241	ENSLOCP00000007110
ENSLOCP00000007110	ENSLOCP00000018241
ENSLOCP00000010213	ENSLOCP00000009870
ENSLOCP00000009870	ENSLOCP00000010213
ENSLOCP00000017395	ENSLOCP00000018201
ENSLOCP00000018201	ENSLOCP00000017395
ENSLOCP00000011190	ENSLOCP00000010955
ENSLOCP00000010955	ENSLOCP00000011190
ENSLOCP00000008357	ENSLOCP00000017182
ENSLOCP00000017182	ENSLOCP00000008357
ENSLOCP00000001772	ENSLOCP00000005263
ENSLOCP00000005263	ENSLOCP00000001772
ENSLOCP00000008078	ENSLOCP00000021689
ENSLOCP00000021689	ENSLOCP00000008078
ENSLOCP00000014393	ENSLOCP00000014411
ENSLOCP00000014411	ENSLOCP00000014393
ENSLOCP00000010752	ENSLOCP00000008021
ENSLOCP00000008021	ENSLOCP00000010752
ENSLOCP00000015912	ENSLOCP00000001097
ENSLOCP00000001097	ENSLOCP00000015912
ENSLOCP00000011991	ENSLOCP00000022108
ENSLOCP00000022108	ENSLOCP00000011991
ENSLOCP00000008172	ENSLOCP00000015343
ENSLOCP00000015343	ENSLOCP00000008172
ENSLOCP00000021811	ENSLOCP00000022097
ENSLOCP00000022097	ENSLOCP00000021811
ENSLOCP00000003434	ENSLOCP00000004235
ENSLOCP00000004235	ENSLOCP00000003434
ENSLOCP00000003421	ENSLOCP00000009841
ENSLOCP00000009841	ENSLOCP00000003421
ENSLOCP00000017359	ENSLOCP00000017351
ENSLOCP00000017351	ENSLOCP00000017359
ENSLOCP00000011587	ENSLOCP00000005369
ENSLOCP00000005369	ENSLOCP00000011587
ENSLOCP00000003302	ENSLOCP00000015479
ENSLOCP00000015479	ENSLOCP00000003302
ENSLOCP00000018721	ENSLOCP00000007963
ENSLOCP00000007963	ENSLOCP00000018721
ENSLOCP00000003238	ENSLOCP00000018463
ENSLOCP00000018463	ENSLOCP00000003238
ENSLOCP00000013653	ENSLOCP00000019911
ENSLOCP00000019911	ENSLOCP00000013653
ENSLOCP00000001989	ENSLOCP00000003411
ENSLOCP00000003411	ENSLOCP00000001989
ENSLOCP00000021855	ENSLOCP00000022209
ENSLOCP00000022209	ENSLOCP00000021855
ENSLOCP00000009891	ENSLOCP00000010524
ENSLOCP00000010524	ENSLOCP00000009891
ENSLOCP00000020096	ENSLOCP00000022017
ENSLOCP00000022017	ENSLOCP00000020096
ENSLOCP00000020606	ENSLOCP00000004065
ENSLOCP00000004065	ENSLOCP00000020606
ENSLOCP00000011426	ENSLOCP00000015666
ENSLOCP00000015666	ENSLOCP00000011426
ENSLOCP00000001298	ENSLOCP00000001621
ENSLOCP00000001621	ENSLOCP00000001298
ENSLOCP00000021962	ENSLOCP00000007099
ENSLOCP00000007099	ENSLOCP00000021962
ENSLOCP00000004962	ENSLOCP00000021840
ENSLOCP00000021840	ENSLOCP00000004962
ENSLOCP00000010385	ENSLOCP00000010518
ENSLOCP00000010518	ENSLOCP00000010385
ENSLOCP00000016624	ENSLOCP00000005008
ENSLOCP00000005008	ENSLOCP00000016624
ENSLOCP00000010650	ENSLOCP00000016761
ENSLOCP00000016761	ENSLOCP00000010650
ENSLOCP00000009025	ENSLOCP00000012246
ENSLOCP00000012246	ENSLOCP00000009025
ENSLOCP00000021463	ENSLOCP00000017504
ENSLOCP00000017504	ENSLOCP00000021463
ENSLOCP00000018865	ENSLOCP00000000676
ENSLOCP00000000676	ENSLOCP00000018865
ENSLOCP00000021650	ENSLOCP00000022056
