ENSTGUP00000010909	ENSTGUP00000008898
ENSTGUP00000011400	ENSTGUP00000001601
ENSTGUP00000001601	ENSTGUP00000011400
ENSTGUP00000017030	ENSTGUP00000001601
ENSTGUP00000001601	ENSTGUP00000017030
ENSTGUP00000004257	ENSTGUP00000009053
ENSTGUP00000009053	ENSTGUP00000004257
ENSTGUP00000008461	ENSTGUP00000007987
ENSTGUP00000007987	ENSTGUP00000008461
ENSTGUP00000008461	ENSTGUP00000004391
ENSTGUP00000004391	ENSTGUP00000008461
ENSTGUP00000008461	ENSTGUP00000009021
ENSTGUP00000009021	ENSTGUP00000008461
ENSTGUP00000007987	ENSTGUP00000004391
ENSTGUP00000004391	ENSTGUP00000007987
ENSTGUP00000007987	ENSTGUP00000009021
ENSTGUP00000009021	ENSTGUP00000007987
ENSTGUP00000004391	ENSTGUP00000009021
ENSTGUP00000009021	ENSTGUP00000004391
ENSTGUP00000010520	ENSTGUP00000003132
ENSTGUP00000003132	ENSTGUP00000010520
ENSTGUP00000010520	ENSTGUP00000010744
ENSTGUP00000010744	ENSTGUP00000010520
ENSTGUP00000003132	ENSTGUP00000010744
ENSTGUP00000010744	ENSTGUP00000003132
ENSTGUP00000004137	ENSTGUP00000003869
ENSTGUP00000003869	ENSTGUP00000004137
ENSTGUP00000004137	ENSTGUP00000001718
ENSTGUP00000001718	ENSTGUP00000004137
ENSTGUP00000004137	ENSTGUP00000008055
ENSTGUP00000008055	ENSTGUP00000004137
ENSTGUP00000003869	ENSTGUP00000001718
ENSTGUP00000001718	ENSTGUP00000003869
ENSTGUP00000003869	ENSTGUP00000008055
ENSTGUP00000008055	ENSTGUP00000003869
ENSTGUP00000001718	ENSTGUP00000008055
ENSTGUP00000008055	ENSTGUP00000001718
ENSTGUP00000008175	ENSTGUP00000000422
ENSTGUP00000000422	ENSTGUP00000008175
ENSTGUP00000008175	ENSTGUP00000006108
ENSTGUP00000006108	ENSTGUP00000008175
ENSTGUP00000000422	ENSTGUP00000006108
ENSTGUP00000006108	ENSTGUP00000000422
ENSTGUP00000006747	ENSTGUP00000013044
ENSTGUP00000013044	ENSTGUP00000006747
ENSTGUP00000006747	ENSTGUP00000012806
ENSTGUP00000012806	ENSTGUP00000006747
ENSTGUP00000006747	ENSTGUP00000013568
ENSTGUP00000013568	ENSTGUP00000006747
ENSTGUP00000013044	ENSTGUP00000012806
ENSTGUP00000012806	ENSTGUP00000013044
ENSTGUP00000013044	ENSTGUP00000013568
ENSTGUP00000013568	ENSTGUP00000013044
ENSTGUP00000012806	ENSTGUP00000013568
ENSTGUP00000013568	ENSTGUP00000012806
ENSTGUP00000009924	ENSTGUP00000005370
ENSTGUP00000005370	ENSTGUP00000009924
ENSTGUP00000009924	ENSTGUP00000008227
ENSTGUP00000008227	ENSTGUP00000009924
ENSTGUP00000005370	ENSTGUP00000008227
ENSTGUP00000008227	ENSTGUP00000005370
ENSTGUP00000000274	ENSTGUP00000008098
ENSTGUP00000008098	ENSTGUP00000000274
ENSTGUP00000001527	ENSTGUP00000016280
ENSTGUP00000016280	ENSTGUP00000001527
ENSTGUP00000001527	ENSTGUP00000001523
ENSTGUP00000001523	ENSTGUP00000001527
ENSTGUP00000001527	ENSTGUP00000014004
ENSTGUP00000014004	ENSTGUP00000001527
ENSTGUP00000016280	ENSTGUP00000001523
ENSTGUP00000001523	ENSTGUP00000016280
ENSTGUP00000016280	ENSTGUP00000014004
ENSTGUP00000014004	ENSTGUP00000016280
ENSTGUP00000001523	ENSTGUP00000014004
ENSTGUP00000014004	ENSTGUP00000001523
ENSTGUP00000015263	ENSTGUP00000009859
ENSTGUP00000009859	ENSTGUP00000015263
ENSTGUP00000015263	ENSTGUP00000010250
ENSTGUP00000010250	ENSTGUP00000015263
ENSTGUP00000009859	ENSTGUP00000010250
ENSTGUP00000010250	ENSTGUP00000009859
ENSTGUP00000013499	ENSTGUP00000001300
ENSTGUP00000001300	ENSTGUP00000013499
ENSTGUP00000013431	ENSTGUP00000017629
ENSTGUP00000017629	ENSTGUP00000013431
ENSTGUP00000013431	ENSTGUP00000012452
ENSTGUP00000012452	ENSTGUP00000013431
ENSTGUP00000017629	ENSTGUP00000012452
ENSTGUP00000012452	ENSTGUP00000017629
ENSTGUP00000005220	ENSTGUP00000011701
ENSTGUP00000011701	ENSTGUP00000005220
ENSTGUP00000011861	ENSTGUP00000000639
ENSTGUP00000000639	ENSTGUP00000011861
ENSTGUP00000011861	ENSTGUP00000015749
ENSTGUP00000015749	ENSTGUP00000011861
ENSTGUP00000011861	ENSTGUP00000017020
ENSTGUP00000017020	ENSTGUP00000011861
ENSTGUP00000011861	ENSTGUP00000004920
ENSTGUP00000004920	ENSTGUP00000011861
ENSTGUP00000011861	ENSTGUP00000004659
ENSTGUP00000004659	ENSTGUP00000011861
ENSTGUP00000000639	ENSTGUP00000015749
ENSTGUP00000015749	ENSTGUP00000000639
ENSTGUP00000000639	ENSTGUP00000017020
ENSTGUP00000017020	ENSTGUP00000000639
ENSTGUP00000000639	ENSTGUP00000004920
ENSTGUP00000004920	ENSTGUP00000000639
ENSTGUP00000000639	ENSTGUP00000004659
ENSTGUP00000004659	ENSTGUP00000000639
ENSTGUP00000015749	ENSTGUP00000017020
ENSTGUP00000017020	ENSTGUP00000015749
ENSTGUP00000015749	ENSTGUP00000004920
ENSTGUP00000004920	ENSTGUP00000015749
ENSTGUP00000015749	ENSTGUP00000004659
ENSTGUP00000004659	ENSTGUP00000015749
ENSTGUP00000017020	ENSTGUP00000004920
ENSTGUP00000004920	ENSTGUP00000017020
ENSTGUP00000017020	ENSTGUP00000004659
ENSTGUP00000004659	ENSTGUP00000017020
ENSTGUP00000004920	ENSTGUP00000004659
ENSTGUP00000004659	ENSTGUP00000004920
ENSTGUP00000010644	ENSTGUP00000011033
ENSTGUP00000011033	ENSTGUP00000010644
ENSTGUP00000000209	ENSTGUP00000011268
ENSTGUP00000011268	ENSTGUP00000000209
ENSTGUP00000000209	ENSTGUP00000004282
ENSTGUP00000004282	ENSTGUP00000000209
ENSTGUP00000011268	ENSTGUP00000004282
ENSTGUP00000004282	ENSTGUP00000011268
ENSTGUP00000008643	ENSTGUP00000011339
ENSTGUP00000011339	ENSTGUP00000008643
ENSTGUP00000013931	ENSTGUP00000012837
ENSTGUP00000012837	ENSTGUP00000013931
ENSTGUP00000013931	ENSTGUP00000012981
ENSTGUP00000012981	ENSTGUP00000013931
ENSTGUP00000013931	ENSTGUP00000001479
ENSTGUP00000001479	ENSTGUP00000013931
ENSTGUP00000013931	ENSTGUP00000002855
ENSTGUP00000002855	ENSTGUP00000013931
ENSTGUP00000013931	ENSTGUP00000011963
ENSTGUP00000011963	ENSTGUP00000013931
ENSTGUP00000013931	ENSTGUP00000000700
ENSTGUP00000000700	ENSTGUP00000013931
ENSTGUP00000012837	ENSTGUP00000012981
ENSTGUP00000012981	ENSTGUP00000012837
ENSTGUP00000012837	ENSTGUP00000001479
ENSTGUP00000001479	ENSTGUP00000012837
ENSTGUP00000012837	ENSTGUP00000002855
ENSTGUP00000002855	ENSTGUP00000012837
ENSTGUP00000012837	ENSTGUP00000011963
ENSTGUP00000011963	ENSTGUP00000012837
ENSTGUP00000012837	ENSTGUP00000000700
ENSTGUP00000000700	ENSTGUP00000012837
ENSTGUP00000012981	ENSTGUP00000001479
ENSTGUP00000001479	ENSTGUP00000012981
ENSTGUP00000012981	ENSTGUP00000002855
ENSTGUP00000002855	ENSTGUP00000012981
ENSTGUP00000012981	ENSTGUP00000011963
ENSTGUP00000011963	ENSTGUP00000012981
ENSTGUP00000012981	ENSTGUP00000000700
ENSTGUP00000000700	ENSTGUP00000012981
ENSTGUP00000001479	ENSTGUP00000002855
ENSTGUP00000002855	ENSTGUP00000001479
ENSTGUP00000001479	ENSTGUP00000011963
ENSTGUP00000011963	ENSTGUP00000001479
ENSTGUP00000001479	ENSTGUP00000000700
ENSTGUP00000000700	ENSTGUP00000001479
ENSTGUP00000002855	ENSTGUP00000011963
ENSTGUP00000011963	ENSTGUP00000002855
ENSTGUP00000002855	ENSTGUP00000000700
ENSTGUP00000000700	ENSTGUP00000002855
ENSTGUP00000011963	ENSTGUP00000000700
ENSTGUP00000000700	ENSTGUP00000011963
ENSTGUP00000018242	ENSTGUP00000003745
ENSTGUP00000003745	ENSTGUP00000018242
ENSTGUP00000018242	ENSTGUP00000015973
ENSTGUP00000015973	ENSTGUP00000018242
ENSTGUP00000003745	ENSTGUP00000015973
ENSTGUP00000015973	ENSTGUP00000003745
ENSTGUP00000018189	ENSTGUP00000013048
ENSTGUP00000013048	ENSTGUP00000018189
ENSTGUP00000018189	ENSTGUP00000003187
ENSTGUP00000003187	ENSTGUP00000018189
ENSTGUP00000018189	ENSTGUP00000009102
ENSTGUP00000009102	ENSTGUP00000018189
ENSTGUP00000013048	ENSTGUP00000003187
ENSTGUP00000003187	ENSTGUP00000013048
ENSTGUP00000013048	ENSTGUP00000009102
ENSTGUP00000009102	ENSTGUP00000013048
ENSTGUP00000003187	ENSTGUP00000009102
ENSTGUP00000009102	ENSTGUP00000003187
ENSTGUP00000007163	ENSTGUP00000001921
ENSTGUP00000001921	ENSTGUP00000007163
ENSTGUP00000017563	ENSTGUP00000009861
ENSTGUP00000009861	ENSTGUP00000017563
ENSTGUP00000017563	ENSTGUP00000011383
ENSTGUP00000011383	ENSTGUP00000017563
ENSTGUP00000009861	ENSTGUP00000011383
ENSTGUP00000011383	ENSTGUP00000009861
ENSTGUP00000009583	ENSTGUP00000009579
ENSTGUP00000009579	ENSTGUP00000009583
ENSTGUP00000009056	ENSTGUP00000005918
ENSTGUP00000005918	ENSTGUP00000009056
ENSTGUP00000009056	ENSTGUP00000005899
ENSTGUP00000005899	ENSTGUP00000009056
ENSTGUP00000009056	ENSTGUP00000007198
ENSTGUP00000007198	ENSTGUP00000009056
ENSTGUP00000005918	ENSTGUP00000005899
ENSTGUP00000005899	ENSTGUP00000005918
ENSTGUP00000005918	ENSTGUP00000007198
ENSTGUP00000007198	ENSTGUP00000005918
ENSTGUP00000005899	ENSTGUP00000007198
ENSTGUP00000007198	ENSTGUP00000005899
ENSTGUP00000006725	ENSTGUP00000011722
ENSTGUP00000011722	ENSTGUP00000006725
ENSTGUP00000004905	ENSTGUP00000005421
ENSTGUP00000005421	ENSTGUP00000004905
ENSTGUP00000004905	ENSTGUP00000002358
ENSTGUP00000002358	ENSTGUP00000004905
ENSTGUP00000005421	ENSTGUP00000002358
ENSTGUP00000002358	ENSTGUP00000005421
ENSTGUP00000007347	ENSTGUP00000012390
ENSTGUP00000012390	ENSTGUP00000007347
ENSTGUP00000017680	ENSTGUP00000007699
ENSTGUP00000007699	ENSTGUP00000017680
ENSTGUP00000002327	ENSTGUP00000015435
ENSTGUP00000015435	ENSTGUP00000002327
ENSTGUP00000002327	ENSTGUP00000007056
ENSTGUP00000007056	ENSTGUP00000002327
ENSTGUP00000002327	ENSTGUP00000012576
ENSTGUP00000012576	ENSTGUP00000002327
ENSTGUP00000002327	ENSTGUP00000013276
ENSTGUP00000013276	ENSTGUP00000002327
ENSTGUP00000015435	ENSTGUP00000007056
ENSTGUP00000007056	ENSTGUP00000015435
ENSTGUP00000015435	ENSTGUP00000012576
ENSTGUP00000012576	ENSTGUP00000015435
ENSTGUP00000015435	ENSTGUP00000013276
ENSTGUP00000013276	ENSTGUP00000015435
ENSTGUP00000007056	ENSTGUP00000012576
ENSTGUP00000012576	ENSTGUP00000007056
ENSTGUP00000007056	ENSTGUP00000013276
ENSTGUP00000013276	ENSTGUP00000007056
ENSTGUP00000012576	ENSTGUP00000013276
ENSTGUP00000013276	ENSTGUP00000012576
ENSTGUP00000003351	ENSTGUP00000017705
ENSTGUP00000017705	ENSTGUP00000003351
ENSTGUP00000012602	ENSTGUP00000001014
ENSTGUP00000001014	ENSTGUP00000012602
ENSTGUP00000012602	ENSTGUP00000010191
ENSTGUP00000010191	ENSTGUP00000012602
ENSTGUP00000001014	ENSTGUP00000010191
ENSTGUP00000010191	ENSTGUP00000001014
ENSTGUP00000009994	ENSTGUP00000012237
ENSTGUP00000012237	ENSTGUP00000009994
ENSTGUP00000009994	ENSTGUP00000006907
ENSTGUP00000006907	ENSTGUP00000009994
ENSTGUP00000012237	ENSTGUP00000006907
ENSTGUP00000006907	ENSTGUP00000012237
ENSTGUP00000004759	ENSTGUP00000001912
ENSTGUP00000001912	ENSTGUP00000004759
ENSTGUP00000000823	ENSTGUP00000009166
ENSTGUP00000009166	ENSTGUP00000000823
ENSTGUP00000013022	ENSTGUP00000004414
ENSTGUP00000004414	ENSTGUP00000013022
ENSTGUP00000004339	ENSTGUP00000013030
ENSTGUP00000013030	ENSTGUP00000004339
ENSTGUP00000005465	ENSTGUP00000011929
ENSTGUP00000011929	ENSTGUP00000005465
ENSTGUP00000005465	ENSTGUP00000011936
ENSTGUP00000011936	ENSTGUP00000005465
ENSTGUP00000011929	ENSTGUP00000011936
ENSTGUP00000011936	ENSTGUP00000011929
ENSTGUP00000003307	ENSTGUP00000010251
ENSTGUP00000010251	ENSTGUP00000003307
ENSTGUP00000012056	ENSTGUP00000000769
ENSTGUP00000000769	ENSTGUP00000012056
ENSTGUP00000012056	ENSTGUP00000010326
ENSTGUP00000010326	ENSTGUP00000012056
ENSTGUP00000012056	ENSTGUP00000016792
ENSTGUP00000016792	ENSTGUP00000012056
ENSTGUP00000012056	ENSTGUP00000003552
ENSTGUP00000003552	ENSTGUP00000012056
ENSTGUP00000000769	ENSTGUP00000010326
ENSTGUP00000010326	ENSTGUP00000000769
ENSTGUP00000000769	ENSTGUP00000016792
ENSTGUP00000016792	ENSTGUP00000000769
ENSTGUP00000000769	ENSTGUP00000003552
ENSTGUP00000003552	ENSTGUP00000000769
ENSTGUP00000010326	ENSTGUP00000016792
ENSTGUP00000016792	ENSTGUP00000010326
ENSTGUP00000010326	ENSTGUP00000003552
ENSTGUP00000003552	ENSTGUP00000010326
ENSTGUP00000011423	ENSTGUP00000006317
ENSTGUP00000006317	ENSTGUP00000011423
ENSTGUP00000008394	ENSTGUP00000017210
ENSTGUP00000017210	ENSTGUP00000008394
ENSTGUP00000002424	ENSTGUP00000001034
ENSTGUP00000001034	ENSTGUP00000002424
ENSTGUP00000002424	ENSTGUP00000010263
ENSTGUP00000010263	ENSTGUP00000002424
ENSTGUP00000002424	ENSTGUP00000004582
ENSTGUP00000004582	ENSTGUP00000002424
ENSTGUP00000001034	ENSTGUP00000010263
ENSTGUP00000010263	ENSTGUP00000001034
ENSTGUP00000001034	ENSTGUP00000004582
ENSTGUP00000004582	ENSTGUP00000001034
ENSTGUP00000010263	ENSTGUP00000004582
ENSTGUP00000004582	ENSTGUP00000010263
ENSTGUP00000010273	ENSTGUP00000006704
ENSTGUP00000006704	ENSTGUP00000010273
ENSTGUP00000010273	ENSTGUP00000007156
ENSTGUP00000007156	ENSTGUP00000010273
ENSTGUP00000006704	ENSTGUP00000007156
ENSTGUP00000007156	ENSTGUP00000006704
ENSTGUP00000000504	ENSTGUP00000005392
ENSTGUP00000005392	ENSTGUP00000000504
ENSTGUP00000009967	ENSTGUP00000012642
ENSTGUP00000012642	ENSTGUP00000009967
ENSTGUP00000009967	ENSTGUP00000007711
ENSTGUP00000007711	ENSTGUP00000009967
ENSTGUP00000012642	ENSTGUP00000007711
ENSTGUP00000007711	ENSTGUP00000012642
ENSTGUP00000016135	ENSTGUP00000002571
ENSTGUP00000002571	ENSTGUP00000016135
ENSTGUP00000012958	ENSTGUP00000007210
ENSTGUP00000007210	ENSTGUP00000012958
ENSTGUP00000012958	ENSTGUP00000004163
ENSTGUP00000004163	ENSTGUP00000012958
ENSTGUP00000007210	ENSTGUP00000004163
ENSTGUP00000004163	ENSTGUP00000007210
ENSTGUP00000009917	ENSTGUP00000001570
ENSTGUP00000001570	ENSTGUP00000009917
ENSTGUP00000011587	ENSTGUP00000012968
ENSTGUP00000012968	ENSTGUP00000011587
ENSTGUP00000004902	ENSTGUP00000012970
ENSTGUP00000012970	ENSTGUP00000004902
ENSTGUP00000004902	ENSTGUP00000004897
ENSTGUP00000004897	ENSTGUP00000004902
ENSTGUP00000004902	ENSTGUP00000011431
ENSTGUP00000011431	ENSTGUP00000004902
ENSTGUP00000012970	ENSTGUP00000004897
ENSTGUP00000004897	ENSTGUP00000012970
ENSTGUP00000012970	ENSTGUP00000011431
ENSTGUP00000011431	ENSTGUP00000012970
ENSTGUP00000004897	ENSTGUP00000011431
ENSTGUP00000011431	ENSTGUP00000004897
ENSTGUP00000006176	ENSTGUP00000005168
ENSTGUP00000005168	ENSTGUP00000006176
ENSTGUP00000017358	ENSTGUP00000007400
ENSTGUP00000007400	ENSTGUP00000017358
ENSTGUP00000011157	ENSTGUP00000011609
ENSTGUP00000011609	ENSTGUP00000011157
ENSTGUP00000004131	ENSTGUP00000016306
ENSTGUP00000016306	ENSTGUP00000004131
ENSTGUP00000009849	ENSTGUP00000007119
ENSTGUP00000007119	ENSTGUP00000009849
ENSTGUP00000009849	ENSTGUP00000016793
ENSTGUP00000016793	ENSTGUP00000009849
ENSTGUP00000007119	ENSTGUP00000016793
ENSTGUP00000016793	ENSTGUP00000007119
ENSTGUP00000010419	ENSTGUP00000002739
ENSTGUP00000002739	ENSTGUP00000010419
ENSTGUP00000002271	ENSTGUP00000001814
ENSTGUP00000001814	ENSTGUP00000002271
ENSTGUP00000013800	ENSTGUP00000016981
ENSTGUP00000016981	ENSTGUP00000013800
ENSTGUP00000013800	ENSTGUP00000006572
ENSTGUP00000006572	ENSTGUP00000013800
ENSTGUP00000013800	ENSTGUP00000016473
ENSTGUP00000016473	ENSTGUP00000013800
ENSTGUP00000016981	ENSTGUP00000006572
ENSTGUP00000006572	ENSTGUP00000016981
ENSTGUP00000016981	ENSTGUP00000016473
ENSTGUP00000016473	ENSTGUP00000016981
ENSTGUP00000006572	ENSTGUP00000016473
ENSTGUP00000016473	ENSTGUP00000006572
ENSTGUP00000018295	ENSTGUP00000007641
ENSTGUP00000007641	ENSTGUP00000018295
ENSTGUP00000018121	ENSTGUP00000007128
ENSTGUP00000007128	ENSTGUP00000018121
ENSTGUP00000013927	ENSTGUP00000007327
ENSTGUP00000007327	ENSTGUP00000013927
ENSTGUP00000013927	ENSTGUP00000011655
ENSTGUP00000011655	ENSTGUP00000013927
ENSTGUP00000007327	ENSTGUP00000011655
ENSTGUP00000011655	ENSTGUP00000007327
ENSTGUP00000009480	ENSTGUP00000009074
ENSTGUP00000009074	ENSTGUP00000009480
ENSTGUP00000015603	ENSTGUP00000006163
ENSTGUP00000006163	ENSTGUP00000015603
ENSTGUP00000015603	ENSTGUP00000007506
ENSTGUP00000007506	ENSTGUP00000015603
ENSTGUP00000006163	ENSTGUP00000007506
ENSTGUP00000007506	ENSTGUP00000006163
ENSTGUP00000007332	ENSTGUP00000002124
ENSTGUP00000002124	ENSTGUP00000007332
ENSTGUP00000007332	ENSTGUP00000000247
ENSTGUP00000000247	ENSTGUP00000007332
ENSTGUP00000007332	ENSTGUP00000006398
ENSTGUP00000006398	ENSTGUP00000007332
ENSTGUP00000002124	ENSTGUP00000000247
ENSTGUP00000000247	ENSTGUP00000002124
ENSTGUP00000002124	ENSTGUP00000006398
ENSTGUP00000006398	ENSTGUP00000002124
ENSTGUP00000000247	ENSTGUP00000006398
ENSTGUP00000006398	ENSTGUP00000000247
ENSTGUP00000012151	ENSTGUP00000002375
ENSTGUP00000002375	ENSTGUP00000012151
ENSTGUP00000012832	ENSTGUP00000001796
ENSTGUP00000001796	ENSTGUP00000012832
ENSTGUP00000012624	ENSTGUP00000013858
ENSTGUP00000013858	ENSTGUP00000012624
ENSTGUP00000012624	ENSTGUP00000001636
ENSTGUP00000001636	ENSTGUP00000012624
ENSTGUP00000013858	ENSTGUP00000001636
ENSTGUP00000001636	ENSTGUP00000013858
ENSTGUP00000005810	ENSTGUP00000003214
ENSTGUP00000003214	ENSTGUP00000005810
ENSTGUP00000005705	ENSTGUP00000000757
ENSTGUP00000000757	ENSTGUP00000005705
ENSTGUP00000005705	ENSTGUP00000013063
ENSTGUP00000013063	ENSTGUP00000005705
ENSTGUP00000005705	ENSTGUP00000003783
ENSTGUP00000003783	ENSTGUP00000005705
ENSTGUP00000000757	ENSTGUP00000013063
ENSTGUP00000013063	ENSTGUP00000000757
ENSTGUP00000000757	ENSTGUP00000003783
ENSTGUP00000003783	ENSTGUP00000000757
ENSTGUP00000013063	ENSTGUP00000003783
ENSTGUP00000003783	ENSTGUP00000013063
ENSTGUP00000012585	ENSTGUP00000002659
ENSTGUP00000002659	ENSTGUP00000012585
ENSTGUP00000012585	ENSTGUP00000013719
ENSTGUP00000013719	ENSTGUP00000012585
ENSTGUP00000012585	ENSTGUP00000017868
ENSTGUP00000017868	ENSTGUP00000012585
ENSTGUP00000012585	ENSTGUP00000012561
ENSTGUP00000012561	ENSTGUP00000012585
ENSTGUP00000002659	ENSTGUP00000013719
ENSTGUP00000013719	ENSTGUP00000002659
ENSTGUP00000002659	ENSTGUP00000017868
ENSTGUP00000017868	ENSTGUP00000002659
ENSTGUP00000002659	ENSTGUP00000012561
ENSTGUP00000012561	ENSTGUP00000002659
ENSTGUP00000013719	ENSTGUP00000017868
ENSTGUP00000017868	ENSTGUP00000013719
ENSTGUP00000013719	ENSTGUP00000012561
ENSTGUP00000012561	ENSTGUP00000013719
ENSTGUP00000017868	ENSTGUP00000012561
ENSTGUP00000012561	ENSTGUP00000017868
ENSTGUP00000007864	ENSTGUP00000011295
ENSTGUP00000011295	ENSTGUP00000007864
ENSTGUP00000007864	ENSTGUP00000011299
ENSTGUP00000011299	ENSTGUP00000007864
ENSTGUP00000011295	ENSTGUP00000011299
ENSTGUP00000011299	ENSTGUP00000011295
ENSTGUP00000013747	ENSTGUP00000012871
ENSTGUP00000012871	ENSTGUP00000013747
ENSTGUP00000013747	ENSTGUP00000002651
ENSTGUP00000002651	ENSTGUP00000013747
ENSTGUP00000012871	ENSTGUP00000002651
ENSTGUP00000002651	ENSTGUP00000012871
ENSTGUP00000002657	ENSTGUP00000000899
ENSTGUP00000000899	ENSTGUP00000002657
ENSTGUP00000008657	ENSTGUP00000007615
ENSTGUP00000007615	ENSTGUP00000008657
ENSTGUP00000009740	ENSTGUP00000013832
ENSTGUP00000013832	ENSTGUP00000009740
ENSTGUP00000002741	ENSTGUP00000013878
ENSTGUP00000013878	ENSTGUP00000002741
ENSTGUP00000002741	ENSTGUP00000013877
ENSTGUP00000013877	ENSTGUP00000002741
ENSTGUP00000013878	ENSTGUP00000013877
ENSTGUP00000013877	ENSTGUP00000013878
ENSTGUP00000011694	ENSTGUP00000005341
ENSTGUP00000005341	ENSTGUP00000011694
ENSTGUP00000011694	ENSTGUP00000011683
ENSTGUP00000011683	ENSTGUP00000011694
ENSTGUP00000005341	ENSTGUP00000011683
ENSTGUP00000011683	ENSTGUP00000005341
ENSTGUP00000010516	ENSTGUP00000008027
ENSTGUP00000008027	ENSTGUP00000010516
ENSTGUP00000010516	ENSTGUP00000009282
ENSTGUP00000009282	ENSTGUP00000010516
ENSTGUP00000008027	ENSTGUP00000009282
ENSTGUP00000009282	ENSTGUP00000008027
ENSTGUP00000010444	ENSTGUP00000000990
ENSTGUP00000000990	ENSTGUP00000010444
ENSTGUP00000014721	ENSTGUP00000000136
ENSTGUP00000000136	ENSTGUP00000014721
ENSTGUP00000008388	ENSTGUP00000014199
ENSTGUP00000014199	ENSTGUP00000008388
ENSTGUP00000008388	ENSTGUP00000015504
ENSTGUP00000015504	ENSTGUP00000008388
ENSTGUP00000014199	ENSTGUP00000015504
ENSTGUP00000015504	ENSTGUP00000014199
ENSTGUP00000003066	ENSTGUP00000012782
ENSTGUP00000012782	ENSTGUP00000003066
ENSTGUP00000003066	ENSTGUP00000012780
ENSTGUP00000012780	ENSTGUP00000003066
ENSTGUP00000003066	ENSTGUP00000013901
ENSTGUP00000013901	ENSTGUP00000003066
ENSTGUP00000012782	ENSTGUP00000012780
ENSTGUP00000012780	ENSTGUP00000012782
ENSTGUP00000012782	ENSTGUP00000013901
ENSTGUP00000013901	ENSTGUP00000012782
ENSTGUP00000012780	ENSTGUP00000013901
ENSTGUP00000013901	ENSTGUP00000012780
ENSTGUP00000001482	ENSTGUP00000008591
ENSTGUP00000008591	ENSTGUP00000001482
ENSTGUP00000001482	ENSTGUP00000010688
ENSTGUP00000010688	ENSTGUP00000001482
ENSTGUP00000001482	ENSTGUP00000006491
ENSTGUP00000006491	ENSTGUP00000001482
ENSTGUP00000008591	ENSTGUP00000010688
ENSTGUP00000010688	ENSTGUP00000008591
ENSTGUP00000008591	ENSTGUP00000006491
ENSTGUP00000006491	ENSTGUP00000008591
ENSTGUP00000010688	ENSTGUP00000006491
ENSTGUP00000006491	ENSTGUP00000010688
ENSTGUP00000005630	ENSTGUP00000006738
ENSTGUP00000006738	ENSTGUP00000005630
ENSTGUP00000005630	ENSTGUP00000008406
ENSTGUP00000008406	ENSTGUP00000005630
ENSTGUP00000005630	ENSTGUP00000006521
ENSTGUP00000006521	ENSTGUP00000005630
ENSTGUP00000006738	ENSTGUP00000008406
ENSTGUP00000008406	ENSTGUP00000006738
ENSTGUP00000006738	ENSTGUP00000006521
ENSTGUP00000006521	ENSTGUP00000006738
ENSTGUP00000008406	ENSTGUP00000006521
ENSTGUP00000006521	ENSTGUP00000008406
ENSTGUP00000010320	ENSTGUP00000003951
ENSTGUP00000003951	ENSTGUP00000010320
ENSTGUP00000013521	ENSTGUP00000002277
ENSTGUP00000002277	ENSTGUP00000013521
ENSTGUP00000004518	ENSTGUP00000009558
ENSTGUP00000009558	ENSTGUP00000004518
ENSTGUP00000008599	ENSTGUP00000012021
ENSTGUP00000012021	ENSTGUP00000008599
ENSTGUP00000008599	ENSTGUP00000001033
ENSTGUP00000001033	ENSTGUP00000008599
ENSTGUP00000008599	ENSTGUP00000001433
ENSTGUP00000001433	ENSTGUP00000008599
ENSTGUP00000012021	ENSTGUP00000001033
ENSTGUP00000001033	ENSTGUP00000012021
ENSTGUP00000012021	ENSTGUP00000001433
ENSTGUP00000001433	ENSTGUP00000012021
ENSTGUP00000001033	ENSTGUP00000001433
ENSTGUP00000001433	ENSTGUP00000001033
ENSTGUP00000000021	ENSTGUP00000012180
ENSTGUP00000012180	ENSTGUP00000000021
ENSTGUP00000009852	ENSTGUP00000004650
ENSTGUP00000004650	ENSTGUP00000009852
ENSTGUP00000007095	ENSTGUP00000015568
ENSTGUP00000015568	ENSTGUP00000007095
ENSTGUP00000010179	ENSTGUP00000012322
ENSTGUP00000012322	ENSTGUP00000010179
ENSTGUP00000006926	ENSTGUP00000006067
ENSTGUP00000006067	ENSTGUP00000006926
ENSTGUP00000014944	ENSTGUP00000001513
ENSTGUP00000001513	ENSTGUP00000014944
ENSTGUP00000014944	ENSTGUP00000008687
ENSTGUP00000008687	ENSTGUP00000014944
ENSTGUP00000014944	ENSTGUP00000010756
ENSTGUP00000010756	ENSTGUP00000014944
ENSTGUP00000001513	ENSTGUP00000008687
ENSTGUP00000008687	ENSTGUP00000001513
ENSTGUP00000001513	ENSTGUP00000010756
ENSTGUP00000010756	ENSTGUP00000001513
ENSTGUP00000008687	ENSTGUP00000010756
ENSTGUP00000010756	ENSTGUP00000008687
ENSTGUP00000006537	ENSTGUP00000010737
ENSTGUP00000010737	ENSTGUP00000006537
ENSTGUP00000006537	ENSTGUP00000008664
ENSTGUP00000008664	ENSTGUP00000006537
ENSTGUP00000006537	ENSTGUP00000001504
ENSTGUP00000001504	ENSTGUP00000006537
ENSTGUP00000006537	ENSTGUP00000016345
ENSTGUP00000016345	ENSTGUP00000006537
ENSTGUP00000006537	ENSTGUP00000008625
ENSTGUP00000008625	ENSTGUP00000006537
