ENSCAFP00000026820	ENSCAFP00000014703
ENSCAFP00000000419	ENSCAFP00000034157
ENSCAFP00000034200	ENSCAFP00000005773
ENSCAFP00000005773	ENSCAFP00000034200
ENSCAFP00000034200	ENSCAFP00000040490
ENSCAFP00000040490	ENSCAFP00000034200
ENSCAFP00000017685	ENSCAFP00000003667
ENSCAFP00000003667	ENSCAFP00000017685
ENSCAFP00000024167	ENSCAFP00000003633
ENSCAFP00000003633	ENSCAFP00000024167
ENSCAFP00000034065	ENSCAFP00000026449
ENSCAFP00000026449	ENSCAFP00000034065
ENSCAFP00000018204	ENSCAFP00000006194
ENSCAFP00000006194	ENSCAFP00000018204
ENSCAFP00000018265	ENSCAFP00000013917
ENSCAFP00000013917	ENSCAFP00000018265
ENSCAFP00000025210	ENSCAFP00000030126
ENSCAFP00000030126	ENSCAFP00000025210
ENSCAFP00000016998	ENSCAFP00000021015
ENSCAFP00000021015	ENSCAFP00000016998
ENSCAFP00000018418	ENSCAFP00000003284
ENSCAFP00000003284	ENSCAFP00000018418
ENSCAFP00000017248	ENSCAFP00000015302
ENSCAFP00000015302	ENSCAFP00000017248
ENSCAFP00000019385	ENSCAFP00000013312
ENSCAFP00000013312	ENSCAFP00000019385
ENSCAFP00000027209	ENSCAFP00000009736
ENSCAFP00000009736	ENSCAFP00000027209
ENSCAFP00000027613	ENSCAFP00000017813
ENSCAFP00000017813	ENSCAFP00000027613
ENSCAFP00000027615	ENSCAFP00000017813
ENSCAFP00000017813	ENSCAFP00000027615
ENSCAFP00000009666	ENSCAFP00000007856
ENSCAFP00000007856	ENSCAFP00000009666
ENSCAFP00000009222	ENSCAFP00000009453
ENSCAFP00000009453	ENSCAFP00000009222
ENSCAFP00000021646	ENSCAFP00000040611
ENSCAFP00000040611	ENSCAFP00000021646
ENSCAFP00000013585	ENSCAFP00000006414
ENSCAFP00000006414	ENSCAFP00000013585
ENSCAFP00000028637	ENSCAFP00000011157
ENSCAFP00000011157	ENSCAFP00000028637
ENSCAFP00000039915	ENSCAFP00000039481
ENSCAFP00000039481	ENSCAFP00000039915
ENSCAFP00000016931	ENSCAFP00000022785
ENSCAFP00000022785	ENSCAFP00000016931
ENSCAFP00000023668	ENSCAFP00000000642
ENSCAFP00000000642	ENSCAFP00000023668
ENSCAFP00000019305	ENSCAFP00000003390
ENSCAFP00000003390	ENSCAFP00000019305
ENSCAFP00000024962	ENSCAFP00000028136
ENSCAFP00000028136	ENSCAFP00000024962
ENSCAFP00000024962	ENSCAFP00000039838
ENSCAFP00000039838	ENSCAFP00000024962
ENSCAFP00000028136	ENSCAFP00000039838
ENSCAFP00000039838	ENSCAFP00000028136
ENSCAFP00000021192	ENSCAFP00000038131
ENSCAFP00000038131	ENSCAFP00000021192
ENSCAFP00000022474	ENSCAFP00000016970
ENSCAFP00000016970	ENSCAFP00000022474
ENSCAFP00000026129	ENSCAFP00000030517
ENSCAFP00000030517	ENSCAFP00000026129
ENSCAFP00000023771	ENSCAFP00000038148
ENSCAFP00000038148	ENSCAFP00000023771
ENSCAFP00000007666	ENSCAFP00000012757
ENSCAFP00000012757	ENSCAFP00000007666
ENSCAFP00000006507	ENSCAFP00000020473
ENSCAFP00000020473	ENSCAFP00000006507
ENSCAFP00000028384	ENSCAFP00000005826
ENSCAFP00000005826	ENSCAFP00000028384
ENSCAFP00000019905	ENSCAFP00000001937
ENSCAFP00000001937	ENSCAFP00000019905
ENSCAFP00000010164	ENSCAFP00000041043
ENSCAFP00000041043	ENSCAFP00000010164
ENSCAFP00000015634	ENSCAFP00000023020
ENSCAFP00000023020	ENSCAFP00000015634
ENSCAFP00000031804	ENSCAFP00000010245
ENSCAFP00000010245	ENSCAFP00000031804
ENSCAFP00000006087	ENSCAFP00000007188
ENSCAFP00000007188	ENSCAFP00000006087
ENSCAFP00000009018	ENSCAFP00000009022
ENSCAFP00000009022	ENSCAFP00000009018
ENSCAFP00000019185	ENSCAFP00000012548
ENSCAFP00000012548	ENSCAFP00000019185
ENSCAFP00000037075	ENSCAFP00000012224
ENSCAFP00000012224	ENSCAFP00000037075
ENSCAFP00000024380	ENSCAFP00000018166
ENSCAFP00000018166	ENSCAFP00000024380
ENSCAFP00000025187	ENSCAFP00000017280
ENSCAFP00000017280	ENSCAFP00000025187
ENSCAFP00000012327	ENSCAFP00000007443
ENSCAFP00000007443	ENSCAFP00000012327
ENSCAFP00000043137	ENSCAFP00000032192
ENSCAFP00000032192	ENSCAFP00000043137
ENSCAFP00000002407	ENSCAFP00000027570
ENSCAFP00000027570	ENSCAFP00000002407
ENSCAFP00000024759	ENSCAFP00000004328
ENSCAFP00000004328	ENSCAFP00000024759
ENSCAFP00000013789	ENSCAFP00000000806
ENSCAFP00000000806	ENSCAFP00000013789
ENSCAFP00000004675	ENSCAFP00000010561
ENSCAFP00000010561	ENSCAFP00000004675
ENSCAFP00000017488	ENSCAFP00000017759
ENSCAFP00000017759	ENSCAFP00000017488
ENSCAFP00000030044	ENSCAFP00000034949
ENSCAFP00000034949	ENSCAFP00000030044
ENSCAFP00000001349	ENSCAFP00000022219
ENSCAFP00000022219	ENSCAFP00000001349
ENSCAFP00000011189	ENSCAFP00000001288
ENSCAFP00000001288	ENSCAFP00000011189
ENSCAFP00000034278	ENSCAFP00000022380
ENSCAFP00000022380	ENSCAFP00000034278
ENSCAFP00000014848	ENSCAFP00000005148
ENSCAFP00000005148	ENSCAFP00000014848
ENSCAFP00000026149	ENSCAFP00000017153
ENSCAFP00000017153	ENSCAFP00000026149
ENSCAFP00000021443	ENSCAFP00000027089
ENSCAFP00000027089	ENSCAFP00000021443
ENSCAFP00000014022	ENSCAFP00000026348
ENSCAFP00000026348	ENSCAFP00000014022
ENSCAFP00000012771	ENSCAFP00000028085
ENSCAFP00000028085	ENSCAFP00000012771
ENSCAFP00000021142	ENSCAFP00000019451
ENSCAFP00000019451	ENSCAFP00000021142
ENSCAFP00000019014	ENSCAFP00000006902
ENSCAFP00000006902	ENSCAFP00000019014
ENSCAFP00000000616	ENSCAFP00000023810
ENSCAFP00000023810	ENSCAFP00000000616
ENSCAFP00000001900	ENSCAFP00000038726
ENSCAFP00000038726	ENSCAFP00000001900
ENSCAFP00000004978	ENSCAFP00000027029
ENSCAFP00000027029	ENSCAFP00000004978
ENSCAFP00000042195	ENSCAFP00000030626
ENSCAFP00000030626	ENSCAFP00000042195
ENSCAFP00000041394	ENSCAFP00000013656
ENSCAFP00000013656	ENSCAFP00000041394
ENSCAFP00000006086	ENSCAFP00000005648
ENSCAFP00000005648	ENSCAFP00000006086
ENSCAFP00000008075	ENSCAFP00000013269
ENSCAFP00000013269	ENSCAFP00000008075
ENSCAFP00000003196	ENSCAFP00000031840
ENSCAFP00000031840	ENSCAFP00000003196
ENSCAFP00000022592	ENSCAFP00000031083
ENSCAFP00000031083	ENSCAFP00000022592
ENSCAFP00000009944	ENSCAFP00000016410
ENSCAFP00000016410	ENSCAFP00000009944
ENSCAFP00000029923	ENSCAFP00000029800
ENSCAFP00000029800	ENSCAFP00000029923
ENSCAFP00000028715	ENSCAFP00000026996
ENSCAFP00000026996	ENSCAFP00000028715
ENSCAFP00000030192	ENSCAFP00000012882
ENSCAFP00000012882	ENSCAFP00000030192
ENSCAFP00000018104	ENSCAFP00000030689
ENSCAFP00000030689	ENSCAFP00000018104
ENSCAFP00000027947	ENSCAFP00000001975
ENSCAFP00000001975	ENSCAFP00000027947
ENSCAFP00000036993	ENSCAFP00000007479
ENSCAFP00000007479	ENSCAFP00000036993
ENSCAFP00000037612	ENSCAFP00000001434
ENSCAFP00000001434	ENSCAFP00000037612
ENSCAFP00000039450	ENSCAFP00000038211
ENSCAFP00000038211	ENSCAFP00000039450
ENSCAFP00000015384	ENSCAFP00000039114
ENSCAFP00000039114	ENSCAFP00000015384
ENSCAFP00000015711	ENSCAFP00000041008
ENSCAFP00000041008	ENSCAFP00000015711
ENSCAFP00000018385	ENSCAFP00000004062
ENSCAFP00000004062	ENSCAFP00000018385
ENSCAFP00000028039	ENSCAFP00000001486
ENSCAFP00000001486	ENSCAFP00000028039
ENSCAFP00000004834	ENSCAFP00000039736
ENSCAFP00000039736	ENSCAFP00000004834
ENSCAFP00000000584	ENSCAFP00000007344
ENSCAFP00000007344	ENSCAFP00000000584
ENSCAFP00000014036	ENSCAFP00000022676
ENSCAFP00000022676	ENSCAFP00000014036
ENSCAFP00000008155	ENSCAFP00000011133
ENSCAFP00000011133	ENSCAFP00000008155
ENSCAFP00000012254	ENSCAFP00000040327
ENSCAFP00000040327	ENSCAFP00000012254
ENSCAFP00000023005	ENSCAFP00000028346
ENSCAFP00000028346	ENSCAFP00000023005
ENSCAFP00000016742	ENSCAFP00000003952
ENSCAFP00000003952	ENSCAFP00000016742
ENSCAFP00000001230	ENSCAFP00000013745
ENSCAFP00000013745	ENSCAFP00000001230
ENSCAFP00000020121	ENSCAFP00000031244
ENSCAFP00000031244	ENSCAFP00000020121
ENSCAFP00000029641	ENSCAFP00000030205
ENSCAFP00000030205	ENSCAFP00000029641
ENSCAFP00000012577	ENSCAFP00000001590
ENSCAFP00000001590	ENSCAFP00000012577
ENSCAFP00000028519	ENSCAFP00000014891
ENSCAFP00000014891	ENSCAFP00000028519
ENSCAFP00000004585	ENSCAFP00000004752
ENSCAFP00000004752	ENSCAFP00000004585
ENSCAFP00000021848	ENSCAFP00000003193
ENSCAFP00000003193	ENSCAFP00000021848
ENSCAFP00000000879	ENSCAFP00000040186
ENSCAFP00000040186	ENSCAFP00000000879
ENSCAFP00000000879	ENSCAFP00000000431
ENSCAFP00000000431	ENSCAFP00000000879
ENSCAFP00000040186	ENSCAFP00000000431
ENSCAFP00000000431	ENSCAFP00000040186
ENSCAFP00000005127	ENSCAFP00000040315
ENSCAFP00000040315	ENSCAFP00000005127
ENSCAFP00000038989	ENSCAFP00000024616
ENSCAFP00000024616	ENSCAFP00000038989
ENSCAFP00000041616	ENSCAFP00000024616
ENSCAFP00000024616	ENSCAFP00000041616
ENSCAFP00000025180	ENSCAFP00000009734
ENSCAFP00000009734	ENSCAFP00000025180
ENSCAFP00000005592	ENSCAFP00000024381
ENSCAFP00000024381	ENSCAFP00000005592
ENSCAFP00000023331	ENSCAFP00000002963
ENSCAFP00000002963	ENSCAFP00000023331
ENSCAFP00000039710	ENSCAFP00000000148
ENSCAFP00000000148	ENSCAFP00000039710
ENSCAFP00000029875	ENSCAFP00000028939
ENSCAFP00000028939	ENSCAFP00000029875
ENSCAFP00000016276	ENSCAFP00000018299
ENSCAFP00000018299	ENSCAFP00000016276
ENSCAFP00000008636	ENSCAFP00000039620
ENSCAFP00000039620	ENSCAFP00000008636
ENSCAFP00000023830	ENSCAFP00000026042
ENSCAFP00000026042	ENSCAFP00000023830
ENSCAFP00000035590	ENSCAFP00000008327
ENSCAFP00000008327	ENSCAFP00000035590
ENSCAFP00000018993	ENSCAFP00000000138
ENSCAFP00000000138	ENSCAFP00000018993
ENSCAFP00000018676	ENSCAFP00000026919
ENSCAFP00000026919	ENSCAFP00000018676
ENSCAFP00000010168	ENSCAFP00000001050
ENSCAFP00000001050	ENSCAFP00000010168
ENSCAFP00000034565	ENSCAFP00000014977
ENSCAFP00000014977	ENSCAFP00000034565
ENSCAFP00000032288	ENSCAFP00000014495
ENSCAFP00000014495	ENSCAFP00000032288
ENSCAFP00000032288	ENSCAFP00000023719
ENSCAFP00000023719	ENSCAFP00000032288
ENSCAFP00000014495	ENSCAFP00000023719
ENSCAFP00000023719	ENSCAFP00000014495
ENSCAFP00000025553	ENSCAFP00000024880
ENSCAFP00000024880	ENSCAFP00000025553
ENSCAFP00000031063	ENSCAFP00000021885
ENSCAFP00000021885	ENSCAFP00000031063
ENSCAFP00000030250	ENSCAFP00000013432
ENSCAFP00000013432	ENSCAFP00000030250
ENSCAFP00000021805	ENSCAFP00000031408
ENSCAFP00000031408	ENSCAFP00000021805
ENSCAFP00000018058	ENSCAFP00000020117
ENSCAFP00000020117	ENSCAFP00000018058
ENSCAFP00000015874	ENSCAFP00000025230
ENSCAFP00000025230	ENSCAFP00000015874
ENSCAFP00000025800	ENSCAFP00000007213
ENSCAFP00000007213	ENSCAFP00000025800
ENSCAFP00000009150	ENSCAFP00000018134
ENSCAFP00000018134	ENSCAFP00000009150
ENSCAFP00000011085	ENSCAFP00000013157
ENSCAFP00000013157	ENSCAFP00000011085
ENSCAFP00000014249	ENSCAFP00000005278
ENSCAFP00000005278	ENSCAFP00000014249
ENSCAFP00000000134	ENSCAFP00000026516
ENSCAFP00000026516	ENSCAFP00000000134
ENSCAFP00000002818	ENSCAFP00000026552
ENSCAFP00000026552	ENSCAFP00000002818
ENSCAFP00000016089	ENSCAFP00000015902
ENSCAFP00000015902	ENSCAFP00000016089
ENSCAFP00000030665	ENSCAFP00000019339
ENSCAFP00000019339	ENSCAFP00000030665
ENSCAFP00000022321	ENSCAFP00000001381
ENSCAFP00000001381	ENSCAFP00000022321
ENSCAFP00000018728	ENSCAFP00000029167
ENSCAFP00000029167	ENSCAFP00000018728
ENSCAFP00000025133	ENSCAFP00000019929
ENSCAFP00000019929	ENSCAFP00000025133
ENSCAFP00000038886	ENSCAFP00000039412
ENSCAFP00000039412	ENSCAFP00000038886
ENSCAFP00000014077	ENSCAFP00000009309
ENSCAFP00000009309	ENSCAFP00000014077
ENSCAFP00000040181	ENSCAFP00000034403
ENSCAFP00000034403	ENSCAFP00000040181
ENSCAFP00000016741	ENSCAFP00000011484
ENSCAFP00000011484	ENSCAFP00000016741
ENSCAFP00000011791	ENSCAFP00000015672
ENSCAFP00000015672	ENSCAFP00000011791
ENSCAFP00000015840	ENSCAFP00000017305
ENSCAFP00000017305	ENSCAFP00000015840
ENSCAFP00000026261	ENSCAFP00000003060
ENSCAFP00000003060	ENSCAFP00000026261
ENSCAFP00000012350	ENSCAFP00000027095
ENSCAFP00000027095	ENSCAFP00000012350
ENSCAFP00000006962	ENSCAFP00000015490
ENSCAFP00000015490	ENSCAFP00000006962
ENSCAFP00000012624	ENSCAFP00000042105
ENSCAFP00000042105	ENSCAFP00000012624
ENSCAFP00000016743	ENSCAFP00000021112
ENSCAFP00000021112	ENSCAFP00000016743
ENSCAFP00000026277	ENSCAFP00000006930
ENSCAFP00000006930	ENSCAFP00000026277
ENSCAFP00000023769	ENSCAFP00000019560
ENSCAFP00000019560	ENSCAFP00000023769
ENSCAFP00000000532	ENSCAFP00000020263
ENSCAFP00000020263	ENSCAFP00000000532
ENSCAFP00000015383	ENSCAFP00000021184
ENSCAFP00000021184	ENSCAFP00000015383
ENSCAFP00000023417	ENSCAFP00000000636
ENSCAFP00000000636	ENSCAFP00000023417
ENSCAFP00000009484	ENSCAFP00000002676
ENSCAFP00000002676	ENSCAFP00000009484
ENSCAFP00000006265	ENSCAFP00000008361
ENSCAFP00000008361	ENSCAFP00000006265
ENSCAFP00000023217	ENSCAFP00000003303
ENSCAFP00000003303	ENSCAFP00000023217
ENSCAFP00000030134	ENSCAFP00000030152
ENSCAFP00000030152	ENSCAFP00000030134
ENSCAFP00000004135	ENSCAFP00000021232
ENSCAFP00000021232	ENSCAFP00000004135
ENSCAFP00000012364	ENSCAFP00000012488
ENSCAFP00000012488	ENSCAFP00000012364
ENSCAFP00000015433	ENSCAFP00000026810
ENSCAFP00000026810	ENSCAFP00000015433
ENSCAFP00000023554	ENSCAFP00000012668
ENSCAFP00000012668	ENSCAFP00000023554
ENSCAFP00000043167	ENSCAFP00000006860
ENSCAFP00000006860	ENSCAFP00000043167
ENSCAFP00000014493	ENSCAFP00000006860
ENSCAFP00000006860	ENSCAFP00000014493
ENSCAFP00000037977	ENSCAFP00000019317
ENSCAFP00000019317	ENSCAFP00000037977
ENSCAFP00000013228	ENSCAFP00000024218
ENSCAFP00000024218	ENSCAFP00000013228
ENSCAFP00000042812	ENSCAFP00000007558
ENSCAFP00000007558	ENSCAFP00000042812
ENSCAFP00000042680	ENSCAFP00000042338
ENSCAFP00000042338	ENSCAFP00000042680
ENSCAFP00000012268	ENSCAFP00000021206
ENSCAFP00000021206	ENSCAFP00000012268
ENSCAFP00000019117	ENSCAFP00000027701
ENSCAFP00000027701	ENSCAFP00000019117
ENSCAFP00000004802	ENSCAFP00000030226
ENSCAFP00000030226	ENSCAFP00000004802
ENSCAFP00000015778	ENSCAFP00000007683
ENSCAFP00000007683	ENSCAFP00000015778
ENSCAFP00000029132	ENSCAFP00000019454
ENSCAFP00000019454	ENSCAFP00000029132
ENSCAFP00000032492	ENSCAFP00000027827
ENSCAFP00000027827	ENSCAFP00000032492
ENSCAFP00000034396	ENSCAFP00000031561
ENSCAFP00000031561	ENSCAFP00000034396
ENSCAFP00000018019	ENSCAFP00000005745
ENSCAFP00000005745	ENSCAFP00000018019
ENSCAFP00000012037	ENSCAFP00000013801
ENSCAFP00000013801	ENSCAFP00000012037
ENSCAFP00000007347	ENSCAFP00000028960
ENSCAFP00000028960	ENSCAFP00000007347
ENSCAFP00000032167	ENSCAFP00000000398
ENSCAFP00000000398	ENSCAFP00000032167
ENSCAFP00000010256	ENSCAFP00000011250
ENSCAFP00000011250	ENSCAFP00000010256
ENSCAFP00000041439	ENSCAFP00000008241
ENSCAFP00000008241	ENSCAFP00000041439
ENSCAFP00000013396	ENSCAFP00000029527
ENSCAFP00000029527	ENSCAFP00000013396
ENSCAFP00000019162	ENSCAFP00000012977
ENSCAFP00000012977	ENSCAFP00000019162
ENSCAFP00000015308	ENSCAFP00000007274
ENSCAFP00000007274	ENSCAFP00000015308
ENSCAFP00000017772	ENSCAFP00000018347
ENSCAFP00000018347	ENSCAFP00000017772
ENSCAFP00000012067	ENSCAFP00000022982
ENSCAFP00000022982	ENSCAFP00000012067
ENSCAFP00000012995	ENSCAFP00000019198
ENSCAFP00000019198	ENSCAFP00000012995
ENSCAFP00000012142	ENSCAFP00000023689
ENSCAFP00000023689	ENSCAFP00000012142
ENSCAFP00000013960	ENSCAFP00000000235
ENSCAFP00000000235	ENSCAFP00000013960
ENSCAFP00000028341	ENSCAFP00000026696
ENSCAFP00000026696	ENSCAFP00000028341
ENSCAFP00000006786	ENSCAFP00000026632
ENSCAFP00000026632	ENSCAFP00000006786
ENSCAFP00000006783	ENSCAFP00000026632
ENSCAFP00000026632	ENSCAFP00000006783
ENSCAFP00000019341	ENSCAFP00000034920
ENSCAFP00000034920	ENSCAFP00000019341
ENSCAFP00000019341	ENSCAFP00000021399
ENSCAFP00000021399	ENSCAFP00000019341
ENSCAFP00000019341	ENSCAFP00000041704
ENSCAFP00000041704	ENSCAFP00000019341
ENSCAFP00000011388	ENSCAFP00000039100
ENSCAFP00000039100	ENSCAFP00000011388
ENSCAFP00000015183	ENSCAFP00000021218
ENSCAFP00000021218	ENSCAFP00000015183
ENSCAFP00000028971	ENSCAFP00000007361
ENSCAFP00000007361	ENSCAFP00000028971
ENSCAFP00000036529	ENSCAFP00000005923
ENSCAFP00000005923	ENSCAFP00000036529
ENSCAFP00000008441	ENSCAFP00000034705
ENSCAFP00000034705	ENSCAFP00000008441
ENSCAFP00000006535	ENSCAFP00000026655
ENSCAFP00000026655	ENSCAFP00000006535
ENSCAFP00000040653	ENSCAFP00000035938
ENSCAFP00000035938	ENSCAFP00000040653
ENSCAFP00000030802	ENSCAFP00000001264
ENSCAFP00000001264	ENSCAFP00000030802
ENSCAFP00000020360	ENSCAFP00000037803
ENSCAFP00000037803	ENSCAFP00000020360
ENSCAFP00000016712	ENSCAFP00000041462
ENSCAFP00000041462	ENSCAFP00000016712
ENSCAFP00000014940	ENSCAFP00000024512
ENSCAFP00000024512	ENSCAFP00000014940
ENSCAFP00000010292	ENSCAFP00000002217
ENSCAFP00000002217	ENSCAFP00000010292
ENSCAFP00000026739	ENSCAFP00000006397
ENSCAFP00000006397	ENSCAFP00000026739
ENSCAFP00000004583	ENSCAFP00000024836
ENSCAFP00000024836	ENSCAFP00000004583
ENSCAFP00000041437	ENSCAFP00000012148
ENSCAFP00000012148	ENSCAFP00000041437
ENSCAFP00000015019	ENSCAFP00000018102
ENSCAFP00000018102	ENSCAFP00000015019
ENSCAFP00000024519	ENSCAFP00000034642
ENSCAFP00000034642	ENSCAFP00000024519
ENSCAFP00000027270	ENSCAFP00000038482
ENSCAFP00000038482	ENSCAFP00000027270
ENSCAFP00000022567	ENSCAFP00000042499
ENSCAFP00000042499	ENSCAFP00000022567
ENSCAFP00000017136	ENSCAFP00000014268
ENSCAFP00000014268	ENSCAFP00000017136
ENSCAFP00000029089	ENSCAFP00000020839
ENSCAFP00000020839	ENSCAFP00000029089
ENSCAFP00000006926	ENSCAFP00000027707
ENSCAFP00000027707	ENSCAFP00000006926
ENSCAFP00000004574	ENSCAFP00000008586
ENSCAFP00000008586	ENSCAFP00000004574
ENSCAFP00000039150	ENSCAFP00000006351
ENSCAFP00000006351	ENSCAFP00000039150
ENSCAFP00000010085	ENSCAFP00000006296
ENSCAFP00000006296	ENSCAFP00000010085
ENSCAFP00000000231	ENSCAFP00000013956
ENSCAFP00000013956	ENSCAFP00000000231
ENSCAFP00000021563	ENSCAFP00000008804
ENSCAFP00000008804	ENSCAFP00000021563
ENSCAFP00000041056	ENSCAFP00000035834
ENSCAFP00000035834	ENSCAFP00000041056
ENSCAFP00000033975	ENSCAFP00000028942
ENSCAFP00000028942	ENSCAFP00000033975
ENSCAFP00000012610	ENSCAFP00000016264
ENSCAFP00000016264	ENSCAFP00000012610
ENSCAFP00000033840	ENSCAFP00000021587
ENSCAFP00000021587	ENSCAFP00000033840
ENSCAFP00000030718	ENSCAFP00000030617
ENSCAFP00000030617	ENSCAFP00000030718
ENSCAFP00000003052	ENSCAFP00000029492
ENSCAFP00000029492	ENSCAFP00000003052
ENSCAFP00000007364	ENSCAFP00000001406
ENSCAFP00000001406	ENSCAFP00000007364
ENSCAFP00000028168	ENSCAFP00000027892
ENSCAFP00000027892	ENSCAFP00000028168
ENSCAFP00000020610	ENSCAFP00000001035
ENSCAFP00000001035	ENSCAFP00000020610
ENSCAFP00000025251	ENSCAFP00000018234
ENSCAFP00000018234	ENSCAFP00000025251
ENSCAFP00000003020	ENSCAFP00000041720
ENSCAFP00000041720	ENSCAFP00000003020
ENSCAFP00000029592	ENSCAFP00000038497
ENSCAFP00000038497	ENSCAFP00000029592
ENSCAFP00000022433	ENSCAFP00000018161
ENSCAFP00000018161	ENSCAFP00000022433
ENSCAFP00000011953	ENSCAFP00000010380
ENSCAFP00000010380	ENSCAFP00000011953
ENSCAFP00000025945	ENSCAFP00000025186
ENSCAFP00000025186	ENSCAFP00000025945
ENSCAFP00000005375	ENSCAFP00000010854
ENSCAFP00000010854	ENSCAFP00000005375
ENSCAFP00000003471	ENSCAFP00000026288
ENSCAFP00000026288	ENSCAFP00000003471
ENSCAFP00000028125	ENSCAFP00000021656
ENSCAFP00000021656	ENSCAFP00000028125
ENSCAFP00000003304	ENSCAFP00000014321
ENSCAFP00000014321	ENSCAFP00000003304
ENSCAFP00000024452	ENSCAFP00000035956
ENSCAFP00000035956	ENSCAFP00000024452
ENSCAFP00000038434	ENSCAFP00000025044
ENSCAFP00000025044	ENSCAFP00000038434
ENSCAFP00000029695	ENSCAFP00000016132
ENSCAFP00000016132	ENSCAFP00000029695
ENSCAFP00000000768	ENSCAFP00000000767
ENSCAFP00000000767	ENSCAFP00000000768
ENSCAFP00000029610	ENSCAFP00000022134
ENSCAFP00000022134	ENSCAFP00000029610
ENSCAFP00000039217	ENSCAFP00000007569
ENSCAFP00000007569	ENSCAFP00000039217
ENSCAFP00000031906	ENSCAFP00000038242
ENSCAFP00000038242	ENSCAFP00000031906
ENSCAFP00000026599	ENSCAFP00000006312
ENSCAFP00000006312	ENSCAFP00000026599
ENSCAFP00000040165	ENSCAFP00000037244
ENSCAFP00000037244	ENSCAFP00000040165
ENSCAFP00000012501	ENSCAFP00000024992
ENSCAFP00000024992	ENSCAFP00000012501
ENSCAFP00000033130	ENSCAFP00000018688
ENSCAFP00000018688	ENSCAFP00000033130
ENSCAFP00000038668	ENSCAFP00000028142
ENSCAFP00000028142	ENSCAFP00000038668
ENSCAFP00000007089	ENSCAFP00000028142
ENSCAFP00000028142	ENSCAFP00000007089
ENSCAFP00000039211	ENSCAFP00000017171
ENSCAFP00000017171	ENSCAFP00000039211
ENSCAFP00000037055	ENSCAFP00000017334
ENSCAFP00000017334	ENSCAFP00000037055
ENSCAFP00000008046	ENSCAFP00000042000
ENSCAFP00000042000	ENSCAFP00000008046
ENSCAFP00000001881	ENSCAFP00000005819
ENSCAFP00000005819	ENSCAFP00000001881
ENSCAFP00000000110	ENSCAFP00000029487
ENSCAFP00000029487	ENSCAFP00000000110
ENSCAFP00000021696	ENSCAFP00000016377
ENSCAFP00000016377	ENSCAFP00000021696
ENSCAFP00000017727	ENSCAFP00000006105
ENSCAFP00000006105	ENSCAFP00000017727
ENSCAFP00000003331	ENSCAFP00000024544
ENSCAFP00000024544	ENSCAFP00000003331
ENSCAFP00000015758	ENSCAFP00000000395
ENSCAFP00000000395	ENSCAFP00000015758
ENSCAFP00000027182	ENSCAFP00000030968
ENSCAFP00000030968	ENSCAFP00000027182
ENSCAFP00000018059	ENSCAFP00000014153
ENSCAFP00000014153	ENSCAFP00000018059
ENSCAFP00000040838	ENSCAFP00000000872
ENSCAFP00000000872	ENSCAFP00000040838
ENSCAFP00000000889	ENSCAFP00000011488
ENSCAFP00000011488	ENSCAFP00000000889
ENSCAFP00000017085	ENSCAFP00000007574
ENSCAFP00000007574	ENSCAFP00000017085
ENSCAFP00000002509	ENSCAFP00000006071
ENSCAFP00000006071	ENSCAFP00000002509
ENSCAFP00000000192	ENSCAFP00000004808
ENSCAFP00000004808	ENSCAFP00000000192
ENSCAFP00000002629	ENSCAFP00000037302
ENSCAFP00000037302	ENSCAFP00000002629
ENSCAFP00000005241	ENSCAFP00000041634
ENSCAFP00000041634	ENSCAFP00000005241
ENSCAFP00000019138	ENSCAFP00000001106
ENSCAFP00000001106	ENSCAFP00000019138
ENSCAFP00000038188	ENSCAFP00000018250
ENSCAFP00000018250	ENSCAFP00000038188
ENSCAFP00000033491	ENSCAFP00000025973
ENSCAFP00000025973	ENSCAFP00000033491
ENSCAFP00000019355	ENSCAFP00000001195
ENSCAFP00000001195	ENSCAFP00000019355
ENSCAFP00000004098	ENSCAFP00000020926
ENSCAFP00000020926	ENSCAFP00000004098
ENSCAFP00000008272	ENSCAFP00000006785
ENSCAFP00000006785	ENSCAFP00000008272
ENSCAFP00000028809	ENSCAFP00000020515
ENSCAFP00000020515	ENSCAFP00000028809
ENSCAFP00000002321	ENSCAFP00000005046
ENSCAFP00000005046	ENSCAFP00000002321
ENSCAFP00000020295	ENSCAFP00000013677
ENSCAFP00000013677	ENSCAFP00000020295
ENSCAFP00000022724	ENSCAFP00000009330
ENSCAFP00000009330	ENSCAFP00000022724
ENSCAFP00000002930	ENSCAFP00000039204
ENSCAFP00000039204	ENSCAFP00000002930
ENSCAFP00000028998	ENSCAFP00000007113
ENSCAFP00000007113	ENSCAFP00000028998
ENSCAFP00000007264	ENSCAFP00000028750
ENSCAFP00000028750	ENSCAFP00000007264
ENSCAFP00000005001	ENSCAFP00000013250
ENSCAFP00000013250	ENSCAFP00000005001
ENSCAFP00000013373	ENSCAFP00000042473
ENSCAFP00000042473	ENSCAFP00000013373
ENSCAFP00000012628	ENSCAFP00000037753
ENSCAFP00000037753	ENSCAFP00000012628
ENSCAFP00000042294	ENSCAFP00000010834
ENSCAFP00000010834	ENSCAFP00000042294
ENSCAFP00000003774	ENSCAFP00000016085
ENSCAFP00000016085	ENSCAFP00000003774
ENSCAFP00000020792	ENSCAFP00000001497
ENSCAFP00000001497	ENSCAFP00000020792
ENSCAFP00000008549	ENSCAFP00000036749
