ENSP00000354794	ENSP00000455426
ENSP00000364502	ENSP00000310110
ENSP00000248958	ENSP00000247020
ENSP00000247020	ENSP00000248958
ENSP00000358251	ENSP00000289921
ENSP00000289921	ENSP00000358251
ENSP00000325827	ENSP00000308339
ENSP00000308339	ENSP00000325827
ENSP00000261488	ENSP00000337146
ENSP00000337146	ENSP00000261488
ENSP00000345728	ENSP00000242839
ENSP00000242839	ENSP00000345728
ENSP00000336524	ENSP00000298050
ENSP00000298050	ENSP00000336524
ENSP00000300128	ENSP00000386292
ENSP00000386292	ENSP00000300128
ENSP00000393316	ENSP00000246024
ENSP00000246024	ENSP00000393316
ENSP00000252512	ENSP00000427975
ENSP00000427975	ENSP00000252512
ENSP00000378877	ENSP00000360761
ENSP00000360761	ENSP00000378877
ENSP00000448228	ENSP00000351503
ENSP00000351503	ENSP00000448228
ENSP00000363400	ENSP00000274793
ENSP00000274793	ENSP00000363400
ENSP00000371307	ENSP00000361338
ENSP00000361338	ENSP00000371307
ENSP00000467579	ENSP00000332983
ENSP00000332983	ENSP00000467579
ENSP00000262966	ENSP00000418734
ENSP00000418734	ENSP00000262966
ENSP00000307461	ENSP00000454268
ENSP00000454268	ENSP00000307461
ENSP00000216479	ENSP00000377970
ENSP00000377970	ENSP00000216479
ENSP00000167106	ENSP00000355932
ENSP00000355932	ENSP00000167106
ENSP00000263921	ENSP00000362601
ENSP00000362601	ENSP00000263921
ENSP00000355374	ENSP00000396445
ENSP00000396445	ENSP00000355374
ENSP00000301391	ENSP00000355955
ENSP00000355955	ENSP00000301391
ENSP00000371923	ENSP00000220676
ENSP00000220676	ENSP00000371923
ENSP00000323879	ENSP00000335091
ENSP00000335091	ENSP00000323879
ENSP00000284116	ENSP00000384363
ENSP00000384363	ENSP00000284116
ENSP00000394510	ENSP00000382241
ENSP00000382241	ENSP00000394510
ENSP00000234831	ENSP00000470879
ENSP00000470879	ENSP00000234831
ENSP00000259803	ENSP00000368805
ENSP00000368805	ENSP00000259803
ENSP00000343505	ENSP00000365048
ENSP00000365048	ENSP00000343505
ENSP00000398930	ENSP00000262018
ENSP00000262018	ENSP00000398930
ENSP00000248248	ENSP00000296473
ENSP00000296473	ENSP00000248248
ENSP00000229758	ENSP00000403293
ENSP00000403293	ENSP00000229758
ENSP00000361564	ENSP00000408058
ENSP00000408058	ENSP00000361564
ENSP00000245787	ENSP00000344741
ENSP00000344741	ENSP00000245787
ENSP00000321856	ENSP00000383938
ENSP00000383938	ENSP00000321856
ENSP00000269209	ENSP00000384593
ENSP00000384593	ENSP00000269209
ENSP00000331965	ENSP00000292090
ENSP00000292090	ENSP00000331965
ENSP00000417235	ENSP00000363193
ENSP00000363193	ENSP00000417235
ENSP00000222305	ENSP00000357000
ENSP00000357000	ENSP00000222305
ENSP00000463334	ENSP00000372459
ENSP00000372459	ENSP00000463334
ENSP00000343140	ENSP00000386840
ENSP00000386840	ENSP00000343140
ENSP00000262487	ENSP00000341490
ENSP00000341490	ENSP00000262487
ENSP00000261879	ENSP00000358105
ENSP00000358105	ENSP00000261879
ENSP00000205636	ENSP00000333833
ENSP00000333833	ENSP00000205636
ENSP00000262570	ENSP00000290913
ENSP00000290913	ENSP00000262570
ENSP00000475005	ENSP00000386710
ENSP00000386710	ENSP00000475005
ENSP00000269499	ENSP00000268616
ENSP00000268616	ENSP00000269499
ENSP00000438115	ENSP00000272995
ENSP00000272995	ENSP00000438115
ENSP00000010299	ENSP00000351631
ENSP00000351631	ENSP00000010299
ENSP00000242285	ENSP00000309415
ENSP00000309415	ENSP00000242285
ENSP00000362704	ENSP00000332716
ENSP00000332716	ENSP00000362704
ENSP00000256759	ENSP00000166139
ENSP00000166139	ENSP00000256759
ENSP00000229314	ENSP00000308535
ENSP00000308535	ENSP00000229314
ENSP00000284031	ENSP00000364945
ENSP00000364945	ENSP00000284031
ENSP00000391524	ENSP00000311401
ENSP00000311401	ENSP00000391524
ENSP00000243344	ENSP00000398211
ENSP00000398211	ENSP00000243344
ENSP00000313933	ENSP00000379946
ENSP00000379946	ENSP00000313933
ENSP00000338034	ENSP00000363298
ENSP00000363298	ENSP00000338034
ENSP00000326445	ENSP00000313079
ENSP00000313079	ENSP00000326445
ENSP00000362261	ENSP00000357591
ENSP00000357591	ENSP00000362261
ENSP00000320508	ENSP00000364235
ENSP00000364235	ENSP00000320508
ENSP00000427421	ENSP00000475845
ENSP00000475845	ENSP00000427421
ENSP00000072644	ENSP00000466055
ENSP00000466055	ENSP00000072644
ENSP00000358902	ENSP00000314173
ENSP00000314173	ENSP00000358902
ENSP00000261692	ENSP00000301488
ENSP00000301488	ENSP00000261692
ENSP00000324804	ENSP00000311344
ENSP00000311344	ENSP00000324804
ENSP00000262776	ENSP00000364515
ENSP00000364515	ENSP00000262776
ENSP00000367595	ENSP00000341031
ENSP00000341031	ENSP00000367595
ENSP00000230321	ENSP00000257724
ENSP00000257724	ENSP00000230321
ENSP00000265872	ENSP00000310670
ENSP00000310670	ENSP00000265872
ENSP00000361602	ENSP00000332325
ENSP00000332325	ENSP00000361602
ENSP00000370882	ENSP00000423014
ENSP00000423014	ENSP00000370882
ENSP00000358622	ENSP00000368022
ENSP00000368022	ENSP00000358622
ENSP00000216727	ENSP00000408598
ENSP00000408598	ENSP00000216727
ENSP00000452479	ENSP00000408598
ENSP00000408598	ENSP00000452479
ENSP00000249910	ENSP00000395535
ENSP00000395535	ENSP00000249910
ENSP00000295400	ENSP00000379092
ENSP00000379092	ENSP00000295400
ENSP00000244221	ENSP00000378275
ENSP00000378275	ENSP00000244221
ENSP00000418693	ENSP00000358739
ENSP00000358739	ENSP00000418693
ENSP00000391826	ENSP00000302665
ENSP00000302665	ENSP00000391826
ENSP00000255613	ENSP00000305899
ENSP00000305899	ENSP00000255613
ENSP00000299299	ENSP00000421544
ENSP00000421544	ENSP00000299299
ENSP00000302543	ENSP00000378248
ENSP00000378248	ENSP00000302543
ENSP00000356280	ENSP00000266671
ENSP00000266671	ENSP00000356280
ENSP00000356280	ENSP00000319231
ENSP00000319231	ENSP00000356280
ENSP00000266671	ENSP00000319231
ENSP00000319231	ENSP00000266671
ENSP00000298999	ENSP00000265806
ENSP00000265806	ENSP00000298999
ENSP00000027335	ENSP00000299752
ENSP00000299752	ENSP00000027335
ENSP00000428281	ENSP00000360104
ENSP00000360104	ENSP00000428281
ENSP00000268797	ENSP00000368589
ENSP00000368589	ENSP00000268797
ENSP00000284274	ENSP00000274217
ENSP00000274217	ENSP00000284274
ENSP00000323435	ENSP00000261369
ENSP00000261369	ENSP00000323435
ENSP00000311121	ENSP00000359910
ENSP00000359910	ENSP00000311121
ENSP00000264433	ENSP00000421985
ENSP00000421985	ENSP00000264433
ENSP00000322706	ENSP00000358414
ENSP00000358414	ENSP00000322706
ENSP00000345826	ENSP00000354753
ENSP00000354753	ENSP00000345826
ENSP00000363031	ENSP00000439594
ENSP00000439594	ENSP00000363031
ENSP00000318406	ENSP00000367459
ENSP00000367459	ENSP00000318406
ENSP00000302579	ENSP00000440847
ENSP00000440847	ENSP00000302579
ENSP00000300146	ENSP00000416673
ENSP00000416673	ENSP00000300146
ENSP00000247001	ENSP00000472286
ENSP00000472286	ENSP00000247001
ENSP00000264059	ENSP00000365147
ENSP00000365147	ENSP00000264059
ENSP00000219207	ENSP00000307741
ENSP00000307741	ENSP00000219207
ENSP00000363787	ENSP00000356480
ENSP00000356480	ENSP00000363787
ENSP00000371318	ENSP00000297459
ENSP00000297459	ENSP00000371318
ENSP00000365243	ENSP00000457513
ENSP00000457513	ENSP00000365243
ENSP00000305151	ENSP00000306324
ENSP00000306324	ENSP00000305151
ENSP00000387077	ENSP00000334463
ENSP00000334463	ENSP00000387077
ENSP00000416799	ENSP00000289805
ENSP00000289805	ENSP00000416799
ENSP00000386895	ENSP00000280057
ENSP00000280057	ENSP00000386895
ENSP00000267339	ENSP00000335147
ENSP00000335147	ENSP00000267339
ENSP00000432799	ENSP00000419395
ENSP00000419395	ENSP00000432799
ENSP00000304930	ENSP00000301691
ENSP00000301691	ENSP00000304930
ENSP00000370639	ENSP00000370718
ENSP00000370718	ENSP00000370639
ENSP00000264852	ENSP00000314023
ENSP00000314023	ENSP00000264852
ENSP00000271375	ENSP00000354590
ENSP00000354590	ENSP00000271375
ENSP00000341483	ENSP00000421853
ENSP00000421853	ENSP00000341483
ENSP00000266987	ENSP00000318176
ENSP00000318176	ENSP00000266987
ENSP00000444935	ENSP00000435289
ENSP00000435289	ENSP00000444935
ENSP00000253457	ENSP00000403210
ENSP00000403210	ENSP00000253457
ENSP00000386410	ENSP00000346127
ENSP00000346127	ENSP00000386410
ENSP00000324248	ENSP00000217305
ENSP00000217305	ENSP00000324248
ENSP00000356985	ENSP00000470082
ENSP00000470082	ENSP00000356985
ENSP00000376440	ENSP00000311360
ENSP00000311360	ENSP00000376440
ENSP00000379808	ENSP00000261168
ENSP00000261168	ENSP00000379808
ENSP00000347433	ENSP00000360191
ENSP00000360191	ENSP00000347433
ENSP00000472249	ENSP00000350757
ENSP00000350757	ENSP00000472249
ENSP00000374029	ENSP00000426613
ENSP00000426613	ENSP00000374029
ENSP00000281030	ENSP00000338706
ENSP00000338706	ENSP00000281030
ENSP00000242728	ENSP00000256495
ENSP00000256495	ENSP00000242728
ENSP00000216214	ENSP00000433343
ENSP00000433343	ENSP00000216214
ENSP00000273258	ENSP00000365570
ENSP00000365570	ENSP00000273258
ENSP00000360112	ENSP00000293677
ENSP00000293677	ENSP00000360112
ENSP00000360112	ENSP00000467814
ENSP00000467814	ENSP00000360112
ENSP00000356919	ENSP00000364349
ENSP00000364349	ENSP00000356919
ENSP00000357206	ENSP00000336775
ENSP00000336775	ENSP00000357206
ENSP00000326630	ENSP00000384179
ENSP00000384179	ENSP00000326630
ENSP00000361048	ENSP00000321026
ENSP00000321026	ENSP00000361048
ENSP00000386499	ENSP00000269394
ENSP00000269394	ENSP00000386499
ENSP00000318486	ENSP00000304250
ENSP00000304250	ENSP00000318486
ENSP00000358320	ENSP00000382058
ENSP00000382058	ENSP00000358320
ENSP00000347896	ENSP00000386049
ENSP00000386049	ENSP00000347896
ENSP00000357904	ENSP00000267838
ENSP00000267838	ENSP00000357904
ENSP00000322579	ENSP00000366876
ENSP00000366876	ENSP00000322579
ENSP00000315203	ENSP00000359540
ENSP00000359540	ENSP00000315203
ENSP00000376246	ENSP00000315387
ENSP00000315387	ENSP00000376246
ENSP00000320081	ENSP00000381086
ENSP00000381086	ENSP00000320081
ENSP00000264192	ENSP00000293662
ENSP00000293662	ENSP00000264192
ENSP00000391409	ENSP00000325954
ENSP00000325954	ENSP00000391409
ENSP00000350162	ENSP00000283141
ENSP00000283141	ENSP00000350162
ENSP00000352782	ENSP00000406909
ENSP00000406909	ENSP00000352782
ENSP00000361998	ENSP00000312709
ENSP00000312709	ENSP00000361998
ENSP00000380037	ENSP00000267426
ENSP00000267426	ENSP00000380037
ENSP00000380037	ENSP00000453089
ENSP00000453089	ENSP00000380037
ENSP00000267426	ENSP00000453089
ENSP00000453089	ENSP00000267426
ENSP00000257604	ENSP00000354822
ENSP00000354822	ENSP00000257604
ENSP00000311496	ENSP00000259050
ENSP00000259050	ENSP00000311496
ENSP00000407301	ENSP00000377396
ENSP00000377396	ENSP00000407301
ENSP00000349805	ENSP00000329735
ENSP00000329735	ENSP00000349805
ENSP00000248643	ENSP00000447651
ENSP00000447651	ENSP00000248643
ENSP00000298317	ENSP00000373331
ENSP00000373331	ENSP00000298317
ENSP00000356505	ENSP00000342848
ENSP00000342848	ENSP00000356505
ENSP00000246554	ENSP00000467266
ENSP00000467266	ENSP00000246554
ENSP00000322991	ENSP00000443459
ENSP00000443459	ENSP00000322991
ENSP00000377522	ENSP00000359819
ENSP00000359819	ENSP00000377522
ENSP00000269919	ENSP00000368199
ENSP00000368199	ENSP00000269919
ENSP00000331915	ENSP00000315626
ENSP00000315626	ENSP00000331915
ENSP00000360181	ENSP00000356906
ENSP00000356906	ENSP00000360181
ENSP00000430950	ENSP00000443432
ENSP00000443432	ENSP00000430950
ENSP00000357218	ENSP00000426964
ENSP00000426964	ENSP00000357218
ENSP00000283632	ENSP00000420875
ENSP00000420875	ENSP00000283632
ENSP00000330289	ENSP00000006275
ENSP00000006275	ENSP00000330289
ENSP00000373808	ENSP00000453554
ENSP00000453554	ENSP00000373808
ENSP00000408342	ENSP00000442840
ENSP00000442840	ENSP00000408342
ENSP00000217971	ENSP00000429301
ENSP00000429301	ENSP00000217971
ENSP00000328070	ENSP00000343890
ENSP00000343890	ENSP00000328070
ENSP00000444357	ENSP00000203664
ENSP00000203664	ENSP00000444357
ENSP00000323663	ENSP00000265728
ENSP00000265728	ENSP00000323663
ENSP00000474988	ENSP00000358765
ENSP00000358765	ENSP00000474988
ENSP00000297109	ENSP00000296504
ENSP00000296504	ENSP00000297109
ENSP00000417063	ENSP00000360913
ENSP00000360913	ENSP00000417063
ENSP00000330918	ENSP00000215904
ENSP00000215904	ENSP00000330918
ENSP00000288228	ENSP00000283357
ENSP00000283357	ENSP00000288228
ENSP00000419088	ENSP00000357545
ENSP00000357545	ENSP00000419088
ENSP00000355566	ENSP00000354204
ENSP00000354204	ENSP00000355566
ENSP00000354571	ENSP00000340979
ENSP00000340979	ENSP00000354571
ENSP00000363943	ENSP00000344215
ENSP00000344215	ENSP00000363943
ENSP00000366098	ENSP00000343435
ENSP00000343435	ENSP00000366098
ENSP00000419502	ENSP00000320520
ENSP00000320520	ENSP00000419502
ENSP00000368144	ENSP00000384848
ENSP00000384848	ENSP00000368144
ENSP00000332062	ENSP00000418593
ENSP00000418593	ENSP00000332062
ENSP00000321038	ENSP00000280734
ENSP00000280734	ENSP00000321038
ENSP00000293892	ENSP00000372313
ENSP00000372313	ENSP00000293892
ENSP00000441641	ENSP00000331845
ENSP00000331845	ENSP00000441641
ENSP00000244766	ENSP00000342411
ENSP00000342411	ENSP00000244766
ENSP00000376565	ENSP00000466971
ENSP00000466971	ENSP00000376565
ENSP00000420065	ENSP00000273596
ENSP00000273596	ENSP00000420065
ENSP00000449428	ENSP00000303908
ENSP00000303908	ENSP00000449428
ENSP00000380283	ENSP00000380281
ENSP00000380281	ENSP00000380283
ENSP00000385790	ENSP00000257549
ENSP00000257549	ENSP00000385790
ENSP00000385451	ENSP00000341170
ENSP00000341170	ENSP00000385451
ENSP00000371728	ENSP00000367752
ENSP00000367752	ENSP00000371728
ENSP00000221922	ENSP00000453969
ENSP00000453969	ENSP00000221922
ENSP00000280987	ENSP00000414451
ENSP00000414451	ENSP00000280987
ENSP00000355760	ENSP00000337439
ENSP00000337439	ENSP00000355760
ENSP00000303939	ENSP00000324890
ENSP00000324890	ENSP00000303939
ENSP00000403683	ENSP00000369545
ENSP00000369545	ENSP00000403683
ENSP00000294454	ENSP00000369407
ENSP00000369407	ENSP00000294454
ENSP00000265404	ENSP00000468927
ENSP00000468927	ENSP00000265404
ENSP00000466298	ENSP00000258301
ENSP00000258301	ENSP00000466298
ENSP00000365744	ENSP00000365694
ENSP00000365694	ENSP00000365744
ENSP00000432456	ENSP00000319250
ENSP00000319250	ENSP00000432456
ENSP00000252597	ENSP00000386227
ENSP00000386227	ENSP00000252597
ENSP00000280295	ENSP00000257905
ENSP00000257905	ENSP00000280295
ENSP00000369907	ENSP00000340445
ENSP00000340445	ENSP00000369907
ENSP00000352097	ENSP00000298130
ENSP00000298130	ENSP00000352097
ENSP00000314560	ENSP00000307093
ENSP00000307093	ENSP00000314560
ENSP00000450980	ENSP00000427336
ENSP00000427336	ENSP00000450980
ENSP00000334996	ENSP00000314608
ENSP00000314608	ENSP00000334996
ENSP00000361383	ENSP00000365227
ENSP00000365227	ENSP00000361383
ENSP00000296849	ENSP00000268459
ENSP00000268459	ENSP00000296849
ENSP00000297613	ENSP00000317691
ENSP00000317691	ENSP00000297613
ENSP00000371693	ENSP00000402929
ENSP00000402929	ENSP00000371693
ENSP00000476820	ENSP00000335004
ENSP00000335004	ENSP00000476820
ENSP00000417052	ENSP00000242827
ENSP00000242827	ENSP00000417052
ENSP00000352455	ENSP00000364685
ENSP00000364685	ENSP00000352455
ENSP00000376952	ENSP00000457353
ENSP00000457353	ENSP00000376952
ENSP00000359707	ENSP00000431971
ENSP00000431971	ENSP00000359707
ENSP00000271331	ENSP00000295619
ENSP00000295619	ENSP00000271331
ENSP00000337501	ENSP00000310205
ENSP00000310205	ENSP00000337501
ENSP00000264234	ENSP00000222275
ENSP00000222275	ENSP00000264234
ENSP00000299237	ENSP00000348673
ENSP00000348673	ENSP00000299237
ENSP00000333915	ENSP00000293845
ENSP00000293845	ENSP00000333915
ENSP00000331298	ENSP00000283474
ENSP00000283474	ENSP00000331298
ENSP00000331242	ENSP00000304422
ENSP00000304422	ENSP00000331242
ENSP00000264080	ENSP00000361483
ENSP00000361483	ENSP00000264080
ENSP00000367013	ENSP00000162749
ENSP00000162749	ENSP00000367013
ENSP00000440638	ENSP00000476563
ENSP00000476563	ENSP00000440638
ENSP00000302578	ENSP00000295092
ENSP00000295092	ENSP00000302578
ENSP00000301740	ENSP00000325298
ENSP00000325298	ENSP00000301740
ENSP00000455434	ENSP00000355969
ENSP00000355969	ENSP00000455434
ENSP00000302924	ENSP00000261796
ENSP00000261796	ENSP00000302924
ENSP00000371927	ENSP00000284674
ENSP00000284674	ENSP00000371927
ENSP00000311313	ENSP00000420384
ENSP00000420384	ENSP00000311313
ENSP00000357442	ENSP00000302327
ENSP00000302327	ENSP00000357442
ENSP00000357336	ENSP00000393922
ENSP00000393922	ENSP00000357336
ENSP00000331065	ENSP00000349041
ENSP00000349041	ENSP00000331065
ENSP00000305533	ENSP00000309007
ENSP00000309007	ENSP00000305533
ENSP00000442304	ENSP00000329137
ENSP00000329137	ENSP00000442304
ENSP00000377690	ENSP00000422188
ENSP00000422188	ENSP00000377690
ENSP00000454012	ENSP00000441024
ENSP00000441024	ENSP00000454012
ENSP00000274853	ENSP00000387100
ENSP00000387100	ENSP00000274853
ENSP00000379054	ENSP00000339764
ENSP00000339764	ENSP00000379054
ENSP00000352544	ENSP00000305613
ENSP00000305613	ENSP00000352544
ENSP00000329803	ENSP00000437289
ENSP00000437289	ENSP00000329803
ENSP00000264935	ENSP00000329943
ENSP00000329943	ENSP00000264935
ENSP00000373726	ENSP00000429726
ENSP00000429726	ENSP00000373726
ENSP00000350050	ENSP00000395244
ENSP00000395244	ENSP00000350050
ENSP00000276173	ENSP00000358703
ENSP00000358703	ENSP00000276173
ENSP00000429896	ENSP00000359292
ENSP00000359292	ENSP00000429896
ENSP00000302805	ENSP00000417748
ENSP00000417748	ENSP00000302805
ENSP00000326767	ENSP00000375717
ENSP00000375717	ENSP00000326767
ENSP00000469029	ENSP00000301215
ENSP00000301215	ENSP00000469029
ENSP00000309376	ENSP00000363139
ENSP00000363139	ENSP00000309376
ENSP00000306523	ENSP00000312631
ENSP00000312631	ENSP00000306523
ENSP00000411672	ENSP00000429690
ENSP00000429690	ENSP00000411672
ENSP00000318032	ENSP00000314946
ENSP00000314946	ENSP00000318032
ENSP00000355492	ENSP00000371037
ENSP00000371037	ENSP00000355492
ENSP00000367125	ENSP00000311528
ENSP00000311528	ENSP00000367125
ENSP00000323355	ENSP00000329499
ENSP00000329499	ENSP00000323355
ENSP00000308149	ENSP00000352976
ENSP00000352976	ENSP00000308149
ENSP00000355614	ENSP00000431459
ENSP00000431459	ENSP00000355614
ENSP00000365042	ENSP00000365040
ENSP00000365040	ENSP00000365042
ENSP00000351345	ENSP00000384604
ENSP00000384604	ENSP00000351345
ENSP00000298738	ENSP00000295910
ENSP00000295910	ENSP00000298738
ENSP00000360764	ENSP00000378888
ENSP00000378888	ENSP00000360764
ENSP00000381109	ENSP00000373278
ENSP00000373278	ENSP00000381109
ENSP00000291670	ENSP00000457780
ENSP00000457780	ENSP00000291670
ENSP00000368477	ENSP00000420076
ENSP00000420076	ENSP00000368477
ENSP00000295980	ENSP00000374633
ENSP00000374633	ENSP00000295980
ENSP00000223210	ENSP00000359768
ENSP00000359768	ENSP00000223210
ENSP00000262887	ENSP00000434508
ENSP00000434508	ENSP00000262887
ENSP00000472698	ENSP00000434508
ENSP00000434508	ENSP00000472698
ENSP00000351642	ENSP00000318128
ENSP00000318128	ENSP00000351642
ENSP00000328773	ENSP00000302276
ENSP00000302276	ENSP00000328773
ENSP00000410533	ENSP00000419454
ENSP00000419454	ENSP00000410533
ENSP00000410533	ENSP00000470441
ENSP00000470441	ENSP00000410533
ENSP00000419454	ENSP00000470441
ENSP00000470441	ENSP00000419454
ENSP00000331397	ENSP00000371397
ENSP00000371397	ENSP00000331397
ENSP00000413228	ENSP00000364295
ENSP00000364295	ENSP00000413228
ENSP00000410041	ENSP00000317905
ENSP00000317905	ENSP00000410041
ENSP00000429015	ENSP00000399547
ENSP00000399547	ENSP00000429015
ENSP00000410007	ENSP00000313159
ENSP00000313159	ENSP00000410007
ENSP00000366690	ENSP00000291672
ENSP00000291672	ENSP00000366690
ENSP00000362746	ENSP00000356658
ENSP00000356658	ENSP00000362746
ENSP00000320096	ENSP00000469591
ENSP00000469591	ENSP00000320096
ENSP00000376522	ENSP00000462418
ENSP00000462418	ENSP00000376522
ENSP00000382794	ENSP00000389709
ENSP00000389709	ENSP00000382794
ENSP00000303942	ENSP00000383382
ENSP00000383382	ENSP00000303942
ENSP00000410858	ENSP00000408292
ENSP00000408292	ENSP00000410858
ENSP00000404860	ENSP00000420182
ENSP00000420182	ENSP00000404860
ENSP00000356549	ENSP00000361569
ENSP00000361569	ENSP00000356549
ENSP00000296238	ENSP00000364219
ENSP00000364219	ENSP00000296238
ENSP00000466514	ENSP00000311977
ENSP00000311977	ENSP00000466514
ENSP00000225726	ENSP00000464100
ENSP00000464100	ENSP00000225726
ENSP00000446514	ENSP00000454261
ENSP00000454261	ENSP00000446514
ENSP00000380559	ENSP00000399780
ENSP00000399780	ENSP00000380559
ENSP00000355141	ENSP00000457066
ENSP00000457066	ENSP00000355141
ENSP00000339314	ENSP00000344129
ENSP00000344129	ENSP00000339314
ENSP00000379847	ENSP00000363064
ENSP00000363064	ENSP00000379847
ENSP00000390436	ENSP00000379258
ENSP00000379258	ENSP00000390436
ENSP00000390436	ENSP00000228682
ENSP00000228682	ENSP00000390436
ENSP00000379258	ENSP00000228682
ENSP00000228682	ENSP00000379258
ENSP00000435509	ENSP00000267294
ENSP00000267294	ENSP00000435509
ENSP00000282928	ENSP00000365514
ENSP00000365514	ENSP00000282928
ENSP00000282928	ENSP00000287538
ENSP00000287538	ENSP00000282928
