PMZ_0046432-RA	ENSGALP00000000003
PMZ_0041270-RA	ENSGALP00000023866
PMZ_0028857-RA	ENSGALP00000023866
PMZ_0044567-RA	ENSGALP00000023869
PMZ_0031761-RA	ENSGALP00000023872
PMZ_0016648-RA	ENSGALP00000023872
PMZ_0011959-RA	ENSGALP00000023875
PMZ_0017336-RA	ENSGALP00000023875
PMZ_0009517-RA	ENSGALP00000023877
PMZ_0045364-RA	ENSGALP00000023877
PMZ_0031762-RA	ENSGALP00000023880
PMZ_0029361-RA	ENSGALP00000023880
PMZ_0001130-RA	ENSGALP00000023882
PMZ_0034514-RA	ENSGALP00000023883
PMZ_0031933-RA	ENSGALP00000023883
PMZ_0003952-RA	ENSGALP00000023885
PMZ_0045086-RA	ENSGALP00000023885
PMZ_0034970-RA	ENSGALP00000023887
PMZ_0035135-RA	ENSGALP00000023888
PMZ_0031028-RA	ENSGALP00000023891
PMZ_0001131-RA	ENSGALP00000023891
PMZ_0014888-RA	ENSGALP00000023895
PMZ_0044370-RA	ENSGALP00000023897
PMZ_0046846-RA	ENSGALP00000023898
PMZ_0038165-RA	ENSGALP00000023898
PMZ_0012978-RA	ENSGALP00000023901
PMZ_0043698-RA	ENSGALP00000023902
PMZ_0042365-RA	ENSGALP00000023911
PMZ_0030983-RA	ENSGALP00000023914
PMZ_0036398-RA	ENSGALP00000023916
PMZ_0044331-RA	ENSGALP00000023917
PMZ_0001295-RA	ENSGALP00000023918
PMZ_0030945-RA	ENSGALP00000023918
PMZ_0029459-RA	ENSGALP00000023919
PMZ_0008545-RA	ENSGALP00000023923
PMZ_0026678-RA	ENSGALP00000023925
PMZ_0040212-RA	ENSGALP00000023925
PMZ_0044330-RA	ENSGALP00000023927
PMZ_0031586-RA	ENSGALP00000023931
PMZ_0038554-RA	ENSGALP00000023933
PMZ_0001505-RA	ENSGALP00000023933
PMZ_0028627-RA	ENSGALP00000023934
PMZ_0040877-RA	ENSGALP00000023934
PMZ_0040411-RA	ENSGALP00000023935
PMZ_0040410-RA	ENSGALP00000023935
PMZ_0032816-RA	ENSGALP00000023936
PMZ_0031808-RA	ENSGALP00000023938
PMZ_0040929-RA	ENSGALP00000023940
PMZ_0040213-RA	ENSGALP00000023941
PMZ_0036930-RA	ENSGALP00000023941
PMZ_0033956-RA	ENSGALP00000023943
PMZ_0019114-RA	ENSGALP00000023943
PMZ_0041797-RA	ENSGALP00000023944
PMZ_0041796-RA	ENSGALP00000023944
PMZ_0040493-RA	ENSGALP00000023949
PMZ_0039063-RA	ENSGALP00000023949
PMZ_0017899-RA	ENSGALP00000023951
PMZ_0045532-RA	ENSGALP00000023952
PMZ_0037656-RA	ENSGALP00000023952
PMZ_0026886-RA	ENSGALP00000023954
PMZ_0026935-RA	ENSGALP00000023964
PMZ_0042466-RA	ENSGALP00000023964
PMZ_0044934-RA	ENSGALP00000023968
PMZ_0009116-RA	ENSGALP00000023975
PMZ_0013593-RA	ENSGALP00000023975
PMZ_0028614-RA	ENSGALP00000023976
PMZ_0044936-RA	ENSGALP00000023977
PMZ_0045877-RA	ENSGALP00000023977
PMZ_0007587-RA	ENSGALP00000023982
PMZ_0034861-RA	ENSGALP00000023987
PMZ_0044907-RA	ENSGALP00000023988
PMZ_0042825-RA	ENSGALP00000023989
PMZ_0045268-RA	ENSGALP00000023989
PMZ_0005701-RA	ENSGALP00000023990
PMZ_0040811-RA	ENSGALP00000023992
PMZ_0041762-RA	ENSGALP00000023994
PMZ_0035270-RA	ENSGALP00000023996
PMZ_0032546-RA	ENSGALP00000023996
PMZ_0041763-RA	ENSGALP00000023997
PMZ_0040459-RA	ENSGALP00000023997
PMZ_0041764-RA	ENSGALP00000024002
PMZ_0002870-RA	ENSGALP00000024006
PMZ_0041243-RA	ENSGALP00000024009
PMZ_0041244-RA	ENSGALP00000024009
PMZ_0034864-RA	ENSGALP00000024013
PMZ_0032799-RA	ENSGALP00000024015
PMZ_0043659-RA	ENSGALP00000024018
PMZ_0034869-RA	ENSGALP00000024023
PMZ_0033208-RA	ENSGALP00000024023
PMZ_0045904-RA	ENSGALP00000024036
PMZ_0001144-RA	ENSGALP00000024036
PMZ_0042430-RA	ENSGALP00000024037
PMZ_0040463-RA	ENSGALP00000024040
PMZ_0043660-RA	ENSGALP00000024043
PMZ_0040816-RA	ENSGALP00000024046
PMZ_0040848-RA	ENSGALP00000024049
PMZ_0044868-RA	ENSGALP00000024049
PMZ_0043239-RA	ENSGALP00000024051
PMZ_0046893-RA	ENSGALP00000024051
PMZ_0027814-RA	ENSGALP00000024054
PMZ_0037708-RA	ENSGALP00000024054
PMZ_0031820-RA	ENSGALP00000024055
PMZ_0046119-RA	ENSGALP00000024055
PMZ_0017287-RA	ENSGALP00000024060
PMZ_0047499-RA	ENSGALP00000024060
PMZ_0014178-RA	ENSGALP00000024061
PMZ_0007845-RA	ENSGALP00000024062
PMZ_0045386-RA	ENSGALP00000024066
PMZ_0045387-RA	ENSGALP00000024066
PMZ_0007846-RA	ENSGALP00000024068
PMZ_0007844-RA	ENSGALP00000024072
PMZ_0045772-RA	ENSGALP00000024072
PMZ_0045480-RA	ENSGALP00000024075
PMZ_0048716-RA	ENSGALP00000024075
PMZ_0031543-RA	ENSGALP00000024076
PMZ_0043216-RA	ENSGALP00000024076
PMZ_0002778-RA	ENSGALP00000024078
PMZ_0001624-RA	ENSGALP00000024078
PMZ_0027135-RA	ENSGALP00000024081
PMZ_0046925-RA	ENSGALP00000024082
PMZ_0045911-RA	ENSGALP00000024083
PMZ_0048312-RA	ENSGALP00000024083
PMZ_0021339-RA	ENSGALP00000024084
PMZ_0033769-RA	ENSGALP00000024084
PMZ_0047579-RA	ENSGALP00000024086
PMZ_0036749-RA	ENSGALP00000024087
PMZ_0029608-RA	ENSGALP00000024103
PMZ_0007585-RA	ENSGALP00000024106
PMZ_0020259-RA	ENSGALP00000024106
PMZ_0032782-RA	ENSGALP00000024116
PMZ_0032781-RA	ENSGALP00000024116
PMZ_0011155-RA	ENSGALP00000024119
PMZ_0035965-RA	ENSGALP00000024119
PMZ_0046144-RA	ENSGALP00000024123
PMZ_0040815-RA	ENSGALP00000024123
PMZ_0009220-RA	ENSGALP00000024125
PMZ_0040773-RA	ENSGALP00000024125
PMZ_0007580-RA	ENSGALP00000024129
PMZ_0036428-RA	ENSGALP00000024131
PMZ_0036429-RA	ENSGALP00000024131
PMZ_0016737-RA	ENSGALP00000024133
PMZ_0033869-RA	ENSGALP00000024133
PMZ_0040498-RA	ENSGALP00000024136
PMZ_0029221-RA	ENSGALP00000024139
PMZ_0020354-RA	ENSGALP00000024139
PMZ_0032097-RA	ENSGALP00000024140
PMZ_0032099-RA	ENSGALP00000024140
PMZ_0046241-RA	ENSGALP00000024142
PMZ_0002697-RA	ENSGALP00000024142
PMZ_0041543-RA	ENSGALP00000024145
PMZ_0040878-RA	ENSGALP00000024147
PMZ_0030798-RA	ENSGALP00000024147
PMZ_0002699-RA	ENSGALP00000024148
PMZ_0010120-RA	ENSGALP00000024150
PMZ_0030077-RA	ENSGALP00000024150
PMZ_0013901-RA	ENSGALP00000024151
PMZ_0027898-RA	ENSGALP00000024155
PMZ_0035696-RA	ENSGALP00000024155
PMZ_0048081-RA	ENSGALP00000024158
PMZ_0037067-RA	ENSGALP00000024158
PMZ_0035143-RA	ENSGALP00000024160
PMZ_0041478-RA	ENSGALP00000024163
PMZ_0044319-RA	ENSGALP00000024163
PMZ_0037807-RA	ENSGALP00000024171
PMZ_0001293-RA	ENSGALP00000024172
PMZ_0043610-RA	ENSGALP00000024179
PMZ_0043880-RA	ENSGALP00000024179
PMZ_0010060-RA	ENSGALP00000024180
PMZ_0041572-RA	ENSGALP00000024183
PMZ_0043937-RA	ENSGALP00000024184
PMZ_0038391-RA	ENSGALP00000024184
PMZ_0009942-RA	ENSGALP00000024186
PMZ_0032800-RA	ENSGALP00000024187
PMZ_0005656-RA	ENSGALP00000024187
PMZ_0040431-RA	ENSGALP00000024190
PMZ_0044381-RA	ENSGALP00000024190
PMZ_0007200-RA	ENSGALP00000024194
PMZ_0019345-RA	ENSGALP00000024194
PMZ_0044957-RA	ENSGALP00000024199
PMZ_0042553-RA	ENSGALP00000024199
PMZ_0032580-RA	ENSGALP00000024204
PMZ_0039170-RA	ENSGALP00000024208
PMZ_0029581-RA	ENSGALP00000024210
PMZ_0014928-RA	ENSGALP00000024214
PMZ_0048057-RA	ENSGALP00000024221
PMZ_0030235-RA	ENSGALP00000024222
PMZ_0004062-RA	ENSGALP00000024222
PMZ_0041646-RA	ENSGALP00000024242
PMZ_0042189-RA	ENSGALP00000024242
PMZ_0032336-RA	ENSGALP00000024246
PMZ_0035347-RA	ENSGALP00000024246
PMZ_0048931-RA	ENSGALP00000024253
PMZ_0032055-RA	ENSGALP00000024258
PMZ_0040066-RA	ENSGALP00000024258
PMZ_0036511-RA	ENSGALP00000024260
PMZ_0041159-RA	ENSGALP00000024260
PMZ_0038378-RA	ENSGALP00000024265
PMZ_0026655-RA	ENSGALP00000024267
PMZ_0041718-RA	ENSGALP00000024267
PMZ_0012327-RA	ENSGALP00000024270
PMZ_0004819-RA	ENSGALP00000024270
PMZ_0018644-RA	ENSGALP00000024272
PMZ_0022971-RA	ENSGALP00000024275
PMZ_0043245-RA	ENSGALP00000024278
PMZ_0031358-RA	ENSGALP00000024278
PMZ_0003256-RA	ENSGALP00000024280
PMZ_0044575-RA	ENSGALP00000024280
PMZ_0041774-RA	ENSGALP00000024282
PMZ_0035631-RA	ENSGALP00000024282
PMZ_0043248-RA	ENSGALP00000024283
PMZ_0009915-RA	ENSGALP00000024283
PMZ_0047671-RA	ENSGALP00000024287
PMZ_0044570-RA	ENSGALP00000024287
PMZ_0009874-RA	ENSGALP00000024289
PMZ_0003771-RA	ENSGALP00000024295
PMZ_0046921-RA	ENSGALP00000024295
PMZ_0009341-RA	ENSGALP00000024296
PMZ_0004678-RA	ENSGALP00000024299
PMZ_0031409-RA	ENSGALP00000024300
PMZ_0044588-RA	ENSGALP00000024300
PMZ_0030116-RA	ENSGALP00000024306
PMZ_0047343-RA	ENSGALP00000024306
PMZ_0039361-RA	ENSGALP00000024317
PMZ_0003302-RA	ENSGALP00000024322
PMZ_0040443-RA	ENSGALP00000024326
PMZ_0032983-RA	ENSGALP00000024331
PMZ_0035567-RA	ENSGALP00000024331
PMZ_0005905-RA	ENSGALP00000024332
PMZ_0040440-RA	ENSGALP00000024332
PMZ_0040441-RA	ENSGALP00000024333
PMZ_0026135-RA	ENSGALP00000024333
PMZ_0035383-RA	ENSGALP00000024336
PMZ_0011832-RA	ENSGALP00000024339
PMZ_0031231-RA	ENSGALP00000024341
PMZ_0048745-RA	ENSGALP00000024348
PMZ_0047924-RA	ENSGALP00000024348
PMZ_0001414-RA	ENSGALP00000024352
PMZ_0048764-RA	ENSGALP00000024352
PMZ_0035107-RA	ENSGALP00000024354
PMZ_0036420-RA	ENSGALP00000024354
PMZ_0029143-RA	ENSGALP00000024358
PMZ_0041042-RA	ENSGALP00000024360
PMZ_0043407-RA	ENSGALP00000024360
PMZ_0029146-RA	ENSGALP00000024361
PMZ_0037658-RA	ENSGALP00000024365
PMZ_0047627-RA	ENSGALP00000024365
PMZ_0027956-RA	ENSGALP00000024366
PMZ_0033749-RA	ENSGALP00000024371
PMZ_0036163-RA	ENSGALP00000024371
PMZ_0033183-RA	ENSGALP00000024381
PMZ_0040476-RA	ENSGALP00000024381
PMZ_0045503-RA	ENSGALP00000024386
PMZ_0045541-RA	ENSGALP00000024386
PMZ_0031119-RA	ENSGALP00000024387
PMZ_0033138-RA	ENSGALP00000024387
PMZ_0031887-RA	ENSGALP00000024388
PMZ_0040475-RA	ENSGALP00000024389
PMZ_0041837-RA	ENSGALP00000024394
PMZ_0040480-RA	ENSGALP00000024396
PMZ_0035371-RA	ENSGALP00000024396
PMZ_0011373-RA	ENSGALP00000024399
PMZ_0010511-RA	ENSGALP00000024401
PMZ_0044081-RA	ENSGALP00000024401
PMZ_0047386-RA	ENSGALP00000024403
PMZ_0034082-RA	ENSGALP00000024404
PMZ_0034194-RA	ENSGALP00000024404
PMZ_0038137-RA	ENSGALP00000024417
PMZ_0040507-RA	ENSGALP00000024430
PMZ_0034589-RA	ENSGALP00000024430
PMZ_0016093-RA	ENSGALP00000024432
PMZ_0039077-RA	ENSGALP00000024432
PMZ_0034169-RA	ENSGALP00000024435
PMZ_0015753-RA	ENSGALP00000024437
PMZ_0043225-RA	ENSGALP00000024437
PMZ_0040523-RA	ENSGALP00000024446
PMZ_0043275-RA	ENSGALP00000024446
PMZ_0031839-RA	ENSGALP00000024448
PMZ_0022942-RA	ENSGALP00000024448
PMZ_0035481-RA	ENSGALP00000024450
PMZ_0035127-RA	ENSGALP00000024451
PMZ_0043667-RA	ENSGALP00000024451
PMZ_0042598-RA	ENSGALP00000024454
PMZ_0036324-RA	ENSGALP00000024458
PMZ_0043668-RA	ENSGALP00000024458
PMZ_0048933-RA	ENSGALP00000024462
PMZ_0002486-RA	ENSGALP00000024466
PMZ_0047277-RA	ENSGALP00000024466
PMZ_0016730-RA	ENSGALP00000024468
PMZ_0037543-RA	ENSGALP00000024468
PMZ_0011936-RA	ENSGALP00000024470
PMZ_0044865-RA	ENSGALP00000024470
PMZ_0009330-RA	ENSGALP00000024479
PMZ_0040420-RA	ENSGALP00000024495
PMZ_0037499-RA	ENSGALP00000024495
PMZ_0029665-RA	ENSGALP00000024499
PMZ_0031490-RA	ENSGALP00000024499
PMZ_0031511-RA	ENSGALP00000024504
PMZ_0047860-RA	ENSGALP00000024504
PMZ_0045088-RA	ENSGALP00000024509
PMZ_0040974-RA	ENSGALP00000024519
PMZ_0026862-RA	ENSGALP00000024522
PMZ_0037190-RA	ENSGALP00000024524
PMZ_0047875-RA	ENSGALP00000024531
PMZ_0030967-RA	ENSGALP00000024537
PMZ_0038019-RA	ENSGALP00000024538
PMZ_0045783-RA	ENSGALP00000024548
PMZ_0027843-RA	ENSGALP00000024554
PMZ_0035747-RA	ENSGALP00000024554
PMZ_0037940-RA	ENSGALP00000024564
PMZ_0032956-RA	ENSGALP00000024565
PMZ_0014768-RA	ENSGALP00000024573
PMZ_0017946-RA	ENSGALP00000024573
PMZ_0043434-RA	ENSGALP00000024575
PMZ_0037370-RA	ENSGALP00000024575
PMZ_0032802-RA	ENSGALP00000024578
PMZ_0032504-RA	ENSGALP00000024578
PMZ_0026910-RA	ENSGALP00000024582
PMZ_0035530-RA	ENSGALP00000024582
PMZ_0031834-RA	ENSGALP00000024592
PMZ_0047418-RA	ENSGALP00000024598
PMZ_0002611-RA	ENSGALP00000024598
PMZ_0032809-RA	ENSGALP00000024600
PMZ_0045407-RA	ENSGALP00000024602
PMZ_0044351-RA	ENSGALP00000024602
PMZ_0022919-RA	ENSGALP00000024604
PMZ_0040136-RA	ENSGALP00000024611
PMZ_0041248-RA	ENSGALP00000024617
PMZ_0042735-RA	ENSGALP00000024623
PMZ_0021927-RA	ENSGALP00000024624
PMZ_0045442-RA	ENSGALP00000024624
PMZ_0045535-RA	ENSGALP00000024630
PMZ_0048008-RA	ENSGALP00000024630
PMZ_0019984-RA	ENSGALP00000024631
PMZ_0044244-RA	ENSGALP00000024631
PMZ_0041792-RA	ENSGALP00000024632
PMZ_0044576-RA	ENSGALP00000024636
PMZ_0035006-RA	ENSGALP00000024641
PMZ_0027711-RA	ENSGALP00000024648
PMZ_0047101-RA	ENSGALP00000024648
PMZ_0046138-RA	ENSGALP00000024652
PMZ_0048963-RA	ENSGALP00000024652
PMZ_0046114-RA	ENSGALP00000024654
PMZ_0033146-RA	ENSGALP00000024656
PMZ_0033962-RA	ENSGALP00000024656
PMZ_0035050-RA	ENSGALP00000024664
PMZ_0046041-RA	ENSGALP00000024665
PMZ_0017023-RA	ENSGALP00000024674
PMZ_0012935-RA	ENSGALP00000024674
PMZ_0011335-RA	ENSGALP00000024695
PMZ_0033637-RA	ENSGALP00000024696
PMZ_0037648-RA	ENSGALP00000024697
PMZ_0043681-RA	ENSGALP00000024697
PMZ_0041466-RA	ENSGALP00000024701
PMZ_0038880-RA	ENSGALP00000024702
PMZ_0003961-RA	ENSGALP00000024702
PMZ_0031162-RA	ENSGALP00000024705
PMZ_0030975-RA	ENSGALP00000024707
PMZ_0041153-RA	ENSGALP00000024710
PMZ_0034453-RA	ENSGALP00000024710
PMZ_0009875-RA	ENSGALP00000024711
PMZ_0005702-RA	ENSGALP00000024714
PMZ_0032760-RA	ENSGALP00000024716
PMZ_0013773-RA	ENSGALP00000024716
PMZ_0013013-RA	ENSGALP00000024720
PMZ_0046384-RA	ENSGALP00000024722
PMZ_0046385-RA	ENSGALP00000024722
PMZ_0040205-RA	ENSGALP00000024723
PMZ_0044624-RA	ENSGALP00000024726
PMZ_0031528-RA	ENSGALP00000024726
PMZ_0016199-RA	ENSGALP00000024729
PMZ_0048054-RA	ENSGALP00000024731
PMZ_0004356-RA	ENSGALP00000024735
PMZ_0002183-RA	ENSGALP00000024747
PMZ_0048581-RA	ENSGALP00000024747
PMZ_0038831-RA	ENSGALP00000024751
PMZ_0014388-RA	ENSGALP00000024751
PMZ_0041623-RA	ENSGALP00000024757
PMZ_0041568-RA	ENSGALP00000024759
PMZ_0026451-RA	ENSGALP00000024761
PMZ_0048147-RA	ENSGALP00000024761
PMZ_0036245-RA	ENSGALP00000024765
PMZ_0032245-RA	ENSGALP00000024765
PMZ_0036015-RA	ENSGALP00000024767
PMZ_0040489-RA	ENSGALP00000024774
PMZ_0040366-RA	ENSGALP00000024775
PMZ_0037449-RA	ENSGALP00000024776
PMZ_0041171-RA	ENSGALP00000024778
PMZ_0033954-RA	ENSGALP00000024778
PMZ_0040577-RA	ENSGALP00000024780
PMZ_0001746-RA	ENSGALP00000024780
PMZ_0026971-RA	ENSGALP00000024782
PMZ_0047044-RA	ENSGALP00000024782
PMZ_0041531-RA	ENSGALP00000024786
PMZ_0013635-RA	ENSGALP00000024792
PMZ_0008122-RA	ENSGALP00000024798
PMZ_0042154-RA	ENSGALP00000024798
PMZ_0039150-RA	ENSGALP00000024803
PMZ_0037460-RA	ENSGALP00000024803
PMZ_0013048-RA	ENSGALP00000024806
PMZ_0033381-RA	ENSGALP00000024809
PMZ_0041142-RA	ENSGALP00000024809
PMZ_0044920-RA	ENSGALP00000024815
PMZ_0027819-RA	ENSGALP00000024815
PMZ_0044903-RA	ENSGALP00000024818
PMZ_0045548-RA	ENSGALP00000024820
PMZ_0035955-RA	ENSGALP00000024820
PMZ_0043690-RA	ENSGALP00000024821
PMZ_0038190-RA	ENSGALP00000024821
PMZ_0048635-RA	ENSGALP00000024824
PMZ_0043758-RA	ENSGALP00000024824
PMZ_0030376-RA	ENSGALP00000024825
PMZ_0043679-RA	ENSGALP00000024827
PMZ_0027755-RA	ENSGALP00000024830
PMZ_0045351-RA	ENSGALP00000024834
PMZ_0045355-RA	ENSGALP00000024843
PMZ_0030345-RA	ENSGALP00000024844
PMZ_0014378-RA	ENSGALP00000024844
PMZ_0036747-RA	ENSGALP00000024847
PMZ_0044894-RA	ENSGALP00000024847
PMZ_0031027-RA	ENSGALP00000024853
PMZ_0047025-RA	ENSGALP00000024853
PMZ_0044795-RA	ENSGALP00000024854
PMZ_0005544-RA	ENSGALP00000024854
PMZ_0031289-RA	ENSGALP00000024855
PMZ_0046484-RA	ENSGALP00000024855
PMZ_0044317-RA	ENSGALP00000024856
PMZ_0008688-RA	ENSGALP00000024856
PMZ_0035695-RA	ENSGALP00000024860
PMZ_0044533-RA	ENSGALP00000024862
PMZ_0047624-RA	ENSGALP00000024866
PMZ_0047667-RA	ENSGALP00000024866
PMZ_0045888-RA	ENSGALP00000024868
PMZ_0002252-RA	ENSGALP00000024868
PMZ_0035643-RA	ENSGALP00000024869
PMZ_0035740-RA	ENSGALP00000024869
PMZ_0036458-RA	ENSGALP00000024871
PMZ_0026103-RA	ENSGALP00000024873
PMZ_0043782-RA	ENSGALP00000024873
PMZ_0047577-RA	ENSGALP00000024874
PMZ_0031290-RA	ENSGALP00000024874
PMZ_0047338-RA	ENSGALP00000024875
PMZ_0044580-RA	ENSGALP00000024878
PMZ_0021714-RA	ENSGALP00000024878
PMZ_0035255-RA	ENSGALP00000024880
PMZ_0013677-RA	ENSGALP00000024880
PMZ_0044892-RA	ENSGALP00000024889
PMZ_0047789-RA	ENSGALP00000024889
PMZ_0032193-RA	ENSGALP00000024893
PMZ_0046556-RA	ENSGALP00000024894
PMZ_0041176-RA	ENSGALP00000024896
PMZ_0001730-RA	ENSGALP00000024896
PMZ_0043781-RA	ENSGALP00000024904
PMZ_0040074-RA	ENSGALP00000024904
PMZ_0041090-RA	ENSGALP00000024913
PMZ_0046132-RA	ENSGALP00000024915
PMZ_0043711-RA	ENSGALP00000024919
PMZ_0044413-RA	ENSGALP00000024921
PMZ_0046573-RA	ENSGALP00000024924
PMZ_0047087-RA	ENSGALP00000024925
PMZ_0026662-RA	ENSGALP00000024926
PMZ_0030214-RA	ENSGALP00000024927
PMZ_0045437-RA	ENSGALP00000024932
PMZ_0038370-RA	ENSGALP00000024934
PMZ_0045955-RA	ENSGALP00000024938
PMZ_0044584-RA	ENSGALP00000024939
PMZ_0010677-RA	ENSGALP00000024947
PMZ_0040203-RA	ENSGALP00000024947
PMZ_0009993-RA	ENSGALP00000024952
PMZ_0042502-RA	ENSGALP00000024952
PMZ_0043672-RA	ENSGALP00000024953
PMZ_0034582-RA	ENSGALP00000024956
PMZ_0040195-RA	ENSGALP00000024963
PMZ_0034986-RA	ENSGALP00000024963
PMZ_0020760-RA	ENSGALP00000024965
PMZ_0040010-RA	ENSGALP00000024965
PMZ_0045426-RA	ENSGALP00000024966
PMZ_0045427-RA	ENSGALP00000024966
PMZ_0041010-RA	ENSGALP00000024969
PMZ_0043116-RA	ENSGALP00000024969
PMZ_0038258-RA	ENSGALP00000024971
PMZ_0036207-RA	ENSGALP00000024971
PMZ_0040196-RA	ENSGALP00000024974
PMZ_0037564-RA	ENSGALP00000024974
PMZ_0043689-RA	ENSGALP00000024977
PMZ_0034534-RA	ENSGALP00000024977
PMZ_0033532-RA	ENSGALP00000024980
PMZ_0045314-RA	ENSGALP00000024980
PMZ_0040850-RA	ENSGALP00000024981
PMZ_0027207-RA	ENSGALP00000024981
PMZ_0019747-RA	ENSGALP00000024983
PMZ_0043674-RA	ENSGALP00000024983
PMZ_0045000-RA	ENSGALP00000024986
PMZ_0028464-RA	ENSGALP00000024989
PMZ_0042526-RA	ENSGALP00000024991
PMZ_0044036-RA	ENSGALP00000024991
PMZ_0043725-RA	ENSGALP00000024997
PMZ_0048469-RA	ENSGALP00000024997
PMZ_0041536-RA	ENSGALP00000024999
PMZ_0044265-RA	ENSGALP00000024999
PMZ_0018869-RA	ENSGALP00000025001
PMZ_0027965-RA	ENSGALP00000025002
PMZ_0033595-RA	ENSGALP00000025002
PMZ_0046609-RA	ENSGALP00000025005
PMZ_0047438-RA	ENSGALP00000025005
PMZ_0032780-RA	ENSGALP00000025008
PMZ_0041633-RA	ENSGALP00000025009
PMZ_0041665-RA	ENSGALP00000025011
PMZ_0005436-RA	ENSGALP00000025012
PMZ_0042549-RA	ENSGALP00000025012
PMZ_0008377-RA	ENSGALP00000025015
PMZ_0033123-RA	ENSGALP00000025015
PMZ_0048795-RA	ENSGALP00000025019
PMZ_0008379-RA	ENSGALP00000025020
PMZ_0044355-RA	ENSGALP00000025024
PMZ_0044354-RA	ENSGALP00000025024
PMZ_0043691-RA	ENSGALP00000025029
PMZ_0008543-RA	ENSGALP00000025029
PMZ_0027515-RA	ENSGALP00000025032
PMZ_0026556-RA	ENSGALP00000025032
PMZ_0045344-RA	ENSGALP00000025039
PMZ_0048218-RA	ENSGALP00000025039
PMZ_0030231-RA	ENSGALP00000025048
PMZ_0018291-RA	ENSGALP00000025048
PMZ_0040833-RA	ENSGALP00000025051
PMZ_0002198-RA	ENSGALP00000025051
PMZ_0017109-RA	ENSGALP00000025054
PMZ_0035967-RA	ENSGALP00000025057
PMZ_0041773-RA	ENSGALP00000025060
PMZ_0041541-RA	ENSGALP00000025068
PMZ_0045492-RA	ENSGALP00000025068
PMZ_0041542-RA	ENSGALP00000025070
PMZ_0035088-RA	ENSGALP00000025071
PMZ_0015164-RA	ENSGALP00000025073
PMZ_0007934-RA	ENSGALP00000025075
PMZ_0031709-RA	ENSGALP00000025075
PMZ_0046356-RA	ENSGALP00000025077
PMZ_0046357-RA	ENSGALP00000025077
PMZ_0013718-RA	ENSGALP00000025085
PMZ_0036569-RA	ENSGALP00000025085
PMZ_0002714-RA	ENSGALP00000025089
PMZ_0047806-RA	ENSGALP00000025089
PMZ_0006100-RA	ENSGALP00000025093
PMZ_0048209-RA	ENSGALP00000025098
PMZ_0044647-RA	ENSGALP00000025098
PMZ_0006099-RA	ENSGALP00000025099
PMZ_0004363-RA	ENSGALP00000025099
PMZ_0041506-RA	ENSGALP00000025100
PMZ_0044880-RA	ENSGALP00000025101
PMZ_0044879-RA	ENSGALP00000025101
PMZ_0028118-RA	ENSGALP00000025104
PMZ_0036491-RA	ENSGALP00000025104
PMZ_0034738-RA	ENSGALP00000025111
PMZ_0009280-RA	ENSGALP00000025111
PMZ_0044881-RA	ENSGALP00000025114
PMZ_0036756-RA	ENSGALP00000025114
PMZ_0045310-RA	ENSGALP00000025120
PMZ_0047778-RA	ENSGALP00000025120
PMZ_0042457-RA	ENSGALP00000025121
PMZ_0014855-RA	ENSGALP00000025121
PMZ_0012381-RA	ENSGALP00000025124
PMZ_0045354-RA	ENSGALP00000025125
PMZ_0043421-RA	ENSGALP00000025128
PMZ_0035947-RA	ENSGALP00000025128
PMZ_0013583-RA	ENSGALP00000025130
PMZ_0040472-RA	ENSGALP00000025133
PMZ_0033924-RA	ENSGALP00000025133
PMZ_0000211-RA	ENSGALP00000025135
PMZ_0027028-RA	ENSGALP00000025135
PMZ_0021266-RA	ENSGALP00000025144
PMZ_0041579-RA	ENSGALP00000025149
PMZ_0016626-RA	ENSGALP00000025149
PMZ_0005463-RA	ENSGALP00000025152
PMZ_0035473-RA	ENSGALP00000025152
PMZ_0041741-RA	ENSGALP00000025153
PMZ_0035232-RA	ENSGALP00000025153
PMZ_0003465-RA	ENSGALP00000025163
PMZ_0041580-RA	ENSGALP00000025163
PMZ_0018875-RA	ENSGALP00000025165
PMZ_0043270-RA	ENSGALP00000025167
PMZ_0035388-RA	ENSGALP00000025170
PMZ_0033777-RA	ENSGALP00000025170
PMZ_0046714-RA	ENSGALP00000025176
PMZ_0026832-RA	ENSGALP00000025177
PMZ_0008701-RA	ENSGALP00000025177
PMZ_0043704-RA	ENSGALP00000025184
PMZ_0027857-RA	ENSGALP00000025188
PMZ_0041447-RA	ENSGALP00000025191
PMZ_0044746-RA	ENSGALP00000025191
PMZ_0016514-RA	ENSGALP00000025193
PMZ_0043838-RA	ENSGALP00000025195
PMZ_0033276-RA	ENSGALP00000025195
PMZ_0033275-RA	ENSGALP00000025196
PMZ_0014196-RA	ENSGALP00000025200
PMZ_0042260-RA	ENSGALP00000025206
PMZ_0043843-RA	ENSGALP00000025208
PMZ_0005879-RA	ENSGALP00000025208
PMZ_0008228-RA	ENSGALP00000025213
PMZ_0041446-RA	ENSGALP00000025213
PMZ_0042532-RA	ENSGALP00000025216
PMZ_0044398-RA	ENSGALP00000025216
PMZ_0008630-RA	ENSGALP00000025218
PMZ_0035725-RA	ENSGALP00000025218
PMZ_0032915-RA	ENSGALP00000025229
PMZ_0032916-RA	ENSGALP00000025229
PMZ_0045833-RA	ENSGALP00000025231
PMZ_0030707-RA	ENSGALP00000025241
PMZ_0017402-RA	ENSGALP00000025244
PMZ_0045104-RA	ENSGALP00000025249
