EDO25316	PMZ_0031287-RA
EDO40923	PMZ_0046462-RA
EDO40924	PMZ_0034727-RA
EDO40924	PMZ_0041109-RA
EDO40924	PMZ_0036426-RA
EDO40925	PMZ_0034372-RA
EDO40925	PMZ_0048983-RA
EDO40927	PMZ_0038252-RA
EDO40929	PMZ_0027208-RA
EDO40930	PMZ_0036226-RA
EDO40930	PMZ_0011308-RA
EDO40932	PMZ_0041122-RA
EDO40932	PMZ_0036323-RA
EDO40932	PMZ_0046682-RA
EDO40934	PMZ_0045621-RA
EDO40934	PMZ_0033765-RA
EDO40934	PMZ_0045167-RA
EDO40934	PMZ_0047105-RA
EDO40938	PMZ_0011471-RA
EDO40938	PMZ_0027717-RA
EDO40938	PMZ_0040979-RA
EDO40939	PMZ_0042465-RA
EDO40940	PMZ_0046093-RA
EDO40942	PMZ_0019500-RA
EDO40949	PMZ_0034210-RA
EDO40950	PMZ_0045270-RA
EDO40950	PMZ_0045269-RA
EDO40951	PMZ_0013529-RA
EDO40951	PMZ_0048992-RA
EDO40953	PMZ_0044020-RA
EDO40953	PMZ_0004430-RA
EDO40953	PMZ_0032988-RA
EDO40953	PMZ_0038196-RA
EDO40960	PMZ_0032294-RA
EDO40961	PMZ_0032295-RA
EDO40961	PMZ_0027698-RA
EDO40963	PMZ_0020286-RA
EDO40965	PMZ_0038360-RA
EDO40965	PMZ_0046354-RA
EDO40966	PMZ_0021953-RA
EDO40968	PMZ_0019417-RA
EDO40970	PMZ_0043059-RA
EDO40972	PMZ_0031828-RA
EDO40973	PMZ_0045677-RA
EDO40974	PMZ_0022674-RA
EDO40974	PMZ_0037984-RA
EDO40974	PMZ_0046888-RA
EDO40976	PMZ_0029414-RA
EDO40981	PMZ_0040483-RA
EDO40982	PMZ_0015203-RA
EDO40983	PMZ_0019176-RA
EDO40983	PMZ_0003752-RA
EDO40984	PMZ_0044813-RA
EDO40984	PMZ_0026890-RA
EDO40984	PMZ_0037194-RA
EDO40986	PMZ_0026509-RA
EDO40987	PMZ_0048039-RA
EDO40988	PMZ_0044694-RA
EDO40988	PMZ_0048040-RA
EDO40988	PMZ_0031997-RA
EDO40988	PMZ_0015826-RA
EDO40989	PMZ_0005866-RA
EDO40992	PMZ_0014486-RA
EDO40993	PMZ_0048208-RA
EDO40993	PMZ_0044646-RA
EDO40993	PMZ_0034967-RA
EDO40993	PMZ_0031071-RA
EDO40994	PMZ_0035392-RA
EDO40994	PMZ_0048635-RA
EDO40994	PMZ_0037945-RA
EDO40996	PMZ_0043262-RA
EDO40996	PMZ_0043866-RA
EDO40996	PMZ_0044324-RA
EDO40996	PMZ_0040200-RA
EDO40999	PMZ_0029254-RA
EDO41002	PMZ_0030301-RA
EDO41002	PMZ_0047211-RA
EDO41004	PMZ_0045756-RA
EDO41004	PMZ_0044727-RA
EDO41005	PMZ_0036163-RA
EDO41009	PMZ_0042617-RA
EDO41010	PMZ_0047101-RA
EDO41010	PMZ_0029791-RA
EDO41014	PMZ_0008378-RA
EDO41016	PMZ_0033356-RA
EDO41017	PMZ_0016853-RA
EDO41018	PMZ_0030950-RA
EDO41018	PMZ_0043368-RA
EDO41018	PMZ_0047203-RA
EDO41018	PMZ_0029353-RA
EDO41019	PMZ_0042341-RA
EDO41021	PMZ_0031913-RA
EDO41023	PMZ_0010418-RA
EDO41024	PMZ_0041926-RA
EDO41028	PMZ_0002852-RA
EDO41029	PMZ_0015480-RA
EDO41030	PMZ_0021769-RA
EDO41030	PMZ_0048031-RA
EDO41030	PMZ_0030146-RA
EDO41030	PMZ_0048032-RA
EDO41031	PMZ_0040412-RA
EDO41032	PMZ_0030811-RA
EDO41032	PMZ_0047246-RA
EDO41032	PMZ_0014143-RA
EDO41033	PMZ_0041880-RA
EDO41034	PMZ_0002225-RA
EDO41034	PMZ_0011349-RA
EDO41035	PMZ_0028885-RA
EDO41035	PMZ_0028181-RA
EDO41035	PMZ_0047140-RA
EDO41036	PMZ_0001576-RA
EDO41036	PMZ_0045961-RA
EDO41037	PMZ_0036899-RA
EDO41038	PMZ_0027864-RA
EDO41038	PMZ_0028842-RA
EDO41038	PMZ_0033754-RA
EDO41038	PMZ_0036482-RA
EDO41041	PMZ_0044962-RA
EDO41044	PMZ_0048898-RA
EDO41045	PMZ_0033892-RA
EDO41048	PMZ_0023978-RA
EDO41049	PMZ_0043340-RA
EDO41050	PMZ_0002614-RA
EDO41050	PMZ_0002416-RA
EDO41050	PMZ_0047685-RA
EDO41050	PMZ_0001383-RA
EDO41052	PMZ_0029646-RA
EDO41053	PMZ_0040140-RA
EDO41055	PMZ_0033950-RA
EDO41056	PMZ_0017561-RA
EDO41059	PMZ_0003170-RA
EDO41061	PMZ_0048532-RA
EDO41061	PMZ_0002720-RA
EDO41061	PMZ_0048553-RA
EDO41064	PMZ_0043060-RA
EDO41064	PMZ_0010457-RA
EDO41064	PMZ_0030220-RA
EDO41065	PMZ_0045365-RA
EDO41065	PMZ_0047934-RA
EDO41066	PMZ_0034971-RA
EDO41070	PMZ_0048157-RA
EDO41075	PMZ_0046278-RA
EDO41077	PMZ_0034452-RA
EDO41078	PMZ_0041874-RA
EDO41080	PMZ_0044528-RA
EDO41080	PMZ_0044529-RA
EDO41082	PMZ_0005991-RA
EDO41082	PMZ_0007063-RA
EDO41082	PMZ_0044691-RA
EDO41082	PMZ_0034049-RA
EDO41086	PMZ_0000645-RA
EDO41087	PMZ_0036478-RA
EDO41092	PMZ_0033832-RA
EDO41092	PMZ_0041177-RA
EDO41092	PMZ_0042366-RA
EDO41093	PMZ_0045554-RA
EDO41094	PMZ_0030477-RA
EDO41094	PMZ_0046800-RA
EDO41096	PMZ_0048845-RA
EDO41096	PMZ_0042483-RA
EDO41096	PMZ_0046179-RA
EDO41097	PMZ_0004325-RA
EDO41097	PMZ_0030275-RA
EDO41097	PMZ_0037826-RA
EDO41097	PMZ_0004323-RA
EDO41099	PMZ_0002604-RA
EDO41099	PMZ_0044919-RA
EDO41099	PMZ_0012922-RA
EDO41100	PMZ_0041773-RA
EDO41100	PMZ_0046355-RA
EDO41106	PMZ_0046211-RA
EDO41107	PMZ_0035309-RA
EDO41113	PMZ_0037661-RA
EDO41113	PMZ_0036826-RA
EDO41116	PMZ_0042264-RA
EDO41122	PMZ_0046004-RA
EDO41122	PMZ_0043373-RA
EDO41122	PMZ_0047467-RA
EDO41124	PMZ_0043494-RA
EDO41124	PMZ_0035688-RA
EDO41127	PMZ_0016900-RA
EDO41127	PMZ_0046344-RA
EDO41127	PMZ_0041164-RA
EDO41128	PMZ_0017030-RA
EDO41128	PMZ_0016406-RA
EDO41129	PMZ_0016889-RA
EDO41130	PMZ_0006821-RA
EDO41132	PMZ_0048978-RA
EDO41132	PMZ_0046816-RA
EDO41133	PMZ_0038613-RA
EDO41133	PMZ_0046199-RA
EDO41133	PMZ_0021017-RA
EDO41133	PMZ_0047695-RA
EDO41134	PMZ_0032932-RA
EDO41134	PMZ_0044422-RA
EDO41135	PMZ_0035626-RA
EDO41136	PMZ_0002478-RA
EDO41136	PMZ_0036550-RA
EDO41139	PMZ_0044217-RA
EDO41140	PMZ_0016522-RA
EDO41140	PMZ_0042361-RA
EDO41140	PMZ_0029161-RA
EDO41142	PMZ_0042362-RA
EDO41144	PMZ_0046182-RA
EDO41145	PMZ_0030772-RA
EDO41145	PMZ_0039216-RA
EDO41147	PMZ_0010353-RA
EDO41148	PMZ_0042714-RA
EDO41150	PMZ_0040852-RA
EDO41150	PMZ_0048743-RA
EDO41153	PMZ_0045684-RA
EDO41153	PMZ_0045686-RA
EDO41162	PMZ_0042383-RA
EDO41163	PMZ_0033960-RA
EDO41165	PMZ_0033808-RA
EDO41165	PMZ_0047077-RA
EDO41165	PMZ_0048372-RA
EDO41165	PMZ_0046796-RA
EDO41167	PMZ_0011516-RA
EDO41167	PMZ_0042785-RA
EDO41167	PMZ_0026168-RA
EDO41167	PMZ_0032539-RA
EDO41168	PMZ_0042770-RA
EDO41168	PMZ_0042771-RA
EDO41168	PMZ_0035083-RA
EDO41168	PMZ_0045341-RA
EDO41174	PMZ_0044669-RA
EDO41174	PMZ_0041069-RA
EDO41176	PMZ_0019381-RA
EDO41176	PMZ_0029546-RA
EDO41176	PMZ_0040902-RA
EDO41177	PMZ_0035172-RA
EDO41178	PMZ_0030952-RA
EDO41179	PMZ_0005238-RA
EDO41181	PMZ_0029096-RA
EDO41181	PMZ_0028094-RA
EDO41183	PMZ_0045157-RA
EDO41186	PMZ_0040561-RA
EDO41186	PMZ_0040558-RA
EDO41188	PMZ_0030062-RA
EDO41194	PMZ_0040343-RA
EDO41195	PMZ_0043447-RA
EDO41198	PMZ_0042968-RA
EDO41198	PMZ_0015652-RA
EDO41200	PMZ_0045149-RA
EDO41200	PMZ_0020859-RA
EDO41204	PMZ_0043338-RA
EDO41204	PMZ_0030583-RA
EDO41204	PMZ_0037606-RA
EDO41204	PMZ_0038454-RA
EDO41208	PMZ_0003052-RA
EDO41208	PMZ_0030308-RA
EDO41208	PMZ_0038669-RA
EDO41208	PMZ_0046288-RA
EDO41211	PMZ_0046316-RA
EDO41211	PMZ_0046318-RA
EDO41211	PMZ_0047814-RA
EDO41212	PMZ_0038959-RA
EDO41220	PMZ_0032612-RA
EDO41220	PMZ_0018041-RA
EDO41221	PMZ_0010910-RA
EDO41221	PMZ_0043185-RA
EDO41222	PMZ_0021133-RA
EDO41224	PMZ_0042078-RA
EDO41224	PMZ_0036497-RA
EDO41226	PMZ_0043020-RA
EDO41226	PMZ_0031982-RA
EDO41227	PMZ_0014919-RA
EDO41227	PMZ_0031918-RA
EDO41227	PMZ_0028814-RA
EDO41227	PMZ_0033215-RA
EDO41228	PMZ_0009966-RA
EDO41228	PMZ_0004363-RA
EDO41231	PMZ_0010586-RA
EDO41232	PMZ_0000459-RA
EDO41235	PMZ_0047589-RA
EDO41235	PMZ_0023793-RA
EDO41235	PMZ_0030375-RA
EDO41236	PMZ_0043022-RA
EDO41236	PMZ_0045917-RA
EDO41236	PMZ_0048596-RA
EDO41238	PMZ_0019089-RA
EDO41238	PMZ_0035693-RA
EDO41238	PMZ_0036452-RA
EDO41238	PMZ_0045058-RA
EDO41239	PMZ_0042594-RA
EDO41241	PMZ_0026673-RA
EDO41241	PMZ_0004805-RA
EDO41241	PMZ_0026034-RA
EDO41241	PMZ_0045976-RA
EDO41245	PMZ_0028739-RA
EDO41245	PMZ_0045044-RA
EDO41245	PMZ_0041743-RA
EDO41245	PMZ_0040749-RA
EDO41247	PMZ_0030284-RA
EDO41248	PMZ_0019362-RA
EDO41248	PMZ_0036491-RA
EDO41251	PMZ_0030888-RA
EDO41255	PMZ_0028539-RA
EDO41257	PMZ_0032464-RA
EDO41257	PMZ_0023999-RA
EDO41257	PMZ_0021067-RA
EDO41257	PMZ_0007340-RA
EDO41258	PMZ_0042287-RA
EDO41258	PMZ_0042288-RA
EDO41258	PMZ_0034658-RA
EDO41258	PMZ_0044519-RA
EDO41259	PMZ_0039109-RA
EDO41259	PMZ_0047962-RA
EDO41260	PMZ_0023077-RA
EDO41260	PMZ_0044165-RA
EDO41260	PMZ_0018776-RA
EDO41260	PMZ_0005967-RA
EDO41262	PMZ_0040712-RA
EDO41262	PMZ_0001240-RA
EDO41262	PMZ_0040881-RA
EDO41262	PMZ_0040572-RA
EDO41263	PMZ_0001508-RA
EDO41263	PMZ_0013679-RA
EDO41263	PMZ_0040536-RA
EDO41263	PMZ_0034290-RA
EDO41265	PMZ_0048557-RA
EDO41266	PMZ_0044001-RA
EDO41266	PMZ_0040826-RA
EDO41266	PMZ_0033987-RA
EDO41268	PMZ_0041700-RA
EDO41268	PMZ_0041701-RA
EDO41269	PMZ_0010592-RA
EDO41270	PMZ_0017057-RA
EDO41272	PMZ_0047415-RA
EDO41273	PMZ_0010646-RA
EDO41275	PMZ_0046200-RA
EDO41279	PMZ_0031673-RA
EDO41280	PMZ_0016962-RA
EDO41281	PMZ_0019547-RA
EDO41283	PMZ_0015019-RA
EDO41284	PMZ_0042787-RA
EDO41285	PMZ_0008530-RA
EDO41287	PMZ_0038381-RA
EDO41291	PMZ_0040084-RA
EDO41291	PMZ_0028633-RA
EDO41291	PMZ_0045886-RA
EDO41291	PMZ_0033965-RA
EDO41293	PMZ_0032511-RA
EDO41293	PMZ_0038704-RA
EDO41295	PMZ_0047709-RA
EDO41295	PMZ_0018015-RA
EDO41295	PMZ_0048663-RA
EDO41297	PMZ_0011125-RA
EDO41297	PMZ_0044351-RA
EDO41298	PMZ_0045408-RA
EDO41303	PMZ_0040849-RA
EDO41307	PMZ_0035091-RA
EDO41307	PMZ_0032624-RA
EDO41310	PMZ_0027852-RA
EDO41310	PMZ_0008761-RA
EDO41311	PMZ_0017788-RA
EDO41312	PMZ_0048383-RA
EDO41315	PMZ_0043582-RA
EDO41317	PMZ_0009565-RA
EDO41319	PMZ_0028840-RA
EDO41322	PMZ_0014303-RA
EDO41322	PMZ_0045602-RA
EDO41324	PMZ_0033274-RA
EDO41325	PMZ_0012328-RA
EDO41329	PMZ_0026634-RA
EDO41332	PMZ_0048307-RA
EDO41335	PMZ_0022266-RA
EDO41335	PMZ_0046814-RA
EDO41335	PMZ_0048004-RA
EDO41337	PMZ_0019325-RA
EDO41339	PMZ_0006021-RA
EDO41340	PMZ_0030865-RA
EDO41340	PMZ_0033228-RA
EDO41340	PMZ_0012760-RA
EDO41341	PMZ_0012816-RA
EDO41342	PMZ_0042542-RA
EDO41344	PMZ_0003808-RA
EDO41344	PMZ_0032538-RA
EDO41344	PMZ_0037609-RA
EDO41346	PMZ_0009445-RA
EDO41346	PMZ_0048094-RA
EDO41349	PMZ_0045284-RA
EDO41349	PMZ_0042398-RA
EDO41349	PMZ_0042407-RA
EDO41349	PMZ_0037580-RA
EDO41350	PMZ_0020295-RA
EDO41350	PMZ_0048036-RA
EDO41350	PMZ_0033657-RA
EDO41350	PMZ_0026085-RA
EDO41352	PMZ_0029237-RA
EDO41352	PMZ_0035753-RA
EDO41352	PMZ_0042752-RA
EDO41352	PMZ_0040520-RA
EDO41353	PMZ_0026244-RA
EDO41353	PMZ_0033956-RA
EDO41353	PMZ_0047153-RA
EDO41353	PMZ_0040866-RA
EDO41357	PMZ_0044767-RA
EDO41357	PMZ_0033672-RA
EDO41357	PMZ_0034245-RA
EDO41358	PMZ_0015778-RA
EDO41358	PMZ_0047147-RA
EDO41358	PMZ_0032631-RA
EDO41359	PMZ_0014549-RA
EDO41359	PMZ_0036784-RA
EDO41359	PMZ_0031157-RA
EDO41359	PMZ_0041315-RA
EDO41360	PMZ_0014735-RA
EDO41363	PMZ_0041688-RA
EDO41363	PMZ_0032401-RA
EDO41363	PMZ_0036851-RA
EDO41363	PMZ_0041356-RA
EDO41365	PMZ_0028017-RA
EDO41365	PMZ_0048900-RA
EDO41365	PMZ_0043613-RA
EDO41371	PMZ_0047590-RA
EDO41371	PMZ_0038655-RA
EDO41372	PMZ_0041664-RA
EDO41372	PMZ_0042799-RA
EDO41372	PMZ_0041655-RA
EDO41372	PMZ_0019752-RA
EDO41376	PMZ_0013824-RA
EDO41376	PMZ_0026954-RA
EDO41378	PMZ_0048276-RA
EDO41379	PMZ_0044996-RA
EDO41379	PMZ_0011751-RA
EDO41380	PMZ_0041416-RA
EDO41380	PMZ_0040560-RA
EDO41380	PMZ_0034327-RA
EDO41380	PMZ_0015831-RA
EDO41383	PMZ_0033381-RA
EDO41383	PMZ_0047516-RA
EDO41385	PMZ_0034802-RA
EDO41387	PMZ_0040024-RA
EDO41391	PMZ_0042233-RA
EDO41391	PMZ_0030148-RA
EDO41391	PMZ_0029501-RA
EDO41391	PMZ_0033248-RA
EDO41392	PMZ_0033403-RA
EDO41399	PMZ_0034897-RA
EDO41399	PMZ_0007161-RA
EDO41402	PMZ_0017369-RA
EDO41403	PMZ_0030536-RA
EDO41403	PMZ_0026746-RA
EDO41404	PMZ_0032252-RA
EDO41404	PMZ_0046744-RA
EDO41407	PMZ_0040548-RA
EDO41407	PMZ_0040549-RA
EDO41409	PMZ_0015265-RA
EDO41409	PMZ_0035605-RA
EDO41410	PMZ_0028921-RA
EDO41410	PMZ_0006076-RA
EDO41410	PMZ_0001869-RA
EDO41410	PMZ_0020383-RA
EDO41412	PMZ_0048389-RA
EDO41417	PMZ_0044585-RA
EDO41421	PMZ_0040400-RA
EDO41421	PMZ_0043246-RA
EDO41421	PMZ_0026888-RA
EDO41421	PMZ_0041771-RA
EDO41422	PMZ_0030363-RA
EDO41422	PMZ_0038092-RA
EDO41423	PMZ_0036172-RA
EDO41423	PMZ_0035365-RA
EDO41423	PMZ_0045813-RA
EDO41427	PMZ_0013966-RA
EDO41427	PMZ_0030610-RA
EDO41427	PMZ_0048334-RA
EDO41428	PMZ_0010066-RA
EDO41428	PMZ_0012094-RA
EDO41428	PMZ_0035547-RA
EDO41428	PMZ_0036603-RA
EDO41433	PMZ_0046876-RA
EDO41433	PMZ_0032638-RA
EDO41435	PMZ_0045511-RA
EDO41437	PMZ_0013110-RA
EDO41437	PMZ_0034103-RA
EDO41437	PMZ_0043327-RA
EDO41437	PMZ_0046243-RA
EDO41439	PMZ_0028933-RA
EDO41441	PMZ_0032513-RA
EDO41442	PMZ_0041952-RA
EDO41442	PMZ_0033581-RA
EDO41447	PMZ_0030464-RA
EDO41449	PMZ_0042139-RA
EDO41450	PMZ_0045774-RA
EDO41450	PMZ_0038503-RA
EDO41451	PMZ_0041540-RA
EDO41452	PMZ_0033741-RA
EDO41453	PMZ_0044635-RA
EDO41456	PMZ_0040440-RA
EDO41456	PMZ_0005905-RA
EDO41456	PMZ_0019684-RA
EDO41456	PMZ_0043251-RA
EDO41458	PMZ_0007851-RA
EDO41458	PMZ_0030582-RA
EDO41458	PMZ_0044145-RA
EDO41461	PMZ_0027230-RA
EDO41461	PMZ_0030716-RA
EDO41463	PMZ_0036828-RA
EDO41463	PMZ_0047640-RA
EDO41464	PMZ_0030329-RA
EDO41464	PMZ_0043264-RA
EDO41464	PMZ_0035495-RA
EDO41465	PMZ_0040523-RA
EDO41465	PMZ_0043275-RA
EDO41465	PMZ_0030497-RA
EDO41466	PMZ_0035481-RA
EDO41467	PMZ_0040462-RA
EDO41467	PMZ_0036048-RA
EDO41467	PMZ_0041788-RA
EDO41467	PMZ_0045690-RA
EDO41469	PMZ_0031336-RA
EDO41469	PMZ_0041173-RA
EDO41470	PMZ_0046145-RA
EDO41470	PMZ_0048980-RA
EDO41472	PMZ_0044815-RA
EDO41472	PMZ_0044817-RA
EDO41473	PMZ_0018535-RA
EDO41473	PMZ_0044816-RA
EDO41473	PMZ_0011187-RA
EDO41475	PMZ_0002331-RA
EDO41475	PMZ_0037389-RA
EDO41475	PMZ_0048139-RA
EDO41476	PMZ_0010306-RA
EDO41476	PMZ_0044643-RA
EDO41477	PMZ_0034183-RA
EDO41477	PMZ_0029997-RA
EDO41480	PMZ_0040981-RA
EDO41481	PMZ_0034840-RA
EDO41482	PMZ_0015014-RA
EDO41482	PMZ_0005577-RA
EDO41482	PMZ_0038594-RA
EDO41482	PMZ_0004236-RA
EDO41485	PMZ_0028648-RA
EDO41486	PMZ_0031422-RA
EDO41486	PMZ_0018354-RA
EDO41486	PMZ_0040947-RA
EDO41486	PMZ_0039126-RA
EDO41489	PMZ_0032362-RA
EDO41492	PMZ_0046541-RA
EDO41494	PMZ_0042440-RA
EDO41495	PMZ_0028541-RA
EDO41495	PMZ_0048344-RA
EDO41495	PMZ_0040160-RA
EDO41495	PMZ_0038487-RA
EDO41496	PMZ_0038190-RA
EDO41496	PMZ_0029040-RA
EDO41499	PMZ_0012499-RA
EDO41499	PMZ_0034198-RA
EDO41500	PMZ_0027352-RA
EDO41500	PMZ_0027522-RA
EDO41500	PMZ_0040196-RA
EDO41500	PMZ_0027959-RA
EDO41501	PMZ_0032725-RA
EDO41501	PMZ_0027533-RA
EDO41501	PMZ_0042858-RA
EDO41501	PMZ_0018379-RA
EDO41502	PMZ_0041972-RA
EDO41504	PMZ_0044943-RA
EDO41505	PMZ_0041527-RA
EDO41505	PMZ_0041526-RA
EDO41506	PMZ_0032168-RA
EDO41524	PMZ_0009055-RA
EDO41528	PMZ_0002838-RA
EDO41530	PMZ_0041570-RA
EDO41530	PMZ_0029832-RA
EDO41533	PMZ_0042463-RA
EDO41533	PMZ_0028445-RA
EDO41533	PMZ_0042464-RA
EDO41534	PMZ_0005087-RA
EDO41535	PMZ_0041324-RA
EDO41548	PMZ_0032829-RA
EDO41549	PMZ_0037846-RA
EDO41550	PMZ_0044103-RA
EDO41551	PMZ_0006763-RA
EDO41551	PMZ_0034992-RA
EDO41552	PMZ_0005052-RA
EDO41552	PMZ_0044097-RA
EDO41552	PMZ_0035733-RA
EDO41552	PMZ_0030895-RA
EDO41555	PMZ_0044061-RA
EDO41559	PMZ_0048133-RA
EDO41559	PMZ_0046629-RA
EDO41559	PMZ_0036922-RA
EDO41559	PMZ_0037270-RA
EDO41560	PMZ_0007807-RA
EDO41560	PMZ_0044671-RA
EDO41562	PMZ_0032400-RA
EDO41562	PMZ_0018599-RA
EDO41562	PMZ_0037834-RA
EDO41564	PMZ_0030767-RA
EDO41565	PMZ_0027535-RA
EDO41565	PMZ_0047720-RA
EDO41566	PMZ_0042751-RA
EDO41566	PMZ_0042120-RA
EDO41566	PMZ_0038464-RA
EDO41566	PMZ_0043531-RA
EDO41568	PMZ_0044038-RA
EDO41568	PMZ_0034131-RA
EDO41569	PMZ_0034223-RA
EDO41569	PMZ_0036996-RA
EDO41569	PMZ_0042755-RA
EDO41573	PMZ_0043797-RA
EDO41575	PMZ_0044485-RA
EDO41575	PMZ_0044607-RA
EDO41576	PMZ_0046886-RA
EDO41576	PMZ_0044588-RA
EDO41578	PMZ_0044493-RA
EDO41579	PMZ_0042247-RA
EDO41579	PMZ_0044060-RA
EDO41580	PMZ_0044091-RA
EDO41580	PMZ_0037645-RA
EDO41581	PMZ_0018696-RA
EDO41581	PMZ_0042273-RA
EDO41582	PMZ_0043791-RA
EDO41582	PMZ_0043790-RA
EDO41582	PMZ_0034795-RA
EDO41582	PMZ_0035235-RA
EDO41588	PMZ_0044521-RA
EDO41588	PMZ_0038456-RA
EDO41588	PMZ_0044835-RA
EDO41594	PMZ_0044124-RA
EDO41594	PMZ_0040823-RA
EDO41594	PMZ_0045466-RA
EDO41595	PMZ_0000935-RA
EDO41602	PMZ_0044045-RA
EDO41604	PMZ_0030826-RA
EDO41606	PMZ_0044477-RA
EDO41608	PMZ_0030390-RA
EDO41610	PMZ_0044039-RA
EDO41611	PMZ_0043143-RA
EDO41612	PMZ_0011614-RA
EDO41612	PMZ_0041554-RA
EDO41612	PMZ_0028024-RA
EDO41614	PMZ_0045889-RA
EDO41615	PMZ_0044531-RA
EDO41616	PMZ_0005475-RA
EDO41618	PMZ_0040851-RA
EDO41620	PMZ_0045878-RA
EDO41620	PMZ_0033396-RA
EDO41621	PMZ_0009447-RA
EDO41621	PMZ_0047359-RA
EDO41623	PMZ_0031981-RA
EDO41626	PMZ_0043748-RA
EDO41627	PMZ_0011958-RA
EDO41627	PMZ_0029877-RA
EDO41628	PMZ_0046233-RA
EDO41629	PMZ_0044032-RA
EDO41632	PMZ_0044122-RA
EDO41632	PMZ_0031121-RA
EDO41632	PMZ_0038821-RA
EDO41640	PMZ_0040967-RA
EDO41643	PMZ_0044359-RA
EDO41647	PMZ_0030181-RA
EDO41651	PMZ_0048966-RA
EDO41651	PMZ_0049007-RA
EDO41651	PMZ_0047499-RA
EDO41651	PMZ_0047921-RA
EDO41654	PMZ_0043142-RA
EDO41672	PMZ_0028849-RA
EDO41676	PMZ_0047494-RA
EDO41684	PMZ_0019359-RA
EDO41685	PMZ_0017044-RA
EDO41688	PMZ_0044560-RA
EDO41690	PMZ_0035527-RA
EDO41692	PMZ_0040929-RA
EDO41696	PMZ_0046032-RA
EDO41696	PMZ_0003869-RA
EDO41696	PMZ_0040233-RA
EDO41698	PMZ_0045996-RA
EDO41699	PMZ_0011247-RA
EDO41699	PMZ_0014547-RA
EDO41699	PMZ_0044879-RA
EDO41701	PMZ_0034471-RA
EDO41701	PMZ_0038807-RA
EDO41701	PMZ_0039217-RA
EDO41701	PMZ_0044587-RA
EDO41702	PMZ_0026551-RA
EDO41702	PMZ_0043479-RA
EDO41704	PMZ_0013700-RA
EDO41704	PMZ_0045383-RA
EDO41704	PMZ_0038600-RA
EDO41705	PMZ_0042187-RA
EDO41706	PMZ_0006908-RA
EDO41706	PMZ_0034904-RA
EDO41708	PMZ_0000478-RA
EDO41710	PMZ_0031976-RA
EDO41710	PMZ_0010848-RA
EDO41710	PMZ_0043612-RA
EDO41710	PMZ_0030638-RA
EDO41711	PMZ_0037548-RA
EDO41713	PMZ_0030556-RA
EDO41714	PMZ_0034842-RA
EDO41714	PMZ_0043959-RA
EDO41714	PMZ_0034843-RA
EDO41716	PMZ_0015614-RA
EDO41717	PMZ_0015461-RA
EDO41718	PMZ_0043524-RA
EDO41719	PMZ_0011144-RA
EDO41722	PMZ_0008654-RA
EDO41722	PMZ_0037116-RA
EDO41723	PMZ_0033134-RA
EDO41725	PMZ_0014268-RA
EDO41725	PMZ_0044466-RA
EDO41727	PMZ_0042023-RA
EDO41730	PMZ_0042434-RA
EDO41731	PMZ_0044447-RA
EDO41731	PMZ_0004052-RA
EDO41731	PMZ_0030938-RA
EDO41731	PMZ_0004550-RA
EDO41733	PMZ_0013362-RA
EDO41734	PMZ_0013607-RA
EDO41734	PMZ_0019455-RA
EDO41734	PMZ_0045829-RA
EDO41736	PMZ_0009326-RA
EDO41737	PMZ_0032842-RA
EDO41738	PMZ_0026484-RA
EDO41738	PMZ_0038318-RA
EDO41739	PMZ_0003012-RA
EDO41743	PMZ_0026596-RA
EDO41746	PMZ_0006281-RA
EDO41746	PMZ_0033903-RA
EDO41746	PMZ_0036220-RA
EDO41747	PMZ_0042374-RA
EDO41747	PMZ_0047840-RA
EDO41747	PMZ_0047719-RA
EDO41747	PMZ_0044741-RA
EDO41748	PMZ_0040215-RA
EDO41748	PMZ_0037653-RA
EDO41750	PMZ_0026606-RA
EDO41750	PMZ_0036743-RA
EDO41754	PMZ_0043157-RA
EDO41756	PMZ_0021422-RA
EDO41756	PMZ_0043158-RA
EDO41757	PMZ_0044411-RA
EDO41757	PMZ_0044462-RA
EDO41757	PMZ_0031124-RA
EDO41758	PMZ_0006396-RA
EDO41758	PMZ_0048514-RA
EDO41758	PMZ_0028785-RA
EDO41758	PMZ_0045599-RA
EDO41759	PMZ_0031519-RA
EDO41759	PMZ_0043101-RA
EDO41760	PMZ_0030593-RA
EDO41763	PMZ_0045781-RA
EDO41764	PMZ_0040144-RA
EDO41765	PMZ_0041542-RA
EDO41767	PMZ_0034190-RA
EDO41767	PMZ_0034669-RA
EDO41767	PMZ_0034905-RA
EDO41767	PMZ_0035586-RA
EDO41768	PMZ_0018797-RA
EDO41768	PMZ_0035962-RA
EDO41768	PMZ_0047730-RA
EDO41768	PMZ_0042808-RA
EDO41769	PMZ_0043094-RA
EDO41769	PMZ_0048315-RA
EDO41770	PMZ_0034447-RA
EDO41770	PMZ_0044062-RA
EDO41771	PMZ_0033968-RA
EDO41772	PMZ_0032794-RA
EDO41772	PMZ_0036350-RA
EDO41772	PMZ_0035403-RA
EDO41772	PMZ_0026360-RA
EDO41774	PMZ_0009924-RA
EDO41775	PMZ_0000650-RA
EDO41775	PMZ_0033448-RA
EDO41775	PMZ_0045218-RA
EDO41775	PMZ_0029003-RA
EDO41777	PMZ_0027976-RA
EDO41777	PMZ_0035389-RA
EDO41777	PMZ_0037348-RA
EDO41779	PMZ_0001876-RA
EDO41779	PMZ_0047055-RA
EDO41779	PMZ_0030341-RA
