SINCAM000004	ENSDARP00000101228
SINCAM009306	ENSDARP00000108940
SINCAM009307	ENSDARP00000022793
SINCAM009307	ENSDARP00000107858
SINCAM009310	ENSDARP00000116595
SINCAM009311	ENSDARP00000040668
SINCAM009313	ENSDARP00000018598
SINCAM009313	ENSDARP00000057457
SINCAM009314	ENSDARP00000069631
SINCAM009315	ENSDARP00000100728
SINCAM009315	ENSDARP00000016334
SINCAM009317	ENSDARP00000122069
SINCAM009317	ENSDARP00000025493
SINCAM009318	ENSDARP00000115160
SINCAM009318	ENSDARP00000084221
SINCAM009319	ENSDARP00000109337
SINCAM009320	ENSDARP00000108590
SINCAM009320	ENSDARP00000019750
SINCAM009322	ENSDARP00000127442
SINCAM009326	ENSDARP00000111907
SINCAM009327	ENSDARP00000125877
SINCAM009327	ENSDARP00000089393
SINCAM009328	ENSDARP00000090196
SINCAM009329	ENSDARP00000114578
SINCAM009331	ENSDARP00000117676
SINCAM009331	ENSDARP00000047174
SINCAM009332	ENSDARP00000115334
SINCAM009333	ENSDARP00000016537
SINCAM009333	ENSDARP00000116514
SINCAM009335	ENSDARP00000107220
SINCAM009335	ENSDARP00000020911
SINCAM009336	ENSDARP00000097691
SINCAM009337	ENSDARP00000019627
SINCAM009337	ENSDARP00000089991
SINCAM009340	ENSDARP00000118587
SINCAM009343	ENSDARP00000056521
SINCAM009343	ENSDARP00000105507
SINCAM009344	ENSDARP00000005309
SINCAM009345	ENSDARP00000098584
SINCAM009346	ENSDARP00000010335
SINCAM009346	ENSDARP00000100341
SINCAM009348	ENSDARP00000106854
SINCAM009350	ENSDARP00000027503
SINCAM009351	ENSDARP00000074522
SINCAM009353	ENSDARP00000106591
SINCAM009353	ENSDARP00000105768
SINCAM009354	ENSDARP00000109528
SINCAM009354	ENSDARP00000106749
SINCAM009355	ENSDARP00000116613
SINCAM009357	ENSDARP00000104271
SINCAM009358	ENSDARP00000123041
SINCAM009358	ENSDARP00000124049
SINCAM009360	ENSDARP00000115672
SINCAM009360	ENSDARP00000097751
SINCAM009361	ENSDARP00000103910
SINCAM009361	ENSDARP00000118071
SINCAM009362	ENSDARP00000022485
SINCAM009362	ENSDARP00000088904
SINCAM009363	ENSDARP00000028820
SINCAM009363	ENSDARP00000114648
SINCAM009364	ENSDARP00000078580
SINCAM009364	ENSDARP00000105748
SINCAM009365	ENSDARP00000112305
SINCAM009365	ENSDARP00000100045
SINCAM009366	ENSDARP00000025702
SINCAM009366	ENSDARP00000128500
SINCAM009368	ENSDARP00000111339
SINCAM009369	ENSDARP00000073773
SINCAM009370	ENSDARP00000108373
SINCAM009370	ENSDARP00000055589
SINCAM009372	ENSDARP00000128338
SINCAM009373	ENSDARP00000128127
SINCAM009374	ENSDARP00000072327
SINCAM009377	ENSDARP00000055847
SINCAM009378	ENSDARP00000096244
SINCAM009378	ENSDARP00000091530
SINCAM009379	ENSDARP00000068371
SINCAM009379	ENSDARP00000017257
SINCAM009381	ENSDARP00000065237
SINCAM009381	ENSDARP00000104866
SINCAM009382	ENSDARP00000090421
SINCAM009382	ENSDARP00000088418
SINCAM009383	ENSDARP00000019171
SINCAM009383	ENSDARP00000098897
SINCAM009384	ENSDARP00000106138
SINCAM009385	ENSDARP00000057215
SINCAM009385	ENSDARP00000085685
SINCAM009386	ENSDARP00000047012
SINCAM009387	ENSDARP00000098731
SINCAM009388	ENSDARP00000115216
SINCAM009388	ENSDARP00000120042
SINCAM009389	ENSDARP00000106622
SINCAM009389	ENSDARP00000124745
SINCAM009390	ENSDARP00000083347
SINCAM009392	ENSDARP00000097688
SINCAM009392	ENSDARP00000119350
SINCAM009396	ENSDARP00000129410
SINCAM009397	ENSDARP00000059206
SINCAM009400	ENSDARP00000105058
SINCAM009401	ENSDARP00000055770
SINCAM009401	ENSDARP00000127252
SINCAM009402	ENSDARP00000128198
SINCAM009402	ENSDARP00000100533
SINCAM009403	ENSDARP00000025441
SINCAM009404	ENSDARP00000129270
SINCAM009405	ENSDARP00000128211
SINCAM009406	ENSDARP00000065265
SINCAM009406	ENSDARP00000112480
SINCAM009407	ENSDARP00000006365
SINCAM009408	ENSDARP00000083378
SINCAM009408	ENSDARP00000022330
SINCAM009412	ENSDARP00000027484
SINCAM009413	ENSDARP00000099022
SINCAM009415	ENSDARP00000063532
SINCAM009415	ENSDARP00000062519
SINCAM009418	ENSDARP00000037364
SINCAM009418	ENSDARP00000062855
SINCAM009419	ENSDARP00000012036
SINCAM009420	ENSDARP00000119711
SINCAM009423	ENSDARP00000056962
SINCAM009423	ENSDARP00000110937
SINCAM009424	ENSDARP00000123964
SINCAM009424	ENSDARP00000123352
SINCAM009425	ENSDARP00000104190
SINCAM009425	ENSDARP00000107849
SINCAM009426	ENSDARP00000106508
SINCAM009427	ENSDARP00000068373
SINCAM009429	ENSDARP00000106584
SINCAM009430	ENSDARP00000096527
SINCAM009430	ENSDARP00000059477
SINCAM009431	ENSDARP00000122139
SINCAM009432	ENSDARP00000087423
SINCAM009433	ENSDARP00000103743
SINCAM009433	ENSDARP00000105423
SINCAM009434	ENSDARP00000025611
SINCAM009434	ENSDARP00000089758
SINCAM009435	ENSDARP00000077695
SINCAM009436	ENSDARP00000085369
SINCAM009437	ENSDARP00000083361
SINCAM009438	ENSDARP00000015417
SINCAM009439	ENSDARP00000096556
SINCAM009439	ENSDARP00000108166
SINCAM009440	ENSDARP00000107250
SINCAM009440	ENSDARP00000108742
SINCAM009441	ENSDARP00000106916
SINCAM009442	ENSDARP00000030606
SINCAM009442	ENSDARP00000096552
SINCAM009443	ENSDARP00000122846
SINCAM009443	ENSDARP00000095178
SINCAM009444	ENSDARP00000111107
SINCAM009444	ENSDARP00000125562
SINCAM009445	ENSDARP00000117348
SINCAM009445	ENSDARP00000121266
SINCAM009446	ENSDARP00000109898
SINCAM009446	ENSDARP00000041769
SINCAM009448	ENSDARP00000116901
SINCAM009448	ENSDARP00000123921
SINCAM009450	ENSDARP00000103598
SINCAM009450	ENSDARP00000104429
SINCAM009451	ENSDARP00000110262
SINCAM009451	ENSDARP00000056800
SINCAM009452	ENSDARP00000090113
SINCAM009454	ENSDARP00000066838
SINCAM009454	ENSDARP00000118119
SINCAM009455	ENSDARP00000121375
SINCAM009455	ENSDARP00000063647
SINCAM009456	ENSDARP00000113629
SINCAM009456	ENSDARP00000111410
SINCAM009457	ENSDARP00000102064
SINCAM009457	ENSDARP00000105441
SINCAM009458	ENSDARP00000073360
SINCAM009458	ENSDARP00000110428
SINCAM009459	ENSDARP00000106374
SINCAM009460	ENSDARP00000037563
SINCAM009460	ENSDARP00000076168
SINCAM009461	ENSDARP00000056276
SINCAM009461	ENSDARP00000100002
SINCAM009462	ENSDARP00000126942
SINCAM009467	ENSDARP00000098684
SINCAM009468	ENSDARP00000104564
SINCAM009468	ENSDARP00000109296
SINCAM009470	ENSDARP00000109782
SINCAM009470	ENSDARP00000104796
SINCAM009471	ENSDARP00000128286
SINCAM009472	ENSDARP00000108702
SINCAM009472	ENSDARP00000008601
SINCAM009475	ENSDARP00000063782
SINCAM009475	ENSDARP00000106438
SINCAM009476	ENSDARP00000105446
SINCAM009476	ENSDARP00000053239
SINCAM009477	ENSDARP00000092351
SINCAM009477	ENSDARP00000111735
SINCAM009479	ENSDARP00000120270
SINCAM009479	ENSDARP00000102719
SINCAM009480	ENSDARP00000044330
SINCAM009480	ENSDARP00000108521
SINCAM009481	ENSDARP00000027370
SINCAM009481	ENSDARP00000123217
SINCAM009482	ENSDARP00000061827
SINCAM009482	ENSDARP00000089710
SINCAM009483	ENSDARP00000128403
SINCAM009486	ENSDARP00000004962
SINCAM009486	ENSDARP00000045613
SINCAM009487	ENSDARP00000111067
SINCAM009488	ENSDARP00000115152
SINCAM009490	ENSDARP00000111981
SINCAM009492	ENSDARP00000101819
SINCAM009493	ENSDARP00000007817
SINCAM009496	ENSDARP00000118487
SINCAM009497	ENSDARP00000099613
SINCAM009497	ENSDARP00000003629
SINCAM009498	ENSDARP00000101636
SINCAM009500	ENSDARP00000041676
SINCAM009501	ENSDARP00000071853
SINCAM009503	ENSDARP00000109776
SINCAM009504	ENSDARP00000056881
SINCAM009504	ENSDARP00000108667
SINCAM009508	ENSDARP00000018280
SINCAM009508	ENSDARP00000033713
SINCAM009509	ENSDARP00000102352
SINCAM009509	ENSDARP00000045209
SINCAM009510	ENSDARP00000087584
SINCAM009510	ENSDARP00000006504
SINCAM009511	ENSDARP00000128950
SINCAM009512	ENSDARP00000104367
SINCAM009512	ENSDARP00000061539
SINCAM009515	ENSDARP00000126728
SINCAM009515	ENSDARP00000056900
SINCAM009516	ENSDARP00000112225
SINCAM009516	ENSDARP00000108005
SINCAM009517	ENSDARP00000116409
SINCAM009518	ENSDARP00000108838
SINCAM009519	ENSDARP00000106212
SINCAM009519	ENSDARP00000127109
SINCAM009520	ENSDARP00000086614
SINCAM009520	ENSDARP00000109769
SINCAM009521	ENSDARP00000012858
SINCAM009522	ENSDARP00000076378
SINCAM009522	ENSDARP00000116485
SINCAM009523	ENSDARP00000102718
SINCAM009524	ENSDARP00000052988
SINCAM009524	ENSDARP00000018938
SINCAM009526	ENSDARP00000046901
SINCAM009526	ENSDARP00000021450
SINCAM009527	ENSDARP00000057014
SINCAM009532	ENSDARP00000102131
SINCAM009533	ENSDARP00000099794
SINCAM009533	ENSDARP00000021000
SINCAM009535	ENSDARP00000100459
SINCAM009535	ENSDARP00000089444
SINCAM009536	ENSDARP00000048984
SINCAM009537	ENSDARP00000105228
SINCAM009538	ENSDARP00000071902
SINCAM009538	ENSDARP00000021380
SINCAM009540	ENSDARP00000110790
SINCAM009541	ENSDARP00000124327
SINCAM009542	ENSDARP00000023871
SINCAM009542	ENSDARP00000107168
SINCAM009544	ENSDARP00000097707
SINCAM009545	ENSDARP00000108504
SINCAM009551	ENSDARP00000126903
SINCAM009551	ENSDARP00000105752
SINCAM009552	ENSDARP00000122149
SINCAM009552	ENSDARP00000074294
SINCAM009553	ENSDARP00000076266
SINCAM009556	ENSDARP00000105873
SINCAM009559	ENSDARP00000079567
SINCAM009559	ENSDARP00000079570
SINCAM009560	ENSDARP00000052697
SINCAM009560	ENSDARP00000015616
SINCAM009561	ENSDARP00000098269
SINCAM009562	ENSDARP00000103176
SINCAM009562	ENSDARP00000099309
SINCAM009564	ENSDARP00000002432
SINCAM009564	ENSDARP00000018935
SINCAM009565	ENSDARP00000079424
SINCAM009565	ENSDARP00000112851
SINCAM009567	ENSDARP00000095073
SINCAM009568	ENSDARP00000065292
SINCAM009568	ENSDARP00000036699
SINCAM009569	ENSDARP00000095068
SINCAM009569	ENSDARP00000102408
SINCAM009570	ENSDARP00000102162
SINCAM009571	ENSDARP00000042055
SINCAM009571	ENSDARP00000022440
SINCAM009575	ENSDARP00000077473
SINCAM009576	ENSDARP00000111156
SINCAM009576	ENSDARP00000111785
SINCAM009578	ENSDARP00000121281
SINCAM009580	ENSDARP00000121048
SINCAM009583	ENSDARP00000109517
SINCAM009583	ENSDARP00000005405
SINCAM009584	ENSDARP00000045970
SINCAM009584	ENSDARP00000111664
SINCAM009586	ENSDARP00000086483
SINCAM009586	ENSDARP00000116540
SINCAM009587	ENSDARP00000067425
SINCAM009588	ENSDARP00000025541
SINCAM009588	ENSDARP00000054663
SINCAM009589	ENSDARP00000086283
SINCAM009591	ENSDARP00000113709
SINCAM009593	ENSDARP00000120226
SINCAM009594	ENSDARP00000064800
SINCAM009594	ENSDARP00000018034
SINCAM009595	ENSDARP00000064808
SINCAM009596	ENSDARP00000111969
SINCAM009597	ENSDARP00000009149
SINCAM009600	ENSDARP00000105961
SINCAM009601	ENSDARP00000099277
SINCAM009603	ENSDARP00000005771
SINCAM009603	ENSDARP00000056419
SINCAM009604	ENSDARP00000113220
SINCAM009605	ENSDARP00000100881
SINCAM009606	ENSDARP00000058671
SINCAM009606	ENSDARP00000112922
SINCAM009607	ENSDARP00000058668
SINCAM009608	ENSDARP00000115298
SINCAM009608	ENSDARP00000067530
SINCAM009610	ENSDARP00000095278
SINCAM009610	ENSDARP00000081879
SINCAM009611	ENSDARP00000105350
SINCAM009611	ENSDARP00000110636
SINCAM009613	ENSDARP00000076954
SINCAM009613	ENSDARP00000088966
SINCAM009615	ENSDARP00000116308
SINCAM009617	ENSDARP00000127658
SINCAM009618	ENSDARP00000077445
SINCAM009618	ENSDARP00000112163
SINCAM009619	ENSDARP00000043090
SINCAM009622	ENSDARP00000054334
SINCAM009622	ENSDARP00000109681
SINCAM009623	ENSDARP00000100955
SINCAM009623	ENSDARP00000104678
SINCAM009625	ENSDARP00000082610
SINCAM009625	ENSDARP00000122255
SINCAM009626	ENSDARP00000014797
SINCAM009628	ENSDARP00000019713
SINCAM009628	ENSDARP00000065880
SINCAM009629	ENSDARP00000109210
SINCAM009629	ENSDARP00000103856
SINCAM009631	ENSDARP00000107905
SINCAM009631	ENSDARP00000039241
SINCAM009633	ENSDARP00000128388
SINCAM009633	ENSDARP00000102654
SINCAM009634	ENSDARP00000045887
SINCAM009635	ENSDARP00000002228
SINCAM009635	ENSDARP00000066893
SINCAM009636	ENSDARP00000068414
SINCAM009637	ENSDARP00000098482
SINCAM009640	ENSDARP00000120614
SINCAM009642	ENSDARP00000019311
SINCAM009642	ENSDARP00000093850
SINCAM009643	ENSDARP00000023917
SINCAM009643	ENSDARP00000061105
SINCAM009647	ENSDARP00000101881
SINCAM009647	ENSDARP00000060441
SINCAM009648	ENSDARP00000078824
SINCAM009648	ENSDARP00000099034
SINCAM009649	ENSDARP00000129100
SINCAM009650	ENSDARP00000062723
SINCAM009651	ENSDARP00000104279
SINCAM009651	ENSDARP00000119491
SINCAM009652	ENSDARP00000097969
SINCAM009653	ENSDARP00000103349
SINCAM009653	ENSDARP00000116141
SINCAM009654	ENSDARP00000111834
SINCAM009654	ENSDARP00000085849
SINCAM009659	ENSDARP00000036580
SINCAM009660	ENSDARP00000069979
SINCAM009660	ENSDARP00000055037
SINCAM009662	ENSDARP00000019274
SINCAM009662	ENSDARP00000063004
SINCAM009663	ENSDARP00000015325
SINCAM009664	ENSDARP00000109350
SINCAM009664	ENSDARP00000098158
SINCAM009667	ENSDARP00000021876
SINCAM009667	ENSDARP00000103421
SINCAM009668	ENSDARP00000078808
SINCAM009668	ENSDARP00000127557
SINCAM009669	ENSDARP00000085297
SINCAM009670	ENSDARP00000098330
SINCAM009670	ENSDARP00000015357
SINCAM009671	ENSDARP00000075198
SINCAM009672	ENSDARP00000075216
SINCAM009673	ENSDARP00000047734
SINCAM009675	ENSDARP00000107576
SINCAM009676	ENSDARP00000094847
SINCAM009678	ENSDARP00000075478
SINCAM009680	ENSDARP00000044422
SINCAM009680	ENSDARP00000119378
SINCAM009682	ENSDARP00000097538
SINCAM009682	ENSDARP00000098307
SINCAM009684	ENSDARP00000054743
SINCAM009685	ENSDARP00000094762
SINCAM009690	ENSDARP00000054734
SINCAM009690	ENSDARP00000082673
SINCAM009691	ENSDARP00000105264
SINCAM009691	ENSDARP00000114151
SINCAM009692	ENSDARP00000034254
SINCAM009692	ENSDARP00000042682
SINCAM009693	ENSDARP00000094772
SINCAM009693	ENSDARP00000007655
SINCAM009694	ENSDARP00000109297
SINCAM009695	ENSDARP00000086984
SINCAM009695	ENSDARP00000002722
SINCAM009696	ENSDARP00000090488
SINCAM009696	ENSDARP00000098769
SINCAM009697	ENSDARP00000120040
SINCAM009698	ENSDARP00000091640
SINCAM009698	ENSDARP00000094761
SINCAM009699	ENSDARP00000106182
SINCAM009699	ENSDARP00000102220
SINCAM009700	ENSDARP00000049225
SINCAM009701	ENSDARP00000034172
SINCAM009701	ENSDARP00000063273
SINCAM009702	ENSDARP00000002122
SINCAM009702	ENSDARP00000106712
SINCAM009703	ENSDARP00000086537
SINCAM009707	ENSDARP00000067933
SINCAM009707	ENSDARP00000024947
SINCAM009709	ENSDARP00000095217
SINCAM009709	ENSDARP00000024693
SINCAM009710	ENSDARP00000112195
SINCAM009710	ENSDARP00000008404
SINCAM009712	ENSDARP00000067607
SINCAM009713	ENSDARP00000109538
SINCAM009713	ENSDARP00000070638
SINCAM009714	ENSDARP00000079496
SINCAM009715	ENSDARP00000072394
SINCAM009715	ENSDARP00000072436
SINCAM009716	ENSDARP00000078814
SINCAM009716	ENSDARP00000041416
SINCAM009718	ENSDARP00000098483
SINCAM009719	ENSDARP00000118549
SINCAM009719	ENSDARP00000004787
SINCAM009720	ENSDARP00000053446
SINCAM009720	ENSDARP00000090241
SINCAM009721	ENSDARP00000114765
SINCAM009721	ENSDARP00000122045
SINCAM009724	ENSDARP00000112338
SINCAM009725	ENSDARP00000072796
SINCAM009730	ENSDARP00000077520
SINCAM009734	ENSDARP00000102894
SINCAM009736	ENSDARP00000126135
SINCAM009741	ENSDARP00000076213
SINCAM009742	ENSDARP00000067827
SINCAM009743	ENSDARP00000078516
SINCAM009744	ENSDARP00000102237
SINCAM009746	ENSDARP00000022538
SINCAM009746	ENSDARP00000097759
SINCAM009749	ENSDARP00000114312
SINCAM009749	ENSDARP00000120910
SINCAM009750	ENSDARP00000101483
SINCAM009750	ENSDARP00000128850
SINCAM009752	ENSDARP00000088044
SINCAM009754	ENSDARP00000102772
SINCAM009754	ENSDARP00000098438
SINCAM009756	ENSDARP00000037116
SINCAM009756	ENSDARP00000108125
SINCAM009758	ENSDARP00000011624
SINCAM009758	ENSDARP00000094821
SINCAM009760	ENSDARP00000024168
SINCAM009760	ENSDARP00000019685
SINCAM009761	ENSDARP00000124654
SINCAM009762	ENSDARP00000064887
SINCAM009765	ENSDARP00000039867
SINCAM009765	ENSDARP00000070106
SINCAM009767	ENSDARP00000106382
SINCAM009767	ENSDARP00000046711
SINCAM009768	ENSDARP00000112379
SINCAM009774	ENSDARP00000015477
SINCAM009774	ENSDARP00000061885
SINCAM009775	ENSDARP00000046862
SINCAM009775	ENSDARP00000053124
SINCAM009776	ENSDARP00000127588
SINCAM009776	ENSDARP00000100191
SINCAM009777	ENSDARP00000102499
SINCAM009778	ENSDARP00000017764
SINCAM009781	ENSDARP00000011601
SINCAM009781	ENSDARP00000024046
SINCAM009783	ENSDARP00000106921
SINCAM009783	ENSDARP00000030957
SINCAM009784	ENSDARP00000129235
SINCAM009784	ENSDARP00000095950
SINCAM009785	ENSDARP00000113761
SINCAM009785	ENSDARP00000093431
SINCAM009786	ENSDARP00000090057
SINCAM009788	ENSDARP00000128470
SINCAM009788	ENSDARP00000118872
SINCAM009791	ENSDARP00000100716
SINCAM009794	ENSDARP00000103565
SINCAM009795	ENSDARP00000104962
SINCAM009797	ENSDARP00000102585
SINCAM009797	ENSDARP00000098554
SINCAM009798	ENSDARP00000071677
SINCAM009799	ENSDARP00000049625
SINCAM009802	ENSDARP00000098929
SINCAM009803	ENSDARP00000053462
SINCAM009804	ENSDARP00000038002
SINCAM009806	ENSDARP00000012488
SINCAM009806	ENSDARP00000072482
SINCAM009807	ENSDARP00000022826
SINCAM009811	ENSDARP00000076844
SINCAM009813	ENSDARP00000081653
SINCAM009813	ENSDARP00000093644
SINCAM009814	ENSDARP00000106024
SINCAM009815	ENSDARP00000107271
SINCAM009816	ENSDARP00000119801
SINCAM009816	ENSDARP00000122446
SINCAM009818	ENSDARP00000126156
SINCAM009819	ENSDARP00000100964
SINCAM009820	ENSDARP00000081650
SINCAM009820	ENSDARP00000105731
SINCAM009821	ENSDARP00000039846
SINCAM009821	ENSDARP00000128972
SINCAM009822	ENSDARP00000087753
SINCAM009823	ENSDARP00000058099
SINCAM009824	ENSDARP00000041793
SINCAM009824	ENSDARP00000064081
SINCAM009825	ENSDARP00000106594
SINCAM009825	ENSDARP00000005383
SINCAM009827	ENSDARP00000116060
SINCAM009829	ENSDARP00000113538
SINCAM009829	ENSDARP00000119060
SINCAM009831	ENSDARP00000024354
SINCAM009831	ENSDARP00000091935
SINCAM009832	ENSDARP00000109973
SINCAM009833	ENSDARP00000108798
SINCAM009833	ENSDARP00000008048
SINCAM009834	ENSDARP00000100732
SINCAM009834	ENSDARP00000078315
SINCAM009839	ENSDARP00000129177
SINCAM009839	ENSDARP00000033971
SINCAM009841	ENSDARP00000086210
SINCAM009842	ENSDARP00000094654
SINCAM009843	ENSDARP00000106371
SINCAM009843	ENSDARP00000096200
SINCAM009845	ENSDARP00000121746
SINCAM009849	ENSDARP00000021167
SINCAM009853	ENSDARP00000098947
SINCAM009854	ENSDARP00000129189
SINCAM009857	ENSDARP00000060541
SINCAM009858	ENSDARP00000102003
SINCAM009860	ENSDARP00000122695
SINCAM009861	ENSDARP00000101959
SINCAM009861	ENSDARP00000107771
SINCAM009862	ENSDARP00000072831
SINCAM009862	ENSDARP00000088804
SINCAM009864	ENSDARP00000062514
SINCAM009865	ENSDARP00000006141
SINCAM009866	ENSDARP00000115000
SINCAM009867	ENSDARP00000096613
SINCAM009867	ENSDARP00000069296
SINCAM009868	ENSDARP00000035402
SINCAM009869	ENSDARP00000050113
SINCAM009869	ENSDARP00000064852
SINCAM009870	ENSDARP00000034317
SINCAM009871	ENSDARP00000011030
SINCAM009871	ENSDARP00000068216
SINCAM009872	ENSDARP00000086779
SINCAM009873	ENSDARP00000103523
SINCAM009874	ENSDARP00000107474
SINCAM009875	ENSDARP00000071531
SINCAM009877	ENSDARP00000030727
SINCAM009879	ENSDARP00000060004
SINCAM009884	ENSDARP00000111388
SINCAM009885	ENSDARP00000080872
SINCAM009885	ENSDARP00000067638
SINCAM009886	ENSDARP00000109466
SINCAM009887	ENSDARP00000072623
SINCAM009889	ENSDARP00000125198
SINCAM009890	ENSDARP00000005183
SINCAM009890	ENSDARP00000056150
SINCAM009892	ENSDARP00000100833
SINCAM009893	ENSDARP00000044428
SINCAM009893	ENSDARP00000109066
SINCAM009898	ENSDARP00000104200
SINCAM009898	ENSDARP00000110953
SINCAM009900	ENSDARP00000079907
SINCAM009900	ENSDARP00000011112
SINCAM009902	ENSDARP00000026625
SINCAM009905	ENSDARP00000114195
SINCAM009907	ENSDARP00000128272
SINCAM009908	ENSDARP00000088695
SINCAM009914	ENSDARP00000027310
SINCAM009914	ENSDARP00000108191
SINCAM009915	ENSDARP00000070338
SINCAM009915	ENSDARP00000110179
SINCAM009916	ENSDARP00000111272
SINCAM009916	ENSDARP00000008722
SINCAM009918	ENSDARP00000107809
SINCAM009918	ENSDARP00000109409
SINCAM009920	ENSDARP00000080303
SINCAM009920	ENSDARP00000101503
SINCAM009923	ENSDARP00000119125
SINCAM009925	ENSDARP00000035273
SINCAM009926	ENSDARP00000101848
SINCAM009926	ENSDARP00000004469
SINCAM009928	ENSDARP00000017558
SINCAM009928	ENSDARP00000042579
SINCAM009929	ENSDARP00000039222
SINCAM009929	ENSDARP00000116667
SINCAM009930	ENSDARP00000087253
SINCAM009930	ENSDARP00000129530
SINCAM009931	ENSDARP00000073899
SINCAM009933	ENSDARP00000104215
SINCAM009933	ENSDARP00000081734
SINCAM009937	ENSDARP00000032583
SINCAM009937	ENSDARP00000030084
SINCAM009942	ENSDARP00000089179
SINCAM009942	ENSDARP00000127876
SINCAM009943	ENSDARP00000116057
SINCAM009943	ENSDARP00000049623
SINCAM009947	ENSDARP00000105416
SINCAM009947	ENSDARP00000126235
SINCAM009951	ENSDARP00000041025
SINCAM009951	ENSDARP00000101277
SINCAM009952	ENSDARP00000108912
SINCAM009952	ENSDARP00000128327
SINCAM009954	ENSDARP00000073620
SINCAM009954	ENSDARP00000128705
SINCAM009955	ENSDARP00000091590
SINCAM009957	ENSDARP00000101034
SINCAM009958	ENSDARP00000108822
SINCAM009961	ENSDARP00000120692
SINCAM009961	ENSDARP00000076500
SINCAM009962	ENSDARP00000085538
SINCAM009963	ENSDARP00000119502
SINCAM009963	ENSDARP00000086843
SINCAM009972	ENSDARP00000054395
SINCAM009972	ENSDARP00000110146
SINCAM009973	ENSDARP00000040954
SINCAM009975	ENSDARP00000062802
SINCAM009978	ENSDARP00000004133
SINCAM009979	ENSDARP00000078554
SINCAM009979	ENSDARP00000128797
SINCAM009980	ENSDARP00000129124
SINCAM009981	ENSDARP00000108275
SINCAM009982	ENSDARP00000090032
SINCAM009984	ENSDARP00000097487
SINCAM009984	ENSDARP00000090052
SINCAM009986	ENSDARP00000069915
SINCAM009987	ENSDARP00000126262
SINCAM009988	ENSDARP00000021303
SINCAM009988	ENSDARP00000069966
SINCAM009991	ENSDARP00000129238
SINCAM009992	ENSDARP00000048280
SINCAM009994	ENSDARP00000066372
SINCAM009996	ENSDARP00000065082
SINCAM009996	ENSDARP00000109943
SINCAM009997	ENSDARP00000063713
SINCAM010001	ENSDARP00000021163
SINCAM010001	ENSDARP00000090058
SINCAM010002	ENSDARP00000090750
SINCAM010005	ENSDARP00000103060
SINCAM010005	ENSDARP00000112096
SINCAM010007	ENSDARP00000066100
SINCAM010007	ENSDARP00000091853
SINCAM010008	ENSDARP00000024037
SINCAM010008	ENSDARP00000065663
SINCAM010009	ENSDARP00000105911
SINCAM010010	ENSDARP00000109815
SINCAM010011	ENSDARP00000124111
SINCAM010012	ENSDARP00000000392
SINCAM010012	ENSDARP00000123023
SINCAM010014	ENSDARP00000073535
SINCAM010014	ENSDARP00000117111
SINCAM010016	ENSDARP00000098992
SINCAM010016	ENSDARP00000108970
SINCAM010017	ENSDARP00000027892
SINCAM010017	ENSDARP00000107253
SINCAM010018	ENSDARP00000006941
SINCAM010020	ENSDARP00000073472
