ENSP00000001008	SINLEJ016677
ENSP00000358718	SINLEJ011969
ENSP00000358718	SINLEJ011968
ENSP00000358719	SINLEJ013546
ENSP00000358737	SINLEJ007500
ENSP00000358737	SINLEJ004526
ENSP00000358742	SINLEJ015191
ENSP00000358755	SINLEJ017355
ENSP00000358765	SINLEJ013544
ENSP00000358765	SINLEJ013543
ENSP00000358770	SINLEJ011895
ENSP00000358770	SINLEJ011896
ENSP00000358777	SINLEJ012273
ENSP00000358777	SINLEJ007318
ENSP00000358784	SINLEJ016595
ENSP00000358784	SINLEJ003817
ENSP00000358786	SINLEJ018139
ENSP00000358794	SINLEJ010121
ENSP00000358794	SINLEJ009498
ENSP00000358795	SINLEJ015181
ENSP00000358795	SINLEJ004271
ENSP00000358799	SINLEJ009511
ENSP00000358802	SINLEJ016165
ENSP00000358810	SINLEJ007406
ENSP00000358812	SINLEJ015174
ENSP00000358812	SINLEJ015173
ENSP00000358813	SINLEJ013014
ENSP00000358813	SINLEJ013017
ENSP00000358814	SINLEJ010279
ENSP00000358814	SINLEJ011354
ENSP00000358815	SINLEJ015180
ENSP00000358831	SINLEJ015107
ENSP00000358851	SINLEJ016692
ENSP00000358854	SINLEJ008186
ENSP00000358862	SINLEJ012025
ENSP00000358865	SINLEJ015146
ENSP00000358865	SINLEJ004290
ENSP00000358866	SINLEJ017837
ENSP00000358866	SINLEJ007218
ENSP00000358867	SINLEJ007431
ENSP00000358880	SINLEJ012386
ENSP00000358884	SINLEJ012308
ENSP00000358886	SINLEJ012375
ENSP00000358894	SINLEJ004590
ENSP00000358894	SINLEJ004589
ENSP00000358896	SINLEJ011885
ENSP00000358903	SINLEJ002083
ENSP00000358909	SINLEJ007326
ENSP00000358945	SINLEJ012256
ENSP00000358955	SINLEJ015784
ENSP00000358955	SINLEJ011340
ENSP00000358963	SINLEJ015009
ENSP00000358965	SINLEJ007344
ENSP00000358967	SINLEJ012293
ENSP00000358967	SINLEJ000969
ENSP00000358983	SINLEJ010667
ENSP00000358983	SINLEJ010666
ENSP00000358994	SINLEJ015010
ENSP00000358994	SINLEJ015011
ENSP00000359000	SINLEJ006583
ENSP00000359000	SINLEJ006582
ENSP00000359013	SINLEJ002806
ENSP00000359013	SINLEJ018932
ENSP00000359042	SINLEJ016688
ENSP00000359049	SINLEJ005665
ENSP00000359050	SINLEJ004316
ENSP00000359052	SINLEJ005666
ENSP00000359052	SINLEJ005667
ENSP00000359070	SINLEJ009663
ENSP00000359070	SINLEJ005483
ENSP00000359073	SINLEJ005611
ENSP00000359073	SINLEJ016283
ENSP00000359077	SINLEJ010241
ENSP00000359077	SINLEJ018470
ENSP00000359085	SINLEJ005598
ENSP00000359085	SINLEJ005600
ENSP00000359098	SINLEJ006064
ENSP00000359114	SINLEJ005624
ENSP00000359114	SINLEJ005626
ENSP00000359119	SINLEJ009583
ENSP00000359121	SINLEJ005623
ENSP00000359127	SINLEJ009878
ENSP00000359130	SINLEJ009877
ENSP00000359149	SINLEJ011892
ENSP00000359149	SINLEJ011890
ENSP00000359160	SINLEJ009859
ENSP00000359170	SINLEJ009844
ENSP00000359171	SINLEJ012476
ENSP00000359171	SINLEJ017986
ENSP00000359174	SINLEJ009851
ENSP00000359181	SINLEJ011904
ENSP00000359204	SINLEJ009855
ENSP00000359204	SINLEJ012457
ENSP00000359206	SINLEJ004399
ENSP00000359211	SINLEJ000211
ENSP00000359211	SINLEJ000210
ENSP00000359212	SINLEJ004400
ENSP00000359215	SINLEJ011905
ENSP00000359215	SINLEJ004382
ENSP00000359219	SINLEJ004389
ENSP00000359219	SINLEJ004390
ENSP00000359221	SINLEJ009162
ENSP00000359222	SINLEJ000355
ENSP00000359222	SINLEJ009865
ENSP00000359225	SINLEJ012540
ENSP00000359230	SINLEJ017273
ENSP00000359233	SINLEJ000324
ENSP00000359234	SINLEJ004377
ENSP00000359245	SINLEJ012448
ENSP00000359245	SINLEJ000327
ENSP00000359258	SINLEJ005613
ENSP00000359285	SINLEJ006795
ENSP00000359285	SINLEJ005471
ENSP00000359292	SINLEJ011886
ENSP00000359295	SINLEJ014346
ENSP00000359295	SINLEJ003861
ENSP00000359297	SINLEJ006387
ENSP00000359297	SINLEJ018456
ENSP00000359300	SINLEJ017034
ENSP00000359305	SINLEJ014381
ENSP00000359305	SINLEJ005771
ENSP00000359345	SINLEJ016682
ENSP00000359345	SINLEJ016680
ENSP00000359356	SINLEJ003863
ENSP00000359356	SINLEJ019034
ENSP00000359357	SINLEJ016786
ENSP00000359361	SINLEJ005484
ENSP00000359364	SINLEJ005533
ENSP00000359376	SINLEJ008276
ENSP00000359378	SINLEJ012757
ENSP00000359401	SINLEJ016785
ENSP00000359410	SINLEJ014393
ENSP00000359424	SINLEJ005798
ENSP00000359446	SINLEJ011881
ENSP00000359454	SINLEJ017706
ENSP00000359454	SINLEJ010051
ENSP00000359464	SINLEJ006830
ENSP00000359464	SINLEJ009788
ENSP00000359474	SINLEJ019393
ENSP00000359474	SINLEJ003859
ENSP00000359478	SINLEJ010499
ENSP00000359483	SINLEJ018983
ENSP00000359484	SINLEJ009790
ENSP00000359484	SINLEJ008381
ENSP00000359485	SINLEJ014796
ENSP00000359485	SINLEJ017490
ENSP00000359489	SINLEJ006353
ENSP00000359490	SINLEJ017493
ENSP00000359490	SINLEJ018083
ENSP00000359497	SINLEJ018364
ENSP00000359497	SINLEJ018114
ENSP00000359504	SINLEJ015075
ENSP00000359504	SINLEJ017495
ENSP00000359507	SINLEJ006675
ENSP00000359512	SINLEJ015072
ENSP00000359512	SINLEJ012860
ENSP00000359521	SINLEJ011750
ENSP00000359531	SINLEJ003860
ENSP00000359532	SINLEJ008242
ENSP00000359532	SINLEJ009745
ENSP00000359539	SINLEJ007949
ENSP00000359539	SINLEJ007950
ENSP00000359540	SINLEJ015523
ENSP00000359540	SINLEJ018381
ENSP00000359552	SINLEJ018963
ENSP00000359563	SINLEJ007700
ENSP00000359575	SINLEJ005706
ENSP00000359575	SINLEJ016264
ENSP00000359581	SINLEJ005721
ENSP00000359581	SINLEJ014382
ENSP00000359594	SINLEJ005726
ENSP00000359594	SINLEJ005728
ENSP00000359596	SINLEJ005730
ENSP00000359603	SINLEJ015193
ENSP00000359603	SINLEJ012791
ENSP00000359606	SINLEJ013482
ENSP00000359607	SINLEJ004555
ENSP00000359607	SINLEJ004554
ENSP00000359612	SINLEJ005685
ENSP00000359621	SINLEJ018816
ENSP00000359629	SINLEJ012034
ENSP00000359629	SINLEJ012035
ENSP00000359630	SINLEJ009682
ENSP00000359630	SINLEJ015286
ENSP00000359634	SINLEJ000921
ENSP00000359645	SINLEJ014890
ENSP00000359645	SINLEJ013336
ENSP00000359664	SINLEJ009843
ENSP00000359665	SINLEJ004379
ENSP00000359680	SINLEJ001025
ENSP00000359685	SINLEJ009681
ENSP00000359685	SINLEJ006922
ENSP00000359698	SINLEJ011897
ENSP00000359727	SINLEJ006808
ENSP00000359727	SINLEJ016977
ENSP00000359729	SINLEJ013440
ENSP00000359740	SINLEJ009785
ENSP00000359740	SINLEJ009784
ENSP00000359782	SINLEJ003181
ENSP00000359787	SINLEJ004229
ENSP00000359787	SINLEJ009821
ENSP00000359799	SINLEJ012541
ENSP00000359799	SINLEJ000208
ENSP00000359802	SINLEJ015623
ENSP00000359804	SINLEJ014333
ENSP00000359804	SINLEJ014332
ENSP00000359819	SINLEJ013438
ENSP00000359837	SINLEJ005566
ENSP00000359837	SINLEJ005567
ENSP00000359848	SINLEJ005562
ENSP00000359866	SINLEJ008510
ENSP00000359866	SINLEJ009672
ENSP00000359890	SINLEJ008156
ENSP00000359890	SINLEJ003078
ENSP00000359892	SINLEJ017135
ENSP00000359904	SINLEJ005579
ENSP00000359910	SINLEJ013954
ENSP00000359939	SINLEJ011898
ENSP00000359942	SINLEJ008342
ENSP00000359976	SINLEJ000370
ENSP00000359982	SINLEJ009940
ENSP00000359982	SINLEJ012440
ENSP00000359988	SINLEJ017312
ENSP00000359990	SINLEJ017314
ENSP00000359990	SINLEJ017313
ENSP00000360002	SINLEJ009667
ENSP00000360031	SINLEJ010659
ENSP00000360031	SINLEJ015465
ENSP00000360035	SINLEJ013131
ENSP00000360035	SINLEJ018745
ENSP00000360054	SINLEJ008388
ENSP00000360054	SINLEJ003127
ENSP00000360065	SINLEJ011820
ENSP00000360104	SINLEJ012083
ENSP00000360104	SINLEJ018335
ENSP00000360107	SINLEJ002973
ENSP00000360108	SINLEJ012517
ENSP00000360120	SINLEJ012510
ENSP00000360124	SINLEJ012464
ENSP00000360129	SINLEJ012441
ENSP00000360138	SINLEJ004497
ENSP00000360141	SINLEJ009214
ENSP00000360141	SINLEJ018556
ENSP00000360147	SINLEJ014783
ENSP00000360149	SINLEJ000338
ENSP00000360149	SINLEJ000339
ENSP00000360154	SINLEJ012765
ENSP00000360154	SINLEJ017983
ENSP00000360157	SINLEJ010002
ENSP00000360157	SINLEJ012486
ENSP00000360163	SINLEJ006195
ENSP00000360183	SINLEJ011212
ENSP00000360184	SINLEJ006497
ENSP00000360200	SINLEJ010006
ENSP00000360217	SINLEJ000510
ENSP00000360222	SINLEJ010508
ENSP00000360231	SINLEJ010005
ENSP00000360231	SINLEJ000198
ENSP00000360242	SINLEJ018429
ENSP00000360250	SINLEJ004562
ENSP00000360250	SINLEJ004340
ENSP00000360255	SINLEJ017937
ENSP00000360255	SINLEJ001893
ENSP00000360262	SINLEJ008802
ENSP00000360266	SINLEJ009893
ENSP00000360266	SINLEJ012567
ENSP00000360268	SINLEJ007934
ENSP00000360269	SINLEJ017178
ENSP00000360269	SINLEJ006044
ENSP00000360270	SINLEJ006282
ENSP00000360280	SINLEJ000031
ENSP00000360290	SINLEJ000010
ENSP00000360293	SINLEJ006547
ENSP00000360293	SINLEJ015447
ENSP00000360296	SINLEJ009989
ENSP00000360296	SINLEJ000008
ENSP00000360299	SINLEJ018510
ENSP00000360299	SINLEJ017782
ENSP00000360305	SINLEJ015446
ENSP00000360305	SINLEJ010682
ENSP00000360310	SINLEJ005478
ENSP00000360316	SINLEJ009942
ENSP00000360317	SINLEJ018301
ENSP00000360320	SINLEJ012509
ENSP00000360327	SINLEJ012498
ENSP00000360365	SINLEJ017721
ENSP00000360366	SINLEJ009884
ENSP00000360371	SINLEJ009883
ENSP00000360381	SINLEJ009881
ENSP00000360398	SINLEJ010991
ENSP00000360411	SINLEJ009888
ENSP00000360423	SINLEJ016293
ENSP00000360423	SINLEJ003869
ENSP00000360425	SINLEJ013529
ENSP00000360425	SINLEJ013525
ENSP00000360431	SINLEJ004267
ENSP00000360431	SINLEJ004269
ENSP00000360437	SINLEJ008828
ENSP00000360464	SINLEJ014882
ENSP00000360472	SINLEJ015208
ENSP00000360472	SINLEJ015209
ENSP00000360473	SINLEJ009256
ENSP00000360475	SINLEJ014423
ENSP00000360483	SINLEJ017021
ENSP00000360488	SINLEJ004272
ENSP00000360493	SINLEJ017981
ENSP00000360493	SINLEJ012648
ENSP00000360497	SINLEJ001561
ENSP00000360498	SINLEJ013485
ENSP00000360515	SINLEJ003143
ENSP00000360522	SINLEJ015194
ENSP00000360522	SINLEJ004273
ENSP00000360526	SINLEJ019236
ENSP00000360526	SINLEJ019256
ENSP00000360530	SINLEJ005683
ENSP00000360532	SINLEJ012653
ENSP00000360532	SINLEJ012651
ENSP00000360538	SINLEJ015195
ENSP00000360540	SINLEJ015196
ENSP00000360541	SINLEJ014850
ENSP00000360541	SINLEJ014849
ENSP00000360549	SINLEJ000028
ENSP00000360549	SINLEJ000029
ENSP00000360560	SINLEJ005025
ENSP00000360561	SINLEJ011933
ENSP00000360576	SINLEJ018892
ENSP00000360577	SINLEJ016118
ENSP00000360593	SINLEJ000351
ENSP00000360608	SINLEJ018303
ENSP00000360609	SINLEJ017149
ENSP00000360613	SINLEJ018742
ENSP00000360613	SINLEJ006223
ENSP00000360623	SINLEJ017914
ENSP00000360626	SINLEJ008742
ENSP00000360626	SINLEJ013022
ENSP00000360635	SINLEJ016265
ENSP00000360644	SINLEJ013049
ENSP00000360645	SINLEJ005671
ENSP00000360645	SINLEJ005672
ENSP00000360652	SINLEJ003008
ENSP00000360664	SINLEJ012499
ENSP00000360672	SINLEJ013048
ENSP00000360672	SINLEJ013047
ENSP00000360676	SINLEJ000573
ENSP00000360676	SINLEJ003667
ENSP00000360683	SINLEJ017125
ENSP00000360683	SINLEJ011183
ENSP00000360689	SINLEJ004528
ENSP00000360690	SINLEJ006370
ENSP00000360690	SINLEJ007152
ENSP00000360727	SINLEJ014317
ENSP00000360727	SINLEJ014316
ENSP00000360757	SINLEJ016683
ENSP00000360762	SINLEJ015129
ENSP00000360776	SINLEJ011108
ENSP00000360782	SINLEJ014371
ENSP00000360798	SINLEJ010012
ENSP00000360798	SINLEJ010011
ENSP00000360806	SINLEJ005457
ENSP00000360806	SINLEJ008286
ENSP00000360818	SINLEJ005530
ENSP00000360821	SINLEJ019108
ENSP00000360822	SINLEJ016297
ENSP00000360822	SINLEJ016443
ENSP00000360828	SINLEJ008775
ENSP00000360828	SINLEJ008779
ENSP00000360850	SINLEJ016678
ENSP00000360855	SINLEJ001193
ENSP00000360855	SINLEJ012000
ENSP00000360860	SINLEJ010323
ENSP00000360882	SINLEJ014407
ENSP00000360882	SINLEJ017130
ENSP00000360905	SINLEJ010018
ENSP00000360905	SINLEJ010019
ENSP00000360916	SINLEJ016280
ENSP00000360916	SINLEJ016282
ENSP00000360918	SINLEJ005851
ENSP00000360918	SINLEJ003965
ENSP00000360938	SINLEJ014419
ENSP00000360938	SINLEJ014418
ENSP00000360939	SINLEJ000009
ENSP00000360944	SINLEJ010013
ENSP00000360966	SINLEJ017334
ENSP00000360967	SINLEJ017932
ENSP00000360967	SINLEJ010744
ENSP00000360985	SINLEJ008306
ENSP00000360991	SINLEJ000880
ENSP00000361001	SINLEJ000807
ENSP00000361027	SINLEJ013343
ENSP00000361042	SINLEJ018921
ENSP00000361043	SINLEJ009915
ENSP00000361043	SINLEJ009914
ENSP00000361057	SINLEJ014372
ENSP00000361057	SINLEJ005554
ENSP00000361064	SINLEJ010559
ENSP00000361066	SINLEJ002742
ENSP00000361076	SINLEJ018293
ENSP00000361084	SINLEJ000684
ENSP00000361084	SINLEJ000687
ENSP00000361087	SINLEJ005781
ENSP00000361107	SINLEJ006403
ENSP00000361107	SINLEJ012550
ENSP00000361110	SINLEJ010827
ENSP00000361110	SINLEJ014353
ENSP00000361125	SINLEJ014500
ENSP00000361125	SINLEJ000991
ENSP00000361140	SINLEJ010042
ENSP00000361140	SINLEJ012023
ENSP00000361141	SINLEJ006399
ENSP00000361143	SINLEJ013442
ENSP00000361151	SINLEJ017145
ENSP00000361151	SINLEJ016466
ENSP00000361162	SINLEJ012885
ENSP00000361180	SINLEJ014375
ENSP00000361185	SINLEJ006631
ENSP00000361186	SINLEJ011147
ENSP00000361189	SINLEJ006632
ENSP00000361206	SINLEJ002035
ENSP00000361207	SINLEJ015544
ENSP00000361219	SINLEJ008923
ENSP00000361219	SINLEJ016299
ENSP00000361238	SINLEJ005165
ENSP00000361238	SINLEJ016221
ENSP00000361245	SINLEJ006935
ENSP00000361254	SINLEJ006444
ENSP00000361264	SINLEJ003864
ENSP00000361290	SINLEJ013390
ENSP00000361290	SINLEJ014866
ENSP00000361301	SINLEJ009316
ENSP00000361302	SINLEJ014360
ENSP00000361310	SINLEJ001121
ENSP00000361311	SINLEJ009935
ENSP00000361311	SINLEJ009936
ENSP00000361331	SINLEJ009912
ENSP00000361331	SINLEJ009913
ENSP00000361363	SINLEJ016707
ENSP00000361366	SINLEJ003893
ENSP00000361383	SINLEJ005638
ENSP00000361413	SINLEJ010930
ENSP00000361418	SINLEJ009934
ENSP00000361418	SINLEJ009933
ENSP00000361433	SINLEJ016295
ENSP00000361458	SINLEJ011835
ENSP00000361458	SINLEJ014835
ENSP00000361465	SINLEJ001075
ENSP00000361471	SINLEJ014331
ENSP00000361471	SINLEJ014330
ENSP00000361473	SINLEJ009964
ENSP00000361475	SINLEJ014338
ENSP00000361483	SINLEJ014348
ENSP00000361483	SINLEJ014347
ENSP00000361486	SINLEJ011253
ENSP00000361499	SINLEJ009413
ENSP00000361499	SINLEJ005011
ENSP00000361502	SINLEJ009953
ENSP00000361522	SINLEJ002005
ENSP00000361524	SINLEJ017139
ENSP00000361540	SINLEJ018832
ENSP00000361540	SINLEJ018595
ENSP00000361547	SINLEJ005544
ENSP00000361562	SINLEJ008689
ENSP00000361562	SINLEJ008688
ENSP00000361564	SINLEJ017143
ENSP00000361595	SINLEJ016525
ENSP00000361596	SINLEJ001763
ENSP00000361602	SINLEJ006640
ENSP00000361602	SINLEJ006643
ENSP00000361608	SINLEJ017255
ENSP00000361608	SINLEJ017254
ENSP00000361616	SINLEJ015161
ENSP00000361625	SINLEJ019154
ENSP00000361626	SINLEJ012199
ENSP00000361628	SINLEJ015735
ENSP00000361628	SINLEJ018413
ENSP00000361635	SINLEJ006461
ENSP00000361636	SINLEJ009314
ENSP00000361636	SINLEJ014320
ENSP00000361653	SINLEJ600126
ENSP00000361653	SINLEJ600125
ENSP00000361666	SINLEJ002041
ENSP00000361667	SINLEJ016275
ENSP00000361668	SINLEJ009675
ENSP00000361700	SINLEJ017503
ENSP00000361700	SINLEJ017745
ENSP00000361705	SINLEJ000927
ENSP00000361731	SINLEJ014429
ENSP00000361748	SINLEJ019399
ENSP00000361769	SINLEJ002673
ENSP00000361777	SINLEJ013697
ENSP00000361777	SINLEJ013698
ENSP00000361791	SINLEJ011778
ENSP00000361800	SINLEJ012751
ENSP00000361818	SINLEJ008615
ENSP00000361818	SINLEJ005469
ENSP00000361824	SINLEJ018304
ENSP00000361824	SINLEJ017904
ENSP00000361845	SINLEJ015981
ENSP00000361845	SINLEJ015976
ENSP00000361857	SINLEJ015064
ENSP00000361883	SINLEJ008290
ENSP00000361883	SINLEJ008289
ENSP00000361892	SINLEJ016990
ENSP00000361892	SINLEJ009696
ENSP00000361894	SINLEJ000787
ENSP00000361895	SINLEJ008341
ENSP00000361895	SINLEJ008595
ENSP00000361918	SINLEJ006836
ENSP00000361923	SINLEJ010702
ENSP00000361923	SINLEJ015423
ENSP00000361926	SINLEJ019131
ENSP00000361930	SINLEJ006913
ENSP00000361930	SINLEJ015276
ENSP00000361932	SINLEJ003997
ENSP00000361935	SINLEJ009626
ENSP00000361949	SINLEJ002092
ENSP00000361965	SINLEJ005523
ENSP00000361965	SINLEJ005524
ENSP00000361990	SINLEJ000993
ENSP00000361990	SINLEJ017089
ENSP00000361995	SINLEJ006741
ENSP00000361995	SINLEJ008507
ENSP00000362010	SINLEJ010501
ENSP00000362010	SINLEJ006544
ENSP00000362014	SINLEJ005640
ENSP00000362014	SINLEJ005639
ENSP00000362018	SINLEJ013622
ENSP00000362018	SINLEJ013621
ENSP00000362041	SINLEJ015457
ENSP00000362041	SINLEJ010668
ENSP00000362060	SINLEJ016976
ENSP00000362061	SINLEJ006479
ENSP00000362071	SINLEJ009381
ENSP00000362085	SINLEJ014431
ENSP00000362092	SINLEJ015104
ENSP00000362097	SINLEJ015704
ENSP00000362097	SINLEJ007207
ENSP00000362105	SINLEJ015054
ENSP00000362105	SINLEJ015051
ENSP00000362110	SINLEJ012616
ENSP00000362121	SINLEJ008384
ENSP00000362123	SINLEJ006613
ENSP00000362123	SINLEJ006614
ENSP00000362125	SINLEJ014181
ENSP00000362125	SINLEJ014143
ENSP00000362127	SINLEJ003812
ENSP00000362135	SINLEJ018233
ENSP00000362135	SINLEJ017099
ENSP00000362136	SINLEJ018232
ENSP00000362136	SINLEJ014999
ENSP00000362144	SINLEJ006616
ENSP00000362151	SINLEJ010116
ENSP00000362153	SINLEJ002689
ENSP00000362159	SINLEJ017859
ENSP00000362159	SINLEJ016279
ENSP00000362166	SINLEJ012180
ENSP00000362183	SINLEJ015025
ENSP00000362207	SINLEJ006513
ENSP00000362208	SINLEJ013524
ENSP00000362261	SINLEJ012731
ENSP00000362261	SINLEJ012736
ENSP00000362271	SINLEJ005565
ENSP00000362271	SINLEJ014425
ENSP00000362273	SINLEJ008333
ENSP00000362282	SINLEJ001933
ENSP00000362282	SINLEJ001934
ENSP00000362285	SINLEJ010636
ENSP00000362298	SINLEJ008028
ENSP00000362300	SINLEJ006915
ENSP00000362300	SINLEJ015278
ENSP00000362304	SINLEJ010587
ENSP00000362304	SINLEJ006422
ENSP00000362308	SINLEJ015032
ENSP00000362308	SINLEJ015035
ENSP00000362314	SINLEJ010527
ENSP00000362328	SINLEJ005021
ENSP00000362328	SINLEJ005020
ENSP00000362329	SINLEJ010614
ENSP00000362329	SINLEJ006652
ENSP00000362334	SINLEJ008593
ENSP00000362340	SINLEJ016120
ENSP00000362344	SINLEJ005560
ENSP00000362353	SINLEJ009107
ENSP00000362353	SINLEJ009004
ENSP00000362361	SINLEJ014376
ENSP00000362369	SINLEJ011243
ENSP00000362369	SINLEJ017818
ENSP00000362386	SINLEJ005603
ENSP00000362387	SINLEJ006621
ENSP00000362387	SINLEJ010573
ENSP00000362399	SINLEJ005664
ENSP00000362399	SINLEJ017600
ENSP00000362401	SINLEJ011714
ENSP00000362401	SINLEJ012442
ENSP00000362409	SINLEJ005712
ENSP00000362409	SINLEJ014343
ENSP00000362413	SINLEJ017398
ENSP00000362427	SINLEJ016813
ENSP00000362427	SINLEJ016172
ENSP00000362441	SINLEJ018104
ENSP00000362441	SINLEJ018103
ENSP00000362442	SINLEJ009744
ENSP00000362446	SINLEJ016071
ENSP00000362446	SINLEJ017237
ENSP00000362456	SINLEJ011903
ENSP00000362463	SINLEJ005013
ENSP00000362463	SINLEJ005014
ENSP00000362469	SINLEJ017326
ENSP00000362469	SINLEJ017333
ENSP00000362480	SINLEJ006572
ENSP00000362481	SINLEJ008098
ENSP00000362524	SINLEJ014379
ENSP00000362524	SINLEJ005692
ENSP00000362532	SINLEJ013123
ENSP00000362550	SINLEJ002001
ENSP00000362550	SINLEJ002000
ENSP00000362555	SINLEJ018191
ENSP00000362563	SINLEJ005694
ENSP00000362576	SINLEJ015022
ENSP00000362576	SINLEJ018166
ENSP00000362578	SINLEJ000989
ENSP00000362590	SINLEJ018753
ENSP00000362592	SINLEJ012623
ENSP00000362592	SINLEJ012605
ENSP00000362608	SINLEJ009572
ENSP00000362639	SINLEJ018352
ENSP00000362643	SINLEJ014109
ENSP00000362643	SINLEJ014112
ENSP00000362649	SINLEJ009619
ENSP00000362650	SINLEJ000861
ENSP00000362656	SINLEJ016676
ENSP00000362674	SINLEJ012609
ENSP00000362680	SINLEJ016900
ENSP00000362680	SINLEJ010068
ENSP00000362688	SINLEJ002785
ENSP00000362688	SINLEJ002783
ENSP00000362690	SINLEJ014357
ENSP00000362704	SINLEJ018111
ENSP00000362704	SINLEJ019340
ENSP00000362707	SINLEJ012179
ENSP00000362711	SINLEJ018112
ENSP00000362711	SINLEJ018365
ENSP00000362728	SINLEJ015100
ENSP00000362734	SINLEJ016287
ENSP00000362744	SINLEJ012608
ENSP00000362744	SINLEJ012620
ENSP00000362751	SINLEJ005541
ENSP00000362751	SINLEJ005540
ENSP00000362762	SINLEJ014480
ENSP00000362768	SINLEJ008884
ENSP00000362773	SINLEJ011834
ENSP00000362777	SINLEJ006528
ENSP00000362799	SINLEJ007126
ENSP00000362803	SINLEJ010283
ENSP00000362817	SINLEJ008636
ENSP00000362817	SINLEJ016965
ENSP00000362819	SINLEJ008635
ENSP00000362820	SINLEJ012868
ENSP00000362820	SINLEJ000623
ENSP00000362824	SINLEJ006327
ENSP00000362824	SINLEJ006326
ENSP00000362841	SINLEJ003122
ENSP00000362841	SINLEJ006819
ENSP00000362863	SINLEJ004492
ENSP00000362869	SINLEJ014398
ENSP00000362870	SINLEJ002859
ENSP00000362873	SINLEJ016697
ENSP00000362888	SINLEJ017898
ENSP00000362888	SINLEJ007931
ENSP00000362894	SINLEJ004523
ENSP00000362894	SINLEJ011992
ENSP00000362900	SINLEJ008233
ENSP00000362900	SINLEJ008645
ENSP00000362918	SINLEJ017045
ENSP00000362918	SINLEJ009613
ENSP00000362924	SINLEJ005587
ENSP00000362924	SINLEJ005589
ENSP00000362931	SINLEJ007193
ENSP00000362931	SINLEJ017160
ENSP00000362936	SINLEJ002851
ENSP00000362936	SINLEJ009756
ENSP00000362937	SINLEJ006773
ENSP00000362937	SINLEJ008482
ENSP00000362942	SINLEJ006823
ENSP00000362942	SINLEJ003128
ENSP00000362946	SINLEJ005573
ENSP00000362948	SINLEJ009767
ENSP00000362962	SINLEJ007444
ENSP00000362987	SINLEJ006457
ENSP00000362991	SINLEJ002975
ENSP00000362993	SINLEJ006458
ENSP00000362993	SINLEJ006459
ENSP00000363001	SINLEJ006731
ENSP00000363003	SINLEJ018331
ENSP00000363018	SINLEJ013260
ENSP00000363021	SINLEJ002775
ENSP00000363040	SINLEJ013799
ENSP00000363041	SINLEJ005751
ENSP00000363041	SINLEJ005742
ENSP00000363043	SINLEJ005507
ENSP00000363046	SINLEJ006465
ENSP00000363054	SINLEJ006718
ENSP00000363054	SINLEJ008629
ENSP00000363064	SINLEJ007579
ENSP00000363064	SINLEJ007586
ENSP00000363092	SINLEJ006865
ENSP00000363092	SINLEJ006466
ENSP00000363107	SINLEJ019458
ENSP00000363107	SINLEJ019226
ENSP00000363117	SINLEJ018280
ENSP00000363118	SINLEJ005808
ENSP00000363134	SINLEJ015972
ENSP00000363135	SINLEJ017470
ENSP00000363149	SINLEJ007456
ENSP00000363149	SINLEJ007466
ENSP00000363189	SINLEJ012092
ENSP00000363191	SINLEJ008668
ENSP00000363205	SINLEJ008891
ENSP00000363205	SINLEJ016334
ENSP00000363211	SINLEJ006619
ENSP00000363216	SINLEJ005786
ENSP00000363228	SINLEJ014042
ENSP00000363228	SINLEJ005970
ENSP00000363229	SINLEJ005789
ENSP00000363250	SINLEJ013627
ENSP00000363255	SINLEJ005646
ENSP00000363255	SINLEJ016289
ENSP00000363260	SINLEJ013506
ENSP00000363275	SINLEJ010532
ENSP00000363275	SINLEJ006592
ENSP00000363286	SINLEJ017328
ENSP00000363286	SINLEJ017332
ENSP00000363298	SINLEJ018242
ENSP00000363298	SINLEJ016510
ENSP00000363313	SINLEJ018399
ENSP00000363339	SINLEJ017532
ENSP00000363344	SINLEJ000170
ENSP00000363345	SINLEJ012456
ENSP00000363349	SINLEJ012455
ENSP00000363384	SINLEJ018050
ENSP00000363390	SINLEJ008311
ENSP00000363394	SINLEJ002777
ENSP00000363394	SINLEJ009808
ENSP00000363397	SINLEJ600060
ENSP00000363397	SINLEJ600115
ENSP00000363400	SINLEJ008416
ENSP00000363414	SINLEJ005453
ENSP00000363419	SINLEJ006700
ENSP00000363435	SINLEJ007300
ENSP00000363492	SINLEJ008324
ENSP00000363506	SINLEJ009806
ENSP00000363512	SINLEJ005809
ENSP00000363512	SINLEJ011739
ENSP00000363520	SINLEJ009692
ENSP00000363524	SINLEJ018276
ENSP00000363524	SINLEJ018356
ENSP00000363533	SINLEJ600118
ENSP00000363553	SINLEJ012554
ENSP00000363553	SINLEJ019418
ENSP00000363574	SINLEJ009164
ENSP00000363591	SINLEJ015720
ENSP00000363603	SINLEJ008621
ENSP00000363614	SINLEJ008511
ENSP00000363616	SINLEJ012997
ENSP00000363616	SINLEJ012996
ENSP00000363621	SINLEJ006861
ENSP00000363621	SINLEJ015220
ENSP00000363641	SINLEJ000109
ENSP00000363641	SINLEJ003841
ENSP00000363642	SINLEJ005734
ENSP00000363643	SINLEJ011756
ENSP00000363643	SINLEJ011769
ENSP00000363667	SINLEJ004796
ENSP00000363668	SINLEJ016681
ENSP00000363668	SINLEJ016679
ENSP00000363676	SINLEJ008259
ENSP00000363708	SINLEJ600342
ENSP00000363708	SINLEJ001335
