PMZ_0041611-RA	ENSLOCP00000000001
PMZ_0010677-RA	ENSLOCP00000010951
PMZ_0040203-RA	ENSLOCP00000010951
PMZ_0024112-RA	ENSLOCP00000010954
PMZ_0046055-RA	ENSLOCP00000010954
PMZ_0018634-RA	ENSLOCP00000010956
PMZ_0044821-RA	ENSLOCP00000010959
PMZ_0036226-RA	ENSLOCP00000010960
PMZ_0008840-RA	ENSLOCP00000010960
PMZ_0022911-RA	ENSLOCP00000010961
PMZ_0005444-RA	ENSLOCP00000010961
PMZ_0032667-RA	ENSLOCP00000010962
PMZ_0027445-RA	ENSLOCP00000010962
PMZ_0006617-RA	ENSLOCP00000010964
PMZ_0011678-RA	ENSLOCP00000010968
PMZ_0011615-RA	ENSLOCP00000010970
PMZ_0031160-RA	ENSLOCP00000010970
PMZ_0044904-RA	ENSLOCP00000010971
PMZ_0005700-RA	ENSLOCP00000010971
PMZ_0016511-RA	ENSLOCP00000010974
PMZ_0022947-RA	ENSLOCP00000010974
PMZ_0034351-RA	ENSLOCP00000010975
PMZ_0046065-RA	ENSLOCP00000010975
PMZ_0023536-RA	ENSLOCP00000010979
PMZ_0036638-RA	ENSLOCP00000010979
PMZ_0042428-RA	ENSLOCP00000010983
PMZ_0046395-RA	ENSLOCP00000010985
PMZ_0045222-RA	ENSLOCP00000010986
PMZ_0035872-RA	ENSLOCP00000010988
PMZ_0021346-RA	ENSLOCP00000010989
PMZ_0041174-RA	ENSLOCP00000010990
PMZ_0005442-RA	ENSLOCP00000010992
PMZ_0040600-RA	ENSLOCP00000010993
PMZ_0032347-RA	ENSLOCP00000010993
PMZ_0047909-RA	ENSLOCP00000010995
PMZ_0048283-RA	ENSLOCP00000010995
PMZ_0045195-RA	ENSLOCP00000010998
PMZ_0031217-RA	ENSLOCP00000010998
PMZ_0043053-RA	ENSLOCP00000011001
PMZ_0048969-RA	ENSLOCP00000011004
PMZ_0038246-RA	ENSLOCP00000011004
PMZ_0046132-RA	ENSLOCP00000011007
PMZ_0011789-RA	ENSLOCP00000011008
PMZ_0040223-RA	ENSLOCP00000011008
PMZ_0006057-RA	ENSLOCP00000011010
PMZ_0034474-RA	ENSLOCP00000011010
PMZ_0008761-RA	ENSLOCP00000011014
PMZ_0018783-RA	ENSLOCP00000011015
PMZ_0011252-RA	ENSLOCP00000011015
PMZ_0000485-RA	ENSLOCP00000011016
PMZ_0044119-RA	ENSLOCP00000011016
PMZ_0038136-RA	ENSLOCP00000011023
PMZ_0015585-RA	ENSLOCP00000011024
PMZ_0012403-RA	ENSLOCP00000011025
PMZ_0021221-RA	ENSLOCP00000011026
PMZ_0018186-RA	ENSLOCP00000011028
PMZ_0008822-RA	ENSLOCP00000011030
PMZ_0042327-RA	ENSLOCP00000011031
PMZ_0042328-RA	ENSLOCP00000011031
PMZ_0000486-RA	ENSLOCP00000011032
PMZ_0030690-RA	ENSLOCP00000011033
PMZ_0028144-RA	ENSLOCP00000011033
PMZ_0047817-RA	ENSLOCP00000011035
PMZ_0040207-RA	ENSLOCP00000011035
PMZ_0045930-RA	ENSLOCP00000011038
PMZ_0045478-RA	ENSLOCP00000011040
PMZ_0038017-RA	ENSLOCP00000011040
PMZ_0032192-RA	ENSLOCP00000011042
PMZ_0040605-RA	ENSLOCP00000011042
PMZ_0029099-RA	ENSLOCP00000011043
PMZ_0044487-RA	ENSLOCP00000011045
PMZ_0031679-RA	ENSLOCP00000011045
PMZ_0046329-RA	ENSLOCP00000011049
PMZ_0032241-RA	ENSLOCP00000011051
PMZ_0046622-RA	ENSLOCP00000011051
PMZ_0043212-RA	ENSLOCP00000011055
PMZ_0043213-RA	ENSLOCP00000011055
PMZ_0029623-RA	ENSLOCP00000011056
PMZ_0049037-RA	ENSLOCP00000011056
PMZ_0035026-RA	ENSLOCP00000011064
PMZ_0037353-RA	ENSLOCP00000011065
PMZ_0038357-RA	ENSLOCP00000011065
PMZ_0027130-RA	ENSLOCP00000011068
PMZ_0043055-RA	ENSLOCP00000011068
PMZ_0044638-RA	ENSLOCP00000011069
PMZ_0033568-RA	ENSLOCP00000011070
PMZ_0001057-RA	ENSLOCP00000011071
PMZ_0006396-RA	ENSLOCP00000011072
PMZ_0037628-RA	ENSLOCP00000011080
PMZ_0041792-RA	ENSLOCP00000011083
PMZ_0007599-RA	ENSLOCP00000011085
PMZ_0018234-RA	ENSLOCP00000011087
PMZ_0008714-RA	ENSLOCP00000011088
PMZ_0019621-RA	ENSLOCP00000011088
PMZ_0036760-RA	ENSLOCP00000011090
PMZ_0032511-RA	ENSLOCP00000011090
PMZ_0031838-RA	ENSLOCP00000011091
PMZ_0031507-RA	ENSLOCP00000011092
PMZ_0023989-RA	ENSLOCP00000011092
PMZ_0027529-RA	ENSLOCP00000011093
PMZ_0042191-RA	ENSLOCP00000011093
PMZ_0027149-RA	ENSLOCP00000011094
PMZ_0004370-RA	ENSLOCP00000011094
PMZ_0045625-RA	ENSLOCP00000011096
PMZ_0043152-RA	ENSLOCP00000011097
PMZ_0030567-RA	ENSLOCP00000011098
PMZ_0046887-RA	ENSLOCP00000011100
PMZ_0045910-RA	ENSLOCP00000011102
PMZ_0016745-RA	ENSLOCP00000011104
PMZ_0040804-RA	ENSLOCP00000011104
PMZ_0031442-RA	ENSLOCP00000011105
PMZ_0029338-RA	ENSLOCP00000011105
PMZ_0014768-RA	ENSLOCP00000011108
PMZ_0017946-RA	ENSLOCP00000011108
PMZ_0003389-RA	ENSLOCP00000011120
PMZ_0005143-RA	ENSLOCP00000011120
PMZ_0035823-RA	ENSLOCP00000011122
PMZ_0031834-RA	ENSLOCP00000011123
PMZ_0043510-RA	ENSLOCP00000011124
PMZ_0040308-RA	ENSLOCP00000011124
PMZ_0021598-RA	ENSLOCP00000011126
PMZ_0046594-RA	ENSLOCP00000011126
PMZ_0027313-RA	ENSLOCP00000011127
PMZ_0046085-RA	ENSLOCP00000011128
PMZ_0026509-RA	ENSLOCP00000011130
PMZ_0043530-RA	ENSLOCP00000011132
PMZ_0035199-RA	ENSLOCP00000011133
PMZ_0037093-RA	ENSLOCP00000011136
PMZ_0017500-RA	ENSLOCP00000011145
PMZ_0046932-RA	ENSLOCP00000011145
PMZ_0041781-RA	ENSLOCP00000011146
PMZ_0044912-RA	ENSLOCP00000011148
PMZ_0032971-RA	ENSLOCP00000011148
PMZ_0013615-RA	ENSLOCP00000011149
PMZ_0043964-RA	ENSLOCP00000011149
PMZ_0038432-RA	ENSLOCP00000011150
PMZ_0044199-RA	ENSLOCP00000011153
PMZ_0041430-RA	ENSLOCP00000011154
PMZ_0046960-RA	ENSLOCP00000011154
PMZ_0001509-RA	ENSLOCP00000011155
PMZ_0021119-RA	ENSLOCP00000011156
PMZ_0042331-RA	ENSLOCP00000011156
PMZ_0010645-RA	ENSLOCP00000011159
PMZ_0046862-RA	ENSLOCP00000011159
PMZ_0031832-RA	ENSLOCP00000011160
PMZ_0031258-RA	ENSLOCP00000011160
PMZ_0034573-RA	ENSLOCP00000011161
PMZ_0034554-RA	ENSLOCP00000011162
PMZ_0034113-RA	ENSLOCP00000011162
PMZ_0047681-RA	ENSLOCP00000011166
PMZ_0046717-RA	ENSLOCP00000011166
PMZ_0033235-RA	ENSLOCP00000011173
PMZ_0011708-RA	ENSLOCP00000011173
PMZ_0042531-RA	ENSLOCP00000011174
PMZ_0017499-RA	ENSLOCP00000011174
PMZ_0029792-RA	ENSLOCP00000011175
PMZ_0010352-RA	ENSLOCP00000011175
PMZ_0001168-RA	ENSLOCP00000011177
PMZ_0041794-RA	ENSLOCP00000011178
PMZ_0036931-RA	ENSLOCP00000011179
PMZ_0012846-RA	ENSLOCP00000011181
PMZ_0035832-RA	ENSLOCP00000011181
PMZ_0003366-RA	ENSLOCP00000011183
PMZ_0045928-RA	ENSLOCP00000011186
PMZ_0016847-RA	ENSLOCP00000011186
PMZ_0006857-RA	ENSLOCP00000011187
PMZ_0046148-RA	ENSLOCP00000011191
PMZ_0045430-RA	ENSLOCP00000011192
PMZ_0048823-RA	ENSLOCP00000011195
PMZ_0002740-RA	ENSLOCP00000011196
PMZ_0040288-RA	ENSLOCP00000011196
PMZ_0042653-RA	ENSLOCP00000011198
PMZ_0036503-RA	ENSLOCP00000011198
PMZ_0029296-RA	ENSLOCP00000011201
PMZ_0002388-RA	ENSLOCP00000011202
PMZ_0047161-RA	ENSLOCP00000011202
PMZ_0013550-RA	ENSLOCP00000011204
PMZ_0047185-RA	ENSLOCP00000011204
PMZ_0038007-RA	ENSLOCP00000011205
PMZ_0033114-RA	ENSLOCP00000011205
PMZ_0032523-RA	ENSLOCP00000011206
PMZ_0045927-RA	ENSLOCP00000011207
PMZ_0014825-RA	ENSLOCP00000011207
PMZ_0007293-RA	ENSLOCP00000011208
PMZ_0045876-RA	ENSLOCP00000011209
PMZ_0041991-RA	ENSLOCP00000011211
PMZ_0041992-RA	ENSLOCP00000011211
PMZ_0044115-RA	ENSLOCP00000011214
PMZ_0031464-RA	ENSLOCP00000011215
PMZ_0035098-RA	ENSLOCP00000011215
PMZ_0041372-RA	ENSLOCP00000011218
PMZ_0032149-RA	ENSLOCP00000011218
PMZ_0043706-RA	ENSLOCP00000011219
PMZ_0031197-RA	ENSLOCP00000011219
PMZ_0003561-RA	ENSLOCP00000011220
PMZ_0043011-RA	ENSLOCP00000011221
PMZ_0031357-RA	ENSLOCP00000011221
PMZ_0048865-RA	ENSLOCP00000011223
PMZ_0034110-RA	ENSLOCP00000011224
PMZ_0008378-RA	ENSLOCP00000011225
PMZ_0037925-RA	ENSLOCP00000011227
PMZ_0026332-RA	ENSLOCP00000011228
PMZ_0033949-RA	ENSLOCP00000011228
PMZ_0043705-RA	ENSLOCP00000011230
PMZ_0043863-RA	ENSLOCP00000011232
PMZ_0002938-RA	ENSLOCP00000011234
PMZ_0043018-RA	ENSLOCP00000011238
PMZ_0012389-RA	ENSLOCP00000011238
PMZ_0030638-RA	ENSLOCP00000011240
PMZ_0044065-RA	ENSLOCP00000011242
PMZ_0047140-RA	ENSLOCP00000011243
PMZ_0029579-RA	ENSLOCP00000011248
PMZ_0045313-RA	ENSLOCP00000011248
PMZ_0040335-RA	ENSLOCP00000011251
PMZ_0040639-RA	ENSLOCP00000011251
PMZ_0048227-RA	ENSLOCP00000011252
PMZ_0043397-RA	ENSLOCP00000011254
PMZ_0044302-RA	ENSLOCP00000011254
PMZ_0020432-RA	ENSLOCP00000011255
PMZ_0044070-RA	ENSLOCP00000011255
PMZ_0012813-RA	ENSLOCP00000011256
PMZ_0033663-RA	ENSLOCP00000011256
PMZ_0033596-RA	ENSLOCP00000011258
PMZ_0044983-RA	ENSLOCP00000011258
PMZ_0015027-RA	ENSLOCP00000011259
PMZ_0045181-RA	ENSLOCP00000011260
PMZ_0035944-RA	ENSLOCP00000011260
PMZ_0037669-RA	ENSLOCP00000011261
PMZ_0023204-RA	ENSLOCP00000011261
PMZ_0028728-RA	ENSLOCP00000011262
PMZ_0041588-RA	ENSLOCP00000011265
PMZ_0037104-RA	ENSLOCP00000011265
PMZ_0013475-RA	ENSLOCP00000011266
PMZ_0041772-RA	ENSLOCP00000011266
PMZ_0042664-RA	ENSLOCP00000011268
PMZ_0019817-RA	ENSLOCP00000011269
PMZ_0045499-RA	ENSLOCP00000011269
PMZ_0034248-RA	ENSLOCP00000011270
PMZ_0010343-RA	ENSLOCP00000011270
PMZ_0019275-RA	ENSLOCP00000011271
PMZ_0037551-RA	ENSLOCP00000011275
PMZ_0046777-RA	ENSLOCP00000011275
PMZ_0027475-RA	ENSLOCP00000011278
PMZ_0026854-RA	ENSLOCP00000011281
PMZ_0029280-RA	ENSLOCP00000011284
PMZ_0046093-RA	ENSLOCP00000011284
PMZ_0013213-RA	ENSLOCP00000011285
PMZ_0026220-RA	ENSLOCP00000011286
PMZ_0036991-RA	ENSLOCP00000011287
PMZ_0033540-RA	ENSLOCP00000011288
PMZ_0043949-RA	ENSLOCP00000011288
PMZ_0011478-RA	ENSLOCP00000011290
PMZ_0041102-RA	ENSLOCP00000011291
PMZ_0001964-RA	ENSLOCP00000011297
PMZ_0046262-RA	ENSLOCP00000011298
PMZ_0011477-RA	ENSLOCP00000011301
PMZ_0041059-RA	ENSLOCP00000011302
PMZ_0044217-RA	ENSLOCP00000011304
PMZ_0009269-RA	ENSLOCP00000011306
PMZ_0048770-RA	ENSLOCP00000011306
PMZ_0027919-RA	ENSLOCP00000011308
PMZ_0035305-RA	ENSLOCP00000011308
PMZ_0003203-RA	ENSLOCP00000011310
PMZ_0030405-RA	ENSLOCP00000011313
PMZ_0040309-RA	ENSLOCP00000011314
PMZ_0033201-RA	ENSLOCP00000011317
PMZ_0033200-RA	ENSLOCP00000011317
PMZ_0043383-RA	ENSLOCP00000011320
PMZ_0002572-RA	ENSLOCP00000011321
PMZ_0041476-RA	ENSLOCP00000011322
PMZ_0045089-RA	ENSLOCP00000011323
PMZ_0006952-RA	ENSLOCP00000011328
PMZ_0046442-RA	ENSLOCP00000011331
PMZ_0036117-RA	ENSLOCP00000011332
PMZ_0036417-RA	ENSLOCP00000011332
PMZ_0033016-RA	ENSLOCP00000011337
PMZ_0018509-RA	ENSLOCP00000011337
PMZ_0041448-RA	ENSLOCP00000011338
PMZ_0019081-RA	ENSLOCP00000011338
PMZ_0028794-RA	ENSLOCP00000011340
PMZ_0033335-RA	ENSLOCP00000011340
PMZ_0046097-RA	ENSLOCP00000011344
PMZ_0042500-RA	ENSLOCP00000011345
PMZ_0045159-RA	ENSLOCP00000011349
PMZ_0037687-RA	ENSLOCP00000011349
PMZ_0040624-RA	ENSLOCP00000011351
PMZ_0040609-RA	ENSLOCP00000011353
PMZ_0044344-RA	ENSLOCP00000011355
PMZ_0043914-RA	ENSLOCP00000011355
PMZ_0028768-RA	ENSLOCP00000011358
PMZ_0003795-RA	ENSLOCP00000011358
PMZ_0041398-RA	ENSLOCP00000011361
PMZ_0040610-RA	ENSLOCP00000011363
PMZ_0002742-RA	ENSLOCP00000011364
PMZ_0011208-RA	ENSLOCP00000011365
PMZ_0034775-RA	ENSLOCP00000011368
PMZ_0003012-RA	ENSLOCP00000011373
PMZ_0003011-RA	ENSLOCP00000011373
PMZ_0048906-RA	ENSLOCP00000011377
PMZ_0048952-RA	ENSLOCP00000011377
PMZ_0032653-RA	ENSLOCP00000011379
PMZ_0032531-RA	ENSLOCP00000011381
PMZ_0002356-RA	ENSLOCP00000011381
PMZ_0041516-RA	ENSLOCP00000011384
PMZ_0035724-RA	ENSLOCP00000011384
PMZ_0037189-RA	ENSLOCP00000011386
PMZ_0046282-RA	ENSLOCP00000011387
PMZ_0040589-RA	ENSLOCP00000011392
PMZ_0030453-RA	ENSLOCP00000011394
PMZ_0041477-RA	ENSLOCP00000011394
PMZ_0021943-RA	ENSLOCP00000011399
PMZ_0028772-RA	ENSLOCP00000011400
PMZ_0038485-RA	ENSLOCP00000011402
PMZ_0028488-RA	ENSLOCP00000011402
PMZ_0040313-RA	ENSLOCP00000011405
PMZ_0028897-RA	ENSLOCP00000011405
PMZ_0034089-RA	ENSLOCP00000011406
PMZ_0041518-RA	ENSLOCP00000011406
PMZ_0045280-RA	ENSLOCP00000011411
PMZ_0043551-RA	ENSLOCP00000011414
PMZ_0046859-RA	ENSLOCP00000011414
PMZ_0003792-RA	ENSLOCP00000011415
PMZ_0034932-RA	ENSLOCP00000011417
PMZ_0018583-RA	ENSLOCP00000011418
PMZ_0045017-RA	ENSLOCP00000011419
PMZ_0040194-RA	ENSLOCP00000011422
PMZ_0048243-RA	ENSLOCP00000011423
PMZ_0038831-RA	ENSLOCP00000011424
PMZ_0014388-RA	ENSLOCP00000011424
PMZ_0029121-RA	ENSLOCP00000011426
PMZ_0040779-RA	ENSLOCP00000011427
PMZ_0029479-RA	ENSLOCP00000011429
PMZ_0041343-RA	ENSLOCP00000011429
PMZ_0044343-RA	ENSLOCP00000011430
PMZ_0039065-RA	ENSLOCP00000011430
PMZ_0026864-RA	ENSLOCP00000011431
PMZ_0041524-RA	ENSLOCP00000011431
PMZ_0044704-RA	ENSLOCP00000011434
PMZ_0048126-RA	ENSLOCP00000011434
PMZ_0017216-RA	ENSLOCP00000011435
PMZ_0048533-RA	ENSLOCP00000011435
PMZ_0029649-RA	ENSLOCP00000011437
PMZ_0008587-RA	ENSLOCP00000011438
PMZ_0011072-RA	ENSLOCP00000011438
PMZ_0019547-RA	ENSLOCP00000011440
PMZ_0034543-RA	ENSLOCP00000011440
PMZ_0041523-RA	ENSLOCP00000011443
PMZ_0042481-RA	ENSLOCP00000011443
PMZ_0015025-RA	ENSLOCP00000011445
PMZ_0040442-RA	ENSLOCP00000011450
PMZ_0029306-RA	ENSLOCP00000011451
PMZ_0031328-RA	ENSLOCP00000011452
PMZ_0016974-RA	ENSLOCP00000011453
PMZ_0047418-RA	ENSLOCP00000011454
PMZ_0002611-RA	ENSLOCP00000011454
PMZ_0040898-RA	ENSLOCP00000011455
PMZ_0027772-RA	ENSLOCP00000011456
PMZ_0032520-RA	ENSLOCP00000011460
PMZ_0029049-RA	ENSLOCP00000011461
PMZ_0007878-RA	ENSLOCP00000011462
PMZ_0029827-RA	ENSLOCP00000011462
PMZ_0012776-RA	ENSLOCP00000011468
PMZ_0030441-RA	ENSLOCP00000011468
PMZ_0045617-RA	ENSLOCP00000011469
PMZ_0009349-RA	ENSLOCP00000011472
PMZ_0011291-RA	ENSLOCP00000011472
PMZ_0045407-RA	ENSLOCP00000011473
PMZ_0045560-RA	ENSLOCP00000011473
PMZ_0014367-RA	ENSLOCP00000011474
PMZ_0047076-RA	ENSLOCP00000011474
PMZ_0015895-RA	ENSLOCP00000011477
PMZ_0013656-RA	ENSLOCP00000011478
PMZ_0030389-RA	ENSLOCP00000011480
PMZ_0018613-RA	ENSLOCP00000011489
PMZ_0002348-RA	ENSLOCP00000011490
PMZ_0045724-RA	ENSLOCP00000011493
PMZ_0043917-RA	ENSLOCP00000011493
PMZ_0031410-RA	ENSLOCP00000011494
PMZ_0046248-RA	ENSLOCP00000011494
PMZ_0044515-RA	ENSLOCP00000011495
PMZ_0010468-RA	ENSLOCP00000011495
PMZ_0035469-RA	ENSLOCP00000011499
PMZ_0048056-RA	ENSLOCP00000011500
PMZ_0002310-RA	ENSLOCP00000011502
PMZ_0007328-RA	ENSLOCP00000011507
PMZ_0037224-RA	ENSLOCP00000011507
PMZ_0029224-RA	ENSLOCP00000011510
PMZ_0043042-RA	ENSLOCP00000011512
PMZ_0047859-RA	ENSLOCP00000011512
PMZ_0028918-RA	ENSLOCP00000011515
PMZ_0040284-RA	ENSLOCP00000011515
PMZ_0041237-RA	ENSLOCP00000011517
PMZ_0011104-RA	ENSLOCP00000011519
PMZ_0036266-RA	ENSLOCP00000011519
PMZ_0007012-RA	ENSLOCP00000011520
PMZ_0011324-RA	ENSLOCP00000011522
PMZ_0047556-RA	ENSLOCP00000011522
PMZ_0032802-RA	ENSLOCP00000011526
PMZ_0032504-RA	ENSLOCP00000011526
PMZ_0002239-RA	ENSLOCP00000011529
PMZ_0032894-RA	ENSLOCP00000011535
PMZ_0029221-RA	ENSLOCP00000011539
PMZ_0020354-RA	ENSLOCP00000011539
PMZ_0007329-RA	ENSLOCP00000011540
PMZ_0034495-RA	ENSLOCP00000011540
PMZ_0000976-RA	ENSLOCP00000011541
PMZ_0047263-RA	ENSLOCP00000011541
PMZ_0040441-RA	ENSLOCP00000011543
PMZ_0026135-RA	ENSLOCP00000011543
PMZ_0020239-RA	ENSLOCP00000011546
PMZ_0047172-RA	ENSLOCP00000011546
PMZ_0012118-RA	ENSLOCP00000011547
PMZ_0018777-RA	ENSLOCP00000011549
PMZ_0028829-RA	ENSLOCP00000011550
PMZ_0047235-RA	ENSLOCP00000011550
PMZ_0032046-RA	ENSLOCP00000011552
PMZ_0011832-RA	ENSLOCP00000011553
PMZ_0045033-RA	ENSLOCP00000011554
PMZ_0042038-RA	ENSLOCP00000011554
PMZ_0031737-RA	ENSLOCP00000011556
PMZ_0042485-RA	ENSLOCP00000011558
PMZ_0029968-RA	ENSLOCP00000011558
PMZ_0011730-RA	ENSLOCP00000011559
PMZ_0019535-RA	ENSLOCP00000011565
PMZ_0006441-RA	ENSLOCP00000011571
PMZ_0019302-RA	ENSLOCP00000011571
PMZ_0007162-RA	ENSLOCP00000011572
PMZ_0009683-RA	ENSLOCP00000011573
PMZ_0000016-RA	ENSLOCP00000011573
PMZ_0041866-RA	ENSLOCP00000011576
PMZ_0032047-RA	ENSLOCP00000011578
PMZ_0026277-RA	ENSLOCP00000011578
PMZ_0026090-RA	ENSLOCP00000011580
PMZ_0040869-RA	ENSLOCP00000011580
PMZ_0030589-RA	ENSLOCP00000011581
PMZ_0019614-RA	ENSLOCP00000011582
PMZ_0045526-RA	ENSLOCP00000011583
PMZ_0048966-RA	ENSLOCP00000011584
PMZ_0048387-RA	ENSLOCP00000011587
PMZ_0031231-RA	ENSLOCP00000011588
PMZ_0002571-RA	ENSLOCP00000011590
PMZ_0047452-RA	ENSLOCP00000011590
PMZ_0011205-RA	ENSLOCP00000011593
PMZ_0046407-RA	ENSLOCP00000011593
PMZ_0046383-RA	ENSLOCP00000011594
PMZ_0042087-RA	ENSLOCP00000011595
PMZ_0032104-RA	ENSLOCP00000011595
PMZ_0042421-RA	ENSLOCP00000011596
PMZ_0014552-RA	ENSLOCP00000011597
PMZ_0036319-RA	ENSLOCP00000011597
PMZ_0038777-RA	ENSLOCP00000011599
PMZ_0046553-RA	ENSLOCP00000011599
PMZ_0043559-RA	ENSLOCP00000011600
PMZ_0038171-RA	ENSLOCP00000011600
PMZ_0048745-RA	ENSLOCP00000011605
PMZ_0047924-RA	ENSLOCP00000011605
PMZ_0044323-RA	ENSLOCP00000011607
PMZ_0040196-RA	ENSLOCP00000011608
PMZ_0037564-RA	ENSLOCP00000011608
PMZ_0033492-RA	ENSLOCP00000011612
PMZ_0003963-RA	ENSLOCP00000011614
PMZ_0042928-RA	ENSLOCP00000011617
PMZ_0029699-RA	ENSLOCP00000011619
PMZ_0042501-RA	ENSLOCP00000011622
PMZ_0047021-RA	ENSLOCP00000011622
PMZ_0031005-RA	ENSLOCP00000011623
PMZ_0041820-RA	ENSLOCP00000011623
PMZ_0027924-RA	ENSLOCP00000011624
PMZ_0002910-RA	ENSLOCP00000011626
PMZ_0042313-RA	ENSLOCP00000011627
PMZ_0028856-RA	ENSLOCP00000011628
PMZ_0026031-RA	ENSLOCP00000011632
PMZ_0045974-RA	ENSLOCP00000011632
PMZ_0040575-RA	ENSLOCP00000011635
PMZ_0001609-RA	ENSLOCP00000011635
PMZ_0037658-RA	ENSLOCP00000011637
PMZ_0047627-RA	ENSLOCP00000011637
PMZ_0011335-RA	ENSLOCP00000011639
PMZ_0043494-RA	ENSLOCP00000011640
PMZ_0040430-RA	ENSLOCP00000011641
PMZ_0045481-RA	ENSLOCP00000011651
PMZ_0028729-RA	ENSLOCP00000011651
PMZ_0042310-RA	ENSLOCP00000011652
PMZ_0005790-RA	ENSLOCP00000011653
PMZ_0036027-RA	ENSLOCP00000011653
PMZ_0041804-RA	ENSLOCP00000011654
PMZ_0044527-RA	ENSLOCP00000011658
PMZ_0037370-RA	ENSLOCP00000011659
PMZ_0003961-RA	ENSLOCP00000011659
PMZ_0006647-RA	ENSLOCP00000011663
PMZ_0039372-RA	ENSLOCP00000011663
PMZ_0033875-RA	ENSLOCP00000011664
PMZ_0044569-RA	ENSLOCP00000011664
PMZ_0043361-RA	ENSLOCP00000011665
PMZ_0040476-RA	ENSLOCP00000011666
PMZ_0030990-RA	ENSLOCP00000011666
PMZ_0040195-RA	ENSLOCP00000011667
PMZ_0034172-RA	ENSLOCP00000011667
PMZ_0041153-RA	ENSLOCP00000011670
PMZ_0034453-RA	ENSLOCP00000011670
PMZ_0045477-RA	ENSLOCP00000011676
PMZ_0029904-RA	ENSLOCP00000011676
PMZ_0040022-RA	ENSLOCP00000011677
PMZ_0009237-RA	ENSLOCP00000011677
PMZ_0026188-RA	ENSLOCP00000011679
PMZ_0043410-RA	ENSLOCP00000011679
PMZ_0026842-RA	ENSLOCP00000011680
PMZ_0020712-RA	ENSLOCP00000011681
PMZ_0008218-RA	ENSLOCP00000011683
PMZ_0045515-RA	ENSLOCP00000011685
PMZ_0005702-RA	ENSLOCP00000011688
PMZ_0043875-RA	ENSLOCP00000011689
PMZ_0043411-RA	ENSLOCP00000011690
PMZ_0033545-RA	ENSLOCP00000011690
PMZ_0038321-RA	ENSLOCP00000011691
PMZ_0044549-RA	ENSLOCP00000011691
PMZ_0043144-RA	ENSLOCP00000011692
PMZ_0044805-RA	ENSLOCP00000011693
PMZ_0000423-RA	ENSLOCP00000011693
PMZ_0031396-RA	ENSLOCP00000011694
PMZ_0006646-RB	ENSLOCP00000011695
PMZ_0040123-RA	ENSLOCP00000011695
PMZ_0029213-RA	ENSLOCP00000011696
PMZ_0029956-RA	ENSLOCP00000011700
PMZ_0034328-RA	ENSLOCP00000011701
PMZ_0013013-RA	ENSLOCP00000011702
PMZ_0016479-RA	ENSLOCP00000011702
PMZ_0045503-RA	ENSLOCP00000011703
PMZ_0045541-RA	ENSLOCP00000011703
PMZ_0008730-RA	ENSLOCP00000011704
PMZ_0040475-RA	ENSLOCP00000011709
PMZ_0027435-RA	ENSLOCP00000011710
PMZ_0023683-RA	ENSLOCP00000011710
PMZ_0044551-RA	ENSLOCP00000011713
PMZ_0044550-RA	ENSLOCP00000011713
PMZ_0041510-RA	ENSLOCP00000011714
PMZ_0032842-RA	ENSLOCP00000011715
PMZ_0044884-RA	ENSLOCP00000011716
PMZ_0013833-RA	ENSLOCP00000011718
PMZ_0030225-RA	ENSLOCP00000011718
PMZ_0041837-RA	ENSLOCP00000011720
PMZ_0020272-RA	ENSLOCP00000011720
PMZ_0022877-RA	ENSLOCP00000011724
PMZ_0044914-RA	ENSLOCP00000011726
PMZ_0045614-RA	ENSLOCP00000011727
PMZ_0031512-RA	ENSLOCP00000011727
PMZ_0022371-RA	ENSLOCP00000011728
PMZ_0039055-RA	ENSLOCP00000011730
PMZ_0036862-RA	ENSLOCP00000011730
PMZ_0042981-RA	ENSLOCP00000011731
PMZ_0038959-RA	ENSLOCP00000011731
PMZ_0026766-RA	ENSLOCP00000011732
PMZ_0027108-RA	ENSLOCP00000011737
PMZ_0008729-RA	ENSLOCP00000011738
PMZ_0041466-RA	ENSLOCP00000011741
PMZ_0008475-RA	ENSLOCP00000011742
PMZ_0043876-RA	ENSLOCP00000011742
PMZ_0035077-RA	ENSLOCP00000011744
PMZ_0031830-RA	ENSLOCP00000011744
PMZ_0033759-RA	ENSLOCP00000011745
PMZ_0038033-RA	ENSLOCP00000011745
PMZ_0044197-RA	ENSLOCP00000011746
PMZ_0044644-RA	ENSLOCP00000011747
PMZ_0044806-RA	ENSLOCP00000011747
PMZ_0038821-RA	ENSLOCP00000011749
PMZ_0008476-RA	ENSLOCP00000011752
PMZ_0033500-RA	ENSLOCP00000011756
PMZ_0026131-RA	ENSLOCP00000011756
PMZ_0026738-RA	ENSLOCP00000011758
PMZ_0044522-RA	ENSLOCP00000011761
PMZ_0045598-RA	ENSLOCP00000011764
PMZ_0035371-RA	ENSLOCP00000011765
PMZ_0045119-RA	ENSLOCP00000011765
PMZ_0041810-RA	ENSLOCP00000011766
PMZ_0044523-RA	ENSLOCP00000011769
PMZ_0044524-RA	ENSLOCP00000011769
PMZ_0041512-RA	ENSLOCP00000011772
PMZ_0027368-RA	ENSLOCP00000011773
PMZ_0040150-RA	ENSLOCP00000011774
PMZ_0040149-RA	ENSLOCP00000011774
PMZ_0036511-RA	ENSLOCP00000011775
PMZ_0041159-RA	ENSLOCP00000011775
PMZ_0042454-RA	ENSLOCP00000011776
