SINCAM000007	SINLEJ008012
SINCAM010619	SINLEJ013094
SINCAM010621	SINLEJ017119
SINCAM010622	SINLEJ011174
SINCAM010622	SINLEJ017118
SINCAM010623	SINLEJ011170
SINCAM010623	SINLEJ017111
SINCAM010626	SINLEJ011169
SINCAM010627	SINLEJ009272
SINCAM010628	SINLEJ009262
SINCAM010628	SINLEJ009264
SINCAM010631	SINLEJ013919
SINCAM010634	SINLEJ013976
SINCAM010634	SINLEJ008807
SINCAM010636	SINLEJ011415
SINCAM010636	SINLEJ004983
SINCAM010637	SINLEJ009266
SINCAM010637	SINLEJ010439
SINCAM010640	SINLEJ009320
SINCAM010641	SINLEJ013924
SINCAM010643	SINLEJ011166
SINCAM010644	SINLEJ011176
SINCAM010645	SINLEJ013000
SINCAM010646	SINLEJ011165
SINCAM010646	SINLEJ011164
SINCAM010648	SINLEJ003996
SINCAM010649	SINLEJ005048
SINCAM010654	SINLEJ007690
SINCAM010654	SINLEJ007691
SINCAM010655	SINLEJ006483
SINCAM010656	SINLEJ013505
SINCAM010657	SINLEJ012964
SINCAM010657	SINLEJ009259
SINCAM010659	SINLEJ008692
SINCAM010660	SINLEJ011250
SINCAM010662	SINLEJ008698
SINCAM010662	SINLEJ014056
SINCAM010663	SINLEJ009300
SINCAM010664	SINLEJ011126
SINCAM010664	SINLEJ014043
SINCAM010665	SINLEJ011122
SINCAM010667	SINLEJ011236
SINCAM010668	SINLEJ009166
SINCAM010669	SINLEJ017245
SINCAM010671	SINLEJ008811
SINCAM010671	SINLEJ008810
SINCAM010672	SINLEJ017133
SINCAM010672	SINLEJ016087
SINCAM010676	SINLEJ008824
SINCAM010676	SINLEJ008825
SINCAM010678	SINLEJ008823
SINCAM010678	SINLEJ008820
SINCAM010679	SINLEJ011255
SINCAM010680	SINLEJ008809
SINCAM010680	SINLEJ008808
SINCAM010681	SINLEJ019392
SINCAM010682	SINLEJ009171
SINCAM010682	SINLEJ009172
SINCAM010683	SINLEJ013159
SINCAM010683	SINLEJ009169
SINCAM010684	SINLEJ002923
SINCAM010685	SINLEJ008690
SINCAM010685	SINLEJ017298
SINCAM010688	SINLEJ008847
SINCAM010688	SINLEJ008848
SINCAM010690	SINLEJ018427
SINCAM010692	SINLEJ011569
SINCAM010696	SINLEJ014534
SINCAM010698	SINLEJ017644
SINCAM010698	SINLEJ002887
SINCAM010701	SINLEJ006397
SINCAM010701	SINLEJ014152
SINCAM010702	SINLEJ007065
SINCAM010703	SINLEJ013432
SINCAM010716	SINLEJ017649
SINCAM010716	SINLEJ012099
SINCAM010717	SINLEJ003013
SINCAM010720	SINLEJ007055
SINCAM010724	SINLEJ003833
SINCAM010727	SINLEJ012692
SINCAM010729	SINLEJ005362
SINCAM010732	SINLEJ019006
SINCAM010736	SINLEJ013622
SINCAM010736	SINLEJ013621
SINCAM010740	SINLEJ012608
SINCAM010740	SINLEJ012620
SINCAM010742	SINLEJ012609
SINCAM010743	SINLEJ009246
SINCAM010743	SINLEJ013003
SINCAM010744	SINLEJ015083
SINCAM010748	SINLEJ006077
SINCAM010752	SINLEJ019269
SINCAM010753	SINLEJ014409
SINCAM010754	SINLEJ003542
SINCAM010754	SINLEJ015643
SINCAM010757	SINLEJ018207
SINCAM010758	SINLEJ018016
SINCAM010762	SINLEJ007115
SINCAM010762	SINLEJ006260
SINCAM010763	SINLEJ018866
SINCAM010764	SINLEJ006264
SINCAM010765	SINLEJ007075
SINCAM010765	SINLEJ017109
SINCAM010768	SINLEJ006387
SINCAM010768	SINLEJ018456
SINCAM010769	SINLEJ007094
SINCAM010771	SINLEJ011839
SINCAM010774	SINLEJ009879
SINCAM010775	SINLEJ009297
SINCAM010775	SINLEJ011753
SINCAM010777	SINLEJ007095
SINCAM010780	SINLEJ017100
SINCAM010780	SINLEJ007082
SINCAM010782	SINLEJ017098
SINCAM010782	SINLEJ007084
SINCAM010783	SINLEJ017099
SINCAM010783	SINLEJ007083
SINCAM010785	SINLEJ007089
SINCAM010785	SINLEJ017097
SINCAM010786	SINLEJ017096
SINCAM010786	SINLEJ007086
SINCAM010791	SINLEJ015030
SINCAM010795	SINLEJ012765
SINCAM010795	SINLEJ017984
SINCAM010797	SINLEJ017621
SINCAM010800	SINLEJ006348
SINCAM010800	SINLEJ006349
SINCAM010804	SINLEJ014145
SINCAM010806	SINLEJ006305
SINCAM010807	SINLEJ007104
SINCAM010808	SINLEJ014474
SINCAM010810	SINLEJ006309
SINCAM010811	SINLEJ007103
SINCAM010811	SINLEJ006308
SINCAM010812	SINLEJ018102
SINCAM010813	SINLEJ007442
SINCAM010816	SINLEJ014889
SINCAM010816	SINLEJ013355
SINCAM010820	SINLEJ015078
SINCAM010820	SINLEJ015077
SINCAM010825	SINLEJ019247
SINCAM010825	SINLEJ018628
SINCAM010826	SINLEJ015032
SINCAM010826	SINLEJ015035
SINCAM010827	SINLEJ015058
SINCAM010828	SINLEJ015943
SINCAM010833	SINLEJ011817
SINCAM010839	SINLEJ013410
SINCAM010841	SINLEJ013359
SINCAM010841	SINLEJ017692
SINCAM010842	SINLEJ017930
SINCAM010842	SINLEJ018265
SINCAM010845	SINLEJ012642
SINCAM010845	SINLEJ013558
SINCAM010848	SINLEJ013389
SINCAM010848	SINLEJ018827
SINCAM010850	SINLEJ011730
SINCAM010852	SINLEJ013368
SINCAM010852	SINLEJ018887
SINCAM010854	SINLEJ011779
SINCAM010854	SINLEJ013460
SINCAM010859	SINLEJ013438
SINCAM010860	SINLEJ013434
SINCAM010861	SINLEJ013440
SINCAM010865	SINLEJ017790
SINCAM010869	SINLEJ014893
SINCAM010869	SINLEJ013338
SINCAM010870	SINLEJ014890
SINCAM010870	SINLEJ013336
SINCAM010872	SINLEJ013398
SINCAM010872	SINLEJ017715
SINCAM010873	SINLEJ011853
SINCAM010875	SINLEJ013399
SINCAM010876	SINLEJ019255
SINCAM010876	SINLEJ010689
SINCAM010879	SINLEJ010049
SINCAM010880	SINLEJ009903
SINCAM010880	SINLEJ010047
SINCAM010885	SINLEJ011854
SINCAM010885	SINLEJ014883
SINCAM010886	SINLEJ014842
SINCAM010887	SINLEJ006354
SINCAM010888	SINLEJ006353
SINCAM010888	SINLEJ006956
SINCAM010891	SINLEJ011962
SINCAM010891	SINLEJ000491
SINCAM010892	SINLEJ007153
SINCAM010893	SINLEJ007060
SINCAM010895	SINLEJ006511
SINCAM010900	SINLEJ006201
SINCAM010901	SINLEJ001089
SINCAM010902	SINLEJ006151
SINCAM010903	SINLEJ019285
SINCAM010903	SINLEJ019185
SINCAM010904	SINLEJ006287
SINCAM010904	SINLEJ007058
SINCAM010907	SINLEJ006322
SINCAM010912	SINLEJ006228
SINCAM010912	SINLEJ006227
SINCAM010913	SINLEJ006232
SINCAM010914	SINLEJ014100
SINCAM010914	SINLEJ018704
SINCAM010918	SINLEJ014029
SINCAM010923	SINLEJ014882
SINCAM010924	SINLEJ007313
SINCAM010924	SINLEJ008639
SINCAM010927	SINLEJ013324
SINCAM010931	SINLEJ003054
SINCAM010940	SINLEJ007070
SINCAM010940	SINLEJ006196
SINCAM010942	SINLEJ013088
SINCAM010947	SINLEJ013457
SINCAM010947	SINLEJ013458
SINCAM010949	SINLEJ006997
SINCAM010951	SINLEJ007011
SINCAM010951	SINLEJ005843
SINCAM010954	SINLEJ007009
SINCAM010956	SINLEJ006176
SINCAM010956	SINLEJ006178
SINCAM010963	SINLEJ008098
SINCAM010964	SINLEJ019367
SINCAM010965	SINLEJ002955
SINCAM010966	SINLEJ018104
SINCAM010966	SINLEJ018103
SINCAM010970	SINLEJ014149
SINCAM010970	SINLEJ014175
SINCAM010972	SINLEJ011786
SINCAM010972	SINLEJ011785
SINCAM010973	SINLEJ013442
SINCAM010976	SINLEJ006076
SINCAM010976	SINLEJ000813
SINCAM010977	SINLEJ017761
SINCAM010977	SINLEJ011859
SINCAM010978	SINLEJ006239
SINCAM010978	SINLEJ007034
SINCAM010979	SINLEJ017723
SINCAM010980	SINLEJ006185
SINCAM010980	SINLEJ007408
SINCAM010983	SINLEJ017398
SINCAM010987	SINLEJ012662
SINCAM010987	SINLEJ012660
SINCAM010988	SINLEJ011824
SINCAM010990	SINLEJ007250
SINCAM010999	SINLEJ019131
SINCAM011002	SINLEJ011668
SINCAM011002	SINLEJ013395
SINCAM011005	SINLEJ011782
SINCAM011007	SINLEJ011847
SINCAM011007	SINLEJ013444
SINCAM011015	SINLEJ003008
SINCAM011018	SINLEJ012760
SINCAM011019	SINLEJ016000
SINCAM011020	SINLEJ012773
SINCAM011020	SINLEJ015045
SINCAM011026	SINLEJ015855
SINCAM011027	SINLEJ018629
SINCAM011030	SINLEJ008369
SINCAM011032	SINLEJ007049
SINCAM011032	SINLEJ006270
SINCAM011035	SINLEJ013330
SINCAM011035	SINLEJ011829
SINCAM011036	SINLEJ017755
SINCAM011036	SINLEJ019452
SINCAM011038	SINLEJ008160
SINCAM011040	SINLEJ007126
SINCAM011042	SINLEJ006327
SINCAM011042	SINLEJ006326
SINCAM011043	SINLEJ018660
SINCAM011043	SINLEJ018659
SINCAM011045	SINLEJ017077
SINCAM011047	SINLEJ011325
SINCAM011047	SINLEJ011364
SINCAM011050	SINLEJ014707
SINCAM011051	SINLEJ011023
SINCAM011052	SINLEJ018578
SINCAM011052	SINLEJ014722
SINCAM011053	SINLEJ002769
SINCAM011053	SINLEJ002770
SINCAM011056	SINLEJ011025
SINCAM011056	SINLEJ002947
SINCAM011057	SINLEJ010908
SINCAM011057	SINLEJ010906
SINCAM011058	SINLEJ009120
SINCAM011059	SINLEJ005217
SINCAM011059	SINLEJ000319
SINCAM011060	SINLEJ008977
SINCAM011060	SINLEJ011009
SINCAM011062	SINLEJ002944
SINCAM011063	SINLEJ011012
SINCAM011063	SINLEJ002943
SINCAM011064	SINLEJ014709
SINCAM011064	SINLEJ005223
SINCAM011065	SINLEJ009136
SINCAM011066	SINLEJ009041
SINCAM011066	SINLEJ009042
SINCAM011068	SINLEJ009125
SINCAM011069	SINLEJ005338
SINCAM011071	SINLEJ009152
SINCAM011072	SINLEJ010936
SINCAM011073	SINLEJ002768
SINCAM011074	SINLEJ009156
SINCAM011074	SINLEJ009155
SINCAM011075	SINLEJ009979
SINCAM011077	SINLEJ014764
SINCAM011078	SINLEJ009083
SINCAM011080	SINLEJ017413
SINCAM011080	SINLEJ009087
SINCAM011082	SINLEJ015645
SINCAM011082	SINLEJ011088
SINCAM011083	SINLEJ009089
SINCAM011083	SINLEJ009091
SINCAM011084	SINLEJ008944
SINCAM011084	SINLEJ008945
SINCAM011085	SINLEJ016115
SINCAM011085	SINLEJ011080
SINCAM011086	SINLEJ011078
SINCAM011086	SINLEJ015636
SINCAM011088	SINLEJ016112
SINCAM011090	SINLEJ016111
SINCAM011094	SINLEJ009076
SINCAM011099	SINLEJ011041
SINCAM011099	SINLEJ015597
SINCAM011100	SINLEJ005431
SINCAM011101	SINLEJ005428
SINCAM011102	SINLEJ014908
SINCAM011102	SINLEJ003656
SINCAM011103	SINLEJ005374
SINCAM011103	SINLEJ006454
SINCAM011104	SINLEJ005803
SINCAM011104	SINLEJ005802
SINCAM011107	SINLEJ005289
SINCAM011107	SINLEJ019235
SINCAM011111	SINLEJ005247
SINCAM011111	SINLEJ005254
SINCAM011114	SINLEJ011923
SINCAM011115	SINLEJ011953
SINCAM011117	SINLEJ001126
SINCAM011117	SINLEJ000073
SINCAM011118	SINLEJ012595
SINCAM011118	SINLEJ005261
SINCAM011120	SINLEJ005424
SINCAM011120	SINLEJ005427
SINCAM011121	SINLEJ005425
SINCAM011121	SINLEJ005415
SINCAM011123	SINLEJ010967
SINCAM011123	SINLEJ009026
SINCAM011124	SINLEJ008958
SINCAM011124	SINLEJ006144
SINCAM011125	SINLEJ008962
SINCAM011125	SINLEJ010981
SINCAM011126	SINLEJ009082
SINCAM011126	SINLEJ013132
SINCAM011127	SINLEJ014758
SINCAM011129	SINLEJ009010
SINCAM011132	SINLEJ002870
SINCAM011133	SINLEJ009011
SINCAM011133	SINLEJ002872
SINCAM011134	SINLEJ009012
SINCAM011134	SINLEJ005315
SINCAM011137	SINLEJ000707
SINCAM011138	SINLEJ002874
SINCAM011138	SINLEJ005313
SINCAM011139	SINLEJ002875
SINCAM011140	SINLEJ014757
SINCAM011145	SINLEJ010970
SINCAM011145	SINLEJ010969
SINCAM011147	SINLEJ600227
SINCAM011147	SINLEJ600343
SINCAM011148	SINLEJ002902
SINCAM011149	SINLEJ014767
SINCAM011150	SINLEJ002891
SINCAM011151	SINLEJ002924
SINCAM011155	SINLEJ002950
SINCAM011156	SINLEJ005336
SINCAM011157	SINLEJ016389
SINCAM011158	SINLEJ002888
SINCAM011160	SINLEJ010953
SINCAM011161	SINLEJ011069
SINCAM011161	SINLEJ015626
SINCAM011162	SINLEJ009151
SINCAM011162	SINLEJ009150
SINCAM011163	SINLEJ016784
SINCAM011163	SINLEJ009148
SINCAM011164	SINLEJ016119
SINCAM011166	SINLEJ009147
SINCAM011168	SINLEJ014727
SINCAM011169	SINLEJ014726
SINCAM011170	SINLEJ017061
SINCAM011172	SINLEJ002929
SINCAM011172	SINLEJ002931
SINCAM011173	SINLEJ017062
SINCAM011176	SINLEJ014708
SINCAM011177	SINLEJ008969
SINCAM011178	SINLEJ014773
SINCAM011181	SINLEJ002753
SINCAM011181	SINLEJ002755
SINCAM011185	SINLEJ001720
SINCAM011185	SINLEJ000091
SINCAM011188	SINLEJ017421
SINCAM011191	SINLEJ011056
SINCAM011191	SINLEJ015612
SINCAM011192	SINLEJ008934
SINCAM011193	SINLEJ005363
SINCAM011193	SINLEJ016798
SINCAM011196	SINLEJ017477
SINCAM011196	SINLEJ017054
SINCAM011197	SINLEJ009138
SINCAM011198	SINLEJ016802
SINCAM011198	SINLEJ005308
SINCAM011199	SINLEJ009140
SINCAM011199	SINLEJ010998
SINCAM011201	SINLEJ008997
SINCAM011201	SINLEJ011026
SINCAM011202	SINLEJ009143
SINCAM011202	SINLEJ009144
SINCAM011203	SINLEJ009146
SINCAM011205	SINLEJ009066
SINCAM011209	SINLEJ009056
SINCAM011210	SINLEJ009054
SINCAM011210	SINLEJ009052
SINCAM011213	SINLEJ005298
SINCAM011215	SINLEJ009133
SINCAM011215	SINLEJ005302
SINCAM011216	SINLEJ005318
SINCAM011217	SINLEJ012589
SINCAM011217	SINLEJ003064
SINCAM011218	SINLEJ003063
SINCAM011218	SINLEJ003062
SINCAM011219	SINLEJ017065
SINCAM011219	SINLEJ014700
SINCAM011222	SINLEJ017071
SINCAM011222	SINLEJ017070
SINCAM011226	SINLEJ017072
SINCAM011226	SINLEJ002908
SINCAM011230	SINLEJ009075
SINCAM011232	SINLEJ009208
SINCAM011234	SINLEJ010077
SINCAM011235	SINLEJ009079
SINCAM011236	SINLEJ005224
SINCAM011237	SINLEJ002934
SINCAM011238	SINLEJ008798
SINCAM011241	SINLEJ012194
SINCAM011241	SINLEJ018804
SINCAM011242	SINLEJ002748
SINCAM011242	SINLEJ010988
SINCAM011244	SINLEJ002881
SINCAM011244	SINLEJ001031
SINCAM011245	SINLEJ011002
SINCAM011246	SINLEJ002941
SINCAM011246	SINLEJ011001
SINCAM011248	SINLEJ003102
SINCAM011250	SINLEJ005371
SINCAM011251	SINLEJ005344
SINCAM011251	SINLEJ014731
SINCAM011253	SINLEJ005328
SINCAM011257	SINLEJ009122
SINCAM011257	SINLEJ008936
SINCAM011258	SINLEJ015617
SINCAM011258	SINLEJ011062
SINCAM011259	SINLEJ011059
SINCAM011259	SINLEJ015616
SINCAM011260	SINLEJ008709
SINCAM011263	SINLEJ008950
SINCAM011265	SINLEJ003136
SINCAM011265	SINLEJ010999
SINCAM011269	SINLEJ009030
SINCAM011269	SINLEJ018579
SINCAM011270	SINLEJ005396
SINCAM011270	SINLEJ005395
SINCAM011271	SINLEJ003347
SINCAM011272	SINLEJ005385
SINCAM011272	SINLEJ005386
SINCAM011273	SINLEJ005388
SINCAM011275	SINLEJ005390
SINCAM011275	SINLEJ005389
SINCAM011276	SINLEJ005382
SINCAM011278	SINLEJ005380
SINCAM011279	SINLEJ005379
SINCAM011279	SINLEJ017022
SINCAM011281	SINLEJ005377
SINCAM011284	SINLEJ005333
SINCAM011285	SINLEJ011016
SINCAM011285	SINLEJ011015
SINCAM011287	SINLEJ010933
SINCAM011290	SINLEJ004050
SINCAM011292	SINLEJ019241
SINCAM011293	SINLEJ009127
SINCAM011294	SINLEJ005417
SINCAM011294	SINLEJ005406
SINCAM011295	SINLEJ009129
SINCAM011295	SINLEJ009128
SINCAM011296	SINLEJ005404
SINCAM011296	SINLEJ005403
SINCAM011298	SINLEJ015843
SINCAM011301	SINLEJ005237
SINCAM011301	SINLEJ005235
SINCAM011304	SINLEJ012134
SINCAM011305	SINLEJ005408
SINCAM011305	SINLEJ005418
SINCAM011307	SINLEJ015601
SINCAM011307	SINLEJ011045
SINCAM011308	SINLEJ003097
SINCAM011308	SINLEJ009038
SINCAM011309	SINLEJ010948
SINCAM011310	SINLEJ002867
SINCAM011311	SINLEJ009107
SINCAM011313	SINLEJ010923
SINCAM011313	SINLEJ010924
SINCAM011314	SINLEJ003140
SINCAM011315	SINLEJ009033
SINCAM011315	SINLEJ002984
SINCAM011316	SINLEJ002986
SINCAM011317	SINLEJ014737
SINCAM011317	SINLEJ014736
SINCAM011319	SINLEJ005228
SINCAM011319	SINLEJ014749
SINCAM011320	SINLEJ005229
SINCAM011321	SINLEJ005227
SINCAM011321	SINLEJ005226
SINCAM011323	SINLEJ014778
SINCAM011324	SINLEJ008983
SINCAM011325	SINLEJ017630
SINCAM011325	SINLEJ014792
SINCAM011327	SINLEJ005286
SINCAM011327	SINLEJ005285
SINCAM011329	SINLEJ005322
SINCAM011329	SINLEJ005321
SINCAM011332	SINLEJ016670
SINCAM011332	SINLEJ014740
SINCAM011334	SINLEJ005324
SINCAM011334	SINLEJ008987
SINCAM011335	SINLEJ015854
SINCAM011335	SINLEJ015853
SINCAM011336	SINLEJ016110
SINCAM011336	SINLEJ016109
SINCAM011337	SINLEJ009069
SINCAM011339	SINLEJ009068
SINCAM011339	SINLEJ002977
SINCAM011340	SINLEJ009067
SINCAM011340	SINLEJ001066
SINCAM011342	SINLEJ017973
SINCAM011343	SINLEJ014009
SINCAM011343	SINLEJ014010
SINCAM011345	SINLEJ009014
SINCAM011345	SINLEJ010950
SINCAM011346	SINLEJ009016
SINCAM011346	SINLEJ005359
SINCAM011347	SINLEJ009017
SINCAM011350	SINLEJ009019
SINCAM011356	SINLEJ002896
SINCAM011357	SINLEJ010952
SINCAM011362	SINLEJ009003
SINCAM011362	SINLEJ018220
SINCAM011363	SINLEJ004227
SINCAM011363	SINLEJ010949
SINCAM011364	SINLEJ009000
SINCAM011364	SINLEJ009001
SINCAM011366	SINLEJ009002
SINCAM011367	SINLEJ002907
SINCAM011368	SINLEJ008993
SINCAM011369	SINLEJ003069
SINCAM011369	SINLEJ003073
SINCAM011371	SINLEJ003090
SINCAM011374	SINLEJ002976
SINCAM011375	SINLEJ003790
SINCAM011375	SINLEJ003785
SINCAM011379	SINLEJ011018
SINCAM011380	SINLEJ011019
SINCAM011380	SINLEJ009109
SINCAM011386	SINLEJ014735
SINCAM011386	SINLEJ002749
SINCAM011387	SINLEJ016668
SINCAM011388	SINLEJ002883
SINCAM011389	SINLEJ018815
SINCAM011389	SINLEJ014743
SINCAM011390	SINLEJ002884
SINCAM011390	SINLEJ011021
SINCAM011391	SINLEJ009119
SINCAM011391	SINLEJ009118
SINCAM011392	SINLEJ002890
SINCAM011400	SINLEJ005267
SINCAM011400	SINLEJ002758
SINCAM011402	SINLEJ008953
SINCAM011402	SINLEJ002760
SINCAM011403	SINLEJ003135
SINCAM011405	SINLEJ011070
SINCAM011405	SINLEJ009135
SINCAM011406	SINLEJ014768
SINCAM011406	SINLEJ002904
SINCAM011411	SINLEJ005352
SINCAM011412	SINLEJ010946
SINCAM011414	SINLEJ017798
SINCAM011414	SINLEJ002894
SINCAM011418	SINLEJ017059
SINCAM011419	SINLEJ009007
SINCAM011419	SINLEJ005350
SINCAM011420	SINLEJ005348
SINCAM011420	SINLEJ005349
SINCAM011422	SINLEJ002879
SINCAM011423	SINLEJ005281
SINCAM011428	SINLEJ005282
SINCAM011432	SINLEJ009023
SINCAM011432	SINLEJ009021
SINCAM011433	SINLEJ009024
SINCAM011433	SINLEJ009022
SINCAM011434	SINLEJ005284
SINCAM011435	SINLEJ007940
SINCAM011436	SINLEJ009100
SINCAM011436	SINLEJ009102
SINCAM011437	SINLEJ009104
SINCAM011437	SINLEJ009103
SINCAM011438	SINLEJ011007
SINCAM011438	SINLEJ002937
SINCAM011439	SINLEJ011005
SINCAM011442	SINLEJ005329
SINCAM011445	SINLEJ013154
SINCAM011447	SINLEJ016258
SINCAM011448	SINLEJ017763
SINCAM011448	SINLEJ015745
SINCAM011451	SINLEJ013153
SINCAM011451	SINLEJ003270
SINCAM011452	SINLEJ014141
SINCAM011452	SINLEJ017697
SINCAM011456	SINLEJ000064
SINCAM011456	SINLEJ000065
SINCAM011462	SINLEJ009982
SINCAM011462	SINLEJ017539
SINCAM011464	SINLEJ013252
SINCAM011470	SINLEJ003181
SINCAM011473	SINLEJ013145
SINCAM011474	SINLEJ016124
SINCAM011475	SINLEJ007519
SINCAM011476	SINLEJ008195
SINCAM011476	SINLEJ008196
SINCAM011480	SINLEJ013140
SINCAM011480	SINLEJ007512
SINCAM011481	SINLEJ007514
SINCAM011482	SINLEJ007515
SINCAM011482	SINLEJ013142
SINCAM011484	SINLEJ007516
SINCAM011485	SINLEJ013143
SINCAM011487	SINLEJ002712
SINCAM011487	SINLEJ008063
SINCAM011488	SINLEJ016850
SINCAM011490	SINLEJ016263
SINCAM011494	SINLEJ016856
SINCAM011494	SINLEJ001213
SINCAM011495	SINLEJ016245
SINCAM011495	SINLEJ016870
SINCAM011499	SINLEJ007635
SINCAM011499	SINLEJ007634
SINCAM011500	SINLEJ007636
SINCAM011501	SINLEJ016251
SINCAM011501	SINLEJ016252
SINCAM011502	SINLEJ016862
SINCAM011502	SINLEJ013306
SINCAM011503	SINLEJ007453
SINCAM011504	SINLEJ008121
SINCAM011505	SINLEJ013265
SINCAM011505	SINLEJ018444
SINCAM011507	SINLEJ007460
SINCAM011509	SINLEJ016875
SINCAM011510	SINLEJ016572
SINCAM011510	SINLEJ016876
SINCAM011511	SINLEJ013264
SINCAM011511	SINLEJ016571
SINCAM011514	SINLEJ007471
SINCAM011515	SINLEJ016585
SINCAM011521	SINLEJ013292
SINCAM011523	SINLEJ013295
SINCAM011526	SINLEJ008112
SINCAM011527	SINLEJ008111
SINCAM011529	SINLEJ004580
SINCAM011532	SINLEJ012581
SINCAM011535	SINLEJ002790
SINCAM011537	SINLEJ001439
SINCAM011540	SINLEJ016165
SINCAM011540	SINLEJ013234
SINCAM011541	SINLEJ013232
SINCAM011545	SINLEJ007632
SINCAM011545	SINLEJ017873
SINCAM011547	SINLEJ018116
SINCAM011547	SINLEJ018150
SINCAM011548	SINLEJ002735
SINCAM011548	SINLEJ002734
SINCAM011553	SINLEJ008134
SINCAM011553	SINLEJ008215
SINCAM011557	SINLEJ010036
SINCAM011558	SINLEJ013278
SINCAM011559	SINLEJ002967
SINCAM011560	SINLEJ011680
SINCAM011564	SINLEJ002969
SINCAM011565	SINLEJ008527
SINCAM011566	SINLEJ008127
SINCAM011566	SINLEJ008129
SINCAM011568	SINLEJ016815
SINCAM011568	SINLEJ017969
SINCAM011569	SINLEJ002972
SINCAM011570	SINLEJ008126
SINCAM011570	SINLEJ016873
SINCAM011571	SINLEJ018990
SINCAM011573	SINLEJ008067
SINCAM011573	SINLEJ002942
SINCAM011574	SINLEJ008122
SINCAM011577	SINLEJ002808
SINCAM011577	SINLEJ008218
SINCAM011580	SINLEJ015736
SINCAM011582	SINLEJ016576
SINCAM011589	SINLEJ013279
SINCAM011591	SINLEJ002701
SINCAM011592	SINLEJ016147
SINCAM011599	SINLEJ016248
SINCAM011599	SINLEJ013273
SINCAM011600	SINLEJ017376
SINCAM011601	SINLEJ019200
SINCAM011605	SINLEJ016154
SINCAM011607	SINLEJ007682
SINCAM011607	SINLEJ013163
SINCAM011609	SINLEJ007681
SINCAM011609	SINLEJ018995
SINCAM011610	SINLEJ018171
SINCAM011610	SINLEJ011605
SINCAM011611	SINLEJ009415
SINCAM011614	SINLEJ013165
SINCAM011615	SINLEJ019237
SINCAM011615	SINLEJ019305
SINCAM011617	SINLEJ002964
SINCAM011618	SINLEJ013156
SINCAM011618	SINLEJ007491
SINCAM011619	SINLEJ016161
SINCAM011620	SINLEJ016149
SINCAM011620	SINLEJ016159
SINCAM011621	SINLEJ016156
SINCAM011622	SINLEJ016155
SINCAM011629	SINLEJ013184
SINCAM011629	SINLEJ015723
SINCAM011630	SINLEJ013257
SINCAM011631	SINLEJ007582
SINCAM011631	SINLEJ007590
SINCAM011632	SINLEJ013240
SINCAM011632	SINLEJ007581
SINCAM011634	SINLEJ007578
SINCAM011634	SINLEJ007585
SINCAM011635	SINLEJ007574
SINCAM011635	SINLEJ013246
SINCAM011636	SINLEJ007575
SINCAM011637	SINLEJ013242
SINCAM011638	SINLEJ017374
SINCAM011638	SINLEJ007499
SINCAM011640	SINLEJ007557
SINCAM011640	SINLEJ013245
SINCAM011641	SINLEJ007558
SINCAM011641	SINLEJ013244
SINCAM011644	SINLEJ013249
SINCAM011644	SINLEJ007560
SINCAM011645	SINLEJ007559
SINCAM011646	SINLEJ007567
SINCAM011646	SINLEJ007570
SINCAM011647	SINLEJ013248
SINCAM011647	SINLEJ007572
SINCAM011648	SINLEJ007627
SINCAM011650	SINLEJ007596
SINCAM011650	SINLEJ013183
SINCAM011651	SINLEJ002726
SINCAM011657	SINLEJ019211
SINCAM011657	SINLEJ019090
SINCAM011658	SINLEJ007501
SINCAM011659	SINLEJ013135
SINCAM011659	SINLEJ013136
SINCAM011660	SINLEJ007502
SINCAM011660	SINLEJ013540
SINCAM011661	SINLEJ011039
SINCAM011663	SINLEJ007505
SINCAM011663	SINLEJ007506
SINCAM011664	SINLEJ007508
SINCAM011665	SINLEJ016168
SINCAM011665	SINLEJ013224
SINCAM011666	SINLEJ013223
SINCAM011666	SINLEJ013222
SINCAM011668	SINLEJ017541
SINCAM011669	SINLEJ013230
SINCAM011669	SINLEJ016187
SINCAM011670	SINLEJ002693
SINCAM011674	SINLEJ015715
SINCAM011675	SINLEJ013211
SINCAM011676	SINLEJ018541
SINCAM011679	SINLEJ016602
SINCAM011682	SINLEJ010847
SINCAM011682	SINLEJ008205
SINCAM011686	SINLEJ013181
SINCAM011687	SINLEJ013180
SINCAM011687	SINLEJ017540
SINCAM011688	SINLEJ016592
SINCAM011688	SINLEJ007607
SINCAM011690	SINLEJ007611
SINCAM011691	SINLEJ007612
SINCAM011691	SINLEJ006147
SINCAM011695	SINLEJ000918
SINCAM011695	SINLEJ000130
SINCAM011696	SINLEJ017442
SINCAM011696	SINLEJ017441
SINCAM011697	SINLEJ017440
SINCAM011699	SINLEJ002707
SINCAM011701	SINLEJ002794
SINCAM011703	SINLEJ013238
SINCAM011705	SINLEJ007683
SINCAM011705	SINLEJ007685
SINCAM011708	SINLEJ007656
SINCAM011708	SINLEJ016591
SINCAM011710	SINLEJ008076
SINCAM011710	SINLEJ007550
SINCAM011712	SINLEJ003045
SINCAM011713	SINLEJ007481
SINCAM011714	SINLEJ011667
SINCAM011715	SINLEJ013205
SINCAM011715	SINLEJ013201
SINCAM011718	SINLEJ010209
SINCAM011719	SINLEJ007488
SINCAM011721	SINLEJ013157
SINCAM011722	SINLEJ016243
SINCAM011724	SINLEJ019098
SINCAM011724	SINLEJ008189
SINCAM011725	SINLEJ017379
