ENSP00000000412	PMZ_0044679-RA
ENSP00000352606	PMZ_0037619-RA
ENSP00000352614	PMZ_0044334-RA
ENSP00000352639	PMZ_0009119-RA
ENSP00000352639	PMZ_0048166-RA
ENSP00000352645	PMZ_0042816-RA
ENSP00000352645	PMZ_0042817-RA
ENSP00000352673	PMZ_0045249-RA
ENSP00000352676	PMZ_0042441-RA
ENSP00000352678	PMZ_0042531-RA
ENSP00000352678	PMZ_0017499-RA
ENSP00000352706	PMZ_0009735-RA
ENSP00000352710	PMZ_0045196-RA
ENSP00000352734	PMZ_0031584-RA
ENSP00000352738	PMZ_0019908-RA
ENSP00000352779	PMZ_0044232-RA
ENSP00000352782	PMZ_0035141-RA
ENSP00000352785	PMZ_0034494-RA
ENSP00000352821	PMZ_0034646-RA
ENSP00000352821	PMZ_0034639-RA
ENSP00000352834	PMZ_0028834-RA
ENSP00000352834	PMZ_0027914-RA
ENSP00000352839	PMZ_0028506-RA
ENSP00000352882	PMZ_0034088-RA
ENSP00000352882	PMZ_0042112-RA
ENSP00000352925	PMZ_0014325-RA
ENSP00000352925	PMZ_0014656-RA
ENSP00000352926	PMZ_0041958-RA
ENSP00000352927	PMZ_0033006-RA
ENSP00000352927	PMZ_0046171-RA
ENSP00000352928	PMZ_0018334-RA
ENSP00000352936	PMZ_0046047-RA
ENSP00000352956	PMZ_0014364-RA
ENSP00000352962	PMZ_0034117-RA
ENSP00000352976	PMZ_0043364-RA
ENSP00000352995	PMZ_0045527-RA
ENSP00000353007	PMZ_0027878-RA
ENSP00000353007	PMZ_0040843-RA
ENSP00000353010	PMZ_0027830-RA
ENSP00000353013	PMZ_0036189-RA
ENSP00000353025	PMZ_0031855-RA
ENSP00000353025	PMZ_0007911-RA
ENSP00000353030	PMZ_0044324-RA
ENSP00000353030	PMZ_0043866-RA
ENSP00000353032	PMZ_0036851-RA
ENSP00000353032	PMZ_0035061-RA
ENSP00000353072	PMZ_0046198-RA
ENSP00000353078	PMZ_0019221-RA
ENSP00000353078	PMZ_0029946-RA
ENSP00000353094	PMZ_0044779-RA
ENSP00000353094	PMZ_0044780-RA
ENSP00000353098	PMZ_0013732-RA
ENSP00000353104	PMZ_0045404-RA
ENSP00000353104	PMZ_0045403-RA
ENSP00000353114	PMZ_0041740-RA
ENSP00000353114	PMZ_0047256-RA
ENSP00000353129	PMZ_0030254-RA
ENSP00000353132	PMZ_0040406-RA
ENSP00000353132	PMZ_0023924-RA
ENSP00000353151	PMZ_0033919-RA
ENSP00000353165	PMZ_0007109-RA
ENSP00000353246	PMZ_0033304-RA
ENSP00000353249	PMZ_0042935-RA
ENSP00000353270	PMZ_0007988-RA
ENSP00000353270	PMZ_0029014-RA
ENSP00000353292	PMZ_0019560-RA
ENSP00000353292	PMZ_0048069-RA
ENSP00000353343	PMZ_0037665-RA
ENSP00000353362	PMZ_0030675-RA
ENSP00000353362	PMZ_0043988-RA
ENSP00000353375	PMZ_0042954-RA
ENSP00000353393	PMZ_0042268-RA
ENSP00000353401	PMZ_0007867-RA
ENSP00000353401	PMZ_0042766-RA
ENSP00000353414	PMZ_0045217-RA
ENSP00000353414	PMZ_0048006-RA
ENSP00000353422	PMZ_0015753-RA
ENSP00000353422	PMZ_0043225-RA
ENSP00000353427	PMZ_0035549-RA
ENSP00000353427	PMZ_0034310-RA
ENSP00000353444	PMZ_0027588-RA
ENSP00000353452	PMZ_0041435-RA
ENSP00000353452	PMZ_0004780-RA
ENSP00000353458	PMZ_0020239-RA
ENSP00000353458	PMZ_0047172-RA
ENSP00000353463	PMZ_0007517-RA
ENSP00000353475	PMZ_0037531-RA
ENSP00000353508	PMZ_0012832-RA
ENSP00000353508	PMZ_0022926-RA
ENSP00000353512	PMZ_0041554-RA
ENSP00000353518	PMZ_0000422-RA
ENSP00000353538	PMZ_0018314-RA
ENSP00000353538	PMZ_0047445-RA
ENSP00000353557	PMZ_0032385-RA
ENSP00000353564	PMZ_0013464-RA
ENSP00000353575	PMZ_0028696-RA
ENSP00000353582	PMZ_0027203-RA
ENSP00000353582	PMZ_0027864-RA
ENSP00000353590	PMZ_0015987-RA
ENSP00000353590	PMZ_0043352-RA
ENSP00000353646	PMZ_0034418-RA
ENSP00000353646	PMZ_0046160-RA
ENSP00000353654	PMZ_0020376-RA
ENSP00000353654	PMZ_0049024-RA
ENSP00000353655	PMZ_0040516-RA
ENSP00000353655	PMZ_0045969-RA
ENSP00000353656	PMZ_0027770-RA
ENSP00000353656	PMZ_0033139-RA
ENSP00000353701	PMZ_0019305-RA
ENSP00000353701	PMZ_0028070-RA
ENSP00000353731	PMZ_0041863-RA
ENSP00000353735	PMZ_0038443-RA
ENSP00000353739	PMZ_0029700-RA
ENSP00000353739	PMZ_0005226-RA
ENSP00000353741	PMZ_0041527-RA
ENSP00000353741	PMZ_0041526-RA
ENSP00000353767	PMZ_0032539-RA
ENSP00000353767	PMZ_0031095-RA
ENSP00000353769	PMZ_0032618-RA
ENSP00000353770	PMZ_0004961-RA
ENSP00000353786	PMZ_0018679-RA
ENSP00000353791	PMZ_0043881-RA
ENSP00000353791	PMZ_0032889-RA
ENSP00000353793	PMZ_0002242-RA
ENSP00000353794	PMZ_0010837-RA
ENSP00000353794	PMZ_0045777-RA
ENSP00000353796	PMZ_0032600-RA
ENSP00000353820	PMZ_0028404-RA
ENSP00000353820	PMZ_0045123-RA
ENSP00000353826	PMZ_0045507-RA
ENSP00000353850	PMZ_0044876-RA
ENSP00000353854	PMZ_0041720-RA
ENSP00000353863	PMZ_0043540-RA
ENSP00000353863	PMZ_0034349-RA
ENSP00000353864	PMZ_0046668-RA
ENSP00000353864	PMZ_0037416-RA
ENSP00000353910	PMZ_0042560-RA
ENSP00000353915	PMZ_0001952-RA
ENSP00000353915	PMZ_0005724-RA
ENSP00000353942	PMZ_0031715-RA
ENSP00000354001	PMZ_0048817-RA
ENSP00000354040	PMZ_0015775-RA
ENSP00000354061	PMZ_0015612-RA
ENSP00000354061	PMZ_0048658-RA
ENSP00000354080	PMZ_0040937-RA
ENSP00000354080	PMZ_0001667-RA
ENSP00000354086	PMZ_0033260-RA
ENSP00000354090	PMZ_0046482-RA
ENSP00000354111	PMZ_0009872-RA
ENSP00000354111	PMZ_0041223-RA
ENSP00000354125	PMZ_0016146-RA
ENSP00000354152	PMZ_0045869-RA
ENSP00000354201	PMZ_0040555-RA
ENSP00000354206	PMZ_0047958-RA
ENSP00000354207	PMZ_0026458-RA
ENSP00000354207	PMZ_0030832-RA
ENSP00000354213	PMZ_0038725-RA
ENSP00000354223	PMZ_0045363-RA
ENSP00000354227	PMZ_0048385-RA
ENSP00000354238	PMZ_0046147-RA
ENSP00000354251	PMZ_0010340-RA
ENSP00000354251	PMZ_0027059-RA
ENSP00000354255	PMZ_0008654-RA
ENSP00000354280	PMZ_0026326-RA
ENSP00000354280	PMZ_0048507-RA
ENSP00000354294	PMZ_0022286-RA
ENSP00000354294	PMZ_0010623-RA
ENSP00000354340	PMZ_0009447-RA
ENSP00000354340	PMZ_0047359-RA
ENSP00000354361	PMZ_0044109-RA
ENSP00000354361	PMZ_0047308-RA
ENSP00000354394	PMZ_0013733-RA
ENSP00000354398	PMZ_0040046-RA
ENSP00000354398	PMZ_0030219-RA
ENSP00000354415	PMZ_0011368-RA
ENSP00000354453	PMZ_0036901-RA
ENSP00000354461	PMZ_0047097-RA
ENSP00000354461	PMZ_0030331-RA
ENSP00000354468	PMZ_0003131-RA
ENSP00000354476	PMZ_0046790-RA
ENSP00000354476	PMZ_0036234-RA
ENSP00000354478	PMZ_0040656-RA
ENSP00000354478	PMZ_0041405-RA
ENSP00000354483	PMZ_0036458-RA
ENSP00000354487	PMZ_0017601-RA
ENSP00000354487	PMZ_0034802-RA
ENSP00000354488	PMZ_0033355-RA
ENSP00000354488	PMZ_0008467-RA
ENSP00000354490	PMZ_0030077-RA
ENSP00000354490	PMZ_0030076-RA
ENSP00000354497	PMZ_0011833-RA
ENSP00000354498	PMZ_0033535-RA
ENSP00000354498	PMZ_0036818-RA
ENSP00000354501	PMZ_0042129-RA
ENSP00000354504	PMZ_0002496-RA
ENSP00000354504	PMZ_0023978-RA
ENSP00000354518	PMZ_0043543-RA
ENSP00000354519	PMZ_0020348-RA
ENSP00000354522	PMZ_0017492-RA
ENSP00000354522	PMZ_0046232-RA
ENSP00000354525	PMZ_0045768-RA
ENSP00000354525	PMZ_0046802-RA
ENSP00000354532	PMZ_0042235-RA
ENSP00000354532	PMZ_0046628-RA
ENSP00000354536	PMZ_0002500-RA
ENSP00000354536	PMZ_0044740-RA
ENSP00000354543	PMZ_0019597-RA
ENSP00000354553	PMZ_0008397-RA
ENSP00000354558	PMZ_0047495-RA
ENSP00000354560	PMZ_0031424-RA
ENSP00000354568	PMZ_0018023-RA
ENSP00000354568	PMZ_0045696-RA
ENSP00000354575	PMZ_0044580-RA
ENSP00000354580	PMZ_0010428-RA
ENSP00000354583	PMZ_0043141-RA
ENSP00000354588	PMZ_0027823-RA
ENSP00000354588	PMZ_0034045-RA
ENSP00000354597	PMZ_0042833-RA
ENSP00000354607	PMZ_0031431-RA
ENSP00000354607	PMZ_0020886-RA
ENSP00000354608	PMZ_0030247-RA
ENSP00000354612	PMZ_0044725-RA
ENSP00000354622	PMZ_0018584-RA
ENSP00000354623	PMZ_0033240-RA
ENSP00000354623	PMZ_0043676-RA
ENSP00000354633	PMZ_0030407-RA
ENSP00000354633	PMZ_0004734-RA
ENSP00000354645	PMZ_0032932-RA
ENSP00000354652	PMZ_0018362-RA
ENSP00000354652	PMZ_0039260-RA
ENSP00000354671	PMZ_0027426-RA
ENSP00000354671	PMZ_0037272-RA
ENSP00000354681	PMZ_0005730-RA
ENSP00000354681	PMZ_0044807-RA
ENSP00000354686	PMZ_0029869-RA
ENSP00000354688	PMZ_0029820-RA
ENSP00000354688	PMZ_0047073-RA
ENSP00000354691	PMZ_0035812-RA
ENSP00000354720	PMZ_0023668-RA
ENSP00000354724	PMZ_0041466-RA
ENSP00000354734	PMZ_0047379-RA
ENSP00000354739	PMZ_0042746-RA
ENSP00000354742	PMZ_0046392-RA
ENSP00000354742	PMZ_0046393-RA
ENSP00000354753	PMZ_0044549-RA
ENSP00000354772	PMZ_0042350-RA
ENSP00000354772	PMZ_0042351-RA
ENSP00000354774	PMZ_0041102-RA
ENSP00000354775	PMZ_0045746-RA
ENSP00000354778	PMZ_0027371-RA
ENSP00000354778	PMZ_0032395-RA
ENSP00000354791	PMZ_0026321-RA
ENSP00000354794	PMZ_0035383-RA
ENSP00000354812	PMZ_0045694-RA
ENSP00000354826	PMZ_0031205-RA
ENSP00000354829	PMZ_0034910-RA
ENSP00000354829	PMZ_0045680-RA
ENSP00000354830	PMZ_0043400-RA
ENSP00000354837	PMZ_0027117-RA
ENSP00000354837	PMZ_0036165-RA
ENSP00000354848	PMZ_0017500-RA
ENSP00000354848	PMZ_0046932-RA
ENSP00000354850	PMZ_0020390-RA
ENSP00000354855	PMZ_0043520-RA
ENSP00000354856	PMZ_0015521-RA
ENSP00000354856	PMZ_0034052-RA
ENSP00000354859	PMZ_0018646-RA
ENSP00000354859	PMZ_0041971-RA
ENSP00000354869	PMZ_0034785-RA
ENSP00000354871	PMZ_0033677-RA
ENSP00000354878	PMZ_0043970-RA
ENSP00000354878	PMZ_0040167-RA
ENSP00000354884	PMZ_0028204-RA
ENSP00000354884	PMZ_0007638-RA
ENSP00000354888	PMZ_0041093-RA
ENSP00000354896	PMZ_0038478-RA
ENSP00000354896	PMZ_0044931-RA
ENSP00000354910	PMZ_0043403-RA
ENSP00000354910	PMZ_0029732-RA
ENSP00000354911	PMZ_0044257-RA
ENSP00000354919	PMZ_0047090-RA
ENSP00000354919	PMZ_0044828-RA
ENSP00000354920	PMZ_0040333-RA
ENSP00000354923	PMZ_0002604-RA
ENSP00000354923	PMZ_0004325-RA
ENSP00000354927	PMZ_0028921-RA
ENSP00000354932	PMZ_0037003-RA
ENSP00000354950	PMZ_0037702-RA
ENSP00000354950	PMZ_0027853-RA
ENSP00000354952	PMZ_0034145-RA
ENSP00000354957	PMZ_0048745-RA
ENSP00000354957	PMZ_0047924-RA
ENSP00000354960	PMZ_0033009-RA
ENSP00000354964	PMZ_0029514-RA
ENSP00000354972	PMZ_0004313-RA
ENSP00000354991	PMZ_0031509-RA
ENSP00000355013	PMZ_0027832-RA
ENSP00000355013	PMZ_0045299-RA
ENSP00000355022	PMZ_0042737-RA
ENSP00000355028	PMZ_0044005-RA
ENSP00000355045	PMZ_0026254-RA
ENSP00000355050	PMZ_0017034-RA
ENSP00000355050	PMZ_0038121-RA
ENSP00000355053	PMZ_0044119-RA
ENSP00000355064	PMZ_0031002-RA
ENSP00000355064	PMZ_0012612-RA
ENSP00000355077	PMZ_0007564-RA
ENSP00000355082	PMZ_0027888-RA
ENSP00000355082	PMZ_0042927-RA
ENSP00000355084	PMZ_0035925-RA
ENSP00000355086	PMZ_0002938-RA
ENSP00000355090	PMZ_0046285-RA
ENSP00000355090	PMZ_0047066-RA
ENSP00000355094	PMZ_0044941-RA
ENSP00000355094	PMZ_0044942-RA
ENSP00000355109	PMZ_0047002-RA
ENSP00000355109	PMZ_0036236-RA
ENSP00000355110	PMZ_0027514-RA
ENSP00000355110	PMZ_0028646-RA
ENSP00000355114	PMZ_0023368-RA
ENSP00000355114	PMZ_0040240-RA
ENSP00000355124	PMZ_0034554-RA
ENSP00000355124	PMZ_0034113-RA
ENSP00000355133	PMZ_0037887-RA
ENSP00000355140	PMZ_0036590-RA
ENSP00000355140	PMZ_0006068-RA
ENSP00000355141	PMZ_0043733-RA
ENSP00000355155	PMZ_0044355-RA
ENSP00000355155	PMZ_0044354-RA
ENSP00000355157	PMZ_0048667-RA
ENSP00000355166	PMZ_0004697-RA
ENSP00000355166	PMZ_0038275-RA
ENSP00000355180	PMZ_0011345-RA
ENSP00000355180	PMZ_0028659-RA
ENSP00000355185	PMZ_0020277-RA
ENSP00000355185	PMZ_0033603-RA
ENSP00000355187	PMZ_0007970-RA
ENSP00000355187	PMZ_0006370-RA
ENSP00000355204	PMZ_0045351-RA
ENSP00000355205	PMZ_0026515-RA
ENSP00000355210	PMZ_0040163-RA
ENSP00000355211	PMZ_0030052-RA
ENSP00000355217	PMZ_0009683-RA
ENSP00000355217	PMZ_0000016-RA
ENSP00000355231	PMZ_0043511-RA
ENSP00000355231	PMZ_0027139-RA
ENSP00000355245	PMZ_0044180-RA
ENSP00000355250	PMZ_0029114-RA
ENSP00000355251	PMZ_0041530-RA
ENSP00000355261	PMZ_0026823-RA
ENSP00000355261	PMZ_0040464-RA
ENSP00000355299	PMZ_0042360-RA
ENSP00000355304	PMZ_0032565-RA
ENSP00000355308	PMZ_0043461-RA
ENSP00000355316	PMZ_0031084-RA
ENSP00000355316	PMZ_0046391-RA
ENSP00000355317	PMZ_0041168-RA
ENSP00000355319	PMZ_0003843-RA
ENSP00000355319	PMZ_0019633-RA
ENSP00000355330	PMZ_0029897-RA
ENSP00000355330	PMZ_0045874-RA
ENSP00000355374	PMZ_0043797-RA
ENSP00000355377	PMZ_0030865-RA
ENSP00000355384	PMZ_0028059-RA
ENSP00000355384	PMZ_0035418-RA
ENSP00000355385	PMZ_0045090-RA
ENSP00000355387	PMZ_0040378-RA
ENSP00000355387	PMZ_0033469-RA
ENSP00000355402	PMZ_0001043-RA
ENSP00000355419	PMZ_0043764-RA
ENSP00000355428	PMZ_0032636-RA
ENSP00000355435	PMZ_0045151-RA
ENSP00000355465	PMZ_0000757-RA
ENSP00000355467	PMZ_0041178-RA
ENSP00000355470	PMZ_0014320-RA
ENSP00000355471	PMZ_0002324-RA
ENSP00000355480	PMZ_0046304-RA
ENSP00000355493	PMZ_0006125-RA
ENSP00000355499	PMZ_0040712-RA
ENSP00000355500	PMZ_0031989-RA
ENSP00000355500	PMZ_0042999-RA
ENSP00000355506	PMZ_0016045-RA
ENSP00000355511	PMZ_0046575-RA
ENSP00000355512	PMZ_0043062-RA
ENSP00000355512	PMZ_0002494-RA
ENSP00000355517	PMZ_0042018-RA
ENSP00000355518	PMZ_0030396-RA
ENSP00000355523	PMZ_0042656-RA
ENSP00000355523	PMZ_0040716-RA
ENSP00000355529	PMZ_0000381-RA
ENSP00000355529	PMZ_0048433-RA
ENSP00000355533	PMZ_0045031-RA
ENSP00000355533	PMZ_0028677-RA
ENSP00000355536	PMZ_0019616-RA
ENSP00000355536	PMZ_0031416-RA
ENSP00000355537	PMZ_0028814-RA
ENSP00000355537	PMZ_0046986-RA
ENSP00000355541	PMZ_0020982-RA
ENSP00000355551	PMZ_0044161-RA
ENSP00000355559	PMZ_0019333-RA
ENSP00000355566	PMZ_0030163-RA
ENSP00000355566	PMZ_0040777-RA
ENSP00000355568	PMZ_0033870-RA
ENSP00000355572	PMZ_0042065-RA
ENSP00000355577	PMZ_0046302-RA
ENSP00000355577	PMZ_0043013-RA
ENSP00000355580	PMZ_0040781-RA
ENSP00000355580	PMZ_0042642-RA
ENSP00000355583	PMZ_0013289-RA
ENSP00000355587	PMZ_0005284-RA
ENSP00000355589	PMZ_0017425-RA
ENSP00000355589	PMZ_0044203-RA
ENSP00000355593	PMZ_0029378-RA
ENSP00000355599	PMZ_0040736-RA
ENSP00000355601	PMZ_0042034-RA
ENSP00000355601	PMZ_0040739-RA
ENSP00000355607	PMZ_0042013-RA
ENSP00000355609	PMZ_0040694-RA
ENSP00000355614	PMZ_0000795-RA
ENSP00000355621	PMZ_0040783-RA
ENSP00000355623	PMZ_0020425-RA
ENSP00000355629	PMZ_0042084-RA
ENSP00000355629	PMZ_0042083-RA
ENSP00000355632	PMZ_0026169-RA
ENSP00000355637	PMZ_0007239-RA
ENSP00000355637	PMZ_0042986-RA
ENSP00000355652	PMZ_0042061-RA
ENSP00000355652	PMZ_0043047-RA
ENSP00000355672	PMZ_0032520-RA
ENSP00000355689	PMZ_0002740-RA
ENSP00000355689	PMZ_0040288-RA
ENSP00000355692	PMZ_0043912-RA
ENSP00000355718	PMZ_0021568-RA
ENSP00000355718	PMZ_0034701-RA
ENSP00000355720	PMZ_0027475-RA
ENSP00000355721	PMZ_0015027-RA
ENSP00000355731	PMZ_0020974-RA
ENSP00000355731	PMZ_0044532-RA
ENSP00000355735	PMZ_0042086-RA
ENSP00000355741	PMZ_0027593-RA
ENSP00000355741	PMZ_0036523-RA
ENSP00000355747	PMZ_0002493-RA
ENSP00000355751	PMZ_0046933-RA
ENSP00000355752	PMZ_0027417-RA
ENSP00000355752	PMZ_0012454-RA
ENSP00000355759	PMZ_0022090-RA
ENSP00000355759	PMZ_0042047-RA
ENSP00000355760	PMZ_0042638-RA
ENSP00000355760	PMZ_0032662-RA
ENSP00000355777	PMZ_0045050-RA
ENSP00000355777	PMZ_0029379-RA
ENSP00000355778	PMZ_0015524-RA
ENSP00000355778	PMZ_0016926-RA
ENSP00000355802	PMZ_0013520-RA
ENSP00000355802	PMZ_0037491-RA
ENSP00000355809	PMZ_0003052-RA
ENSP00000355809	PMZ_0030308-RA
ENSP00000355812	PMZ_0015188-RA
ENSP00000355827	PMZ_0028810-RA
ENSP00000355866	PMZ_0040704-RA
ENSP00000355866	PMZ_0048154-RA
ENSP00000355870	PMZ_0038587-RA
ENSP00000355870	PMZ_0044192-RA
ENSP00000355877	PMZ_0034595-RA
ENSP00000355880	PMZ_0034711-RA
ENSP00000355884	PMZ_0032661-RA
ENSP00000355884	PMZ_0041381-RA
ENSP00000355890	PMZ_0040732-RA
ENSP00000355893	PMZ_0043008-RA
ENSP00000355896	PMZ_0021615-RA
ENSP00000355896	PMZ_0005653-RA
ENSP00000355899	PMZ_0018618-RA
ENSP00000355899	PMZ_0047588-RA
ENSP00000355900	PMZ_0004788-RA
ENSP00000355902	PMZ_0029713-RA
ENSP00000355904	PMZ_0030818-RA
ENSP00000355904	PMZ_0028586-RA
ENSP00000355922	PMZ_0010874-RA
ENSP00000355922	PMZ_0048654-RA
ENSP00000355923	PMZ_0010873-RA
ENSP00000355923	PMZ_0027668-RA
ENSP00000355924	PMZ_0021672-RA
ENSP00000355925	PMZ_0022866-RA
ENSP00000355925	PMZ_0046300-RA
ENSP00000355927	PMZ_0042002-RA
ENSP00000355927	PMZ_0010362-RA
ENSP00000355929	PMZ_0045985-RA
ENSP00000355932	PMZ_0045984-RA
ENSP00000355932	PMZ_0045983-RA
ENSP00000355938	PMZ_0017081-RA
ENSP00000355938	PMZ_0005970-RA
ENSP00000355944	PMZ_0042092-RA
ENSP00000355955	PMZ_0044169-RA
ENSP00000355958	PMZ_0002139-RA
ENSP00000355958	PMZ_0044676-RA
ENSP00000355961	PMZ_0043044-RA
ENSP00000355961	PMZ_0037679-RA
ENSP00000355964	PMZ_0044194-RA
ENSP00000355966	PMZ_0013596-RA
ENSP00000355966	PMZ_0035808-RA
ENSP00000355968	PMZ_0001310-RA
ENSP00000355969	PMZ_0028726-RA
ENSP00000355979	PMZ_0032199-RA
ENSP00000355979	PMZ_0044150-RA
ENSP00000355988	PMZ_0032480-RA
ENSP00000355988	PMZ_0046433-RA
ENSP00000356000	PMZ_0030678-RA
ENSP00000356000	PMZ_0034256-RA
ENSP00000356015	PMZ_0047731-RA
ENSP00000356015	PMZ_0038337-RA
ENSP00000356042	PMZ_0045563-RA
ENSP00000356056	PMZ_0041163-RA
ENSP00000356057	PMZ_0043941-RA
ENSP00000356057	PMZ_0034374-RA
ENSP00000356064	PMZ_0043942-RA
ENSP00000356070	PMZ_0016074-RA
ENSP00000356070	PMZ_0034827-RA
ENSP00000356071	PMZ_0045421-RA
ENSP00000356076	PMZ_0034405-RA
ENSP00000356076	PMZ_0034129-RA
ENSP00000356094	PMZ_0032217-RA
ENSP00000356094	PMZ_0008155-RA
ENSP00000356104	PMZ_0045922-RA
ENSP00000356105	PMZ_0008546-RA
ENSP00000356105	PMZ_0033370-RA
ENSP00000356107	PMZ_0043995-RA
ENSP00000356107	PMZ_0047655-RA
ENSP00000356113	PMZ_0001413-RA
ENSP00000356113	PMZ_0001409-RA
ENSP00000356124	PMZ_0045112-RA
ENSP00000356124	PMZ_0046783-RA
ENSP00000356125	PMZ_0046587-RA
ENSP00000356125	PMZ_0028966-RA
ENSP00000356130	PMZ_0033830-RA
ENSP00000356134	PMZ_0045362-RA
ENSP00000356146	PMZ_0044913-RA
ENSP00000356150	PMZ_0000524-RA
ENSP00000356155	PMZ_0023163-RA
ENSP00000356170	PMZ_0043663-RA
ENSP00000356172	PMZ_0036592-RA
ENSP00000356172	PMZ_0046162-RA
ENSP00000356194	PMZ_0041273-RA
ENSP00000356198	PMZ_0035197-RA
ENSP00000356202	PMZ_0029087-RA
ENSP00000356202	PMZ_0047084-RA
ENSP00000356211	PMZ_0040028-RA
ENSP00000356213	PMZ_0043708-RA
ENSP00000356213	PMZ_0004147-RA
ENSP00000356214	PMZ_0040832-RA
ENSP00000356218	PMZ_0045665-RA
ENSP00000356224	PMZ_0026069-RA
ENSP00000356224	PMZ_0040707-RA
ENSP00000356230	PMZ_0011037-RA
ENSP00000356230	PMZ_0030057-RA
ENSP00000356231	PMZ_0044055-RA
ENSP00000356236	PMZ_0046890-RA
ENSP00000356236	PMZ_0042990-RA
ENSP00000356243	PMZ_0016510-RA
ENSP00000356243	PMZ_0039339-RA
ENSP00000356247	PMZ_0048184-RA
ENSP00000356256	PMZ_0017712-RA
ENSP00000356256	PMZ_0010153-RA
ENSP00000356263	PMZ_0001336-RA
ENSP00000356280	PMZ_0040030-RA
ENSP00000356290	PMZ_0035890-RA
ENSP00000356297	PMZ_0046008-RA
ENSP00000356297	PMZ_0026725-RA
ENSP00000356299	PMZ_0045302-RA
ENSP00000356319	PMZ_0047765-RA
ENSP00000356329	PMZ_0018797-RA
ENSP00000356331	PMZ_0037151-RA
ENSP00000356331	PMZ_0042405-RA
ENSP00000356354	PMZ_0013610-RA
ENSP00000356354	PMZ_0028732-RA
ENSP00000356355	PMZ_0033866-RA
ENSP00000356357	PMZ_0044735-RA
ENSP00000356375	PMZ_0031423-RA
ENSP00000356379	PMZ_0008227-RA
ENSP00000356389	PMZ_0045367-RA
ENSP00000356399	PMZ_0032012-RA
ENSP00000356404	PMZ_0041701-RA
ENSP00000356404	PMZ_0041700-RA
ENSP00000356405	PMZ_0013810-RA
ENSP00000356416	PMZ_0033380-RA
ENSP00000356425	PMZ_0046219-RA
ENSP00000356426	PMZ_0017996-RA
ENSP00000356426	PMZ_0042263-RA
ENSP00000356432	PMZ_0042386-RA
ENSP00000356432	PMZ_0026238-RA
ENSP00000356433	PMZ_0002612-RA
ENSP00000356433	PMZ_0029751-RA
ENSP00000356436	PMZ_0042418-RA
ENSP00000356436	PMZ_0042417-RA
ENSP00000356437	PMZ_0034760-RA
ENSP00000356437	PMZ_0037391-RA
ENSP00000356438	PMZ_0030806-RA
ENSP00000356444	PMZ_0038778-RA
ENSP00000356444	PMZ_0038819-RA
ENSP00000356448	PMZ_0038004-RA
ENSP00000356465	PMZ_0041165-RA
ENSP00000356465	PMZ_0034614-RA
ENSP00000356468	PMZ_0045691-RA
ENSP00000356470	PMZ_0018580-RA
ENSP00000356475	PMZ_0011217-RA
ENSP00000356476	PMZ_0042333-RA
ENSP00000356481	PMZ_0045690-RA
ENSP00000356489	PMZ_0036660-RA
ENSP00000356505	PMZ_0042374-RA
ENSP00000356505	PMZ_0026340-RA
ENSP00000356515	PMZ_0045859-RA
ENSP00000356515	PMZ_0038248-RA
ENSP00000356520	PMZ_0046712-RA
ENSP00000356520	PMZ_0046710-RA
ENSP00000356540	PMZ_0008023-RA
ENSP00000356540	PMZ_0047747-RA
ENSP00000356541	PMZ_0041074-RA
ENSP00000356541	PMZ_0045998-RA
ENSP00000356545	PMZ_0047965-RA
ENSP00000356548	PMZ_0009362-RA
ENSP00000356562	PMZ_0028018-RA
ENSP00000356563	PMZ_0019799-RA
ENSP00000356567	PMZ_0041588-RA
ENSP00000356567	PMZ_0037104-RA
ENSP00000356575	PMZ_0040896-RA
ENSP00000356575	PMZ_0030982-RA
ENSP00000356579	PMZ_0027919-RA
ENSP00000356579	PMZ_0035305-RA
ENSP00000356581	PMZ_0033147-RA
ENSP00000356587	PMZ_0045930-RA
ENSP00000356590	PMZ_0012403-RA
ENSP00000356591	PMZ_0047142-RA
ENSP00000356591	PMZ_0020728-RA
ENSP00000356607	PMZ_0033361-RA
ENSP00000356607	PMZ_0046279-RA
ENSP00000356621	PMZ_0037590-RA
ENSP00000356621	PMZ_0042331-RA
ENSP00000356623	PMZ_0045559-RA
ENSP00000356632	PMZ_0044766-RA
ENSP00000356634	PMZ_0042385-RA
ENSP00000356641	PMZ_0015487-RB
ENSP00000356641	PMZ_0034060-RA
ENSP00000356646	PMZ_0011974-RA
ENSP00000356646	PMZ_0018564-RA
ENSP00000356652	PMZ_0044742-RA
ENSP00000356652	PMZ_0044743-RA
ENSP00000356658	PMZ_0039104-RA
ENSP00000356669	PMZ_0030739-RA
ENSP00000356669	PMZ_0043467-RA
ENSP00000356702	PMZ_0046445-RA
ENSP00000356708	PMZ_0032541-RA
ENSP00000356737	PMZ_0027833-RA
ENSP00000356737	PMZ_0034332-RA
ENSP00000356746	PMZ_0041703-RA
ENSP00000356774	PMZ_0040849-RA
ENSP00000356774	PMZ_0020429-RA
ENSP00000356782	PMZ_0037190-RA
ENSP00000356785	PMZ_0047875-RA
ENSP00000356790	PMZ_0030967-RA
ENSP00000356811	PMZ_0026016-RA
ENSP00000356820	PMZ_0044795-RA
ENSP00000356820	PMZ_0005544-RA
ENSP00000356832	PMZ_0030440-RA
ENSP00000356832	PMZ_0031866-RA
ENSP00000356840	PMZ_0032346-RA
ENSP00000356842	PMZ_0047577-RA
ENSP00000356842	PMZ_0015897-RA
