ENSGALP00000000003	SINLEJ012925
ENSGALP00000019321	SINLEJ005445
ENSGALP00000019321	SINLEJ005450
ENSGALP00000019325	SINLEJ005875
ENSGALP00000019326	SINLEJ006972
ENSGALP00000019326	SINLEJ006971
ENSGALP00000019330	SINLEJ002865
ENSGALP00000019333	SINLEJ008956
ENSGALP00000019336	SINLEJ001123
ENSGALP00000019336	SINLEJ001124
ENSGALP00000019338	SINLEJ001966
ENSGALP00000019338	SINLEJ000740
ENSGALP00000019344	SINLEJ014086
ENSGALP00000019344	SINLEJ014617
ENSGALP00000019357	SINLEJ011069
ENSGALP00000019357	SINLEJ015626
ENSGALP00000019359	SINLEJ006238
ENSGALP00000019361	SINLEJ006253
ENSGALP00000019361	SINLEJ007032
ENSGALP00000019363	SINLEJ008708
ENSGALP00000019365	SINLEJ008014
ENSGALP00000019365	SINLEJ008013
ENSGALP00000019366	SINLEJ008707
ENSGALP00000019367	SINLEJ008706
ENSGALP00000019367	SINLEJ019272
ENSGALP00000019372	SINLEJ013985
ENSGALP00000019372	SINLEJ013986
ENSGALP00000019378	SINLEJ006454
ENSGALP00000019378	SINLEJ006453
ENSGALP00000019381	SINLEJ600492
ENSGALP00000019381	SINLEJ001602
ENSGALP00000019383	SINLEJ005107
ENSGALP00000019386	SINLEJ011050
ENSGALP00000019386	SINLEJ015606
ENSGALP00000019392	SINLEJ005233
ENSGALP00000019395	SINLEJ019197
ENSGALP00000019396	SINLEJ009085
ENSGALP00000019398	SINLEJ011248
ENSGALP00000019398	SINLEJ011246
ENSGALP00000019400	SINLEJ013926
ENSGALP00000019401	SINLEJ019048
ENSGALP00000019402	SINLEJ600423
ENSGALP00000019402	SINLEJ001201
ENSGALP00000019403	SINLEJ600425
ENSGALP00000019403	SINLEJ600424
ENSGALP00000019408	SINLEJ005966
ENSGALP00000019414	SINLEJ017631
ENSGALP00000019414	SINLEJ018648
ENSGALP00000019416	SINLEJ009149
ENSGALP00000019416	SINLEJ009150
ENSGALP00000019417	SINLEJ014476
ENSGALP00000019418	SINLEJ005256
ENSGALP00000019421	SINLEJ009043
ENSGALP00000019423	SINLEJ013132
ENSGALP00000019430	SINLEJ018218
ENSGALP00000019434	SINLEJ018219
ENSGALP00000019435	SINLEJ014756
ENSGALP00000019437	SINLEJ600426
ENSGALP00000019438	SINLEJ010982
ENSGALP00000019447	SINLEJ600427
ENSGALP00000019447	SINLEJ003198
ENSGALP00000019452	SINLEJ003377
ENSGALP00000019462	SINLEJ009034
ENSGALP00000019468	SINLEJ017408
ENSGALP00000019468	SINLEJ017409
ENSGALP00000019469	SINLEJ002885
ENSGALP00000019470	SINLEJ002887
ENSGALP00000019471	SINLEJ003138
ENSGALP00000019479	SINLEJ003235
ENSGALP00000019479	SINLEJ004719
ENSGALP00000019482	SINLEJ010564
ENSGALP00000019484	SINLEJ010567
ENSGALP00000019484	SINLEJ010566
ENSGALP00000019492	SINLEJ005240
ENSGALP00000019498	SINLEJ004849
ENSGALP00000019501	SINLEJ015599
ENSGALP00000019501	SINLEJ011043
ENSGALP00000019507	SINLEJ005473
ENSGALP00000019508	SINLEJ012261
ENSGALP00000019513	SINLEJ010284
ENSGALP00000019524	SINLEJ006412
ENSGALP00000019524	SINLEJ006267
ENSGALP00000019534	SINLEJ010515
ENSGALP00000019537	SINLEJ005387
ENSGALP00000019539	SINLEJ017876
ENSGALP00000019539	SINLEJ019026
ENSGALP00000019540	SINLEJ006625
ENSGALP00000019543	SINLEJ600306
ENSGALP00000019543	SINLEJ013786
ENSGALP00000019549	SINLEJ000115
ENSGALP00000019563	SINLEJ005394
ENSGALP00000019565	SINLEJ010701
ENSGALP00000019565	SINLEJ002031
ENSGALP00000019566	SINLEJ002013
ENSGALP00000019567	SINLEJ014465
ENSGALP00000019569	SINLEJ005383
ENSGALP00000019569	SINLEJ005381
ENSGALP00000019572	SINLEJ001988
ENSGALP00000019573	SINLEJ006657
ENSGALP00000019574	SINLEJ000846
ENSGALP00000019576	SINLEJ009121
ENSGALP00000019582	SINLEJ005019
ENSGALP00000019582	SINLEJ001931
ENSGALP00000019585	SINLEJ010655
ENSGALP00000019585	SINLEJ015470
ENSGALP00000019587	SINLEJ008047
ENSGALP00000019587	SINLEJ008048
ENSGALP00000019608	SINLEJ007488
ENSGALP00000019611	SINLEJ002897
ENSGALP00000019611	SINLEJ002898
ENSGALP00000019613	SINLEJ002917
ENSGALP00000019629	SINLEJ002151
ENSGALP00000019631	SINLEJ002152
ENSGALP00000019634	SINLEJ003358
ENSGALP00000019634	SINLEJ003357
ENSGALP00000019635	SINLEJ006418
ENSGALP00000019635	SINLEJ010658
ENSGALP00000019644	SINLEJ001418
ENSGALP00000019650	SINLEJ003354
ENSGALP00000019650	SINLEJ001646
ENSGALP00000019653	SINLEJ014555
ENSGALP00000019655	SINLEJ010468
ENSGALP00000019655	SINLEJ015623
ENSGALP00000019662	SINLEJ600305
ENSGALP00000019662	SINLEJ003355
ENSGALP00000019663	SINLEJ013632
ENSGALP00000019665	SINLEJ600300
ENSGALP00000019665	SINLEJ003353
ENSGALP00000019669	SINLEJ016949
ENSGALP00000019669	SINLEJ018511
ENSGALP00000019672	SINLEJ003465
ENSGALP00000019672	SINLEJ001642
ENSGALP00000019676	SINLEJ004608
ENSGALP00000019676	SINLEJ004607
ENSGALP00000019687	SINLEJ600215
ENSGALP00000019689	SINLEJ600349
ENSGALP00000019689	SINLEJ018118
ENSGALP00000019690	SINLEJ001322
ENSGALP00000019695	SINLEJ017284
ENSGALP00000019695	SINLEJ001480
ENSGALP00000019699	SINLEJ015434
ENSGALP00000019699	SINLEJ007931
ENSGALP00000019701	SINLEJ001478
ENSGALP00000019701	SINLEJ001477
ENSGALP00000019702	SINLEJ015433
ENSGALP00000019702	SINLEJ010694
ENSGALP00000019704	SINLEJ004682
ENSGALP00000019710	SINLEJ010346
ENSGALP00000019723	SINLEJ015298
ENSGALP00000019723	SINLEJ015297
ENSGALP00000019726	SINLEJ009298
ENSGALP00000019726	SINLEJ008699
ENSGALP00000019730	SINLEJ000708
ENSGALP00000019730	SINLEJ005934
ENSGALP00000019734	SINLEJ001072
ENSGALP00000019737	SINLEJ010349
ENSGALP00000019738	SINLEJ000706
ENSGALP00000019744	SINLEJ002159
ENSGALP00000019747	SINLEJ003171
ENSGALP00000019752	SINLEJ008009
ENSGALP00000019752	SINLEJ008010
ENSGALP00000019755	SINLEJ013157
ENSGALP00000019756	SINLEJ012963
ENSGALP00000019758	SINLEJ015314
ENSGALP00000019761	SINLEJ016243
ENSGALP00000019762	SINLEJ008692
ENSGALP00000019762	SINLEJ009283
ENSGALP00000019763	SINLEJ001338
ENSGALP00000019765	SINLEJ005938
ENSGALP00000019769	SINLEJ014709
ENSGALP00000019769	SINLEJ008975
ENSGALP00000019778	SINLEJ017379
ENSGALP00000019778	SINLEJ007497
ENSGALP00000019779	SINLEJ002168
ENSGALP00000019779	SINLEJ002169
ENSGALP00000019783	SINLEJ010617
ENSGALP00000019790	SINLEJ001368
ENSGALP00000019801	SINLEJ008691
ENSGALP00000019801	SINLEJ011251
ENSGALP00000019804	SINLEJ017368
ENSGALP00000019804	SINLEJ004102
ENSGALP00000019808	SINLEJ015733
ENSGALP00000019808	SINLEJ015732
ENSGALP00000019810	SINLEJ009138
ENSGALP00000019814	SINLEJ013848
ENSGALP00000019815	SINLEJ001741
ENSGALP00000019816	SINLEJ009285
ENSGALP00000019817	SINLEJ002918
ENSGALP00000019818	SINLEJ008687
ENSGALP00000019818	SINLEJ009284
ENSGALP00000019821	SINLEJ001742
ENSGALP00000019825	SINLEJ001370
ENSGALP00000019825	SINLEJ600390
ENSGALP00000019827	SINLEJ002868
ENSGALP00000019827	SINLEJ009006
ENSGALP00000019831	SINLEJ600011
ENSGALP00000019832	SINLEJ003268
ENSGALP00000019832	SINLEJ600388
ENSGALP00000019833	SINLEJ015710
ENSGALP00000019833	SINLEJ015711
ENSGALP00000019838	SINLEJ600418
ENSGALP00000019843	SINLEJ004687
ENSGALP00000019843	SINLEJ600387
ENSGALP00000019856	SINLEJ004774
ENSGALP00000019856	SINLEJ004775
ENSGALP00000019862	SINLEJ006630
ENSGALP00000019867	SINLEJ003180
ENSGALP00000019870	SINLEJ010595
ENSGALP00000019871	SINLEJ001702
ENSGALP00000019871	SINLEJ009032
ENSGALP00000019873	SINLEJ003179
ENSGALP00000019876	SINLEJ001703
ENSGALP00000019876	SINLEJ010389
ENSGALP00000019877	SINLEJ016185
ENSGALP00000019877	SINLEJ013230
ENSGALP00000019881	SINLEJ003200
ENSGALP00000019881	SINLEJ600419
ENSGALP00000019882	SINLEJ600420
ENSGALP00000019882	SINLEJ001154
ENSGALP00000019883	SINLEJ017541
ENSGALP00000019890	SINLEJ001704
ENSGALP00000019893	SINLEJ005992
ENSGALP00000019895	SINLEJ002068
ENSGALP00000019896	SINLEJ002747
ENSGALP00000019897	SINLEJ600069
ENSGALP00000019899	SINLEJ002069
ENSGALP00000019899	SINLEJ002070
ENSGALP00000019901	SINLEJ003283
ENSGALP00000019901	SINLEJ001329
ENSGALP00000019903	SINLEJ004905
ENSGALP00000019904	SINLEJ001706
ENSGALP00000019904	SINLEJ010390
ENSGALP00000019907	SINLEJ001002
ENSGALP00000019907	SINLEJ001926
ENSGALP00000019908	SINLEJ011468
ENSGALP00000019918	SINLEJ001001
ENSGALP00000019918	SINLEJ014519
ENSGALP00000019921	SINLEJ004612
ENSGALP00000019921	SINLEJ004613
ENSGALP00000019925	SINLEJ010644
ENSGALP00000019925	SINLEJ006402
ENSGALP00000019929	SINLEJ001095
ENSGALP00000019930	SINLEJ002901
ENSGALP00000019930	SINLEJ002900
ENSGALP00000019932	SINLEJ600301
ENSGALP00000019932	SINLEJ600302
ENSGALP00000019935	SINLEJ001319
ENSGALP00000019935	SINLEJ003282
ENSGALP00000019941	SINLEJ006512
ENSGALP00000019941	SINLEJ001440
ENSGALP00000019943	SINLEJ016719
ENSGALP00000019943	SINLEJ017585
ENSGALP00000019945	SINLEJ013593
ENSGALP00000019946	SINLEJ000666
ENSGALP00000019951	SINLEJ006665
ENSGALP00000019951	SINLEJ015435
ENSGALP00000019952	SINLEJ003065
ENSGALP00000019955	SINLEJ016717
ENSGALP00000019955	SINLEJ012613
ENSGALP00000019958	SINLEJ010498
ENSGALP00000019958	SINLEJ001314
ENSGALP00000019967	SINLEJ010627
ENSGALP00000019969	SINLEJ600304
ENSGALP00000019969	SINLEJ001645
ENSGALP00000019975	SINLEJ002935
ENSGALP00000019975	SINLEJ018661
ENSGALP00000019976	SINLEJ005845
ENSGALP00000019976	SINLEJ001860
ENSGALP00000019988	SINLEJ012638
ENSGALP00000019988	SINLEJ012634
ENSGALP00000019994	SINLEJ004606
ENSGALP00000019994	SINLEJ004605
ENSGALP00000020002	SINLEJ005980
ENSGALP00000020002	SINLEJ005981
ENSGALP00000020005	SINLEJ010628
ENSGALP00000020006	SINLEJ010970
ENSGALP00000020006	SINLEJ010969
ENSGALP00000020011	SINLEJ015302
ENSGALP00000020011	SINLEJ001313
ENSGALP00000020014	SINLEJ006090
ENSGALP00000020022	SINLEJ002924
ENSGALP00000020036	SINLEJ014767
ENSGALP00000020039	SINLEJ012612
ENSGALP00000020039	SINLEJ013604
ENSGALP00000020041	SINLEJ015549
ENSGALP00000020041	SINLEJ006551
ENSGALP00000020042	SINLEJ013965
ENSGALP00000020045	SINLEJ000636
ENSGALP00000020045	SINLEJ000760
ENSGALP00000020053	SINLEJ000637
ENSGALP00000020053	SINLEJ000761
ENSGALP00000020054	SINLEJ002922
ENSGALP00000020054	SINLEJ019361
ENSGALP00000020055	SINLEJ013554
ENSGALP00000020055	SINLEJ013555
ENSGALP00000020061	SINLEJ006087
ENSGALP00000020061	SINLEJ014028
ENSGALP00000020064	SINLEJ005304
ENSGALP00000020068	SINLEJ015074
ENSGALP00000020068	SINLEJ015071
ENSGALP00000020074	SINLEJ013539
ENSGALP00000020075	SINLEJ003401
ENSGALP00000020087	SINLEJ000016
ENSGALP00000020088	SINLEJ010652
ENSGALP00000020088	SINLEJ015472
ENSGALP00000020091	SINLEJ600408
ENSGALP00000020091	SINLEJ001390
ENSGALP00000020092	SINLEJ005750
ENSGALP00000020092	SINLEJ006647
ENSGALP00000020098	SINLEJ004806
ENSGALP00000020106	SINLEJ002172
ENSGALP00000020106	SINLEJ006088
ENSGALP00000020111	SINLEJ006390
ENSGALP00000020125	SINLEJ007064
ENSGALP00000020127	SINLEJ001651
ENSGALP00000020127	SINLEJ004870
ENSGALP00000020132	SINLEJ012688
ENSGALP00000020132	SINLEJ012687
ENSGALP00000020133	SINLEJ600214
ENSGALP00000020134	SINLEJ004917
ENSGALP00000020134	SINLEJ011153
ENSGALP00000020135	SINLEJ002179
ENSGALP00000020137	SINLEJ002182
ENSGALP00000020137	SINLEJ014494
ENSGALP00000020138	SINLEJ012683
ENSGALP00000020141	SINLEJ012629
ENSGALP00000020149	SINLEJ004206
ENSGALP00000020149	SINLEJ005945
ENSGALP00000020150	SINLEJ600163
ENSGALP00000020150	SINLEJ004880
ENSGALP00000020151	SINLEJ600440
ENSGALP00000020154	SINLEJ600035
ENSGALP00000020155	SINLEJ013571
ENSGALP00000020157	SINLEJ001503
ENSGALP00000020157	SINLEJ004717
ENSGALP00000020160	SINLEJ013772
ENSGALP00000020160	SINLEJ013771
ENSGALP00000020163	SINLEJ002067
ENSGALP00000020163	SINLEJ011521
ENSGALP00000020164	SINLEJ001493
ENSGALP00000020165	SINLEJ600480
ENSGALP00000020165	SINLEJ013855
ENSGALP00000020169	SINLEJ000762
ENSGALP00000020169	SINLEJ000638
ENSGALP00000020170	SINLEJ015113
ENSGALP00000020171	SINLEJ002081
ENSGALP00000020173	SINLEJ003408
ENSGALP00000020178	SINLEJ000715
ENSGALP00000020185	SINLEJ005865
ENSGALP00000020186	SINLEJ001489
ENSGALP00000020189	SINLEJ015318
ENSGALP00000020189	SINLEJ001487
ENSGALP00000020194	SINLEJ015980
ENSGALP00000020194	SINLEJ015978
ENSGALP00000020201	SINLEJ004800
ENSGALP00000020203	SINLEJ004799
ENSGALP00000020203	SINLEJ003367
ENSGALP00000020204	SINLEJ006097
ENSGALP00000020208	SINLEJ014533
ENSGALP00000020214	SINLEJ000719
ENSGALP00000020214	SINLEJ000717
ENSGALP00000020221	SINLEJ000721
ENSGALP00000020225	SINLEJ003409
ENSGALP00000020225	SINLEJ013997
ENSGALP00000020229	SINLEJ017265
ENSGALP00000020236	SINLEJ003411
ENSGALP00000020236	SINLEJ003410
ENSGALP00000020245	SINLEJ015324
ENSGALP00000020245	SINLEJ003218
ENSGALP00000020252	SINLEJ011072
ENSGALP00000020252	SINLEJ015629
ENSGALP00000020258	SINLEJ014469
ENSGALP00000020258	SINLEJ006440
ENSGALP00000020267	SINLEJ005036
ENSGALP00000020268	SINLEJ001383
ENSGALP00000020268	SINLEJ019417
ENSGALP00000020270	SINLEJ006063
ENSGALP00000020272	SINLEJ004690
ENSGALP00000020279	SINLEJ010381
ENSGALP00000020279	SINLEJ005661
ENSGALP00000020282	SINLEJ006074
ENSGALP00000020282	SINLEJ016727
ENSGALP00000020284	SINLEJ001092
ENSGALP00000020284	SINLEJ001093
ENSGALP00000020289	SINLEJ006101
ENSGALP00000020295	SINLEJ003499
ENSGALP00000020295	SINLEJ600189
ENSGALP00000020307	SINLEJ001652
ENSGALP00000020310	SINLEJ007574
ENSGALP00000020310	SINLEJ013246
ENSGALP00000020311	SINLEJ003501
ENSGALP00000020311	SINLEJ001654
ENSGALP00000020312	SINLEJ015327
ENSGALP00000020312	SINLEJ018751
ENSGALP00000020315	SINLEJ002905
ENSGALP00000020320	SINLEJ015294
ENSGALP00000020320	SINLEJ003504
ENSGALP00000020323	SINLEJ001292
ENSGALP00000020324	SINLEJ017857
ENSGALP00000020324	SINLEJ013826
ENSGALP00000020325	SINLEJ004662
ENSGALP00000020327	SINLEJ002983
ENSGALP00000020327	SINLEJ005012
ENSGALP00000020332	SINLEJ000667
ENSGALP00000020332	SINLEJ000669
ENSGALP00000020339	SINLEJ015329
ENSGALP00000020339	SINLEJ003212
ENSGALP00000020344	SINLEJ000668
ENSGALP00000020346	SINLEJ000787
ENSGALP00000020349	SINLEJ000769
ENSGALP00000020349	SINLEJ000648
ENSGALP00000020352	SINLEJ010375
ENSGALP00000020352	SINLEJ003442
ENSGALP00000020353	SINLEJ008681
ENSGALP00000020353	SINLEJ008680
ENSGALP00000020355	SINLEJ010374
ENSGALP00000020364	SINLEJ003368
ENSGALP00000020364	SINLEJ004626
ENSGALP00000020374	SINLEJ016791
ENSGALP00000020375	SINLEJ013887
ENSGALP00000020375	SINLEJ013886
ENSGALP00000020383	SINLEJ003530
ENSGALP00000020383	SINLEJ004628
ENSGALP00000020390	SINLEJ004631
ENSGALP00000020390	SINLEJ003529
ENSGALP00000020403	SINLEJ005947
ENSGALP00000020406	SINLEJ011231
ENSGALP00000020410	SINLEJ004620
ENSGALP00000020410	SINLEJ600074
ENSGALP00000020417	SINLEJ008877
ENSGALP00000020419	SINLEJ011285
ENSGALP00000020419	SINLEJ008874
ENSGALP00000020421	SINLEJ005213
ENSGALP00000020422	SINLEJ013093
ENSGALP00000020427	SINLEJ009049
ENSGALP00000020427	SINLEJ011492
ENSGALP00000020440	SINLEJ005409
ENSGALP00000020440	SINLEJ005419
ENSGALP00000020443	SINLEJ012573
ENSGALP00000020445	SINLEJ014742
ENSGALP00000020445	SINLEJ009103
ENSGALP00000020448	SINLEJ001424
ENSGALP00000020448	SINLEJ015340
ENSGALP00000020449	SINLEJ003468
ENSGALP00000020449	SINLEJ001438
ENSGALP00000020451	SINLEJ015347
ENSGALP00000020451	SINLEJ013858
ENSGALP00000020459	SINLEJ001435
ENSGALP00000020462	SINLEJ001436
ENSGALP00000020463	SINLEJ001169
ENSGALP00000020469	SINLEJ001425
ENSGALP00000020469	SINLEJ015345
ENSGALP00000020470	SINLEJ016784
ENSGALP00000020476	SINLEJ014881
ENSGALP00000020480	SINLEJ007467
ENSGALP00000020480	SINLEJ005120
ENSGALP00000020484	SINLEJ003517
ENSGALP00000020484	SINLEJ003515
ENSGALP00000020491	SINLEJ009519
ENSGALP00000020491	SINLEJ007285
ENSGALP00000020494	SINLEJ009518
ENSGALP00000020498	SINLEJ001410
ENSGALP00000020498	SINLEJ600185
ENSGALP00000020504	SINLEJ001412
ENSGALP00000020504	SINLEJ001413
ENSGALP00000020507	SINLEJ004037
ENSGALP00000020507	SINLEJ004038
ENSGALP00000020510	SINLEJ004034
ENSGALP00000020510	SINLEJ016422
ENSGALP00000020513	SINLEJ001414
ENSGALP00000020515	SINLEJ004031
ENSGALP00000020515	SINLEJ004032
ENSGALP00000020517	SINLEJ004030
ENSGALP00000020518	SINLEJ001415
ENSGALP00000020520	SINLEJ014268
ENSGALP00000020520	SINLEJ012078
ENSGALP00000020523	SINLEJ012879
ENSGALP00000020523	SINLEJ012878
ENSGALP00000020525	SINLEJ005150
ENSGALP00000020525	SINLEJ016206
ENSGALP00000020526	SINLEJ004101
ENSGALP00000020526	SINLEJ014052
ENSGALP00000020530	SINLEJ004099
ENSGALP00000020535	SINLEJ005439
ENSGALP00000020539	SINLEJ016413
ENSGALP00000020539	SINLEJ012853
ENSGALP00000020540	SINLEJ004095
ENSGALP00000020543	SINLEJ004092
ENSGALP00000020543	SINLEJ004093
ENSGALP00000020557	SINLEJ004083
ENSGALP00000020557	SINLEJ004082
ENSGALP00000020559	SINLEJ003966
ENSGALP00000020559	SINLEJ010802
ENSGALP00000020561	SINLEJ010196
ENSGALP00000020561	SINLEJ010195
ENSGALP00000020562	SINLEJ010800
ENSGALP00000020562	SINLEJ003967
ENSGALP00000020568	SINLEJ001219
ENSGALP00000020568	SINLEJ003399
ENSGALP00000020569	SINLEJ010438
ENSGALP00000020569	SINLEJ001426
ENSGALP00000020571	SINLEJ012095
ENSGALP00000020571	SINLEJ018700
ENSGALP00000020572	SINLEJ009939
ENSGALP00000020572	SINLEJ019394
ENSGALP00000020581	SINLEJ600179
ENSGALP00000020581	SINLEJ003488
ENSGALP00000020586	SINLEJ009944
ENSGALP00000020588	SINLEJ007546
ENSGALP00000020588	SINLEJ007548
ENSGALP00000020594	SINLEJ002727
ENSGALP00000020594	SINLEJ002726
ENSGALP00000020596	SINLEJ012992
ENSGALP00000020598	SINLEJ007534
ENSGALP00000020598	SINLEJ007533
ENSGALP00000020599	SINLEJ004747
ENSGALP00000020602	SINLEJ010046
ENSGALP00000020602	SINLEJ008801
ENSGALP00000020604	SINLEJ001013
ENSGALP00000020615	SINLEJ009207
ENSGALP00000020615	SINLEJ009206
ENSGALP00000020617	SINLEJ009204
ENSGALP00000020617	SINLEJ008742
ENSGALP00000020618	SINLEJ011135
ENSGALP00000020618	SINLEJ007787
ENSGALP00000020620	SINLEJ002715
ENSGALP00000020620	SINLEJ002714
ENSGALP00000020629	SINLEJ012990
ENSGALP00000020635	SINLEJ008627
ENSGALP00000020639	SINLEJ015662
ENSGALP00000020639	SINLEJ007248
ENSGALP00000020641	SINLEJ017889
ENSGALP00000020641	SINLEJ018237
ENSGALP00000020647	SINLEJ009810
ENSGALP00000020650	SINLEJ006705
ENSGALP00000020654	SINLEJ009448
ENSGALP00000020654	SINLEJ009450
ENSGALP00000020659	SINLEJ009617
ENSGALP00000020659	SINLEJ003667
ENSGALP00000020661	SINLEJ008391
ENSGALP00000020661	SINLEJ006713
ENSGALP00000020664	SINLEJ006166
ENSGALP00000020666	SINLEJ005476
ENSGALP00000020669	SINLEJ005463
ENSGALP00000020675	SINLEJ008480
ENSGALP00000020675	SINLEJ002074
ENSGALP00000020691	SINLEJ011113
ENSGALP00000020696	SINLEJ012983
ENSGALP00000020696	SINLEJ012981
ENSGALP00000020705	SINLEJ008833
ENSGALP00000020711	SINLEJ013015
ENSGALP00000020711	SINLEJ013012
ENSGALP00000020713	SINLEJ011292
ENSGALP00000020714	SINLEJ015831
ENSGALP00000020714	SINLEJ008829
ENSGALP00000020720	SINLEJ014338
ENSGALP00000020730	SINLEJ012348
ENSGALP00000020731	SINLEJ002672
ENSGALP00000020733	SINLEJ009545
ENSGALP00000020735	SINLEJ007254
ENSGALP00000020735	SINLEJ015657
ENSGALP00000020736	SINLEJ009555
ENSGALP00000020740	SINLEJ012182
ENSGALP00000020742	SINLEJ009755
ENSGALP00000020744	SINLEJ012318
ENSGALP00000020744	SINLEJ012319
ENSGALP00000020749	SINLEJ012980
ENSGALP00000020750	SINLEJ006822
ENSGALP00000020756	SINLEJ009675
ENSGALP00000020761	SINLEJ008387
ENSGALP00000020761	SINLEJ008386
ENSGALP00000020769	SINLEJ009347
ENSGALP00000020783	SINLEJ019350
ENSGALP00000020786	SINLEJ007459
ENSGALP00000020792	SINLEJ018442
ENSGALP00000020792	SINLEJ007451
ENSGALP00000020793	SINLEJ007545
ENSGALP00000020797	SINLEJ015719
ENSGALP00000020802	SINLEJ008191
ENSGALP00000020805	SINLEJ002853
ENSGALP00000020805	SINLEJ006920
ENSGALP00000020806	SINLEJ017443
ENSGALP00000020807	SINLEJ002852
ENSGALP00000020819	SINLEJ016116
ENSGALP00000020822	SINLEJ014416
ENSGALP00000020830	SINLEJ008443
ENSGALP00000020835	SINLEJ007605
ENSGALP00000020835	SINLEJ016904
ENSGALP00000020840	SINLEJ006856
ENSGALP00000020840	SINLEJ006851
ENSGALP00000020843	SINLEJ007485
ENSGALP00000020844	SINLEJ007482
ENSGALP00000020844	SINLEJ007484
ENSGALP00000020848	SINLEJ009671
ENSGALP00000020852	SINLEJ013044
ENSGALP00000020860	SINLEJ013129
ENSGALP00000020860	SINLEJ013128
ENSGALP00000020863	SINLEJ013069
ENSGALP00000020866	SINLEJ008737
ENSGALP00000020867	SINLEJ009340
ENSGALP00000020867	SINLEJ009339
ENSGALP00000020873	SINLEJ016250
ENSGALP00000020874	SINLEJ018719
ENSGALP00000020874	SINLEJ018586
ENSGALP00000020879	SINLEJ013067
ENSGALP00000020886	SINLEJ008118
ENSGALP00000020897	SINLEJ008749
ENSGALP00000020906	SINLEJ007913
ENSGALP00000020907	SINLEJ008187
ENSGALP00000020915	SINLEJ008731
ENSGALP00000020917	SINLEJ001466
ENSGALP00000020917	SINLEJ001465
ENSGALP00000020919	SINLEJ009325
ENSGALP00000020923	SINLEJ013760
ENSGALP00000020923	SINLEJ012331
ENSGALP00000020927	SINLEJ013687
ENSGALP00000020927	SINLEJ004967
ENSGALP00000020932	SINLEJ012315
ENSGALP00000020938	SINLEJ008756
ENSGALP00000020950	SINLEJ012334
ENSGALP00000020950	SINLEJ011487
ENSGALP00000020960	SINLEJ015936
ENSGALP00000020966	SINLEJ011053
ENSGALP00000020966	SINLEJ015609
ENSGALP00000020971	SINLEJ013139
ENSGALP00000020977	SINLEJ011154
ENSGALP00000020984	SINLEJ008843
ENSGALP00000020984	SINLEJ002792
ENSGALP00000020986	SINLEJ016141
ENSGALP00000020986	SINLEJ017436
ENSGALP00000020989	SINLEJ009379
ENSGALP00000020989	SINLEJ017085
ENSGALP00000020990	SINLEJ013140
ENSGALP00000020990	SINLEJ007511
ENSGALP00000021003	SINLEJ009185
ENSGALP00000021003	SINLEJ008734
ENSGALP00000021013	SINLEJ011297
ENSGALP00000021021	SINLEJ007510
ENSGALP00000021021	SINLEJ005578
ENSGALP00000021026	SINLEJ013169
ENSGALP00000021026	SINLEJ007478
ENSGALP00000021029	SINLEJ016852
ENSGALP00000021029	SINLEJ016851
ENSGALP00000021034	SINLEJ011286
ENSGALP00000021043	SINLEJ007238
ENSGALP00000021043	SINLEJ015673
ENSGALP00000021048	SINLEJ010952
ENSGALP00000021048	SINLEJ017825
ENSGALP00000021055	SINLEJ015672
ENSGALP00000021055	SINLEJ007239
ENSGALP00000021062	SINLEJ011438
ENSGALP00000021062	SINLEJ003782
ENSGALP00000021066	SINLEJ015679
ENSGALP00000021066	SINLEJ011385
ENSGALP00000021072	SINLEJ013195
ENSGALP00000021078	SINLEJ014637
ENSGALP00000021082	SINLEJ007591
ENSGALP00000021082	SINLEJ013257
ENSGALP00000021086	SINLEJ007593
ENSGALP00000021094	SINLEJ007588
ENSGALP00000021094	SINLEJ007580
ENSGALP00000021097	SINLEJ001451
ENSGALP00000021097	SINLEJ001453
ENSGALP00000021103	SINLEJ016126
ENSGALP00000021108	SINLEJ002023
ENSGALP00000021108	SINLEJ016102
ENSGALP00000021117	SINLEJ003378
ENSGALP00000021117	SINLEJ600251
ENSGALP00000021120	SINLEJ015307
ENSGALP00000021121	SINLEJ001819
ENSGALP00000021134	SINLEJ005090
ENSGALP00000021134	SINLEJ005091
ENSGALP00000021147	SINLEJ001660
ENSGALP00000021147	SINLEJ003520
ENSGALP00000021156	SINLEJ014466
ENSGALP00000021156	SINLEJ008766
ENSGALP00000021163	SINLEJ011489
ENSGALP00000021163	SINLEJ013738
ENSGALP00000021166	SINLEJ015817
ENSGALP00000021166	SINLEJ013739
ENSGALP00000021168	SINLEJ013716
ENSGALP00000021168	SINLEJ012306
ENSGALP00000021170	SINLEJ007291
ENSGALP00000021172	SINLEJ009418
ENSGALP00000021178	SINLEJ011434
ENSGALP00000021178	SINLEJ013674
ENSGALP00000021180	SINLEJ009581
ENSGALP00000021182	SINLEJ010213
ENSGALP00000021182	SINLEJ009578
ENSGALP00000021192	SINLEJ015838
ENSGALP00000021192	SINLEJ015840
ENSGALP00000021197	SINLEJ009576
ENSGALP00000021197	SINLEJ015650
ENSGALP00000021208	SINLEJ003518
ENSGALP00000021215	SINLEJ010197
ENSGALP00000021224	SINLEJ007394
ENSGALP00000021227	SINLEJ008702
ENSGALP00000021227	SINLEJ008703
ENSGALP00000021230	SINLEJ010200
ENSGALP00000021239	SINLEJ007276
