SINCAM000003	ENSGACP00000025229
SINCAM011226	ENSGACP00000015993
SINCAM011226	ENSGACP00000012340
SINCAM011230	ENSGACP00000012384
SINCAM011230	ENSGACP00000016036
SINCAM011232	ENSGACP00000016053
SINCAM011232	ENSGACP00000018981
SINCAM011233	ENSGACP00000016100
SINCAM011233	ENSGACP00000016121
SINCAM011234	ENSGACP00000012489
SINCAM011236	ENSGACP00000012526
SINCAM011237	ENSGACP00000016128
SINCAM011238	ENSGACP00000012546
SINCAM011239	ENSGACP00000013271
SINCAM011242	ENSGACP00000015389
SINCAM011242	ENSGACP00000012554
SINCAM011245	ENSGACP00000006590
SINCAM011246	ENSGACP00000020057
SINCAM011246	ENSGACP00000015226
SINCAM011250	ENSGACP00000015234
SINCAM011251	ENSGACP00000015239
SINCAM011251	ENSGACP00000003809
SINCAM011252	ENSGACP00000003822
SINCAM011253	ENSGACP00000003864
SINCAM011254	ENSGACP00000015247
SINCAM011256	ENSGACP00000023584
SINCAM011257	ENSGACP00000015254
SINCAM011257	ENSGACP00000012764
SINCAM011258	ENSGACP00000014912
SINCAM011259	ENSGACP00000014919
SINCAM011262	ENSGACP00000009643
SINCAM011263	ENSGACP00000009647
SINCAM011269	ENSGACP00000010958
SINCAM011269	ENSGACP00000025611
SINCAM011270	ENSGACP00000017292
SINCAM011270	ENSGACP00000010995
SINCAM011271	ENSGACP00000015006
SINCAM011272	ENSGACP00000014994
SINCAM011272	ENSGACP00000024794
SINCAM011273	ENSGACP00000014983
SINCAM011273	ENSGACP00000024798
SINCAM011275	ENSGACP00000007454
SINCAM011275	ENSGACP00000003135
SINCAM011276	ENSGACP00000014979
SINCAM011276	ENSGACP00000024808
SINCAM011278	ENSGACP00000014972
SINCAM011278	ENSGACP00000024813
SINCAM011279	ENSGACP00000014968
SINCAM011281	ENSGACP00000019638
SINCAM011282	ENSGACP00000024787
SINCAM011284	ENSGACP00000015333
SINCAM011285	ENSGACP00000015322
SINCAM011287	ENSGACP00000012615
SINCAM011290	ENSGACP00000011867
SINCAM011290	ENSGACP00000017624
SINCAM011292	ENSGACP00000011880
SINCAM011293	ENSGACP00000014947
SINCAM011294	ENSGACP00000014951
SINCAM011294	ENSGACP00000026252
SINCAM011295	ENSGACP00000014936
SINCAM011295	ENSGACP00000026251
SINCAM011296	ENSGACP00000014925
SINCAM011296	ENSGACP00000025739
SINCAM011298	ENSGACP00000011179
SINCAM011299	ENSGACP00000014885
SINCAM011299	ENSGACP00000007459
SINCAM011301	ENSGACP00000016977
SINCAM011301	ENSGACP00000016979
SINCAM011302	ENSGACP00000011227
SINCAM011303	ENSGACP00000012026
SINCAM011303	ENSGACP00000006629
SINCAM011304	ENSGACP00000011140
SINCAM011305	ENSGACP00000011148
SINCAM011307	ENSGACP00000011217
SINCAM011307	ENSGACP00000015696
SINCAM011308	ENSGACP00000011186
SINCAM011308	ENSGACP00000007047
SINCAM011309	ENSGACP00000011505
SINCAM011310	ENSGACP00000024786
SINCAM011310	ENSGACP00000015017
SINCAM011311	ENSGACP00000024947
SINCAM011311	ENSGACP00000012006
SINCAM011312	ENSGACP00000009267
SINCAM011314	ENSGACP00000011304
SINCAM011315	ENSGACP00000011308
SINCAM011316	ENSGACP00000018469
SINCAM011316	ENSGACP00000006631
SINCAM011317	ENSGACP00000005852
SINCAM011320	ENSGACP00000005838
SINCAM011321	ENSGACP00000005820
SINCAM011323	ENSGACP00000005731
SINCAM011323	ENSGACP00000005928
SINCAM011324	ENSGACP00000005912
SINCAM011325	ENSGACP00000005788
SINCAM011326	ENSGACP00000025325
SINCAM011327	ENSGACP00000005691
SINCAM011327	ENSGACP00000012738
SINCAM011329	ENSGACP00000025336
SINCAM011329	ENSGACP00000014688
SINCAM011332	ENSGACP00000025345
SINCAM011332	ENSGACP00000019741
SINCAM011333	ENSGACP00000025347
SINCAM011335	ENSGACP00000025374
SINCAM011336	ENSGACP00000025367
SINCAM011337	ENSGACP00000025366
SINCAM011339	ENSGACP00000019674
SINCAM011340	ENSGACP00000006596
SINCAM011340	ENSGACP00000026413
SINCAM011345	ENSGACP00000025379
SINCAM011345	ENSGACP00000007662
SINCAM011347	ENSGACP00000024784
SINCAM011347	ENSGACP00000015022
SINCAM011349	ENSGACP00000025038
SINCAM011351	ENSGACP00000015129
SINCAM011352	ENSGACP00000015207
SINCAM011352	ENSGACP00000015852
SINCAM011355	ENSGACP00000023558
SINCAM011362	ENSGACP00000018859
SINCAM011363	ENSGACP00000007779
SINCAM011363	ENSGACP00000010064
SINCAM011364	ENSGACP00000007833
SINCAM011367	ENSGACP00000021753
SINCAM011367	ENSGACP00000009992
SINCAM011368	ENSGACP00000006228
SINCAM011369	ENSGACP00000006200
SINCAM011373	ENSGACP00000019722
SINCAM011374	ENSGACP00000019726
SINCAM011375	ENSGACP00000019732
SINCAM011378	ENSGACP00000025393
SINCAM011380	ENSGACP00000011331
SINCAM011381	ENSGACP00000011382
SINCAM011381	ENSGACP00000009574
SINCAM011384	ENSGACP00000018346
SINCAM011384	ENSGACP00000018328
SINCAM011385	ENSGACP00000018341
SINCAM011385	ENSGACP00000018313
SINCAM011386	ENSGACP00000018423
SINCAM011386	ENSGACP00000005883
SINCAM011387	ENSGACP00000025480
SINCAM011387	ENSGACP00000018428
SINCAM011388	ENSGACP00000005877
SINCAM011388	ENSGACP00000019639
SINCAM011389	ENSGACP00000018440
SINCAM011389	ENSGACP00000004064
SINCAM011390	ENSGACP00000005873
SINCAM011390	ENSGACP00000019642
SINCAM011392	ENSGACP00000018447
SINCAM011392	ENSGACP00000018870
SINCAM011397	ENSGACP00000021126
SINCAM011400	ENSGACP00000025433
SINCAM011402	ENSGACP00000011124
SINCAM011402	ENSGACP00000014121
SINCAM011403	ENSGACP00000017247
SINCAM011404	ENSGACP00000018538
SINCAM011405	ENSGACP00000007364
SINCAM011405	ENSGACP00000014814
SINCAM011406	ENSGACP00000018681
SINCAM011406	ENSGACP00000020302
SINCAM011408	ENSGACP00000021796
SINCAM011410	ENSGACP00000022115
SINCAM011411	ENSGACP00000018839
SINCAM011412	ENSGACP00000018835
SINCAM011412	ENSGACP00000022170
SINCAM011413	ENSGACP00000015884
SINCAM011413	ENSGACP00000012199
SINCAM011414	ENSGACP00000015863
SINCAM011415	ENSGACP00000015774
SINCAM011416	ENSGACP00000015741
SINCAM011418	ENSGACP00000012162
SINCAM011419	ENSGACP00000025835
SINCAM011419	ENSGACP00000018846
SINCAM011420	ENSGACP00000022133
SINCAM011422	ENSGACP00000021928
SINCAM011423	ENSGACP00000010287
SINCAM011424	ENSGACP00000006517
SINCAM011425	ENSGACP00000021925
SINCAM011426	ENSGACP00000010328
SINCAM011428	ENSGACP00000010343
SINCAM011431	ENSGACP00000010356
SINCAM011431	ENSGACP00000010378
SINCAM011432	ENSGACP00000021919
SINCAM011433	ENSGACP00000010430
SINCAM011433	ENSGACP00000021917
SINCAM011434	ENSGACP00000010469
SINCAM011434	ENSGACP00000021819
SINCAM011435	ENSGACP00000010474
SINCAM011435	ENSGACP00000005047
SINCAM011438	ENSGACP00000024653
SINCAM011438	ENSGACP00000000435
SINCAM011439	ENSGACP00000010495
SINCAM011439	ENSGACP00000024100
SINCAM011442	ENSGACP00000010518
SINCAM011442	ENSGACP00000006054
SINCAM011444	ENSGACP00000022003
SINCAM011445	ENSGACP00000023728
SINCAM011451	ENSGACP00000024632
SINCAM011452	ENSGACP00000007562
SINCAM011452	ENSGACP00000018626
SINCAM011454	ENSGACP00000013088
SINCAM011454	ENSGACP00000023100
SINCAM011456	ENSGACP00000007904
SINCAM011456	ENSGACP00000004002
SINCAM011459	ENSGACP00000022622
SINCAM011464	ENSGACP00000015060
SINCAM011465	ENSGACP00000015051
SINCAM011466	ENSGACP00000015049
SINCAM011467	ENSGACP00000015038
SINCAM011469	ENSGACP00000004804
SINCAM011472	ENSGACP00000007040
SINCAM011473	ENSGACP00000020379
SINCAM011474	ENSGACP00000004586
SINCAM011475	ENSGACP00000010464
SINCAM011475	ENSGACP00000012150
SINCAM011476	ENSGACP00000020152
SINCAM011477	ENSGACP00000022648
SINCAM011478	ENSGACP00000010605
SINCAM011479	ENSGACP00000026535
SINCAM011479	ENSGACP00000027673
SINCAM011480	ENSGACP00000020238
SINCAM011480	ENSGACP00000010485
SINCAM011481	ENSGACP00000020240
SINCAM011481	ENSGACP00000026354
SINCAM011482	ENSGACP00000020243
SINCAM011482	ENSGACP00000026355
SINCAM011484	ENSGACP00000010403
SINCAM011485	ENSGACP00000019560
SINCAM011487	ENSGACP00000014613
SINCAM011487	ENSGACP00000000798
SINCAM011488	ENSGACP00000014870
SINCAM011488	ENSGACP00000017154
SINCAM011489	ENSGACP00000007727
SINCAM011489	ENSGACP00000016730
SINCAM011491	ENSGACP00000004924
SINCAM011494	ENSGACP00000022654
SINCAM011494	ENSGACP00000006542
SINCAM011495	ENSGACP00000004646
SINCAM011498	ENSGACP00000004565
SINCAM011499	ENSGACP00000007038
SINCAM011499	ENSGACP00000025642
SINCAM011500	ENSGACP00000026140
SINCAM011501	ENSGACP00000007138
SINCAM011502	ENSGACP00000007315
SINCAM011502	ENSGACP00000025533
SINCAM011504	ENSGACP00000014723
SINCAM011505	ENSGACP00000014712
SINCAM011506	ENSGACP00000026265
SINCAM011507	ENSGACP00000015036
SINCAM011510	ENSGACP00000012104
SINCAM011511	ENSGACP00000004639
SINCAM011511	ENSGACP00000004590
SINCAM011513	ENSGACP00000011820
SINCAM011514	ENSGACP00000011811
SINCAM011515	ENSGACP00000011797
SINCAM011516	ENSGACP00000011763
SINCAM011516	ENSGACP00000022772
SINCAM011519	ENSGACP00000015014
SINCAM011519	ENSGACP00000023291
SINCAM011521	ENSGACP00000014993
SINCAM011523	ENSGACP00000012823
SINCAM011524	ENSGACP00000012464
SINCAM011525	ENSGACP00000020716
SINCAM011525	ENSGACP00000025233
SINCAM011526	ENSGACP00000020719
SINCAM011529	ENSGACP00000027504
SINCAM011529	ENSGACP00000021216
SINCAM011531	ENSGACP00000024863
SINCAM011534	ENSGACP00000022527
SINCAM011535	ENSGACP00000018643
SINCAM011536	ENSGACP00000018642
SINCAM011536	ENSGACP00000007772
SINCAM011537	ENSGACP00000016718
SINCAM011537	ENSGACP00000007711
SINCAM011540	ENSGACP00000010684
SINCAM011540	ENSGACP00000007663
SINCAM011541	ENSGACP00000007603
SINCAM011541	ENSGACP00000016683
SINCAM011542	ENSGACP00000007580
SINCAM011543	ENSGACP00000007460
SINCAM011543	ENSGACP00000016202
SINCAM011544	ENSGACP00000007526
SINCAM011545	ENSGACP00000014945
SINCAM011545	ENSGACP00000001426
SINCAM011547	ENSGACP00000016702
SINCAM011547	ENSGACP00000017951
SINCAM011548	ENSGACP00000022712
SINCAM011550	ENSGACP00000005407
SINCAM011553	ENSGACP00000020568
SINCAM011554	ENSGACP00000020575
SINCAM011554	ENSGACP00000006055
SINCAM011557	ENSGACP00000025676
SINCAM011558	ENSGACP00000007377
SINCAM011559	ENSGACP00000007398
SINCAM011560	ENSGACP00000020441
SINCAM011560	ENSGACP00000007931
SINCAM011563	ENSGACP00000007406
SINCAM011564	ENSGACP00000007414
SINCAM011566	ENSGACP00000007174
SINCAM011566	ENSGACP00000019423
SINCAM011567	ENSGACP00000019089
SINCAM011568	ENSGACP00000007708
SINCAM011568	ENSGACP00000007209
SINCAM011569	ENSGACP00000014855
SINCAM011570	ENSGACP00000014862
SINCAM011570	ENSGACP00000017113
SINCAM011571	ENSGACP00000017096
SINCAM011571	ENSGACP00000011509
SINCAM011573	ENSGACP00000020579
SINCAM011574	ENSGACP00000007231
SINCAM011575	ENSGACP00000020564
SINCAM011577	ENSGACP00000007213
SINCAM011579	ENSGACP00000000803
SINCAM011579	ENSGACP00000011430
SINCAM011580	ENSGACP00000022751
SINCAM011582	ENSGACP00000007080
SINCAM011586	ENSGACP00000011069
SINCAM011587	ENSGACP00000010996
SINCAM011587	ENSGACP00000022899
SINCAM011589	ENSGACP00000010986
SINCAM011590	ENSGACP00000011789
SINCAM011590	ENSGACP00000010609
SINCAM011592	ENSGACP00000011166
SINCAM011592	ENSGACP00000022921
SINCAM011595	ENSGACP00000016182
SINCAM011598	ENSGACP00000014576
SINCAM011599	ENSGACP00000014596
SINCAM011601	ENSGACP00000000439
SINCAM011601	ENSGACP00000000421
SINCAM011603	ENSGACP00000013433
SINCAM011603	ENSGACP00000025921
SINCAM011604	ENSGACP00000009013
SINCAM011605	ENSGACP00000020611
SINCAM011605	ENSGACP00000008999
SINCAM011607	ENSGACP00000020615
SINCAM011607	ENSGACP00000008863
SINCAM011608	ENSGACP00000008846
SINCAM011609	ENSGACP00000014460
SINCAM011613	ENSGACP00000008757
SINCAM011613	ENSGACP00000020619
SINCAM011614	ENSGACP00000020621
SINCAM011615	ENSGACP00000020624
SINCAM011615	ENSGACP00000013254
SINCAM011617	ENSGACP00000020635
SINCAM011617	ENSGACP00000006406
SINCAM011618	ENSGACP00000020639
SINCAM011618	ENSGACP00000026334
SINCAM011619	ENSGACP00000008700
SINCAM011619	ENSGACP00000020641
SINCAM011620	ENSGACP00000020643
SINCAM011620	ENSGACP00000008689
SINCAM011621	ENSGACP00000020644
SINCAM011622	ENSGACP00000008671
SINCAM011622	ENSGACP00000014235
SINCAM011623	ENSGACP00000020648
SINCAM011623	ENSGACP00000004566
SINCAM011624	ENSGACP00000008642
SINCAM011625	ENSGACP00000020657
SINCAM011626	ENSGACP00000008619
SINCAM011631	ENSGACP00000020684
SINCAM011632	ENSGACP00000020688
SINCAM011632	ENSGACP00000025426
SINCAM011634	ENSGACP00000012881
SINCAM011634	ENSGACP00000020693
SINCAM011635	ENSGACP00000020701
SINCAM011635	ENSGACP00000025602
SINCAM011636	ENSGACP00000020707
SINCAM011636	ENSGACP00000017037
SINCAM011637	ENSGACP00000014789
SINCAM011637	ENSGACP00000023297
SINCAM011638	ENSGACP00000000775
SINCAM011640	ENSGACP00000023105
SINCAM011640	ENSGACP00000017878
SINCAM011641	ENSGACP00000003094
SINCAM011641	ENSGACP00000016336
SINCAM011644	ENSGACP00000003302
SINCAM011644	ENSGACP00000025619
SINCAM011646	ENSGACP00000010567
SINCAM011646	ENSGACP00000008733
SINCAM011647	ENSGACP00000014609
SINCAM011647	ENSGACP00000017036
SINCAM011648	ENSGACP00000015173
SINCAM011650	ENSGACP00000013022
SINCAM011650	ENSGACP00000013033
SINCAM011651	ENSGACP00000014881
SINCAM011653	ENSGACP00000006961
SINCAM011657	ENSGACP00000015150
SINCAM011657	ENSGACP00000022623
SINCAM011658	ENSGACP00000009175
SINCAM011659	ENSGACP00000022640
SINCAM011660	ENSGACP00000022633
SINCAM011660	ENSGACP00000009205
SINCAM011661	ENSGACP00000009234
SINCAM011662	ENSGACP00000018613
SINCAM011663	ENSGACP00000022592
SINCAM011663	ENSGACP00000021776
SINCAM011664	ENSGACP00000018630
SINCAM011665	ENSGACP00000013054
SINCAM011665	ENSGACP00000020598
SINCAM011666	ENSGACP00000020593
SINCAM011666	ENSGACP00000008000
SINCAM011667	ENSGACP00000022666
SINCAM011668	ENSGACP00000014498
SINCAM011668	ENSGACP00000014771
SINCAM011669	ENSGACP00000020465
SINCAM011670	ENSGACP00000020449
SINCAM011670	ENSGACP00000000586
SINCAM011671	ENSGACP00000020452
SINCAM011673	ENSGACP00000020462
SINCAM011675	ENSGACP00000007843
SINCAM011677	ENSGACP00000022659
SINCAM011677	ENSGACP00000022660
SINCAM011679	ENSGACP00000007813
SINCAM011679	ENSGACP00000020499
SINCAM011680	ENSGACP00000007805
SINCAM011682	ENSGACP00000020503
SINCAM011682	ENSGACP00000007786
SINCAM011684	ENSGACP00000022578
SINCAM011686	ENSGACP00000022573
SINCAM011687	ENSGACP00000018634
SINCAM011687	ENSGACP00000000284
SINCAM011688	ENSGACP00000022569
SINCAM011688	ENSGACP00000025746
SINCAM011690	ENSGACP00000022563
SINCAM011691	ENSGACP00000022562
SINCAM011695	ENSGACP00000006677
SINCAM011696	ENSGACP00000018840
SINCAM011697	ENSGACP00000019180
SINCAM011698	ENSGACP00000019165
SINCAM011699	ENSGACP00000018714
SINCAM011700	ENSGACP00000018721
SINCAM011702	ENSGACP00000018730
SINCAM011702	ENSGACP00000025917
SINCAM011703	ENSGACP00000018723
SINCAM011705	ENSGACP00000003118
SINCAM011705	ENSGACP00000018987
SINCAM011706	ENSGACP00000018996
SINCAM011708	ENSGACP00000023276
SINCAM011708	ENSGACP00000026410
SINCAM011709	ENSGACP00000023280
SINCAM011710	ENSGACP00000017874
SINCAM011710	ENSGACP00000011484
SINCAM011711	ENSGACP00000023284
SINCAM011711	ENSGACP00000013126
SINCAM011714	ENSGACP00000022606
SINCAM011715	ENSGACP00000022611
SINCAM011718	ENSGACP00000021120
SINCAM011719	ENSGACP00000021124
SINCAM011719	ENSGACP00000006392
SINCAM011721	ENSGACP00000021138
SINCAM011722	ENSGACP00000004315
SINCAM011724	ENSGACP00000021151
SINCAM011724	ENSGACP00000016939
SINCAM011725	ENSGACP00000021155
SINCAM011725	ENSGACP00000003247
SINCAM011726	ENSGACP00000021157
SINCAM011727	ENSGACP00000021159
SINCAM011728	ENSGACP00000003251
SINCAM011732	ENSGACP00000022550
SINCAM011732	ENSGACP00000025541
SINCAM011735	ENSGACP00000022600
SINCAM011735	ENSGACP00000018603
SINCAM011737	ENSGACP00000021106
SINCAM011737	ENSGACP00000004365
SINCAM011738	ENSGACP00000021104
SINCAM011738	ENSGACP00000004378
SINCAM011741	ENSGACP00000004460
SINCAM011741	ENSGACP00000012924
SINCAM011742	ENSGACP00000004505
SINCAM011742	ENSGACP00000005110
SINCAM011746	ENSGACP00000020762
SINCAM011746	ENSGACP00000025394
SINCAM011747	ENSGACP00000003176
SINCAM011750	ENSGACP00000025169
SINCAM011750	ENSGACP00000016453
SINCAM011752	ENSGACP00000005711
SINCAM011756	ENSGACP00000000034
SINCAM011757	ENSGACP00000018501
SINCAM011758	ENSGACP00000018518
SINCAM011759	ENSGACP00000013214
SINCAM011759	ENSGACP00000020052
SINCAM011762	ENSGACP00000011977
SINCAM011764	ENSGACP00000008056
SINCAM011764	ENSGACP00000009168
SINCAM011766	ENSGACP00000000033
SINCAM011767	ENSGACP00000022044
SINCAM011768	ENSGACP00000004712
SINCAM011769	ENSGACP00000004763
SINCAM011775	ENSGACP00000018802
SINCAM011776	ENSGACP00000000010
SINCAM011780	ENSGACP00000013391
SINCAM011781	ENSGACP00000009306
SINCAM011784	ENSGACP00000008099
SINCAM011785	ENSGACP00000006591
SINCAM011785	ENSGACP00000004769
SINCAM011786	ENSGACP00000008108
SINCAM011786	ENSGACP00000004820
SINCAM011789	ENSGACP00000006243
SINCAM011791	ENSGACP00000005566
SINCAM011795	ENSGACP00000002071
SINCAM011796	ENSGACP00000000030
SINCAM011799	ENSGACP00000004790
SINCAM011799	ENSGACP00000000023
SINCAM011800	ENSGACP00000005523
SINCAM011801	ENSGACP00000004411
SINCAM011802	ENSGACP00000003666
SINCAM011802	ENSGACP00000004422
SINCAM011804	ENSGACP00000018003
SINCAM011808	ENSGACP00000008018
SINCAM011809	ENSGACP00000008006
SINCAM011810	ENSGACP00000016026
SINCAM011811	ENSGACP00000015598
SINCAM011811	ENSGACP00000015058
SINCAM011813	ENSGACP00000015605
SINCAM011813	ENSGACP00000005346
SINCAM011814	ENSGACP00000002136
SINCAM011814	ENSGACP00000002127
SINCAM011815	ENSGACP00000005424
SINCAM011821	ENSGACP00000000668
SINCAM011824	ENSGACP00000013318
SINCAM011824	ENSGACP00000000643
SINCAM011826	ENSGACP00000000653
SINCAM011827	ENSGACP00000000014
SINCAM011827	ENSGACP00000004170
SINCAM011832	ENSGACP00000022649
SINCAM011832	ENSGACP00000013878
SINCAM011833	ENSGACP00000013884
SINCAM011834	ENSGACP00000015752
SINCAM011834	ENSGACP00000019427
SINCAM011838	ENSGACP00000027669
SINCAM011839	ENSGACP00000004858
SINCAM011839	ENSGACP00000016949
SINCAM011842	ENSGACP00000013591
SINCAM011845	ENSGACP00000013553
SINCAM011847	ENSGACP00000007413
SINCAM011847	ENSGACP00000015805
SINCAM011852	ENSGACP00000008434
SINCAM011852	ENSGACP00000008262
SINCAM011853	ENSGACP00000008453
SINCAM011856	ENSGACP00000015510
SINCAM011856	ENSGACP00000009232
SINCAM011857	ENSGACP00000003368
SINCAM011863	ENSGACP00000015947
SINCAM011863	ENSGACP00000011049
SINCAM011864	ENSGACP00000014236
SINCAM011865	ENSGACP00000005481
SINCAM011867	ENSGACP00000000046
SINCAM011868	ENSGACP00000005851
SINCAM011869	ENSGACP00000005867
SINCAM011870	ENSGACP00000004787
SINCAM011871	ENSGACP00000004791
SINCAM011873	ENSGACP00000004142
SINCAM011874	ENSGACP00000004323
SINCAM011875	ENSGACP00000004345
SINCAM011876	ENSGACP00000004356
SINCAM011883	ENSGACP00000015848
SINCAM011886	ENSGACP00000019961
SINCAM011887	ENSGACP00000013119
SINCAM011890	ENSGACP00000004885
SINCAM011890	ENSGACP00000002900
SINCAM011891	ENSGACP00000008186
SINCAM011891	ENSGACP00000008323
SINCAM011892	ENSGACP00000000650
SINCAM011893	ENSGACP00000000641
SINCAM011893	ENSGACP00000021941
SINCAM011894	ENSGACP00000000560
SINCAM011895	ENSGACP00000004890
SINCAM011896	ENSGACP00000022624
SINCAM011897	ENSGACP00000007468
SINCAM011897	ENSGACP00000015312
SINCAM011898	ENSGACP00000007446
SINCAM011898	ENSGACP00000022000
SINCAM011900	ENSGACP00000000590
SINCAM011901	ENSGACP00000000634
SINCAM011902	ENSGACP00000008203
SINCAM011902	ENSGACP00000008212
SINCAM011905	ENSGACP00000009199
SINCAM011907	ENSGACP00000008396
SINCAM011907	ENSGACP00000008247
SINCAM011908	ENSGACP00000020990
SINCAM011908	ENSGACP00000004248
SINCAM011909	ENSGACP00000015495
SINCAM011909	ENSGACP00000014171
SINCAM011911	ENSGACP00000013386
SINCAM011914	ENSGACP00000004178
SINCAM011915	ENSGACP00000014876
SINCAM011917	ENSGACP00000014867
SINCAM011918	ENSGACP00000014864
SINCAM011922	ENSGACP00000007980
SINCAM011923	ENSGACP00000014755
SINCAM011924	ENSGACP00000014760
SINCAM011926	ENSGACP00000007226
SINCAM011926	ENSGACP00000003435
SINCAM011927	ENSGACP00000018589
SINCAM011927	ENSGACP00000017427
SINCAM011928	ENSGACP00000005538
SINCAM011928	ENSGACP00000005519
SINCAM011929	ENSGACP00000000659
SINCAM011930	ENSGACP00000014303
SINCAM011931	ENSGACP00000012170
SINCAM011931	ENSGACP00000025590
SINCAM011938	ENSGACP00000014198
SINCAM011938	ENSGACP00000008771
SINCAM011946	ENSGACP00000006198
SINCAM011947	ENSGACP00000006168
SINCAM011948	ENSGACP00000006161
SINCAM011949	ENSGACP00000008353
SINCAM011952	ENSGACP00000007808
SINCAM011952	ENSGACP00000004901
SINCAM011953	ENSGACP00000007994
SINCAM011956	ENSGACP00000014745
SINCAM011957	ENSGACP00000003547
SINCAM011957	ENSGACP00000019183
SINCAM011958	ENSGACP00000014732
SINCAM011959	ENSGACP00000005158
SINCAM011961	ENSGACP00000014724
SINCAM011962	ENSGACP00000007308
SINCAM011964	ENSGACP00000014718
SINCAM011966	ENSGACP00000014657
SINCAM011967	ENSGACP00000014654
SINCAM011968	ENSGACP00000005593
SINCAM011969	ENSGACP00000005602
SINCAM011969	ENSGACP00000013466
SINCAM011970	ENSGACP00000004664
SINCAM011971	ENSGACP00000005604
SINCAM011972	ENSGACP00000000048
SINCAM011973	ENSGACP00000015646
SINCAM011973	ENSGACP00000004812
SINCAM011975	ENSGACP00000015635
SINCAM011976	ENSGACP00000023691
SINCAM011976	ENSGACP00000015052
SINCAM011979	ENSGACP00000003358
SINCAM011981	ENSGACP00000019937
SINCAM011981	ENSGACP00000019931
SINCAM011983	ENSGACP00000017426
SINCAM011983	ENSGACP00000019902
SINCAM011985	ENSGACP00000004736
SINCAM011985	ENSGACP00000019547
SINCAM011986	ENSGACP00000015235
SINCAM011989	ENSGACP00000015224
SINCAM011990	ENSGACP00000006148
SINCAM011992	ENSGACP00000005329
SINCAM011992	ENSGACP00000015141
SINCAM011994	ENSGACP00000015225
SINCAM011998	ENSGACP00000015570
SINCAM011998	ENSGACP00000003351
SINCAM012001	ENSGACP00000000302
SINCAM012002	ENSGACP00000006122
SINCAM012002	ENSGACP00000003737
SINCAM012003	ENSGACP00000003776
SINCAM012003	ENSGACP00000005634
SINCAM012005	ENSGACP00000001261
SINCAM012006	ENSGACP00000001761
SINCAM012007	ENSGACP00000001234
SINCAM012007	ENSGACP00000001751
SINCAM012009	ENSGACP00000001216
SINCAM012009	ENSGACP00000001729
SINCAM012011	ENSGACP00000005568
SINCAM012012	ENSGACP00000009380
SINCAM012012	ENSGACP00000013459
SINCAM012013	ENSGACP00000000543
SINCAM012014	ENSGACP00000003409
SINCAM012017	ENSGACP00000001767
SINCAM012017	ENSGACP00000015926
SINCAM012021	ENSGACP00000015856
SINCAM012021	ENSGACP00000013696
SINCAM012025	ENSGACP00000015899
SINCAM012026	ENSGACP00000004506
SINCAM012030	ENSGACP00000013666
SINCAM012032	ENSGACP00000004536
SINCAM012034	ENSGACP00000002094
SINCAM012035	ENSGACP00000002102
SINCAM012035	ENSGACP00000013419
SINCAM012036	ENSGACP00000013429
SINCAM012036	ENSGACP00000017979
