SINLEJ016576	ENSLOCP00000000004
SINLEJ019081	ENSLOCP00000012955
SINLEJ012321	ENSLOCP00000012956
SINLEJ007130	ENSLOCP00000012959
SINLEJ006166	ENSLOCP00000012960
SINLEJ007136	ENSLOCP00000012961
SINLEJ003752	ENSLOCP00000012962
SINLEJ003751	ENSLOCP00000012962
SINLEJ000175	ENSLOCP00000012963
SINLEJ007109	ENSLOCP00000012964
SINLEJ600354	ENSLOCP00000012967
SINLEJ600359	ENSLOCP00000012967
SINLEJ005690	ENSLOCP00000012968
SINLEJ009386	ENSLOCP00000012969
SINLEJ016597	ENSLOCP00000012972
SINLEJ001439	ENSLOCP00000012972
SINLEJ006301	ENSLOCP00000012975
SINLEJ018592	ENSLOCP00000012975
SINLEJ016995	ENSLOCP00000012978
SINLEJ017256	ENSLOCP00000012978
SINLEJ006302	ENSLOCP00000012982
SINLEJ012952	ENSLOCP00000012982
SINLEJ017318	ENSLOCP00000012984
SINLEJ009970	ENSLOCP00000012984
SINLEJ016992	ENSLOCP00000012986
SINLEJ015299	ENSLOCP00000012988
SINLEJ003539	ENSLOCP00000012988
SINLEJ600360	ENSLOCP00000012990
SINLEJ600361	ENSLOCP00000012990
SINLEJ006940	ENSLOCP00000013002
SINLEJ014181	ENSLOCP00000013003
SINLEJ014143	ENSLOCP00000013003
SINLEJ000022	ENSLOCP00000013005
SINLEJ000021	ENSLOCP00000013005
SINLEJ013287	ENSLOCP00000013006
SINLEJ007454	ENSLOCP00000013006
SINLEJ017093	ENSLOCP00000013008
SINLEJ016991	ENSLOCP00000013008
SINLEJ009933	ENSLOCP00000013009
SINLEJ009934	ENSLOCP00000013009
SINLEJ007157	ENSLOCP00000013010
SINLEJ016129	ENSLOCP00000013012
SINLEJ016130	ENSLOCP00000013012
SINLEJ004776	ENSLOCP00000013014
SINLEJ600365	ENSLOCP00000013019
SINLEJ600363	ENSLOCP00000013019
SINLEJ006370	ENSLOCP00000013022
SINLEJ003052	ENSLOCP00000013022
SINLEJ017257	ENSLOCP00000013025
SINLEJ001790	ENSLOCP00000013025
SINLEJ006229	ENSLOCP00000013030
SINLEJ006230	ENSLOCP00000013030
SINLEJ000657	ENSLOCP00000013031
SINLEJ000660	ENSLOCP00000013031
SINLEJ003164	ENSLOCP00000013032
SINLEJ003165	ENSLOCP00000013032
SINLEJ009447	ENSLOCP00000013035
SINLEJ010304	ENSLOCP00000013039
SINLEJ004777	ENSLOCP00000013039
SINLEJ014082	ENSLOCP00000013041
SINLEJ014081	ENSLOCP00000013041
SINLEJ018411	ENSLOCP00000013043
SINLEJ014097	ENSLOCP00000013043
SINLEJ004676	ENSLOCP00000013044
SINLEJ001219	ENSLOCP00000013044
SINLEJ000024	ENSLOCP00000013045
SINLEJ015656	ENSLOCP00000013046
SINLEJ012275	ENSLOCP00000013046
SINLEJ016142	ENSLOCP00000013049
SINLEJ010303	ENSLOCP00000013051
SINLEJ001710	ENSLOCP00000013051
SINLEJ003169	ENSLOCP00000013052
SINLEJ000658	ENSLOCP00000013056
SINLEJ000661	ENSLOCP00000013056
SINLEJ018301	ENSLOCP00000013059
SINLEJ003000	ENSLOCP00000013061
SINLEJ600179	ENSLOCP00000013064
SINLEJ003488	ENSLOCP00000013064
SINLEJ010088	ENSLOCP00000013065
SINLEJ007346	ENSLOCP00000013066
SINLEJ010783	ENSLOCP00000013071
SINLEJ008456	ENSLOCP00000013071
SINLEJ007278	ENSLOCP00000013072
SINLEJ018705	ENSLOCP00000013078
SINLEJ018704	ENSLOCP00000013078
SINLEJ004648	ENSLOCP00000013079
SINLEJ010185	ENSLOCP00000013080
SINLEJ006445	ENSLOCP00000013082
SINLEJ010438	ENSLOCP00000013083
SINLEJ001426	ENSLOCP00000013083
SINLEJ002696	ENSLOCP00000013085
SINLEJ002694	ENSLOCP00000013085
SINLEJ003020	ENSLOCP00000013086
SINLEJ004617	ENSLOCP00000013089
SINLEJ013772	ENSLOCP00000013091
SINLEJ013771	ENSLOCP00000013091
SINLEJ013844	ENSLOCP00000013092
SINLEJ010275	ENSLOCP00000013092
SINLEJ006234	ENSLOCP00000013093
SINLEJ014098	ENSLOCP00000013093
SINLEJ014828	ENSLOCP00000013094
SINLEJ014829	ENSLOCP00000013094
SINLEJ014173	ENSLOCP00000013097
SINLEJ007169	ENSLOCP00000013097
SINLEJ001560	ENSLOCP00000013100
SINLEJ010521	ENSLOCP00000013101
SINLEJ010520	ENSLOCP00000013101
SINLEJ010183	ENSLOCP00000013102
SINLEJ017269	ENSLOCP00000013103
SINLEJ003009	ENSLOCP00000013104
SINLEJ003010	ENSLOCP00000013104
SINLEJ014718	ENSLOCP00000013105
SINLEJ013525	ENSLOCP00000013106
SINLEJ013529	ENSLOCP00000013106
SINLEJ015317	ENSLOCP00000013108
SINLEJ010181	ENSLOCP00000013111
SINLEJ005827	ENSLOCP00000013112
SINLEJ007657	ENSLOCP00000013114
SINLEJ008109	ENSLOCP00000013114
SINLEJ007172	ENSLOCP00000013119
SINLEJ018051	ENSLOCP00000013120
SINLEJ018707	ENSLOCP00000013120
SINLEJ017260	ENSLOCP00000013125
SINLEJ004858	ENSLOCP00000013126
SINLEJ010909	ENSLOCP00000013129
SINLEJ006236	ENSLOCP00000013130
SINLEJ006235	ENSLOCP00000013130
SINLEJ012277	ENSLOCP00000013131
SINLEJ007176	ENSLOCP00000013134
SINLEJ600440	ENSLOCP00000013136
SINLEJ010311	ENSLOCP00000013139
SINLEJ016997	ENSLOCP00000013140
SINLEJ010672	ENSLOCP00000013141
SINLEJ015453	ENSLOCP00000013141
SINLEJ001228	ENSLOCP00000013143
SINLEJ014091	ENSLOCP00000013146
SINLEJ006391	ENSLOCP00000013146
SINLEJ010095	ENSLOCP00000013147
SINLEJ018624	ENSLOCP00000013149
SINLEJ001343	ENSLOCP00000013149
SINLEJ016878	ENSLOCP00000013157
SINLEJ600163	ENSLOCP00000013158
SINLEJ004880	ENSLOCP00000013158
SINLEJ014612	ENSLOCP00000013159
SINLEJ016996	ENSLOCP00000013160
SINLEJ002022	ENSLOCP00000013163
SINLEJ018988	ENSLOCP00000013165
SINLEJ010222	ENSLOCP00000013166
SINLEJ010230	ENSLOCP00000013166
SINLEJ016660	ENSLOCP00000013167
SINLEJ015802	ENSLOCP00000013174
SINLEJ011347	ENSLOCP00000013174
SINLEJ006113	ENSLOCP00000013176
SINLEJ006114	ENSLOCP00000013176
SINLEJ008934	ENSLOCP00000013177
SINLEJ018767	ENSLOCP00000013178
SINLEJ019404	ENSLOCP00000013178
SINLEJ006149	ENSLOCP00000013180
SINLEJ007222	ENSLOCP00000013181
SINLEJ015690	ENSLOCP00000013181
SINLEJ001220	ENSLOCP00000013183
SINLEJ014765	ENSLOCP00000013183
SINLEJ010098	ENSLOCP00000013185
SINLEJ010099	ENSLOCP00000013185
SINLEJ011492	ENSLOCP00000013190
SINLEJ015183	ENSLOCP00000013191
SINLEJ019012	ENSLOCP00000013192
SINLEJ014747	ENSLOCP00000013194
SINLEJ017416	ENSLOCP00000013194
SINLEJ006030	ENSLOCP00000013197
SINLEJ006031	ENSLOCP00000013197
SINLEJ600456	ENSLOCP00000013198
SINLEJ600457	ENSLOCP00000013198
SINLEJ015094	ENSLOCP00000013200
SINLEJ007418	ENSLOCP00000013202
SINLEJ015689	ENSLOCP00000013206
SINLEJ600417	ENSLOCP00000013208
SINLEJ003444	ENSLOCP00000013208
SINLEJ015048	ENSLOCP00000013209
SINLEJ012744	ENSLOCP00000013209
SINLEJ004494	ENSLOCP00000013210
SINLEJ016227	ENSLOCP00000013217
SINLEJ005170	ENSLOCP00000013217
SINLEJ016745	ENSLOCP00000013218
SINLEJ016486	ENSLOCP00000013218
SINLEJ017497	ENSLOCP00000013220
SINLEJ009526	ENSLOCP00000013221
SINLEJ005107	ENSLOCP00000013221
SINLEJ004876	ENSLOCP00000013223
SINLEJ016485	ENSLOCP00000013226
SINLEJ004735	ENSLOCP00000013226
SINLEJ000970	ENSLOCP00000013228
SINLEJ000971	ENSLOCP00000013228
SINLEJ012664	ENSLOCP00000013229
SINLEJ015805	ENSLOCP00000013235
SINLEJ003149	ENSLOCP00000013236
SINLEJ000972	ENSLOCP00000013237
SINLEJ000973	ENSLOCP00000013237
SINLEJ004635	ENSLOCP00000013241
SINLEJ600077	ENSLOCP00000013241
SINLEJ011043	ENSLOCP00000013243
SINLEJ015599	ENSLOCP00000013243
SINLEJ007955	ENSLOCP00000013250
SINLEJ000897	ENSLOCP00000013252
SINLEJ018994	ENSLOCP00000013252
SINLEJ600075	ENSLOCP00000013253
SINLEJ014321	ENSLOCP00000013258
SINLEJ003152	ENSLOCP00000013259
SINLEJ004736	ENSLOCP00000013262
SINLEJ005897	ENSLOCP00000013267
SINLEJ013918	ENSLOCP00000013273
SINLEJ004456	ENSLOCP00000013274
SINLEJ017892	ENSLOCP00000013274
SINLEJ016590	ENSLOCP00000013276
SINLEJ014322	ENSLOCP00000013277
SINLEJ015939	ENSLOCP00000013277
SINLEJ011336	ENSLOCP00000013279
SINLEJ015475	ENSLOCP00000013282
SINLEJ010648	ENSLOCP00000013282
SINLEJ004492	ENSLOCP00000013287
SINLEJ011075	ENSLOCP00000013289
SINLEJ015632	ENSLOCP00000013289
SINLEJ004557	ENSLOCP00000013291
SINLEJ010417	ENSLOCP00000013292
SINLEJ010418	ENSLOCP00000013292
SINLEJ010641	ENSLOCP00000013294
SINLEJ006663	ENSLOCP00000013294
SINLEJ004303	ENSLOCP00000013297
SINLEJ001678	ENSLOCP00000013301
SINLEJ004558	ENSLOCP00000013302
SINLEJ010419	ENSLOCP00000013303
SINLEJ005673	ENSLOCP00000013306
SINLEJ002165	ENSLOCP00000013307
SINLEJ001029	ENSLOCP00000013309
SINLEJ012406	ENSLOCP00000013310
SINLEJ004265	ENSLOCP00000013312
SINLEJ011068	ENSLOCP00000013315
SINLEJ005298	ENSLOCP00000013315
SINLEJ012661	ENSLOCP00000013317
SINLEJ018522	ENSLOCP00000013321
SINLEJ018986	ENSLOCP00000013321
SINLEJ014676	ENSLOCP00000013330
SINLEJ013087	ENSLOCP00000013333
SINLEJ009987	ENSLOCP00000013334
SINLEJ001677	ENSLOCP00000013336
SINLEJ004647	ENSLOCP00000013337
SINLEJ004646	ENSLOCP00000013337
SINLEJ001941	ENSLOCP00000013341
SINLEJ010912	ENSLOCP00000013342
SINLEJ010913	ENSLOCP00000013342
SINLEJ003403	ENSLOCP00000013345
SINLEJ011359	ENSLOCP00000013349
SINLEJ015934	ENSLOCP00000013355
SINLEJ015931	ENSLOCP00000013355
SINLEJ003391	ENSLOCP00000013357
SINLEJ001580	ENSLOCP00000013357
SINLEJ003402	ENSLOCP00000013359
SINLEJ005862	ENSLOCP00000013359
SINLEJ008910	ENSLOCP00000013368
SINLEJ016313	ENSLOCP00000013368
SINLEJ003393	ENSLOCP00000013377
SINLEJ003392	ENSLOCP00000013377
SINLEJ004352	ENSLOCP00000013378
SINLEJ012691	ENSLOCP00000013378
SINLEJ018106	ENSLOCP00000013381
SINLEJ017535	ENSLOCP00000013381
SINLEJ600246	ENSLOCP00000013382
SINLEJ600245	ENSLOCP00000013382
SINLEJ000886	ENSLOCP00000013387
SINLEJ009875	ENSLOCP00000013387
SINLEJ600267	ENSLOCP00000013389
SINLEJ003395	ENSLOCP00000013389
SINLEJ010524	ENSLOCP00000013390
SINLEJ015788	ENSLOCP00000013395
SINLEJ015977	ENSLOCP00000013399
SINLEJ008946	ENSLOCP00000013400
SINLEJ003248	ENSLOCP00000013405
SINLEJ012615	ENSLOCP00000013407
SINLEJ015168	ENSLOCP00000013408
SINLEJ015167	ENSLOCP00000013408
SINLEJ004878	ENSLOCP00000013409
SINLEJ011944	ENSLOCP00000013410
SINLEJ011943	ENSLOCP00000013410
SINLEJ004778	ENSLOCP00000013412
SINLEJ015806	ENSLOCP00000013414
SINLEJ012269	ENSLOCP00000013414
SINLEJ011236	ENSLOCP00000013416
SINLEJ000952	ENSLOCP00000013417
SINLEJ008987	ENSLOCP00000013417
SINLEJ004359	ENSLOCP00000013419
SINLEJ004357	ENSLOCP00000013419
SINLEJ001110	ENSLOCP00000013420
SINLEJ010300	ENSLOCP00000013425
SINLEJ004619	ENSLOCP00000013425
SINLEJ000192	ENSLOCP00000013427
SINLEJ009870	ENSLOCP00000013427
SINLEJ012355	ENSLOCP00000013430
SINLEJ010190	ENSLOCP00000013432
SINLEJ001939	ENSLOCP00000013433
SINLEJ600403	ENSLOCP00000013437
SINLEJ010297	ENSLOCP00000013438
SINLEJ012570	ENSLOCP00000013439
SINLEJ007335	ENSLOCP00000013441
SINLEJ009513	ENSLOCP00000013441
SINLEJ003460	ENSLOCP00000013444
SINLEJ012488	ENSLOCP00000013447
SINLEJ016969	ENSLOCP00000013448
SINLEJ006470	ENSLOCP00000013449
SINLEJ004354	ENSLOCP00000013449
SINLEJ009110	ENSLOCP00000013456
SINLEJ000169	ENSLOCP00000013458
SINLEJ018596	ENSLOCP00000013458
SINLEJ010309	ENSLOCP00000013460
SINLEJ600146	ENSLOCP00000013460
SINLEJ011601	ENSLOCP00000013462
SINLEJ003047	ENSLOCP00000013462
SINLEJ005339	ENSLOCP00000013465
SINLEJ005500	ENSLOCP00000013466
SINLEJ008623	ENSLOCP00000013466
SINLEJ015389	ENSLOCP00000013467
SINLEJ001020	ENSLOCP00000013470
SINLEJ001021	ENSLOCP00000013470
SINLEJ005704	ENSLOCP00000013472
SINLEJ001713	ENSLOCP00000013473
SINLEJ013776	ENSLOCP00000013473
SINLEJ010516	ENSLOCP00000013477
SINLEJ000297	ENSLOCP00000013479
SINLEJ004593	ENSLOCP00000013484
SINLEJ018633	ENSLOCP00000013484
SINLEJ013912	ENSLOCP00000013487
SINLEJ009652	ENSLOCP00000013490
SINLEJ018632	ENSLOCP00000013491
SINLEJ004592	ENSLOCP00000013491
SINLEJ001575	ENSLOCP00000013492
SINLEJ001991	ENSLOCP00000013494
SINLEJ007756	ENSLOCP00000013499
SINLEJ012654	ENSLOCP00000013502
SINLEJ011357	ENSLOCP00000013506
SINLEJ008244	ENSLOCP00000013507
SINLEJ008245	ENSLOCP00000013507
SINLEJ004569	ENSLOCP00000013508
SINLEJ600081	ENSLOCP00000013510
SINLEJ016787	ENSLOCP00000013512
SINLEJ005253	ENSLOCP00000013512
SINLEJ015810	ENSLOCP00000013514
SINLEJ003433	ENSLOCP00000013515
SINLEJ600145	ENSLOCP00000013515
SINLEJ004568	ENSLOCP00000013517
SINLEJ004808	ENSLOCP00000013520
SINLEJ000476	ENSLOCP00000013521
SINLEJ008489	ENSLOCP00000013524
SINLEJ010068	ENSLOCP00000013524
SINLEJ012655	ENSLOCP00000013526
SINLEJ012415	ENSLOCP00000013529
SINLEJ015807	ENSLOCP00000013529
SINLEJ011900	ENSLOCP00000013532
SINLEJ008588	ENSLOCP00000013535
SINLEJ018869	ENSLOCP00000013540
SINLEJ019158	ENSLOCP00000013540
SINLEJ011461	ENSLOCP00000013541
SINLEJ013720	ENSLOCP00000013541
SINLEJ004455	ENSLOCP00000013543
SINLEJ012659	ENSLOCP00000013545
SINLEJ005244	ENSLOCP00000013546
SINLEJ003436	ENSLOCP00000013551
SINLEJ009572	ENSLOCP00000013554
SINLEJ600202	ENSLOCP00000013564
SINLEJ004864	ENSLOCP00000013564
SINLEJ004006	ENSLOCP00000013565
SINLEJ004010	ENSLOCP00000013565
SINLEJ015910	ENSLOCP00000013569
SINLEJ018151	ENSLOCP00000013571
SINLEJ005243	ENSLOCP00000013571
SINLEJ007293	ENSLOCP00000013572
SINLEJ004866	ENSLOCP00000013576
SINLEJ009404	ENSLOCP00000013577
SINLEJ005168	ENSLOCP00000013578
SINLEJ002038	ENSLOCP00000013578
SINLEJ015908	ENSLOCP00000013579
SINLEJ012266	ENSLOCP00000013582
SINLEJ004731	ENSLOCP00000013585
SINLEJ003448	ENSLOCP00000013585
SINLEJ005241	ENSLOCP00000013586
SINLEJ005242	ENSLOCP00000013586
SINLEJ009461	ENSLOCP00000013590
SINLEJ009460	ENSLOCP00000013590
SINLEJ010010	ENSLOCP00000013595
SINLEJ010009	ENSLOCP00000013595
SINLEJ005239	ENSLOCP00000013598
SINLEJ008933	ENSLOCP00000013598
SINLEJ000991	ENSLOCP00000013599
SINLEJ016222	ENSLOCP00000013599
SINLEJ005488	ENSLOCP00000013603
SINLEJ005489	ENSLOCP00000013603
SINLEJ010104	ENSLOCP00000013608
SINLEJ010103	ENSLOCP00000013608
SINLEJ018629	ENSLOCP00000013610
SINLEJ018630	ENSLOCP00000013610
SINLEJ009976	ENSLOCP00000013613
SINLEJ003983	ENSLOCP00000013614
SINLEJ000264	ENSLOCP00000013614
SINLEJ008587	ENSLOCP00000013616
SINLEJ009081	ENSLOCP00000013620
SINLEJ001308	ENSLOCP00000013621
SINLEJ018631	ENSLOCP00000013622
SINLEJ012719	ENSLOCP00000013623
SINLEJ013549	ENSLOCP00000013623
SINLEJ003011	ENSLOCP00000013625
SINLEJ019387	ENSLOCP00000013631
SINLEJ002152	ENSLOCP00000013633
SINLEJ004000	ENSLOCP00000013634
SINLEJ008612	ENSLOCP00000013635
SINLEJ007121	ENSLOCP00000013637
SINLEJ013995	ENSLOCP00000013638
SINLEJ013994	ENSLOCP00000013638
SINLEJ005310	ENSLOCP00000013640
SINLEJ011435	ENSLOCP00000013643
SINLEJ011436	ENSLOCP00000013643
SINLEJ010747	ENSLOCP00000013647
SINLEJ003945	ENSLOCP00000013647
SINLEJ015903	ENSLOCP00000013648
SINLEJ010159	ENSLOCP00000013653
SINLEJ009138	ENSLOCP00000013654
SINLEJ010748	ENSLOCP00000013664
SINLEJ001640	ENSLOCP00000013666
SINLEJ005934	ENSLOCP00000013668
SINLEJ000708	ENSLOCP00000013668
SINLEJ017053	ENSLOCP00000013671
SINLEJ014707	ENSLOCP00000013672
SINLEJ011024	ENSLOCP00000013672
SINLEJ015901	ENSLOCP00000013673
SINLEJ000281	ENSLOCP00000013673
SINLEJ004819	ENSLOCP00000013674
SINLEJ003447	ENSLOCP00000013674
SINLEJ013637	ENSLOCP00000013675
SINLEJ000316	ENSLOCP00000013676
SINLEJ016350	ENSLOCP00000013677
SINLEJ002677	ENSLOCP00000013677
SINLEJ009483	ENSLOCP00000013678
SINLEJ009484	ENSLOCP00000013678
SINLEJ016792	ENSLOCP00000013680
SINLEJ016791	ENSLOCP00000013680
SINLEJ010543	ENSLOCP00000013681
SINLEJ001072	ENSLOCP00000013682
SINLEJ012943	ENSLOCP00000013687
SINLEJ015639	ENSLOCP00000013689
SINLEJ011081	ENSLOCP00000013689
SINLEJ006685	ENSLOCP00000013692
SINLEJ008353	ENSLOCP00000013692
SINLEJ007188	ENSLOCP00000013693
SINLEJ003226	ENSLOCP00000013694
SINLEJ001488	ENSLOCP00000013694
SINLEJ012792	ENSLOCP00000013695
SINLEJ010511	ENSLOCP00000013699
SINLEJ008047	ENSLOCP00000013699
SINLEJ000706	ENSLOCP00000013700
SINLEJ015640	ENSLOCP00000013701
SINLEJ011082	ENSLOCP00000013701
SINLEJ018803	ENSLOCP00000013706
SINLEJ017595	ENSLOCP00000013710
SINLEJ007194	ENSLOCP00000013710
SINLEJ003964	ENSLOCP00000013711
SINLEJ010801	ENSLOCP00000013711
SINLEJ017165	ENSLOCP00000013713
SINLEJ007198	ENSLOCP00000013713
SINLEJ600315	ENSLOCP00000013715
SINLEJ011084	ENSLOCP00000013718
SINLEJ001491	ENSLOCP00000013720
SINLEJ012368	ENSLOCP00000013724
SINLEJ009583	ENSLOCP00000013725
SINLEJ009131	ENSLOCP00000013727
SINLEJ005498	ENSLOCP00000013728
SINLEJ002831	ENSLOCP00000013730
SINLEJ002159	ENSLOCP00000013731
SINLEJ013863	ENSLOCP00000013733
SINLEJ013862	ENSLOCP00000013733
SINLEJ005434	ENSLOCP00000013734
SINLEJ003230	ENSLOCP00000013735
SINLEJ001496	ENSLOCP00000013735
SINLEJ000118	ENSLOCP00000013736
SINLEJ015558	ENSLOCP00000013736
SINLEJ004972	ENSLOCP00000013739
SINLEJ005937	ENSLOCP00000013739
SINLEJ003368	ENSLOCP00000013741
SINLEJ012369	ENSLOCP00000013743
SINLEJ012370	ENSLOCP00000013743
SINLEJ006377	ENSLOCP00000013745
SINLEJ002835	ENSLOCP00000013745
SINLEJ010973	ENSLOCP00000013753
SINLEJ006209	ENSLOCP00000013754
SINLEJ014125	ENSLOCP00000013754
SINLEJ005938	ENSLOCP00000013759
SINLEJ007395	ENSLOCP00000013760
SINLEJ017772	ENSLOCP00000013760
SINLEJ000306	ENSLOCP00000013764
SINLEJ004153	ENSLOCP00000013764
SINLEJ003021	ENSLOCP00000013765
SINLEJ004818	ENSLOCP00000013766
SINLEJ003225	ENSLOCP00000013768
SINLEJ015320	ENSLOCP00000013768
SINLEJ002168	ENSLOCP00000013769
SINLEJ010605	ENSLOCP00000013771
SINLEJ002883	ENSLOCP00000013772
SINLEJ014197	ENSLOCP00000013775
SINLEJ015004	ENSLOCP00000013775
SINLEJ009058	ENSLOCP00000013777
SINLEJ018378	ENSLOCP00000013777
SINLEJ018117	ENSLOCP00000013778
SINLEJ018149	ENSLOCP00000013778
SINLEJ006448	ENSLOCP00000013780
SINLEJ001487	ENSLOCP00000013781
SINLEJ015319	ENSLOCP00000013781
SINLEJ009952	ENSLOCP00000013782
SINLEJ018815	ENSLOCP00000013784
SINLEJ014743	ENSLOCP00000013784
SINLEJ001947	ENSLOCP00000013788
SINLEJ600509	ENSLOCP00000013788
SINLEJ019391	ENSLOCP00000013789
SINLEJ017773	ENSLOCP00000013789
SINLEJ005586	ENSLOCP00000013791
SINLEJ002884	ENSLOCP00000013792
SINLEJ011021	ENSLOCP00000013792
SINLEJ015444	ENSLOCP00000013794
SINLEJ010684	ENSLOCP00000013794
SINLEJ019060	ENSLOCP00000013795
SINLEJ009049	ENSLOCP00000013796
SINLEJ010549	ENSLOCP00000013800
SINLEJ009050	ENSLOCP00000013803
SINLEJ002933	ENSLOCP00000013803
SINLEJ009909	ENSLOCP00000013804
SINLEJ006500	ENSLOCP00000013805
SINLEJ010607	ENSLOCP00000013805
SINLEJ009119	ENSLOCP00000013806
SINLEJ009118	ENSLOCP00000013806
SINLEJ006780	ENSLOCP00000013807
SINLEJ000427	ENSLOCP00000013808
SINLEJ600153	ENSLOCP00000013811
SINLEJ003426	ENSLOCP00000013811
SINLEJ018543	ENSLOCP00000013813
SINLEJ016045	ENSLOCP00000013814
SINLEJ016046	ENSLOCP00000013814
SINLEJ006490	ENSLOCP00000013815
SINLEJ006090	ENSLOCP00000013816
SINLEJ009061	ENSLOCP00000013817
SINLEJ009060	ENSLOCP00000013817
SINLEJ006492	ENSLOCP00000013820
SINLEJ015928	ENSLOCP00000013820
SINLEJ017057	ENSLOCP00000013821
SINLEJ019013	ENSLOCP00000013821
SINLEJ019188	ENSLOCP00000013824
SINLEJ004218	ENSLOCP00000013826
SINLEJ004219	ENSLOCP00000013826
SINLEJ016918	ENSLOCP00000013827
SINLEJ006497	ENSLOCP00000013828
SINLEJ012971	ENSLOCP00000013828
SINLEJ003428	ENSLOCP00000013832
SINLEJ003429	ENSLOCP00000013832
SINLEJ014677	ENSLOCP00000013836
SINLEJ006521	ENSLOCP00000013838
SINLEJ006520	ENSLOCP00000013838
SINLEJ006736	ENSLOCP00000013839
SINLEJ008402	ENSLOCP00000013839
SINLEJ013887	ENSLOCP00000013841
SINLEJ013886	ENSLOCP00000013841
SINLEJ000289	ENSLOCP00000013843
SINLEJ000291	ENSLOCP00000013843
SINLEJ012516	ENSLOCP00000013845
SINLEJ008994	ENSLOCP00000013846
SINLEJ007500	ENSLOCP00000013848
SINLEJ004526	ENSLOCP00000013848
SINLEJ002950	ENSLOCP00000013853
SINLEJ600152	ENSLOCP00000013854
SINLEJ003430	ENSLOCP00000013854
SINLEJ008396	ENSLOCP00000013856
SINLEJ017303	ENSLOCP00000013858
SINLEJ007101	ENSLOCP00000013859
SINLEJ018101	ENSLOCP00000013859
SINLEJ600150	ENSLOCP00000013864
SINLEJ002898	ENSLOCP00000013865
SINLEJ002897	ENSLOCP00000013865
SINLEJ003378	ENSLOCP00000013870
SINLEJ600251	ENSLOCP00000013870
SINLEJ012844	ENSLOCP00000013872
SINLEJ600149	ENSLOCP00000013874
SINLEJ000769	ENSLOCP00000013875
SINLEJ000648	ENSLOCP00000013875
SINLEJ002899	ENSLOCP00000013876
SINLEJ017299	ENSLOCP00000013881
SINLEJ007099	ENSLOCP00000013882
SINLEJ007100	ENSLOCP00000013882
SINLEJ015307	ENSLOCP00000013883
SINLEJ004364	ENSLOCP00000013883
SINLEJ001333	ENSLOCP00000013884
SINLEJ017862	ENSLOCP00000013885
SINLEJ015749	ENSLOCP00000013885
SINLEJ019001	ENSLOCP00000013886
SINLEJ014933	ENSLOCP00000013886
SINLEJ016588	ENSLOCP00000013889
SINLEJ005232	ENSLOCP00000013890
SINLEJ005231	ENSLOCP00000013890
SINLEJ013865	ENSLOCP00000013892
SINLEJ018494	ENSLOCP00000013892
SINLEJ006518	ENSLOCP00000013900
SINLEJ013929	ENSLOCP00000013900
SINLEJ004362	ENSLOCP00000013901
SINLEJ003459	ENSLOCP00000013905
SINLEJ003348	ENSLOCP00000013907
SINLEJ011942	ENSLOCP00000013910
SINLEJ004361	ENSLOCP00000013910
SINLEJ000667	ENSLOCP00000013912
SINLEJ000655	ENSLOCP00000013912
SINLEJ003400	ENSLOCP00000013913
SINLEJ600282	ENSLOCP00000013913
SINLEJ006515	ENSLOCP00000013915
SINLEJ006514	ENSLOCP00000013915
SINLEJ014119	ENSLOCP00000013918
SINLEJ014118	ENSLOCP00000013918
SINLEJ003349	ENSLOCP00000013920
SINLEJ014868	ENSLOCP00000013923
SINLEJ000668	ENSLOCP00000013928
SINLEJ000983	ENSLOCP00000013928
SINLEJ007603	ENSLOCP00000013931
SINLEJ006304	ENSLOCP00000013932
SINLEJ014177	ENSLOCP00000013932
SINLEJ012908	ENSLOCP00000013933
SINLEJ006529	ENSLOCP00000013934
SINLEJ000195	ENSLOCP00000013935
SINLEJ008974	ENSLOCP00000013937
SINLEJ014138	ENSLOCP00000013939
SINLEJ014139	ENSLOCP00000013939
SINLEJ003401	ENSLOCP00000013941
SINLEJ005010	ENSLOCP00000013942
SINLEJ017631	ENSLOCP00000013942
SINLEJ009889	ENSLOCP00000013943
SINLEJ006371	ENSLOCP00000013944
SINLEJ006969	ENSLOCP00000013946
SINLEJ014088	ENSLOCP00000013946
SINLEJ000190	ENSLOCP00000013948
SINLEJ000187	ENSLOCP00000013948
SINLEJ006530	ENSLOCP00000013950
SINLEJ010593	ENSLOCP00000013950
SINLEJ002983	ENSLOCP00000013951
SINLEJ005012	ENSLOCP00000013951
SINLEJ600462	ENSLOCP00000013952
SINLEJ013505	ENSLOCP00000013952
SINLEJ600372	ENSLOCP00000013953
SINLEJ600374	ENSLOCP00000013953
SINLEJ006372	ENSLOCP00000013954
SINLEJ001276	ENSLOCP00000013954
SINLEJ000224	ENSLOCP00000013955
SINLEJ000223	ENSLOCP00000013955
SINLEJ005970	ENSLOCP00000013961
SINLEJ600283	ENSLOCP00000013965
SINLEJ014294	ENSLOCP00000013966
SINLEJ015878	ENSLOCP00000013968
SINLEJ011914	ENSLOCP00000013972
SINLEJ000031	ENSLOCP00000013973
SINLEJ000377	ENSLOCP00000013973
SINLEJ007097	ENSLOCP00000013978
SINLEJ007098	ENSLOCP00000013978
SINLEJ010396	ENSLOCP00000013979
SINLEJ010397	ENSLOCP00000013979
SINLEJ010908	ENSLOCP00000013981
SINLEJ010906	ENSLOCP00000013981
SINLEJ016719	ENSLOCP00000013984
SINLEJ017585	ENSLOCP00000013984
