e_gw.1.149.1	PMZ_0010867-RA
estExt_fgenesh2_pg.C_650008	PMZ_0029579-RA
estExt_fgenesh2_pg.C_650008	PMZ_0045313-RA
estExt_fgenesh2_pg.C_650008	PMZ_0047431-RA
estExt_fgenesh2_pg.C_650034	PMZ_0047418-RA
estExt_fgenesh2_pg.C_650034	PMZ_0002611-RA
estExt_fgenesh2_pg.C_650058	PMZ_0033492-RA
estExt_fgenesh2_pg.C_650066	PMZ_0045586-RA
estExt_fgenesh2_pg.C_650075	PMZ_0030364-RA
estExt_fgenesh2_pg.C_650114	PMZ_0032930-RA
estExt_fgenesh2_pg.C_650157	PMZ_0045582-RA
estExt_fgenesh2_pg.C_6520003	PMZ_0048625-RA
estExt_fgenesh2_pg.C_6530002	PMZ_0040826-RA
estExt_fgenesh2_pg.C_6560019	PMZ_0003111-RA
estExt_fgenesh2_pg.C_6560019	PMZ_0028871-RA
estExt_fgenesh2_pg.C_6560019	PMZ_0040306-RA
estExt_fgenesh2_pg.C_6580002	PMZ_0045391-RA
estExt_fgenesh2_pg.C_6580018	PMZ_0004954-RA
estExt_fgenesh2_pg.C_6590003	PMZ_0016684-RA
estExt_fgenesh2_pg.C_6590004	PMZ_0016412-RA
estExt_fgenesh2_pg.C_6600013	PMZ_0028017-RA
estExt_fgenesh2_pg.C_660037	PMZ_0013110-RA
estExt_fgenesh2_pg.C_660037	PMZ_0034103-RA
estExt_fgenesh2_pg.C_660037	PMZ_0043327-RA
estExt_fgenesh2_pg.C_660037	PMZ_0046243-RA
estExt_fgenesh2_pg.C_660055	PMZ_0046407-RA
estExt_fgenesh2_pg.C_660067	PMZ_0031839-RA
estExt_fgenesh2_pg.C_660093	PMZ_0022612-RA
estExt_fgenesh2_pg.C_660101	PMZ_0006680-RA
estExt_fgenesh2_pg.C_660120	PMZ_0034760-RA
estExt_fgenesh2_pg.C_660139	PMZ_0044280-RA
estExt_fgenesh2_pg.C_660139	PMZ_0047687-RA
estExt_fgenesh2_pg.C_6630011	PMZ_0038918-RA
estExt_fgenesh2_pg.C_6640012	PMZ_0046076-RA
estExt_fgenesh2_pg.C_6650012	PMZ_0040916-RA
estExt_fgenesh2_pg.C_6670008	PMZ_0041414-RA
estExt_fgenesh2_pg.C_6670008	PMZ_0040604-RA
estExt_fgenesh2_pg.C_6670008	PMZ_0047626-RA
estExt_fgenesh2_pg.C_670100	PMZ_0002486-RA
estExt_fgenesh2_pg.C_6710002	PMZ_0045335-RA
estExt_fgenesh2_pg.C_6730003	PMZ_0043218-RA
estExt_fgenesh2_pg.C_6740008	PMZ_0046635-RA
estExt_fgenesh2_pg.C_6760005	PMZ_0046556-RA
estExt_fgenesh2_pg.C_6780014	PMZ_0030777-RA
estExt_fgenesh2_pg.C_6780014	PMZ_0043476-RA
estExt_fgenesh2_pg.C_6780014	PMZ_0048105-RA
estExt_fgenesh2_pg.C_6780014	PMZ_0027967-RA
estExt_fgenesh2_pg.C_6790005	PMZ_0027169-RA
estExt_fgenesh2_pg.C_680006	PMZ_0009034-RA
estExt_fgenesh2_pg.C_680006	PMZ_0045784-RA
estExt_fgenesh2_pg.C_680007	PMZ_0004429-RA
estExt_fgenesh2_pg.C_680007	PMZ_0044464-RA
estExt_fgenesh2_pg.C_680007	PMZ_0012762-RA
estExt_fgenesh2_pg.C_680014	PMZ_0048026-RA
estExt_fgenesh2_pg.C_680028	PMZ_0042042-RA
estExt_fgenesh2_pg.C_680033	PMZ_0040761-RA
estExt_fgenesh2_pg.C_680040	PMZ_0042982-RA
estExt_fgenesh2_pg.C_680050	PMZ_0004568-RA
estExt_fgenesh2_pg.C_680056	PMZ_0015247-RA
estExt_fgenesh2_pg.C_680072	PMZ_0020239-RA
estExt_fgenesh2_pg.C_680072	PMZ_0047172-RA
estExt_fgenesh2_pg.C_680072	PMZ_0035762-RA
estExt_fgenesh2_pg.C_680080	PMZ_0017515-RA
estExt_fgenesh2_pg.C_680083	PMZ_0013615-RA
estExt_fgenesh2_pg.C_680083	PMZ_0027281-RA
estExt_fgenesh2_pg.C_680083	PMZ_0013390-RA
estExt_fgenesh2_pg.C_680102	PMZ_0028731-RA
estExt_fgenesh2_pg.C_680102	PMZ_0046013-RA
estExt_fgenesh2_pg.C_680108	PMZ_0020604-RA
estExt_fgenesh2_pg.C_680108	PMZ_0031428-RA
estExt_fgenesh2_pg.C_680108	PMZ_0042006-RA
estExt_fgenesh2_pg.C_680108	PMZ_0039106-RA
estExt_fgenesh2_pg.C_680118	PMZ_0028712-RA
estExt_fgenesh2_pg.C_680147	PMZ_0012337-RA
estExt_fgenesh2_pg.C_680154	PMZ_0008725-RA
estExt_fgenesh2_pg.C_680154	PMZ_0014342-RA
estExt_fgenesh2_pg.C_680156	PMZ_0044229-RA
estExt_fgenesh2_pg.C_680157	PMZ_0044221-RA
estExt_fgenesh2_pg.C_6820008	PMZ_0044357-RA
estExt_fgenesh2_pg.C_6820008	PMZ_0032518-RA
estExt_fgenesh2_pg.C_6820009	PMZ_0018794-RA
estExt_fgenesh2_pg.C_6830007	PMZ_0009236-RA
estExt_fgenesh2_pg.C_6830007	PMZ_0037058-RA
estExt_fgenesh2_pg.C_6830009	PMZ_0010050-RA
estExt_fgenesh2_pg.C_6830009	PMZ_0040440-RA
estExt_fgenesh2_pg.C_6850001	PMZ_0043826-RA
estExt_fgenesh2_pg.C_6860014	PMZ_0013879-RA
estExt_fgenesh2_pg.C_6880019	PMZ_0041159-RA
estExt_fgenesh2_pg.C_690012	PMZ_0021297-RA
estExt_fgenesh2_pg.C_690012	PMZ_0019470-RA
estExt_fgenesh2_pg.C_690028	PMZ_0027845-RA
estExt_fgenesh2_pg.C_690028	PMZ_0027051-RB
estExt_fgenesh2_pg.C_690102	PMZ_0033738-RA
estExt_fgenesh2_pg.C_690142	PMZ_0029280-RA
estExt_fgenesh2_pg.C_6930001	PMZ_0045033-RA
estExt_fgenesh2_pg.C_6950010	PMZ_0029581-RA
estExt_fgenesh2_pg.C_6970009	PMZ_0036280-RA
estExt_fgenesh2_pg.C_6970009	PMZ_0043385-RA
estExt_fgenesh2_pg.C_7000007	PMZ_0046719-RA
estExt_fgenesh2_pg.C_700007	PMZ_0046561-RA
estExt_fgenesh2_pg.C_700096	PMZ_0047383-RA
estExt_fgenesh2_pg.C_700096	PMZ_0048798-RA
estExt_fgenesh2_pg.C_700101	PMZ_0046617-RA
estExt_fgenesh2_pg.C_700134	PMZ_0029499-RA
estExt_fgenesh2_pg.C_700137	PMZ_0033201-RA
estExt_fgenesh2_pg.C_700156	PMZ_0018899-RA
estExt_fgenesh2_pg.C_700158	PMZ_0018528-RA
estExt_fgenesh2_pg.C_700158	PMZ_0048067-RA
estExt_fgenesh2_pg.C_70059	PMZ_0002837-RA
estExt_fgenesh2_pg.C_70059	PMZ_0018300-RA
estExt_fgenesh2_pg.C_70059	PMZ_0002839-RA
estExt_fgenesh2_pg.C_70059	PMZ_0048272-RA
estExt_fgenesh2_pg.C_7010016	PMZ_0035528-RA
estExt_fgenesh2_pg.C_70133	PMZ_0041097-RA
estExt_fgenesh2_pg.C_70133	PMZ_0032553-RA
estExt_fgenesh2_pg.C_70177	PMZ_0018860-RA
estExt_fgenesh2_pg.C_70234	PMZ_0016703-RA
estExt_fgenesh2_pg.C_70234	PMZ_0031052-RA
estExt_fgenesh2_pg.C_70288	PMZ_0045224-RA
estExt_fgenesh2_pg.C_70288	PMZ_0045102-RA
estExt_fgenesh2_pg.C_70288	PMZ_0036624-RA
estExt_fgenesh2_pg.C_70288	PMZ_0041032-RA
estExt_fgenesh2_pg.C_70311	PMZ_0047375-RA
estExt_fgenesh2_pg.C_7050003	PMZ_0038002-RA
estExt_fgenesh2_pg.C_7050003	PMZ_0006692-RA
estExt_fgenesh2_pg.C_7050003	PMZ_0047692-RA
estExt_fgenesh2_pg.C_7060006	PMZ_0036906-RA
estExt_fgenesh2_pg.C_7060007	PMZ_0045605-RA
estExt_fgenesh2_pg.C_7070003	PMZ_0041345-RA
estExt_fgenesh2_pg.C_7100015	PMZ_0044506-RA
estExt_fgenesh2_pg.C_710014	PMZ_0026024-RA
estExt_fgenesh2_pg.C_710017	PMZ_0033696-RA
estExt_fgenesh2_pg.C_710017	PMZ_0033698-RA
estExt_fgenesh2_pg.C_710026	PMZ_0045508-RA
estExt_fgenesh2_pg.C_710026	PMZ_0011026-RA
estExt_fgenesh2_pg.C_710026	PMZ_0047180-RA
estExt_fgenesh2_pg.C_710026	PMZ_0001983-RA
estExt_fgenesh2_pg.C_710032	PMZ_0020771-RA
estExt_fgenesh2_pg.C_710058	PMZ_0032763-RA
estExt_fgenesh2_pg.C_710058	PMZ_0040458-RA
estExt_fgenesh2_pg.C_710097	PMZ_0049038-RA
estExt_fgenesh2_pg.C_710113	PMZ_0040196-RA
estExt_fgenesh2_pg.C_710113	PMZ_0020143-RA
estExt_fgenesh2_pg.C_710113	PMZ_0047504-RA
estExt_fgenesh2_pg.C_710113	PMZ_0048977-RA
estExt_fgenesh2_pg.C_710132	PMZ_0046111-RA
estExt_fgenesh2_pg.C_710148	PMZ_0035313-RA
estExt_fgenesh2_pg.C_710148	PMZ_0044935-RA
estExt_fgenesh2_pg.C_710148	PMZ_0033078-RA
estExt_fgenesh2_pg.C_710159	PMZ_0031363-RA
estExt_fgenesh2_pg.C_710159	PMZ_0036654-RA
estExt_fgenesh2_pg.C_710159	PMZ_0032927-RA
estExt_fgenesh2_pg.C_7140006	PMZ_0039121-RA
estExt_fgenesh2_pg.C_7140006	PMZ_0047048-RA
estExt_fgenesh2_pg.C_7160004	PMZ_0046656-RA
estExt_fgenesh2_pg.C_7160007	PMZ_0047037-RA
estExt_fgenesh2_pg.C_7160007	PMZ_0047036-RA
estExt_fgenesh2_pg.C_7170001	PMZ_0036395-RA
estExt_fgenesh2_pg.C_720016	PMZ_0021435-RA
estExt_fgenesh2_pg.C_720016	PMZ_0046472-RA
estExt_fgenesh2_pg.C_720016	PMZ_0046471-RA
estExt_fgenesh2_pg.C_720017	PMZ_0026284-RA
estExt_fgenesh2_pg.C_720028	PMZ_0021069-RA
estExt_fgenesh2_pg.C_720030	PMZ_0047991-RA
estExt_fgenesh2_pg.C_720032	PMZ_0037397-RA
estExt_fgenesh2_pg.C_7290003	PMZ_0040169-RA
estExt_fgenesh2_pg.C_7300002	PMZ_0011614-RA
estExt_fgenesh2_pg.C_7300002	PMZ_0015826-RA
estExt_fgenesh2_pg.C_7300002	PMZ_0046581-RA
estExt_fgenesh2_pg.C_7300002	PMZ_0035011-RA
estExt_fgenesh2_pg.C_730059	PMZ_0034643-RA
estExt_fgenesh2_pg.C_730107	PMZ_0001078-RA
estExt_fgenesh2_pg.C_730108	PMZ_0019757-RA
estExt_fgenesh2_pg.C_730108	PMZ_0037659-RA
estExt_fgenesh2_pg.C_7310005	PMZ_0044876-RA
estExt_fgenesh2_pg.C_7320006	PMZ_0041163-RA
estExt_fgenesh2_pg.C_7400005	PMZ_0047279-RA
estExt_fgenesh2_pg.C_740011	PMZ_0047918-RA
estExt_fgenesh2_pg.C_740011	PMZ_0019074-RA
estExt_fgenesh2_pg.C_740019	PMZ_0026346-RA
estExt_fgenesh2_pg.C_740019	PMZ_0041420-RA
estExt_fgenesh2_pg.C_740019	PMZ_0014512-RA
estExt_fgenesh2_pg.C_740019	PMZ_0030020-RA
estExt_fgenesh2_pg.C_740026	PMZ_0046716-RA
estExt_fgenesh2_pg.C_740029	PMZ_0041028-RA
estExt_fgenesh2_pg.C_740050	PMZ_0031533-RA
estExt_fgenesh2_pg.C_740073	PMZ_0015361-RA
estExt_fgenesh2_pg.C_740099	PMZ_0035293-RA
estExt_fgenesh2_pg.C_740128	PMZ_0048473-RA
estExt_fgenesh2_pg.C_740149	PMZ_0014549-RA
estExt_fgenesh2_pg.C_740151	PMZ_0017336-RA
estExt_fgenesh2_pg.C_740151	PMZ_0033427-RA
estExt_fgenesh2_pg.C_740151	PMZ_0031810-RA
estExt_fgenesh2_pg.C_740151	PMZ_0009084-RA
estExt_fgenesh2_pg.C_740154	PMZ_0047864-RA
estExt_fgenesh2_pg.C_740167	PMZ_0009565-RA
estExt_fgenesh2_pg.C_740167	PMZ_0042855-RA
estExt_fgenesh2_pg.C_740167	PMZ_0042854-RA
estExt_fgenesh2_pg.C_740177	PMZ_0037277-RA
estExt_fgenesh2_pg.C_740177	PMZ_0043916-RA
estExt_fgenesh2_pg.C_740181	PMZ_0037381-RA
estExt_fgenesh2_pg.C_740181	PMZ_0017485-RA
estExt_fgenesh2_pg.C_7410005	PMZ_0048372-RA
estExt_fgenesh2_pg.C_7460007	PMZ_0042276-RA
estExt_fgenesh2_pg.C_7470004	PMZ_0021500-RA
estExt_fgenesh2_pg.C_7480004	PMZ_0021035-RA
estExt_fgenesh2_pg.C_7480004	PMZ_0043506-RA
estExt_fgenesh2_pg.C_750005	PMZ_0047322-RA
estExt_fgenesh2_pg.C_750009	PMZ_0027852-RA
estExt_fgenesh2_pg.C_750009	PMZ_0031601-RA
estExt_fgenesh2_pg.C_750010	PMZ_0007666-RA
estExt_fgenesh2_pg.C_750010	PMZ_0042757-RA
estExt_fgenesh2_pg.C_750028	PMZ_0041867-RA
estExt_fgenesh2_pg.C_750028	PMZ_0034091-RA
estExt_fgenesh2_pg.C_750070	PMZ_0041628-RA
estExt_fgenesh2_pg.C_750070	PMZ_0012828-RA
estExt_fgenesh2_pg.C_750070	PMZ_0045115-RA
estExt_fgenesh2_pg.C_750070	PMZ_0047792-RA
estExt_fgenesh2_pg.C_750072	PMZ_0015344-RA
estExt_fgenesh2_pg.C_750108	PMZ_0027602-RA
estExt_fgenesh2_pg.C_7550010	PMZ_0028261-RA
estExt_fgenesh2_pg.C_7550010	PMZ_0044022-RA
estExt_fgenesh2_pg.C_7550010	PMZ_0043573-RA
estExt_fgenesh2_pg.C_7550010	PMZ_0044024-RA
estExt_fgenesh2_pg.C_7580005	PMZ_0048412-RA
estExt_fgenesh2_pg.C_7580009	PMZ_0033387-RA
estExt_fgenesh2_pg.C_7600011	PMZ_0034369-RA
estExt_fgenesh2_pg.C_760007	PMZ_0044138-RA
estExt_fgenesh2_pg.C_760042	PMZ_0043829-RA
estExt_fgenesh2_pg.C_760042	PMZ_0023359-RA
estExt_fgenesh2_pg.C_760042	PMZ_0037315-RA
estExt_fgenesh2_pg.C_760042	PMZ_0040933-RA
estExt_fgenesh2_pg.C_760066	PMZ_0042287-RA
estExt_fgenesh2_pg.C_760066	PMZ_0034658-RA
estExt_fgenesh2_pg.C_760079	PMZ_0029864-RA
estExt_fgenesh2_pg.C_760090	PMZ_0010020-RA
estExt_fgenesh2_pg.C_760090	PMZ_0048902-RA
estExt_fgenesh2_pg.C_760090	PMZ_0046429-RA
estExt_fgenesh2_pg.C_760128	PMZ_0046172-RA
estExt_fgenesh2_pg.C_760128	PMZ_0032665-RA
estExt_fgenesh2_pg.C_760145	PMZ_0018638-RA
estExt_fgenesh2_pg.C_7610010	PMZ_0044796-RA
estExt_fgenesh2_pg.C_7610013	PMZ_0027437-RA
estExt_fgenesh2_pg.C_7610013	PMZ_0033455-RA
estExt_fgenesh2_pg.C_7610013	PMZ_0030914-RA
estExt_fgenesh2_pg.C_7630013	PMZ_0032624-RA
estExt_fgenesh2_pg.C_7640002	PMZ_0044564-RA
estExt_fgenesh2_pg.C_7650011	PMZ_0018568-RA
estExt_fgenesh2_pg.C_7660005	PMZ_0031097-RA
estExt_fgenesh2_pg.C_770011	PMZ_0026003-RA
estExt_fgenesh2_pg.C_770039	PMZ_0041708-RA
estExt_fgenesh2_pg.C_770048	PMZ_0030471-RA
estExt_fgenesh2_pg.C_770071	PMZ_0006820-RA
estExt_fgenesh2_pg.C_770076	PMZ_0028898-RA
estExt_fgenesh2_pg.C_770119	PMZ_0038613-RA
estExt_fgenesh2_pg.C_770119	PMZ_0046199-RA
estExt_fgenesh2_pg.C_770119	PMZ_0021017-RA
estExt_fgenesh2_pg.C_770119	PMZ_0047695-RA
estExt_fgenesh2_pg.C_770125	PMZ_0041709-RA
estExt_fgenesh2_pg.C_770125	PMZ_0041710-RA
estExt_fgenesh2_pg.C_770125	PMZ_0018722-RA
estExt_fgenesh2_pg.C_770125	PMZ_0031665-RA
estExt_fgenesh2_pg.C_7710008	PMZ_0027023-RA
estExt_fgenesh2_pg.C_7710013	PMZ_0046369-RA
estExt_fgenesh2_pg.C_7800003	PMZ_0022639-RA
estExt_fgenesh2_pg.C_7800012	PMZ_0041696-RA
estExt_fgenesh2_pg.C_780043	PMZ_0022536-RA
estExt_fgenesh2_pg.C_780046	PMZ_0008443-RA
estExt_fgenesh2_pg.C_780075	PMZ_0004262-RA
estExt_fgenesh2_pg.C_780088	PMZ_0013273-RA
estExt_fgenesh2_pg.C_780090	PMZ_0042075-RA
estExt_fgenesh2_pg.C_780101	PMZ_0040827-RA
estExt_fgenesh2_pg.C_780108	PMZ_0029162-RA
estExt_fgenesh2_pg.C_780126	PMZ_0035110-RA
estExt_fgenesh2_pg.C_780143	PMZ_0047318-RA
estExt_fgenesh2_pg.C_780143	PMZ_0046730-RA
estExt_fgenesh2_pg.C_780166	PMZ_0031259-RA
estExt_fgenesh2_pg.C_7810003	PMZ_0045804-RA
estExt_fgenesh2_pg.C_7810011	PMZ_0042191-RA
estExt_fgenesh2_pg.C_7870005	PMZ_0004608-RA
estExt_fgenesh2_pg.C_7870005	PMZ_0018470-RA
estExt_fgenesh2_pg.C_790036	PMZ_0045372-RA
estExt_fgenesh2_pg.C_790036	PMZ_0046969-RA
estExt_fgenesh2_pg.C_790070	PMZ_0035667-RA
estExt_fgenesh2_pg.C_790085	PMZ_0034042-RA
estExt_fgenesh2_pg.C_790100	PMZ_0045397-RA
estExt_fgenesh2_pg.C_790100	PMZ_0045396-RA
estExt_fgenesh2_pg.C_7970009	PMZ_0045854-RA
estExt_fgenesh2_pg.C_7970009	PMZ_0048177-RA
estExt_fgenesh2_pg.C_7990009	PMZ_0027233-RA
estExt_fgenesh2_pg.C_7990009	PMZ_0037585-RA
estExt_fgenesh2_pg.C_800036	PMZ_0047278-RA
estExt_fgenesh2_pg.C_800091	PMZ_0034466-RA
estExt_fgenesh2_pg.C_800114	PMZ_0048832-RA
estExt_fgenesh2_pg.C_800114	PMZ_0048118-RA
estExt_fgenesh2_pg.C_80031	PMZ_0026696-RA
estExt_fgenesh2_pg.C_80041	PMZ_0041575-RA
estExt_fgenesh2_pg.C_80041	PMZ_0030100-RA
estExt_fgenesh2_pg.C_80044	PMZ_0032008-RA
estExt_fgenesh2_pg.C_80044	PMZ_0010468-RA
estExt_fgenesh2_pg.C_80044	PMZ_0043041-RA
estExt_fgenesh2_pg.C_80050	PMZ_0015019-RA
estExt_fgenesh2_pg.C_80059	PMZ_0006384-RA
estExt_fgenesh2_pg.C_80162	PMZ_0014909-RA
estExt_fgenesh2_pg.C_80162	PMZ_0046779-RA
estExt_fgenesh2_pg.C_80191	PMZ_0023161-RA
estExt_fgenesh2_pg.C_80191	PMZ_0029704-RA
estExt_fgenesh2_pg.C_80208	PMZ_0046014-RA
estExt_fgenesh2_pg.C_80218	PMZ_0040732-RA
estExt_fgenesh2_pg.C_80223	PMZ_0027159-RA
estExt_fgenesh2_pg.C_80223	PMZ_0026724-RA
estExt_fgenesh2_pg.C_80223	PMZ_0029508-RA
estExt_fgenesh2_pg.C_80223	PMZ_0030550-RA
estExt_fgenesh2_pg.C_80227	PMZ_0029075-RA
estExt_fgenesh2_pg.C_80253	PMZ_0005819-RA
estExt_fgenesh2_pg.C_80253	PMZ_0036650-RA
estExt_fgenesh2_pg.C_80271	PMZ_0041178-RA
estExt_fgenesh2_pg.C_80277	PMZ_0045983-RA
estExt_fgenesh2_pg.C_80293	PMZ_0011889-RA
estExt_fgenesh2_pg.C_80297	PMZ_0029034-RA
estExt_fgenesh2_pg.C_80297	PMZ_0043616-RA
estExt_fgenesh2_pg.C_80297	PMZ_0043617-RA
estExt_fgenesh2_pg.C_80311	PMZ_0045883-RA
estExt_fgenesh2_pg.C_8060007	PMZ_0044938-RA
estExt_fgenesh2_pg.C_8070004	PMZ_0044442-RA
estExt_fgenesh2_pg.C_810061	PMZ_0030967-RA
estExt_fgenesh2_pg.C_810067	PMZ_0045620-RA
estExt_fgenesh2_pg.C_810094	PMZ_0035415-RA
estExt_fgenesh2_pg.C_8110007	PMZ_0035742-RA
estExt_fgenesh2_pg.C_8170001	PMZ_0034800-RA
estExt_fgenesh2_pg.C_8260001	PMZ_0033377-RA
estExt_fgenesh2_pg.C_8260004	PMZ_0045889-RA
estExt_fgenesh2_pg.C_8290004	PMZ_0004083-RA
estExt_fgenesh2_pg.C_830042	PMZ_0033205-RA
estExt_fgenesh2_pg.C_830069	PMZ_0043886-RA
estExt_fgenesh2_pg.C_830079	PMZ_0044952-RA
estExt_fgenesh2_pg.C_840076	PMZ_0016701-RA
estExt_fgenesh2_pg.C_840097	PMZ_0046304-RA
estExt_fgenesh2_pg.C_840118	PMZ_0044133-RA
estExt_fgenesh2_pg.C_840133	PMZ_0028794-RA
estExt_fgenesh2_pg.C_840133	PMZ_0033335-RA
estExt_fgenesh2_pg.C_840133	PMZ_0033827-RA
estExt_fgenesh2_pg.C_840133	PMZ_0041990-RA
estExt_fgenesh2_pg.C_850007	PMZ_0040301-RA
estExt_fgenesh2_pg.C_850047	PMZ_0048670-RA
estExt_fgenesh2_pg.C_8550009	PMZ_0031772-RA
estExt_fgenesh2_pg.C_8550009	PMZ_0043722-RA
estExt_fgenesh2_pg.C_8550009	PMZ_0047729-RA
estExt_fgenesh2_pg.C_8550009	PMZ_0003989-RA
estExt_fgenesh2_pg.C_8590001	PMZ_0040332-RA
estExt_fgenesh2_pg.C_860009	PMZ_0001540-RA
estExt_fgenesh2_pg.C_860022	PMZ_0003379-RA
estExt_fgenesh2_pg.C_860085	PMZ_0044961-RA
estExt_fgenesh2_pg.C_860088	PMZ_0040296-RA
estExt_fgenesh2_pg.C_860105	PMZ_0040302-RA
estExt_fgenesh2_pg.C_860106	PMZ_0044951-RA
estExt_fgenesh2_pg.C_8650003	PMZ_0042744-RA
estExt_fgenesh2_pg.C_8650003	PMZ_0042743-RA
estExt_fgenesh2_pg.C_870058	PMZ_0043998-RA
estExt_fgenesh2_pg.C_870065	PMZ_0021693-RA
estExt_fgenesh2_pg.C_870070	PMZ_0031260-RA
estExt_fgenesh2_pg.C_870078	PMZ_0037262-RA
estExt_fgenesh2_pg.C_870078	PMZ_0045808-RA
estExt_fgenesh2_pg.C_8770003	PMZ_0010209-RA
estExt_fgenesh2_pg.C_8780004	PMZ_0026576-RA
estExt_fgenesh2_pg.C_8780004	PMZ_0035846-RA
estExt_fgenesh2_pg.C_8780004	PMZ_0038177-RA
estExt_fgenesh2_pg.C_8780005	PMZ_0041916-RA
estExt_fgenesh2_pg.C_8790004	PMZ_0031361-RA
estExt_fgenesh2_pg.C_8820002	PMZ_0042805-RA
estExt_fgenesh2_pg.C_8880003	PMZ_0018887-RA
estExt_fgenesh2_pg.C_8880003	PMZ_0006213-RA
estExt_fgenesh2_pg.C_8880007	PMZ_0026093-RA
estExt_fgenesh2_pg.C_8880008	PMZ_0023196-RA
estExt_fgenesh2_pg.C_8880008	PMZ_0048557-RA
estExt_fgenesh2_pg.C_8880008	PMZ_0017039-RA
estExt_fgenesh2_pg.C_890051	PMZ_0005800-RA
estExt_fgenesh2_pg.C_890082	PMZ_0027580-RA
estExt_fgenesh2_pg.C_890082	PMZ_0020909-RA
estExt_fgenesh2_pg.C_890104	PMZ_0044213-RA
estExt_fgenesh2_pg.C_8910004	PMZ_0026746-RA
estExt_fgenesh2_pg.C_8910004	PMZ_0030536-RA
estExt_fgenesh2_pg.C_8910004	PMZ_0030709-RA
estExt_fgenesh2_pg.C_8940003	PMZ_0044336-RA
estExt_fgenesh2_pg.C_8990002	PMZ_0019745-RA
estExt_fgenesh2_pg.C_900013	PMZ_0013046-RA
estExt_fgenesh2_pg.C_90008	PMZ_0022992-RA
estExt_fgenesh2_pg.C_900083	PMZ_0036322-RA
estExt_fgenesh2_pg.C_900104	PMZ_0002985-RA
estExt_fgenesh2_pg.C_900104	PMZ_0028620-RA
estExt_fgenesh2_pg.C_900124	PMZ_0020873-RA
estExt_fgenesh2_pg.C_900128	PMZ_0037530-RA
estExt_fgenesh2_pg.C_900128	PMZ_0046653-RA
estExt_fgenesh2_pg.C_900128	PMZ_0033753-RA
estExt_fgenesh2_pg.C_900128	PMZ_0030149-RA
estExt_fgenesh2_pg.C_900136	PMZ_0018183-RA
estExt_fgenesh2_pg.C_900142	PMZ_0034622-RA
estExt_fgenesh2_pg.C_900142	PMZ_0043762-RA
estExt_fgenesh2_pg.C_900143	PMZ_0046427-RA
estExt_fgenesh2_pg.C_900148	PMZ_0045326-RA
estExt_fgenesh2_pg.C_900148	PMZ_0034265-RA
estExt_fgenesh2_pg.C_90051	PMZ_0046811-RA
estExt_fgenesh2_pg.C_90119	PMZ_0046600-RA
estExt_fgenesh2_pg.C_90121	PMZ_0044559-RA
estExt_fgenesh2_pg.C_90156	PMZ_0017694-RA
estExt_fgenesh2_pg.C_90168	PMZ_0033309-RA
estExt_fgenesh2_pg.C_90168	PMZ_0043386-RA
estExt_fgenesh2_pg.C_90188	PMZ_0006719-RA
estExt_fgenesh2_pg.C_90207	PMZ_0032309-RA
estExt_fgenesh2_pg.C_90208	PMZ_0013290-RA
estExt_fgenesh2_pg.C_90208	PMZ_0043387-RA
estExt_fgenesh2_pg.C_90213	PMZ_0040213-RA
estExt_fgenesh2_pg.C_90213	PMZ_0036930-RA
estExt_fgenesh2_pg.C_90213	PMZ_0036909-RA
estExt_fgenesh2_pg.C_90213	PMZ_0039008-RA
estExt_fgenesh2_pg.C_90260	PMZ_0032137-RA
estExt_fgenesh2_pg.C_90260	PMZ_0047128-RA
estExt_fgenesh2_pg.C_90272	PMZ_0048564-RA
estExt_fgenesh2_pg.C_90277	PMZ_0042341-RA
estExt_fgenesh2_pg.C_9040002	PMZ_0047947-RA
estExt_fgenesh2_pg.C_9050008	PMZ_0048071-RA
estExt_fgenesh2_pg.C_9060003	PMZ_0044470-RA
estExt_fgenesh2_pg.C_9080002	PMZ_0028792-RA
estExt_fgenesh2_pg.C_910110	PMZ_0009783-RA
estExt_fgenesh2_pg.C_9120009	PMZ_0031765-RA
estExt_fgenesh2_pg.C_9120009	PMZ_0046540-RA
estExt_fgenesh2_pg.C_9150002	PMZ_0047115-RA
estExt_fgenesh2_pg.C_9200006	PMZ_0040852-RA
estExt_fgenesh2_pg.C_9200006	PMZ_0046317-RA
estExt_fgenesh2_pg.C_920027	PMZ_0002109-RA
estExt_fgenesh2_pg.C_920027	PMZ_0031570-RA
estExt_fgenesh2_pg.C_920027	PMZ_0000465-RA
estExt_fgenesh2_pg.C_920027	PMZ_0031233-RA
estExt_fgenesh2_pg.C_920035	PMZ_0040137-RA
estExt_fgenesh2_pg.C_9250003	PMZ_0041446-RA
estExt_fgenesh2_pg.C_930088	PMZ_0036098-RA
estExt_fgenesh2_pg.C_930088	PMZ_0046507-RA
estExt_fgenesh2_pg.C_930088	PMZ_0036373-RA
estExt_fgenesh2_pg.C_930088	PMZ_0048455-RA
estExt_fgenesh2_pg.C_930092	PMZ_0003686-RA
estExt_fgenesh2_pg.C_930092	PMZ_0047595-RA
estExt_fgenesh2_pg.C_930121	PMZ_0042981-RA
estExt_fgenesh2_pg.C_930121	PMZ_0036822-RA
estExt_fgenesh2_pg.C_930121	PMZ_0037970-RA
estExt_fgenesh2_pg.C_930121	PMZ_0048770-RA
estExt_fgenesh2_pg.C_930139	PMZ_0041148-RA
estExt_fgenesh2_pg.C_930139	PMZ_0045610-RA
