e_gw.1.149.1	SINLEJ018774
estExt_fgenesh2_pm.C_1660016	SINLEJ005510
estExt_fgenesh2_pm.C_1660016	SINLEJ005511
estExt_fgenesh2_pm.C_1660017	SINLEJ008630
estExt_fgenesh2_pm.C_1670001	SINLEJ007595
estExt_fgenesh2_pm.C_1670004	SINLEJ014607
estExt_fgenesh2_pm.C_1670004	SINLEJ014608
estExt_fgenesh2_pm.C_1670007	SINLEJ019029
estExt_fgenesh2_pm.C_1690001	SINLEJ600307
estExt_fgenesh2_pm.C_1690001	SINLEJ013786
estExt_fgenesh2_pm.C_1690001	SINLEJ003360
estExt_fgenesh2_pm.C_1690001	SINLEJ003361
estExt_fgenesh2_pm.C_1700006	SINLEJ017948
estExt_fgenesh2_pm.C_170015	SINLEJ009115
estExt_fgenesh2_pm.C_170015	SINLEJ012890
estExt_fgenesh2_pm.C_1720006	SINLEJ000479
estExt_fgenesh2_pm.C_1720006	SINLEJ000478
estExt_fgenesh2_pm.C_1760004	SINLEJ018374
estExt_fgenesh2_pm.C_1760004	SINLEJ013586
estExt_fgenesh2_pm.C_1770004	SINLEJ005804
estExt_fgenesh2_pm.C_180005	SINLEJ000725
estExt_fgenesh2_pm.C_180010	SINLEJ004931
estExt_fgenesh2_pm.C_1830004	SINLEJ600087
estExt_fgenesh2_pm.C_1830004	SINLEJ004790
estExt_fgenesh2_pm.C_1850003	SINLEJ012026
estExt_fgenesh2_pm.C_1850003	SINLEJ014783
estExt_fgenesh2_pm.C_1880004	SINLEJ017724
estExt_fgenesh2_pm.C_1880005	SINLEJ014138
estExt_fgenesh2_pm.C_1880007	SINLEJ006129
estExt_fgenesh2_pm.C_1880011	SINLEJ004924
estExt_fgenesh2_pm.C_1880011	SINLEJ004925
estExt_fgenesh2_pm.C_1890006	SINLEJ001572
estExt_fgenesh2_pm.C_1910009	SINLEJ002755
estExt_fgenesh2_pm.C_1910009	SINLEJ002753
estExt_fgenesh2_pm.C_1920005	SINLEJ010094
estExt_fgenesh2_pm.C_1920005	SINLEJ015800
estExt_fgenesh2_pm.C_1920005	SINLEJ015799
estExt_fgenesh2_pm.C_1920005	SINLEJ009807
estExt_fgenesh2_pm.C_1950013	SINLEJ004884
estExt_fgenesh2_pm.C_1950018	SINLEJ004886
estExt_fgenesh2_pm.C_1950020	SINLEJ600080
estExt_fgenesh2_pm.C_1960009	SINLEJ004663
estExt_fgenesh2_pm.C_1960012	SINLEJ001937
estExt_fgenesh2_pm.C_1960017	SINLEJ000666
estExt_fgenesh2_pm.C_1960017	SINLEJ012811
estExt_fgenesh2_pm.C_1970003	SINLEJ016854
estExt_fgenesh2_pm.C_1980010	SINLEJ016200
estExt_fgenesh2_pm.C_1980010	SINLEJ013547
estExt_fgenesh2_pm.C_1980010	SINLEJ012775
estExt_fgenesh2_pm.C_1980010	SINLEJ012776
estExt_fgenesh2_pm.C_200002	SINLEJ005329
estExt_fgenesh2_pm.C_200004	SINLEJ002887
estExt_fgenesh2_pm.C_200005	SINLEJ009767
estExt_fgenesh2_pm.C_200006	SINLEJ002907
estExt_fgenesh2_pm.C_200017	SINLEJ017859
estExt_fgenesh2_pm.C_200017	SINLEJ016279
estExt_fgenesh2_pm.C_200017	SINLEJ017680
estExt_fgenesh2_pm.C_200017	SINLEJ005668
estExt_fgenesh2_pm.C_200018	SINLEJ016682
estExt_fgenesh2_pm.C_200018	SINLEJ016680
estExt_fgenesh2_pm.C_200020	SINLEJ016456
estExt_fgenesh2_pm.C_200029	SINLEJ005641
estExt_fgenesh2_pm.C_20027	SINLEJ007015
estExt_fgenesh2_pm.C_20029	SINLEJ600117
estExt_fgenesh2_pm.C_20036	SINLEJ006130
estExt_fgenesh2_pm.C_20037	SINLEJ017876
estExt_fgenesh2_pm.C_20037	SINLEJ019026
estExt_fgenesh2_pm.C_20037	SINLEJ005392
estExt_fgenesh2_pm.C_20041	SINLEJ006238
estExt_fgenesh2_pm.C_2010015	SINLEJ000287
estExt_fgenesh2_pm.C_2020005	SINLEJ010554
estExt_fgenesh2_pm.C_2020005	SINLEJ011358
estExt_fgenesh2_pm.C_2020006	SINLEJ014032
estExt_fgenesh2_pm.C_2020006	SINLEJ014033
estExt_fgenesh2_pm.C_2030003	SINLEJ016202
estExt_fgenesh2_pm.C_2030003	SINLEJ001849
estExt_fgenesh2_pm.C_2030010	SINLEJ009146
estExt_fgenesh2_pm.C_2030011	SINLEJ005272
estExt_fgenesh2_pm.C_2050004	SINLEJ015524
estExt_fgenesh2_pm.C_2050004	SINLEJ018380
estExt_fgenesh2_pm.C_2050013	SINLEJ004537
estExt_fgenesh2_pm.C_2050017	SINLEJ004336
estExt_fgenesh2_pm.C_2050017	SINLEJ001003
estExt_fgenesh2_pm.C_20550002	SINLEJ018438
estExt_fgenesh2_pm.C_20550002	SINLEJ018635
estExt_fgenesh2_pm.C_2100006	SINLEJ008725
estExt_fgenesh2_pm.C_210007	SINLEJ017018
estExt_fgenesh2_pm.C_210009	SINLEJ003872
estExt_fgenesh2_pm.C_210009	SINLEJ003871
estExt_fgenesh2_pm.C_210020	SINLEJ017829
estExt_fgenesh2_pm.C_210021	SINLEJ002696
estExt_fgenesh2_pm.C_210021	SINLEJ002694
estExt_fgenesh2_pm.C_210026	SINLEJ016687
estExt_fgenesh2_pm.C_2120001	SINLEJ000013
estExt_fgenesh2_pm.C_2120001	SINLEJ012451
estExt_fgenesh2_pm.C_2120011	SINLEJ001713
estExt_fgenesh2_pm.C_2120011	SINLEJ013776
estExt_fgenesh2_pm.C_2160001	SINLEJ014212
estExt_fgenesh2_pm.C_2160004	SINLEJ017049
estExt_fgenesh2_pm.C_2160008	SINLEJ013963
estExt_fgenesh2_pm.C_2160008	SINLEJ004069
estExt_fgenesh2_pm.C_2160010	SINLEJ015842
estExt_fgenesh2_pm.C_2170004	SINLEJ007277
estExt_fgenesh2_pm.C_2170007	SINLEJ600360
estExt_fgenesh2_pm.C_2170010	SINLEJ019327
estExt_fgenesh2_pm.C_2170011	SINLEJ001649
estExt_fgenesh2_pm.C_2170011	SINLEJ600186
estExt_fgenesh2_pm.C_2200002	SINLEJ007070
estExt_fgenesh2_pm.C_2200002	SINLEJ006195
estExt_fgenesh2_pm.C_2200004	SINLEJ019006
estExt_fgenesh2_pm.C_220011	SINLEJ016671
estExt_fgenesh2_pm.C_220011	SINLEJ002939
estExt_fgenesh2_pm.C_220011	SINLEJ008989
estExt_fgenesh2_pm.C_220011	SINLEJ014740
estExt_fgenesh2_pm.C_220016	SINLEJ008982
estExt_fgenesh2_pm.C_220017	SINLEJ005303
estExt_fgenesh2_pm.C_220028	SINLEJ002761
estExt_fgenesh2_pm.C_220028	SINLEJ008949
estExt_fgenesh2_pm.C_220028	SINLEJ012598
estExt_fgenesh2_pm.C_2240001	SINLEJ003604
estExt_fgenesh2_pm.C_2240001	SINLEJ014958
estExt_fgenesh2_pm.C_2250001	SINLEJ013923
estExt_fgenesh2_pm.C_2270001	SINLEJ001464
estExt_fgenesh2_pm.C_2290002	SINLEJ011152
estExt_fgenesh2_pm.C_2300004	SINLEJ012829
estExt_fgenesh2_pm.C_2300010	SINLEJ016410
estExt_fgenesh2_pm.C_230002	SINLEJ018760
estExt_fgenesh2_pm.C_230002	SINLEJ007251
estExt_fgenesh2_pm.C_230002	SINLEJ015660
estExt_fgenesh2_pm.C_230007	SINLEJ011651
estExt_fgenesh2_pm.C_2310004	SINLEJ016849
estExt_fgenesh2_pm.C_2310004	SINLEJ005193
estExt_fgenesh2_pm.C_2310007	SINLEJ013481
estExt_fgenesh2_pm.C_2310007	SINLEJ002003
estExt_fgenesh2_pm.C_2310007	SINLEJ002004
estExt_fgenesh2_pm.C_2310011	SINLEJ004958
estExt_fgenesh2_pm.C_2320004	SINLEJ011901
estExt_fgenesh2_pm.C_2330006	SINLEJ009143
estExt_fgenesh2_pm.C_2330006	SINLEJ009144
estExt_fgenesh2_pm.C_2330008	SINLEJ002941
estExt_fgenesh2_pm.C_2330008	SINLEJ011001
estExt_fgenesh2_pm.C_2380007	SINLEJ017977
estExt_fgenesh2_pm.C_2380007	SINLEJ017979
estExt_fgenesh2_pm.C_2380007	SINLEJ600105
estExt_fgenesh2_pm.C_2380007	SINLEJ017980
estExt_fgenesh2_pm.C_2380010	SINLEJ017861
estExt_fgenesh2_pm.C_2380011	SINLEJ010163
estExt_fgenesh2_pm.C_2400003	SINLEJ018445
estExt_fgenesh2_pm.C_2400003	SINLEJ018450
estExt_fgenesh2_pm.C_240024	SINLEJ019260
estExt_fgenesh2_pm.C_2420001	SINLEJ011406
estExt_fgenesh2_pm.C_2440003	SINLEJ000023
estExt_fgenesh2_pm.C_2440003	SINLEJ000025
estExt_fgenesh2_pm.C_2440003	SINLEJ018680
estExt_fgenesh2_pm.C_2440003	SINLEJ018681
estExt_fgenesh2_pm.C_2450022	SINLEJ010984
estExt_fgenesh2_pm.C_2460005	SINLEJ011327
estExt_fgenesh2_pm.C_2460005	SINLEJ011330
estExt_fgenesh2_pm.C_2520004	SINLEJ002147
estExt_fgenesh2_pm.C_2520004	SINLEJ000714
estExt_fgenesh2_pm.C_2520004	SINLEJ014467
estExt_fgenesh2_pm.C_2590007	SINLEJ001850
estExt_fgenesh2_pm.C_2640006	SINLEJ008310
estExt_fgenesh2_pm.C_2670001	SINLEJ016867
estExt_fgenesh2_pm.C_2700001	SINLEJ016592
estExt_fgenesh2_pm.C_270006	SINLEJ011458
estExt_fgenesh2_pm.C_270007	SINLEJ006374
estExt_fgenesh2_pm.C_270011	SINLEJ013747
estExt_fgenesh2_pm.C_270021	SINLEJ010107
estExt_fgenesh2_pm.C_2720003	SINLEJ015414
estExt_fgenesh2_pm.C_2720003	SINLEJ015415
estExt_fgenesh2_pm.C_2730005	SINLEJ012721
estExt_fgenesh2_pm.C_2730006	SINLEJ004092
estExt_fgenesh2_pm.C_2730006	SINLEJ004093
estExt_fgenesh2_pm.C_2730006	SINLEJ004091
estExt_fgenesh2_pm.C_2730009	SINLEJ014218
estExt_fgenesh2_pm.C_2730010	SINLEJ017457
estExt_fgenesh2_pm.C_2730010	SINLEJ003919
estExt_fgenesh2_pm.C_2750004	SINLEJ013100
estExt_fgenesh2_pm.C_2750004	SINLEJ013101
estExt_fgenesh2_pm.C_2780002	SINLEJ008284
estExt_fgenesh2_pm.C_2790004	SINLEJ006344
estExt_fgenesh2_pm.C_2810004	SINLEJ007930
estExt_fgenesh2_pm.C_2850005	SINLEJ015997
estExt_fgenesh2_pm.C_2860004	SINLEJ008300
estExt_fgenesh2_pm.C_2860004	SINLEJ008296
estExt_fgenesh2_pm.C_2860004	SINLEJ008299
estExt_fgenesh2_pm.C_2860004	SINLEJ006883
estExt_fgenesh2_pm.C_290006	SINLEJ017440
estExt_fgenesh2_pm.C_2980005	SINLEJ015736
estExt_fgenesh2_pm.C_30005	SINLEJ005816
estExt_fgenesh2_pm.C_30022	SINLEJ018608
estExt_fgenesh2_pm.C_30022	SINLEJ006107
estExt_fgenesh2_pm.C_30022	SINLEJ009315
estExt_fgenesh2_pm.C_30022	SINLEJ000796
estExt_fgenesh2_pm.C_3040001	SINLEJ000324
estExt_fgenesh2_pm.C_3160009	SINLEJ007312
estExt_fgenesh2_pm.C_3170006	SINLEJ015092
estExt_fgenesh2_pm.C_3230005	SINLEJ018944
estExt_fgenesh2_pm.C_3230005	SINLEJ000138
estExt_fgenesh2_pm.C_3250002	SINLEJ010088
estExt_fgenesh2_pm.C_3250008	SINLEJ005498
estExt_fgenesh2_pm.C_3260003	SINLEJ017326
estExt_fgenesh2_pm.C_3260003	SINLEJ017333
estExt_fgenesh2_pm.C_3300001	SINLEJ013484
estExt_fgenesh2_pm.C_330016	SINLEJ006864
estExt_fgenesh2_pm.C_330016	SINLEJ015223
estExt_fgenesh2_pm.C_340001	SINLEJ019121
estExt_fgenesh2_pm.C_340003	SINLEJ012644
estExt_fgenesh2_pm.C_3410004	SINLEJ013095
estExt_fgenesh2_pm.C_3460003	SINLEJ004071
estExt_fgenesh2_pm.C_3460003	SINLEJ014215
estExt_fgenesh2_pm.C_3470009	SINLEJ017335
estExt_fgenesh2_pm.C_3470009	SINLEJ002191
estExt_fgenesh2_pm.C_3480002	SINLEJ012516
estExt_fgenesh2_pm.C_3480002	SINLEJ012517
estExt_fgenesh2_pm.C_3490013	SINLEJ013922
estExt_fgenesh2_pm.C_3500001	SINLEJ000182
estExt_fgenesh2_pm.C_3500001	SINLEJ009963
estExt_fgenesh2_pm.C_3500001	SINLEJ000181
estExt_fgenesh2_pm.C_350010	SINLEJ002102
estExt_fgenesh2_pm.C_3560005	SINLEJ005926
estExt_fgenesh2_pm.C_3580003	SINLEJ009122
estExt_fgenesh2_pm.C_360006	SINLEJ007847
estExt_fgenesh2_pm.C_370020	SINLEJ007384
estExt_fgenesh2_pm.C_370020	SINLEJ007383
estExt_fgenesh2_pm.C_370031	SINLEJ010085
estExt_fgenesh2_pm.C_370036	SINLEJ000112
estExt_fgenesh2_pm.C_3760003	SINLEJ014477
estExt_fgenesh2_pm.C_3760003	SINLEJ006086
estExt_fgenesh2_pm.C_3760010	SINLEJ014527
estExt_fgenesh2_pm.C_3760010	SINLEJ014526
estExt_fgenesh2_pm.C_3760012	SINLEJ005153
estExt_fgenesh2_pm.C_3760012	SINLEJ001996
estExt_fgenesh2_pm.C_3760013	SINLEJ017150
estExt_fgenesh2_pm.C_380013	SINLEJ017030
estExt_fgenesh2_pm.C_380013	SINLEJ012478
estExt_fgenesh2_pm.C_380013	SINLEJ012479
estExt_fgenesh2_pm.C_3820007	SINLEJ600109
estExt_fgenesh2_pm.C_3820007	SINLEJ018058
estExt_fgenesh2_pm.C_3820007	SINLEJ019422
estExt_fgenesh2_pm.C_3880004	SINLEJ017845
estExt_fgenesh2_pm.C_3890005	SINLEJ015384
estExt_fgenesh2_pm.C_3910001	SINLEJ012518
estExt_fgenesh2_pm.C_3920001	SINLEJ013473
estExt_fgenesh2_pm.C_3920001	SINLEJ013472
estExt_fgenesh2_pm.C_3920005	SINLEJ013354
estExt_fgenesh2_pm.C_3930001	SINLEJ009622
estExt_fgenesh2_pm.C_3930001	SINLEJ008678
estExt_fgenesh2_pm.C_3930001	SINLEJ005490
estExt_fgenesh2_pm.C_3930001	SINLEJ008389
estExt_fgenesh2_pm.C_3960006	SINLEJ013155
estExt_fgenesh2_pm.C_3980003	SINLEJ004302
estExt_fgenesh2_pm.C_400026	SINLEJ011008
estExt_fgenesh2_pm.C_400028	SINLEJ014901
estExt_fgenesh2_pm.C_40023	SINLEJ017974
estExt_fgenesh2_pm.C_40023	SINLEJ017975
estExt_fgenesh2_pm.C_40040	SINLEJ005339
estExt_fgenesh2_pm.C_40040	SINLEJ007433
estExt_fgenesh2_pm.C_40040	SINLEJ012378
estExt_fgenesh2_pm.C_4030002	SINLEJ003965
estExt_fgenesh2_pm.C_4030002	SINLEJ005851
estExt_fgenesh2_pm.C_4090002	SINLEJ000055
estExt_fgenesh2_pm.C_4100006	SINLEJ008547
estExt_fgenesh2_pm.C_4100006	SINLEJ008549
estExt_fgenesh2_pm.C_4110005	SINLEJ004205
estExt_fgenesh2_pm.C_4130004	SINLEJ007287
estExt_fgenesh2_pm.C_420009	SINLEJ001165
estExt_fgenesh2_pm.C_420009	SINLEJ018757
estExt_fgenesh2_pm.C_420010	SINLEJ017082
estExt_fgenesh2_pm.C_420010	SINLEJ017083
estExt_fgenesh2_pm.C_4230001	SINLEJ010283
estExt_fgenesh2_pm.C_4250007	SINLEJ018852
estExt_fgenesh2_pm.C_4380004	SINLEJ002075
estExt_fgenesh2_pm.C_4380004	SINLEJ002076
estExt_fgenesh2_pm.C_4390002	SINLEJ016815
estExt_fgenesh2_pm.C_4460001	SINLEJ001971
estExt_fgenesh2_pm.C_4460001	SINLEJ014476
estExt_fgenesh2_pm.C_4460001	SINLEJ005035
estExt_fgenesh2_pm.C_4510006	SINLEJ017120
estExt_fgenesh2_pm.C_4510006	SINLEJ017121
estExt_fgenesh2_pm.C_4510006	SINLEJ011172
estExt_fgenesh2_pm.C_4520006	SINLEJ012935
estExt_fgenesh2_pm.C_4560004	SINLEJ010254
estExt_fgenesh2_pm.C_460018	SINLEJ005040
estExt_fgenesh2_pm.C_460018	SINLEJ005041
estExt_fgenesh2_pm.C_460024	SINLEJ005789
estExt_fgenesh2_pm.C_4610007	SINLEJ017299
estExt_fgenesh2_pm.C_470005	SINLEJ008679
estExt_fgenesh2_pm.C_4750001	SINLEJ017398
estExt_fgenesh2_pm.C_4780002	SINLEJ001405
estExt_fgenesh2_pm.C_4840005	SINLEJ011896
estExt_fgenesh2_pm.C_4840005	SINLEJ011895
estExt_fgenesh2_pm.C_4840005	SINLEJ004495
estExt_fgenesh2_pm.C_4840005	SINLEJ004494
estExt_fgenesh2_pm.C_50068	SINLEJ010932
estExt_fgenesh2_pm.C_50068	SINLEJ010090
estExt_fgenesh2_pm.C_50068	SINLEJ006832
estExt_fgenesh2_pm.C_50068	SINLEJ010931
estExt_fgenesh2_pm.C_510015	SINLEJ013436
estExt_fgenesh2_pm.C_530014	SINLEJ600213
estExt_fgenesh2_pm.C_5460005	SINLEJ012302
estExt_fgenesh2_pm.C_5480002	SINLEJ015097
estExt_fgenesh2_pm.C_5590003	SINLEJ019172
estExt_fgenesh2_pm.C_5690005	SINLEJ013077
estExt_fgenesh2_pm.C_5690005	SINLEJ013075
estExt_fgenesh2_pm.C_570012	SINLEJ013052
estExt_fgenesh2_pm.C_570012	SINLEJ013051
estExt_fgenesh2_pm.C_5720003	SINLEJ011877
estExt_fgenesh2_pm.C_5760005	SINLEJ001758
estExt_fgenesh2_pm.C_5970004	SINLEJ008934
estExt_fgenesh2_pm.C_60011	SINLEJ009336
estExt_fgenesh2_pm.C_60012	SINLEJ013572
estExt_fgenesh2_pm.C_60020	SINLEJ011201
estExt_fgenesh2_pm.C_60020	SINLEJ011202
estExt_fgenesh2_pm.C_60022	SINLEJ016791
estExt_fgenesh2_pm.C_6080003	SINLEJ012055
estExt_fgenesh2_pm.C_620017	SINLEJ015990
estExt_fgenesh2_pm.C_620017	SINLEJ005615
estExt_fgenesh2_pm.C_640003	SINLEJ600322
estExt_fgenesh2_pm.C_640003	SINLEJ003412
estExt_fgenesh2_pm.C_6600001	SINLEJ006916
estExt_fgenesh2_pm.C_6600001	SINLEJ015279
estExt_fgenesh2_pm.C_6600001	SINLEJ006917
estExt_fgenesh2_pm.C_660005	SINLEJ003988
estExt_fgenesh2_pm.C_660005	SINLEJ010731
estExt_fgenesh2_pm.C_6620001	SINLEJ012599
estExt_fgenesh2_pm.C_6620001	SINLEJ012627
estExt_fgenesh2_pm.C_6650001	SINLEJ002695
estExt_fgenesh2_pm.C_6650001	SINLEJ002697
estExt_fgenesh2_pm.C_6650001	SINLEJ001762
estExt_fgenesh2_pm.C_6650002	SINLEJ007520
estExt_fgenesh2_pm.C_670016	SINLEJ015685
estExt_fgenesh2_pm.C_670016	SINLEJ007225
estExt_fgenesh2_pm.C_6710002	SINLEJ013532
estExt_fgenesh2_pm.C_6710002	SINLEJ013527
estExt_fgenesh2_pm.C_6710002	SINLEJ012755
estExt_fgenesh2_pm.C_680004	SINLEJ001870
estExt_fgenesh2_pm.C_6810002	SINLEJ012661
estExt_fgenesh2_pm.C_6830004	SINLEJ017723
estExt_fgenesh2_pm.C_6830004	SINLEJ018416
estExt_fgenesh2_pm.C_6900001	SINLEJ011945
estExt_fgenesh2_pm.C_6900001	SINLEJ004355
estExt_fgenesh2_pm.C_700001	SINLEJ008877
estExt_fgenesh2_pm.C_700001	SINLEJ009362
estExt_fgenesh2_pm.C_7050004	SINLEJ019467
estExt_fgenesh2_pm.C_7050004	SINLEJ010296
estExt_fgenesh2_pm.C_7050004	SINLEJ011065
estExt_fgenesh2_pm.C_7050004	SINLEJ012076
estExt_fgenesh2_pm.C_7060005	SINLEJ007816
estExt_fgenesh2_pm.C_720002	SINLEJ008091
estExt_fgenesh2_pm.C_7240001	SINLEJ017080
estExt_fgenesh2_pm.C_730008	SINLEJ017565
estExt_fgenesh2_pm.C_730008	SINLEJ018187
estExt_fgenesh2_pm.C_7310002	SINLEJ009746
estExt_fgenesh2_pm.C_7330001	SINLEJ008330
estExt_fgenesh2_pm.C_7390001	SINLEJ015174
estExt_fgenesh2_pm.C_740007	SINLEJ003176
estExt_fgenesh2_pm.C_740018	SINLEJ016968
estExt_fgenesh2_pm.C_740025	SINLEJ011503
estExt_fgenesh2_pm.C_750019	SINLEJ013165
estExt_fgenesh2_pm.C_7550001	SINLEJ010122
estExt_fgenesh2_pm.C_7550001	SINLEJ007336
estExt_fgenesh2_pm.C_7550001	SINLEJ007337
estExt_fgenesh2_pm.C_760011	SINLEJ013932
estExt_fgenesh2_pm.C_760011	SINLEJ013933
estExt_fgenesh2_pm.C_760026	SINLEJ013044
estExt_fgenesh2_pm.C_770004	SINLEJ016895
estExt_fgenesh2_pm.C_770012	SINLEJ010915
estExt_fgenesh2_pm.C_7790002	SINLEJ015656
estExt_fgenesh2_pm.C_7790002	SINLEJ007255
estExt_fgenesh2_pm.C_780012	SINLEJ011949
estExt_fgenesh2_pm.C_780022	SINLEJ003957
estExt_fgenesh2_pm.C_780022	SINLEJ003959
estExt_fgenesh2_pm.C_780022	SINLEJ003958
estExt_fgenesh2_pm.C_7820005	SINLEJ016919
estExt_fgenesh2_pm.C_7820005	SINLEJ016916
estExt_fgenesh2_pm.C_7820005	SINLEJ016917
estExt_fgenesh2_pm.C_790006	SINLEJ009404
estExt_fgenesh2_pm.C_80047	SINLEJ000742
estExt_fgenesh2_pm.C_80047	SINLEJ000743
estExt_fgenesh2_pm.C_80047	SINLEJ005105
estExt_fgenesh2_pm.C_840002	SINLEJ000986
estExt_fgenesh2_pm.C_840004	SINLEJ015610
estExt_fgenesh2_pm.C_840004	SINLEJ011054
estExt_fgenesh2_pm.C_850002	SINLEJ006222
estExt_fgenesh2_pm.C_860004	SINLEJ010098
estExt_fgenesh2_pm.C_860011	SINLEJ004778
estExt_fgenesh2_pm.C_90018	SINLEJ001557
estExt_fgenesh2_pm.C_90018	SINLEJ001921
estExt_fgenesh2_pm.C_90023	SINLEJ006518
estExt_fgenesh2_pm.C_90023	SINLEJ013930
estExt_fgenesh2_pm.C_9060001	SINLEJ003033
estExt_fgenesh2_pm.C_920010	SINLEJ015432
estExt_fgenesh2_pm.C_920010	SINLEJ006658
estExt_fgenesh2_pm.C_920010	SINLEJ010695
estExt_fgenesh2_pm.C_920016	SINLEJ010685
estExt_fgenesh2_pm.C_920016	SINLEJ015443
estExt_fgenesh2_pm.C_920016	SINLEJ006603
estExt_fgenesh2_pm.C_960008	SINLEJ009848
estExt_fgenesh2_pm.C_960008	SINLEJ009849
estExt_fgenesh2_pm.C_970003	SINLEJ010462
estExt_fgenesh2_pm.C_970003	SINLEJ001554
estExt_gwp.C_1000004	SINLEJ010493
estExt_gwp.C_1000007	SINLEJ600069
estExt_gwp.C_1000007	SINLEJ001515
estExt_gwp.C_1000021	SINLEJ015336
estExt_gwp.C_1000021	SINLEJ017461
estExt_gwp.C_1000021	SINLEJ600206
estExt_gwp.C_1000039	SINLEJ009429
estExt_gwp.C_1000121	SINLEJ009763
estExt_gwp.C_100054	SINLEJ014452
estExt_gwp.C_100054	SINLEJ002060
estExt_gwp.C_100054	SINLEJ002061
estExt_gwp.C_100054	SINLEJ014449
estExt_gwp.C_100059	SINLEJ001072
estExt_gwp.C_100080	SINLEJ001732
estExt_gwp.C_100182	SINLEJ005906
estExt_gwp.C_100185	SINLEJ003053
estExt_gwp.C_100191	SINLEJ005212
estExt_gwp.C_100191	SINLEJ017175
estExt_gwp.C_100191	SINLEJ001773
estExt_gwp.C_100191	SINLEJ006131
estExt_gwp.C_100366	SINLEJ010171
estExt_gwp.C_100369	SINLEJ012295
estExt_gwp.C_10040001	SINLEJ012435
estExt_gwp.C_1010065	SINLEJ012505
estExt_gwp.C_1010065	SINLEJ000345
estExt_gwp.C_1010065	SINLEJ000183
estExt_gwp.C_1010065	SINLEJ019059
estExt_gwp.C_1010148	SINLEJ002163
estExt_gwp.C_1010182	SINLEJ016996
estExt_gwp.C_10121	SINLEJ001404
estExt_gwp.C_1020091	SINLEJ006151
estExt_gwp.C_1020104	SINLEJ007009
estExt_gwp.C_1020107	SINLEJ012836
estExt_gwp.C_1020140	SINLEJ006288
estExt_gwp.C_10204	SINLEJ009317
estExt_gwp.C_10209	SINLEJ005121
estExt_gwp.C_10220	SINLEJ002997
estExt_gwp.C_10246	SINLEJ002840
estExt_gwp.C_10353	SINLEJ017081
estExt_gwp.C_10387	SINLEJ009689
estExt_gwp.C_10397	SINLEJ017346
estExt_gwp.C_1040141	SINLEJ005480
estExt_gwp.C_1040141	SINLEJ006776
estExt_gwp.C_1040141	SINLEJ006777
estExt_gwp.C_1040150	SINLEJ007332
estExt_gwp.C_10416	SINLEJ002745
estExt_gwp.C_1050093	SINLEJ015056
estExt_gwp.C_1050095	SINLEJ015057
estExt_gwp.C_1050095	SINLEJ015058
estExt_gwp.C_1050111	SINLEJ012760
estExt_gwp.C_10545	SINLEJ015497
estExt_gwp.C_10571	SINLEJ006789
estExt_gwp.C_10587	SINLEJ009639
estExt_gwp.C_10587	SINLEJ009641
estExt_gwp.C_10598	SINLEJ006940
estExt_gwp.C_1060028	SINLEJ003545
estExt_gwp.C_1060057	SINLEJ012532
estExt_gwp.C_1060080	SINLEJ012436
estExt_gwp.C_1060100	SINLEJ012425
estExt_gwp.C_1060100	SINLEJ009891
estExt_gwp.C_1060100	SINLEJ009892
estExt_gwp.C_1060100	SINLEJ016730
estExt_gwp.C_1060137	SINLEJ006279
estExt_gwp.C_10618	SINLEJ009718
estExt_gwp.C_10618	SINLEJ006739
estExt_gwp.C_10618	SINLEJ008401
estExt_gwp.C_10618	SINLEJ002842
estExt_gwp.C_10660003	SINLEJ000790
estExt_gwp.C_1070044	SINLEJ001345
estExt_gwp.C_1070078	SINLEJ010899
estExt_gwp.C_1070142	SINLEJ016433
estExt_gwp.C_1100014	SINLEJ007909
estExt_gwp.C_1100024	SINLEJ008096
estExt_gwp.C_1100132	SINLEJ017355
estExt_gwp.C_1100146	SINLEJ005334
estExt_gwp.C_110132	SINLEJ018352
estExt_gwp.C_110134	SINLEJ016276
estExt_gwp.C_110134	SINLEJ005695
estExt_gwp.C_110134	SINLEJ003166
estExt_gwp.C_110134	SINLEJ003168
estExt_gwp.C_110154	SINLEJ002848
estExt_gwp.C_110154	SINLEJ006749
estExt_gwp.C_110154	SINLEJ017038
estExt_gwp.C_110154	SINLEJ009813
estExt_gwp.C_110385	SINLEJ016452
estExt_gwp.C_110599	SINLEJ008144
estExt_gwp.C_110599	SINLEJ008145
estExt_gwp.C_110607	SINLEJ005814
estExt_gwp.C_110607	SINLEJ017321
estExt_gwp.C_1110013	SINLEJ010289
estExt_gwp.C_1110013	SINLEJ015817
estExt_gwp.C_1110013	SINLEJ011489
estExt_gwp.C_1110013	SINLEJ011341
estExt_gwp.C_2360069	SINLEJ013891
estExt_gwp.C_2370039	SINLEJ000223
estExt_gwp.C_2370039	SINLEJ000365
estExt_gwp.C_2370042	SINLEJ014225
estExt_gwp.C_2390036	SINLEJ003170
estExt_gwp.C_2400038	SINLEJ005289
estExt_gwp.C_2400040	SINLEJ018651
estExt_gwp.C_2400068	SINLEJ003060
estExt_gwp.C_2400083	SINLEJ003071
estExt_gwp.C_2400083	SINLEJ003066
estExt_gwp.C_240096	SINLEJ006367
estExt_gwp.C_240096	SINLEJ006368
estExt_gwp.C_240237	SINLEJ004455
estExt_gwp.C_240374	SINLEJ006985
estExt_gwp.C_240387	SINLEJ004652
estExt_gwp.C_240387	SINLEJ004653
